"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.387843800E-2,2.706250000E1,2.275000000E1,-2.600000000E1
5.388000000E-2,2.531250000E1,2.281250000E1,-2.793750000E1
7.388000000E-2,2.375000000E1,2.262500000E1,-2.956250000E1
9.388000000E-2,2.237500000E1,2.275000000E1,-3.100000000E1
1.238800000E-1,2.062500000E1,2.312500000E1,-3.218750000E1
1.438878130E-1,2.000000000E1,2.300000000E1,-3.293750000E1
1.738784380E-1,1.931250000E1,2.312500000E1,-3.387500000E1
1.938862500E-1,1.881250000E1,2.306250000E1,-3.412500000E1
2.238784380E-1,2.050000000E1,2.425000000E1,-3.187500000E1
2.438815630E-1,2.106250000E1,2.481250000E1,-3.068750000E1
2.738800000E-1,2.118750000E1,2.475000000E1,-2.968750000E1
2.938800000E-1,2.081250000E1,2.462500000E1,-3.031250000E1
3.138800000E-1,1.987500000E1,2.462500000E1,-3.100000000E1
3.338878130E-1,1.868750000E1,2.450000000E1,-3.143750000E1
3.638784380E-1,1.800000000E1,2.493750000E1,-3.162500000E1
3.838878130E-1,1.775000000E1,2.481250000E1,-3.150000000E1
4.138800000E-1,1.743750000E1,2.481250000E1,-3.125000000E1
4.438784380E-1,1.643750000E1,2.518750000E1,-3.112500000E1
4.638800000E-1,1.568750000E1,2.562500000E1,-3.081250000E1
4.838846880E-1,1.493750000E1,2.593750000E1,-3.056250000E1
5.138800000E-1,1.375000000E1,2.643750000E1,-3.062500000E1
5.338831250E-1,1.325000000E1,2.693750000E1,-3.031250000E1
5.638800000E-1,1.231250000E1,2.718750000E1,-3.012500000E1
5.838846880E-1,1.218750000E1,2.737500000E1,-3.000000000E1
6.138784380E-1,1.225000000E1,2.781250000E1,-2.950000000E1
6.338815630E-1,1.256250000E1,2.800000000E1,-2.906250000E1
6.638784380E-1,1.243750000E1,2.850000000E1,-2.856250000E1
6.838831250E-1,1.225000000E1,2.881250000E1,-2.856250000E1
7.138784380E-1,1.206250000E1,2.918750000E1,-2.918750000E1
7.338815630E-1,1.181250000E1,2.931250000E1,-2.950000000E1
7.638800000E-1,1.050000000E1,3.025000000E1,-2.912500000E1
7.838815630E-1,9.250000000E0,3.062500000E1,-2.868750000E1
8.138784380E-1,8.125000000E0,3.131250000E1,-2.750000000E1
8.338815630E-1,7.000000000E0,3.175000000E1,-2.712500000E1
8.638784380E-1,6.687500000E0,3.262500000E1,-2.625000000E1
8.838784380E-1,7.375000000E0,3.300000000E1,-2.568750000E1
9.038800000E-1,8.687500000E0,3.356250000E1,-2.512500000E1
9.338784380E-1,1.237500000E1,3.337500000E1,-2.418750000E1
9.538784380E-1,1.456250000E1,3.275000000E1,-2.400000000E1
9.738831250E-1,1.543750000E1,3.212500000E1,-2.406250000E1
1.003878438E0,1.531250000E1,3.168750000E1,-2.500000000E1
1.023881563E0,1.468750000E1,3.118750000E1,-2.606250000E1
1.053880000E0,1.225000000E1,2.962500000E1,-2.825000000E1
1.083878438E0,9.437500000E0,2.825000000E1,-3.025000000E1
1.103878438E0,8.062500000E0,2.712500000E1,-3.131250000E1
1.123884688E0,6.625000000E0,2.637500000E1,-3.175000000E1
1.153880000E0,4.437500000E0,2.543750000E1,-3.237500000E1
1.173883125E0,4.750000000E0,2.531250000E1,-3.256250000E1
1.203880000E0,5.812500000E0,2.512500000E1,-3.243750000E1
1.223883125E0,5.812500000E0,2.525000000E1,-3.250000000E1
1.253878438E0,6.812500000E0,2.456250000E1,-3.225000000E1
1.273880000E0,8.000000000E0,2.456250000E1,-3.181250000E1
1.303878438E0,9.812500000E0,2.431250000E1,-3.150000000E1
1.323883125E0,1.012500000E1,2.443750000E1,-3.143750000E1
1.353880000E0,9.250000000E0,2.475000000E1,-3.225000000E1
1.373884688E0,8.625000000E0,2.493750000E1,-3.262500000E1
1.403878438E0,8.375000000E0,2.450000000E1,-3.281250000E1
1.423880000E0,8.125000000E0,2.443750000E1,-3.250000000E1
1.453880000E0,7.750000000E0,2.456250000E1,-3.231250000E1
1.473880000E0,7.187500000E0,2.462500000E1,-3.212500000E1
1.493880000E0,7.062500000E0,2.518750000E1,-3.206250000E1
1.513886250E0,7.375000000E0,2.550000000E1,-3.187500000E1
1.543878438E0,7.625000000E0,2.562500000E1,-3.200000000E1
1.563878438E0,7.750000000E0,2.562500000E1,-3.225000000E1
1.583878438E0,7.500000000E0,2.512500000E1,-3.268750000E1
1.603878438E0,7.437500000E0,2.506250000E1,-3.275000000E1
1.623881563E0,7.687500000E0,2.512500000E1,-3.243750000E1
1.653880000E0,7.875000000E0,2.431250000E1,-3.268750000E1
1.683878438E0,7.625000000E0,2.381250000E1,-3.306250000E1
1.703880000E0,7.250000000E0,2.300000000E1,-3.368750000E1
1.733878438E0,6.875000000E0,2.237500000E1,-3.393750000E1
1.753880000E0,6.750000000E0,2.218750000E1,-3.406250000E1
1.773880000E0,6.875000000E0,2.225000000E1,-3.406250000E1
