"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.616349101E0,3.436313868E0,9.602275848E0
2.179604200E-2,-1.486993313E0,3.378822565E0,9.137553215E0
4.219145800E-2,-1.443874717E0,3.287794352E0,9.027360916E0
6.250885400E-2,-1.645094872E0,3.196766138E0,9.405846596E0
8.260375000E-2,-1.578021526E0,3.206347942E0,9.501666069E0
1.026985420E-1,-1.357637405E0,3.096156120E0,9.262117386E0
1.227933330E-1,-1.300145984E0,3.100946903E0,9.233371735E0
1.428885940E-1,-1.261818290E0,3.172811270E0,9.295654297E0
1.629839060E-1,-1.161208272E0,3.120110750E0,9.463337898E0
1.830792190E-1,-9.935247302E-1,3.043455601E0,9.635812759E0
2.031745310E-1,-1.012688518E0,2.966800213E0,9.420219421E0
2.232698440E-1,-9.504061341E-1,2.985964060E0,9.520829201E0
2.433651560E-1,-1.017479539E0,2.947636366E0,9.616648674E0
2.634604690E-1,-9.120784402E-1,2.938054323E0,9.611857414E0
2.835557810E-1,-9.216603637E-1,2.899726868E0,9.568738937E0
3.036510940E-1,-8.689598441E-1,2.866190195E0,9.607067108E0
3.237464060E-1,-7.970954776E-1,2.823071480E0,9.626230240E0
3.438417190E-1,-8.018864393E-1,2.837444305E0,9.698095322E0
3.639370310E-1,-7.875135541E-1,2.818280458E0,9.578320503E0
3.840323440E-1,-8.881236911E-1,2.832653284E0,9.539993286E0
4.041276560E-1,-9.024965167E-1,2.789534807E0,9.583111763E0
4.242229690E-1,-8.737508059E-1,2.779952765E0,9.578320503E0
4.443182810E-1,-8.545869589E-1,2.784743786E0,9.568738937E0
4.644135420E-1,-8.114683628E-1,2.741625309E0,9.492083549E0
4.845083330E-1,-7.875135541E-1,2.741625309E0,9.535202026E0
5.046031250E-1,-8.785417676E-1,2.722461462E0,9.616648674E0
5.246980730E-1,-9.456151724E-1,2.803907633E0,9.530411720E0
5.447933860E-1,-8.018864393E-1,2.779952765E0,9.530411720E0
5.648886980E-1,-7.827225924E-1,2.751207113E0,9.554366112E0
5.849840110E-1,-8.785417676E-1,2.803907633E0,9.597484589E0
6.050793230E-1,-8.545869589E-1,2.866190195E0,9.559157372E0
6.251746360E-1,-7.539768815E-1,2.775161982E0,9.472919464E0
6.452699480E-1,-6.964854002E-1,2.799116611E0,9.520829201E0
6.653652610E-1,-6.342029572E-1,2.746416092E0,9.650185585E0
6.854605730E-1,-6.581577063E-1,2.717670441E0,9.702885628E0
7.055558860E-1,-5.479657054E-1,2.751207113E0,9.631021500E0
7.256511980E-1,-6.581577063E-1,2.789534807E0,9.635812759E0
7.457465110E-1,-5.671295524E-1,2.799116611E0,9.645394325E0
7.658418230E-1,-5.431747437E-1,2.847026348E0,9.698095322E0
7.859371360E-1,-6.102481484E-1,2.827862501E0,9.731631279E0
8.060324480E-1,-6.485758424E-1,2.909308672E0,9.650185585E0
8.261277610E-1,-7.587678432E-1,2.966800213E0,9.496874809E0
8.462230730E-1,-7.156491876E-1,2.985964060E0,9.310027122E0
8.663183860E-1,-7.252311110E-1,3.000336885E0,9.405846596E0
8.864136980E-1,-6.916944385E-1,3.033873558E0,9.798705101E0
9.065090110E-1,-8.018864393E-1,3.057828426E0,9.846614838E0
9.266038020E-1,-8.833327293E-1,3.067410231E0,9.602275848E0
9.466985940E-1,-8.641688824E-1,3.144065619E0,9.290863991E0
9.667935420E-1,-1.012688518E0,3.163229465E0,9.175880432E0
9.868888540E-1,-9.695699215E-1,3.235093832E0,9.247744560E0
1.006984167E0,-9.695699215E-1,3.201557159E0,9.554366112E0
1.027079479E0,-1.012688518E0,3.187184095E0,9.563947678E0
1.047174792E0,-1.180372000E0,3.163229465E0,9.223790169E0
1.067270104E0,-1.276191235E0,3.110528946E0,8.921959877E0
1.087365417E0,-1.194744945E0,3.000336885E0,9.099225044E0
1.107460729E0,-1.012688518E0,2.942845345E0,9.204626083E0
1.127556042E0,-8.833327293E-1,3.105737925E0,9.008196831E0
1.147651354E0,-9.743608832E-1,3.330912828E0,8.232062340E0
1.167746667E0,-1.280982137E0,3.105737925E0,7.738593578E0
1.187841979E0,-1.520529985E0,2.722461462E0,8.318299294E0
1.207937292E0,-1.276191235E0,3.134483576E0,9.975970268E0
1.228032604E0,-1.372010350E0,3.623161316E0,1.070898724E1
1.248127917E0,-1.611558199E0,3.905827761E0,9.952015877E0
1.268223229E0,-1.731332064E0,4.207658291E0,9.247744560E0
1.288318542E0,-1.630722046E0,4.360968590E0,9.094434738E0
1.308413854E0,-1.338473678E0,4.289104462E0,9.223790169E0
1.328509167E0,-1.261818290E0,4.193284988E0,9.127970695E0
1.348604479E0,-1.338473678E0,4.001646996E0,8.773440361E0
1.368699792E0,-1.333682656E0,3.924991608E0,8.279971123E0
1.388795104E0,-1.132462502E0,3.843545437E0,8.160197258E0
1.408890417E0,-1.070180058E0,3.651906967E0,8.778230667E0
1.428985729E0,-1.089343905E0,3.388404369E0,9.401055336E0
1.449081042E0,-1.223490715E0,3.378822565E0,9.635812759E0
1.469176354E0,-1.352846503E0,3.426732063E0,9.453756332E0
1.489271667E0,-1.295355082E0,3.618370295E0,9.223790169E0
1.509366979E0,-1.170790195E0,3.766890049E0,9.463337898E0
1.529462292E0,-1.017479539E0,3.972901106E0,9.971179008E0
1.549557604E0,-1.012688518E0,4.154957294E0,1.010053539E1
1.569652917E0,-9.887337685E-1,4.193284988E0,9.841823578E0
1.589748229E0,-6.773215532E-1,4.193284988E0,9.822659492E0
1.609843542E0,-2.844630778E-1,4.174121380E0,9.702885628E0
1.629938646E0,1.083954051E-1,4.250776768E0,9.578320503E0
1.650033438E0,-1.616948098E-2,4.222031116E0,9.659767151E0
1.670128229E0,-6.246210337E-1,3.843545437E0,1.016760826E1
1.690223490E0,-7.539768815E-1,3.426732063E0,1.085750675E1
1.710318802E0,-2.605082989E-1,3.292585373E0,1.096769810E1
1.730414115E0,2.281693369E-1,3.206347942E0,1.071856880E1
1.750509427E0,4.150166512E-1,3.144065619E0,1.040236568E1
1.770604740E0,-1.598981917E-1,2.914099693E0,1.058921337E1
1.790700052E0,-4.904742241E-1,2.530822992E0,1.101560783E1
