"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.004494790E-1,5.096250153E1,-6.637500286E0,-3.693750000E1
1.204494790E-1,5.116875076E1,-5.681250095E0,-3.811875153E1
1.404494790E-1,5.092500305E1,-4.331250191E0,-3.931875229E1
1.604494790E-1,5.025000381E1,-2.025000095E0,-4.093125153E1
1.804494790E-1,4.916250229E1,1.050000072E0,-4.336875153E1
2.004494790E-1,4.638750076E1,4.631250381E0,-4.601250076E1
2.204494790E-1,4.308750153E1,8.250000000E0,-4.860000229E1
2.404494790E-1,3.965625000E1,1.164375019E1,-5.100000381E1
2.604494790E-1,3.706875229E1,1.494375038E1,-5.298750305E1
2.804494790E-1,3.588750076E1,1.771875000E1,-5.388750076E1
3.004494790E-1,3.594375229E1,1.980000114E1,-5.394375229E1
3.204494790E-1,3.675000000E1,2.092500114E1,-5.430000305E1
3.404494790E-1,3.695625305E1,2.068125153E1,-5.458125305E1
3.604494790E-1,3.691875076E1,1.891875076E1,-5.563125229E1
3.804494790E-1,3.716250229E1,1.616250038E1,-5.634375381E1
4.004494790E-1,3.705000305E1,1.276875019E1,-5.617500305E1
4.204494790E-1,3.676875305E1,9.787500381E0,-5.655000305E1
4.404494790E-1,3.555000305E1,7.687500477E0,-5.696250153E1
4.604494790E-1,3.268125153E1,6.300000191E0,-5.846250153E1
4.804494790E-1,2.955000114E1,5.868750095E0,-6.024375153E1
5.004494790E-1,2.701875114E1,5.343750000E0,-6.150000381E1
5.204494790E-1,2.578125191E1,5.343750000E0,-6.191250229E1
5.404494790E-1,2.563125038E1,5.718750000E0,-6.200625229E1
5.604494790E-1,2.553750038E1,5.718750000E0,-6.243750381E1
5.804494790E-1,2.467500114E1,5.418750286E0,-6.320625305E1
6.004494790E-1,2.233125114E1,4.612500191E0,-6.420000458E1
6.204494790E-1,1.936875153E1,3.168750048E0,-6.526875305E1
6.404494790E-1,1.648125076E1,1.725000024E0,-6.605625153E1
6.604494790E-1,1.400625038E1,1.068750024E0,-6.635625458E1
6.804494790E-1,1.258125019E1,2.437500060E-1,-6.585000610E1
7.004494790E-1,1.066875076E1,-1.368750095E0,-6.489375305E1
7.204494790E-1,8.025000572E0,-3.600000143E0,-6.311250305E1
7.404494790E-1,4.687500000E0,-7.125000477E0,-6.050625229E1
7.604494790E-1,-1.875000075E-2,-1.117500019E1,-5.797500229E1
7.804494790E-1,-4.837500095E0,-1.445625019E1,-5.469375229E1
8.004494790E-1,-9.356250763E0,-1.749375153E1,-5.199375153E1
8.204494790E-1,-1.325625038E1,-1.985625076E1,-4.955625153E1
8.404494790E-1,-1.563750076E1,-2.120625114E1,-4.766250229E1
8.604494790E-1,-1.687500000E1,-2.201250076E1,-4.678125000E1
8.804494790E-1,-1.672500038E1,-2.141250038E1,-4.665000153E1
9.004494790E-1,-1.612500000E1,-1.993125153E1,-4.687500000E1
9.204494790E-1,-1.434375095E1,-1.777500153E1,-4.786875153E1
9.404494790E-1,-1.183125019E1,-1.501875019E1,-4.906875229E1
9.604494790E-1,-9.843750000E0,-1.293750095E1,-4.993125153E1
9.804494790E-1,-7.781250477E0,-1.140000057E1,-5.092500305E1
1.000449479E0,-6.806250095E0,-1.018125057E1,-5.128125381E1
1.020449479E0,-6.693750381E0,-9.450000763E0,-5.116875076E1
1.040449479E0,-6.993750095E0,-9.243750572E0,-5.064375305E1
1.060449479E0,-7.781250477E0,-9.000000000E0,-5.019375229E1
1.080449479E0,-8.531250000E0,-1.020000076E1,-4.980000305E1
1.100449479E0,-1.070625019E1,-1.305000019E1,-4.839375305E1
1.120449479E0,-1.449375057E1,-1.730625153E1,-4.543125153E1
1.140449479E0,-1.824375153E1,-2.356875038E1,-4.051875305E1
