"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.523197900E-2,-1.245746613E0,-6.010736823E-1,-7.650098205E-1
9.652177100E-2,-1.732591867E0,-5.656445622E-1,-9.048938751E-1
1.178115630E-1,-2.220658779E0,-1.004309297E0,-1.117468715E0
1.391013540E-1,-2.311675072E0,-1.995103478E0,-1.238416433E0
1.603911980E-1,-2.110706329E0,-3.133111954E0,-1.380743861E0
1.816809900E-1,-2.384976864E0,-4.409248352E0,-1.593929529E0
2.029707810E-1,-2.675129175E0,-3.404938936E0,-1.269569635E0
2.242605730E-1,-2.696508884E0,-1.546741605E0,-4.045335948E-1
2.455504170E-1,-2.726440430E0,-3.549022675E-1,6.314633489E-1
2.668402080E-1,-2.656803846E0,1.276670843E-1,1.394411564E0
2.881300000E-1,-1.788789868E0,-3.665083554E-3,1.605764747E0
3.094198440E-1,-3.191677108E-2,-5.699204803E-1,1.267966151E0
3.307096350E-1,2.057868004E0,-1.461833835E0,5.581616759E-1
3.519994270E-1,2.787219763E0,7.440119386E-1,1.055238619E-1
3.732892710E-1,2.429263115E0,1.396396875E0,-1.725643501E-2
3.945790630E-1,1.696780920E0,-4.764608741E-1,3.651339412E-1
4.158689060E-1,6.742226481E-1,-3.766026020E0,-3.037438095E-1
4.371586980E-1,5.990884304E-1,-3.584527969E0,-9.788063765E-1
4.584484900E-1,6.467345357E-1,-2.235777378E0,-8.462525010E-1
4.797383330E-1,-1.571404636E-1,1.417165697E-1,1.018587798E-1
5.010281250E-1,-9.952992797E-1,9.669712186E-1,7.499676943E-1
5.223179690E-1,-1.086315513E0,1.343864016E-2,6.986565590E-1
5.436077600E-1,-2.872509360E-1,-1.147247553E0,9.619317055E-1
5.648976040E-1,1.928750277E-1,-2.839294434E0,1.322942495E0
5.861873960E-1,1.495048702E-1,-3.877200365E0,1.855601311E0
6.074772400E-1,1.916533262E-1,-2.005487919E0,4.341596961E-1
6.287670310E-1,1.128540337E-1,-3.127537966E-1,-8.932877779E-1
6.500568750E-1,3.333698809E-1,-7.287407517E-1,-1.137626648E0
6.713466670E-1,1.782299638E0,-2.358557701E0,-1.675172210E0
6.926365100E-1,3.567271709E0,-3.351184368E0,-2.275635004E0
7.139263540E-1,3.950272799E0,-4.828289509E0,-2.533412695E0
7.352161460E-1,3.776181459E0,-6.184370518E0,-3.569485903E0
7.565059900E-1,3.070041895E0,-6.755589008E0,-3.380657911E0
7.777958330E-1,2.061533213E0,-4.891817570E0,-2.223102331E0
7.990856250E-1,1.228261113E0,-2.928478003E0,-2.076498985E0
8.203754690E-1,1.189625040E-1,-1.932186246E0,-1.942723393E0
8.416652600E-1,-1.614087582E0,-3.848337829E-1,-6.720846891E-1
8.629551040E-1,-2.756982803E0,1.343863964E0,2.472404242E-1
8.842449480E-1,-3.437542915E0,2.298694611E0,8.336538076E-1
9.055347400E-1,-3.173580647E0,3.158156633E0,1.138466597E0
9.268245830E-1,-2.339163303E0,3.376229048E0,1.107313395E0
9.481144270E-1,-1.343482137E0,5.179984570E-1,9.191724062E-1
9.694042710E-1,-1.117468715E0,-8.594620824E-1,-5.163186193E-1
9.906941150E-1,-8.480850458E-1,-1.197260618E-1,-4.570664763E-1
1.011983906E0,-3.206948051E-3,-1.028743148E0,-1.282397509E0
1.033273750E0,2.156214476E0,-2.480726957E0,-3.244438887E0
1.054563594E0,2.250284910E0,-2.382304370E-1,-4.336709976E0
1.075853438E0,5.646672249E0,-7.602834225E0,-5.411190510E0
1.097143281E0,6.948387623E0,-9.845330238E0,-6.901733875E0
1.118433125E0,6.161616325E0,-7.677357197E0,-7.206546783E0
1.139722969E0,4.544016361E0,-4.336557388E0,-5.602996349E0
1.161012813E0,3.127461672E0,-3.041484833E0,-3.475415468E0
1.182302656E0,2.001059294E0,-1.488711119E0,-1.643408179E0
1.203592500E0,1.338213682E0,-5.986303091E-1,-2.988570333E-1
1.224882344E0,1.706554532E0,-5.570927262E-1,2.405211031E-1
1.246172188E0,2.128115416E0,-4.703523815E-1,6.956022978E-1
1.267462031E0,3.267345667E0,-2.056188345E0,2.004724264E0
1.288751875E0,2.399942636E0,-1.342107773E0,-1.526125550E0
1.310041719E0,-6.482616663E-1,-9.602518678E-1,-1.074709415E0
1.331331563E0,-2.408265322E-1,-1.734806150E-1,3.400892019E-1
1.352621458E0,7.304205894E-1,-9.382613897E-1,1.405406833E0
1.373911302E0,4.769189954E-1,-9.443698525E-1,4.421007037E-1
1.395201146E0,6.552863717E-1,-2.076346159E0,2.221956849E-1
1.416490990E0,4.781406820E-1,-8.008207679E-1,-2.218902707E-1
1.437780885E0,2.735068500E-1,-9.290986657E-1,2.887780368E-1
1.459070729E0,2.527380586E-1,1.435490996E-1,6.449019909E-1
1.480360625E0,4.231644273E-1,1.010952234E0,1.389677543E-2
1.501650469E0,7.493568659E-1,1.315765023E0,6.522321701E-1
1.522940313E0,6.913263798E-1,1.133121610E0,3.009949923E-1
1.544230208E0,9.216157794E-1,9.962918758E-1,4.970769584E-1
1.565520052E0,8.880192041E-1,1.385401607E0,-2.017323077E-1
1.586809948E0,8.965710402E-1,1.536280870E0,3.907895386E-1
1.608099792E0,1.026681542E0,7.519529462E-1,1.146865711E-1
1.629389688E0,1.809176922E0,9.077190161E-1,4.824166298E-1
1.650679583E0,1.520246148E0,1.379903913E0,-3.342861533E-1
1.671969427E0,8.635852933E-1,9.907942414E-1,-5.352548957E-1
1.693259323E0,-1.908897609E-2,4.269822240E-1,-1.317215800E0
1.714549219E0,-1.553079188E-1,4.941754341E-1,-6.678087711E-1
1.735839115E0,-1.725643501E-2,6.438329816E-1,-5.462501645E-1
1.757128958E0,2.655658424E-1,3.994941115E-1,1.769929975E-1
1.778418854E0,9.423846006E-1,4.764608741E-1,6.589514613E-1
1.799708750E0,1.402352571E0,2.272351831E-1,6.956022978E-1
1.820998646E0,1.052947998E0,-9.895725548E-2,5.709894896E-1
1.842288542E0,3.095468581E-1,-2.064663768E-1,1.098761559E0
1.863578438E0,-1.044167042E0,4.520269856E-2,1.340046167E0
1.884868333E0,-2.174234390E0,1.899735034E-1,1.378529549E0
1.906158229E0,-2.460721731E0,2.919849753E-1,1.849492788E0
1.927448125E0,-2.240816832E0,2.028012872E-1,1.519635320E0
1.948738021E0,-1.642186522E0,8.796200156E-2,9.753703475E-1
1.970027917E0,-1.584156036E0,6.487197876E-1,9.039012194E-1
1.991317813E0,-1.661733627E0,9.675820470E-1,6.192464232E-1
2.012607708E0,-1.556667924E0,7.324058414E-1,-1.186570823E-1
2.033897656E0,-5.835118294E-1,-7.391251624E-2,-1.152897835E0
2.055187552E0,4.402681589E-1,-6.065713167E-1,-1.850485444E0
2.076477448E0,1.336381078E0,-1.086162806E0,-2.124755859E0
2.097767344E0,1.119530320E0,-2.620534599E-1,-1.415562153E0
2.119057292E0,1.110978484E0,-1.050733685E0,-4.428642802E-3
2.140347188E0,-5.511369109E-1,-9.376505613E-1,1.746259570E0
2.161637083E0,-1.913402677E0,-1.472141892E-1,3.077982903E0
2.182927031E0,-2.794244528E0,3.842229247E-1,3.664396286E0
2.204216927E0,-3.434488773E0,7.769976854E-1,3.123796463E0
2.225506823E0,-3.511455536E0,5.375456065E-2,2.073750019E0
2.246796771E0,-2.397804499E0,-8.753440976E-1,-4.857762754E-1
2.268086667E0,-1.608055383E-1,-2.216840982E0,-8.438091278E-1
2.289376615E0,1.182447553E0,-1.075167537E0,-7.986064553E-1
2.310666510E0,1.413347840E0,-1.569877416E-1,4.561502039E-1
2.331956458E0,-6.342121959E-1,-1.198558688E0,1.099372387E0
2.353246354E0,-1.868199944E0,-8.454126120E-1,1.332105160E0
2.374536302E0,-1.967768073E0,-6.725428104E-1,1.004080176E0
2.395826250E0,-1.496804833E0,-9.339854717E-1,1.107924223E0
2.417116146E0,-9.916341901E-1,-6.963658929E-1,6.894938350E-1
2.438406094E0,-3.104631305E-1,-8.423583508E-1,2.435753495E-1
2.459696042E0,9.582666159E-1,-1.306678653E0,6.015318632E-1
2.480985938E0,7.878402472E-1,-8.386932611E-1,-4.662291706E-1
2.502275885E0,2.179197669E-1,-1.458779573E0,-8.890118003E-1
2.523565833E0,-8.572477698E-1,-1.022023797E0,-1.719764113E0
2.544855729E0,-1.101586699E0,-1.365930796E0,-1.165114760E0
2.566145677E0,-1.063103318E0,-1.095936298E0,-1.160228014E0
2.587435625E0,-3.819322586E-1,-1.260254264E0,-4.008685052E-1
2.608725573E0,-7.986064553E-1,-2.693836391E-1,-8.603020310E-1
2.630015469E0,-1.031339288E0,-1.150301695E0,-9.855256677E-1
2.651305417E0,-7.093463540E-1,-8.130376935E-1,-1.199933052E0
2.672595365E0,-3.239017725E-1,-6.163448691E-1,-8.303704858E-1
2.693885313E0,5.105155706E-1,8.112051487E-1,-1.563387156E0
2.715175260E0,9.429954290E-1,-3.817795515E-1,-1.544450879E0
2.736465208E0,5.508314967E-1,1.673721522E-1,-1.657457709E0
2.757755156E0,5.728220344E-1,-9.547542930E-1,-1.740532875E0
2.779045104E0,5.557183027E-1,-1.376315236E0,-1.417394757E0
2.800335052E0,9.326110482E-1,-1.781306982E0,-8.682430387E-1
2.821624948E0,1.521467805E0,-2.274871588E0,-2.035648525E-1
2.842914896E0,8.281561732E-1,-2.056799173E0,-7.014053464E-1
2.864204896E0,2.747285664E-1,-2.462401628E0,-1.754658818E-1
2.885494844E0,5.123481154E-1,-1.010417700E0,9.576557875E-1
2.906784740E0,1.426786542E0,-6.340594292E-1,2.211801529E0
2.928074688E0,4.115583301E-1,-2.400629669E-1,1.998005033E0
2.949364688E0,-2.267770469E-1,4.184303582E-1,1.672347069E0
2.970654635E0,-1.464429975E0,1.059819937E0,1.471989155E0
2.991944583E0,-1.779016256E0,4.098785222E-1,2.845021188E-1
3.013234531E0,-2.723386049E0,9.009997249E-1,-7.369108796E-1
3.034524479E0,-2.446672440E0,7.763868570E-1,-1.603474095E-2
3.055814427E0,-1.484587908E0,2.382304370E-1,-2.005106062E-1
3.077104375E0,-4.564556181E-1,8.338065147E-1,9.399412274E-1
3.098394323E0,3.364241421E-1,2.608317733E-1,4.677563012E-1
3.119684271E0,9.374978542E-1,5.625903010E-1,8.170082420E-2
3.140974219E0,8.244910836E-1,2.199050188E-1,-1.852394342E-1
3.162264219E0,9.729269743E-1,-8.185353130E-2,2.392994165E-1
3.183554167E0,1.156181097E0,-4.165978432E-1,3.132119179E-1
3.204844115E0,1.820783019E0,-2.589992285E-1,1.114032745E0
3.226134063E0,1.599045396E0,-6.420004964E-1,1.016297102E0
3.247424010E0,1.291178346E0,-6.792621613E-1,1.217265844E0
3.268713958E0,8.794673681E-1,-3.542914242E-2,1.145796776E0
3.290003958E0,4.304946065E-1,-2.754921019E-1,5.575508475E-1
3.311293906E0,-4.711159468E-1,3.237490356E-2,-1.786728203E-2
3.332583854E0,-1.043556213E0,6.291726977E-2,3.315373361E-1
3.353873802E0,-1.425946593E0,-1.386623234E-1,1.085322857E0
3.375163802E0,-1.674561381E0,-7.085828483E-2,7.750124335E-1
3.396453750E0,-2.089937449E0,-1.710372269E-1,2.203631550E-1
3.417743698E0,-1.296446919E0,-7.220214605E-1,5.044071078E-1
3.439033646E0,-1.112581968E0,-2.425063550E-1,5.344913341E-3
3.460323646E0,-1.105862617E0,-1.692046970E-1,-3.055763543E-1
3.481613594E0,-1.294003606E0,-4.642439187E-1,-1.019122243E0
3.502903542E0,-6.824691296E-1,-3.426853120E-1,-5.034908652E-1
3.524193490E0,-5.816792846E-1,-2.089097649E-1,-3.886515796E-1
3.545483490E0,-4.924955964E-1,4.202629030E-1,-2.481566966E-1
3.566773438E0,-9.055810422E-2,-1.020114943E-1,-2.383831441E-1
3.588063385E0,-2.487675399E-1,2.455606014E-1,-1.363640189E0
3.609353385E0,4.072824121E-1,-1.301104724E-1,-9.061155319E-1
3.630643333E0,1.457328796E0,-1.459924877E-1,-1.363716573E-1
3.651933281E0,1.795738220E0,2.681619525E-1,-2.092151903E-2
3.673223281E0,1.139688253E0,1.630962193E-1,-1.614163816E-1
3.694513229E0,1.906301618E0,-5.277720094E-1,4.805840850E-1
3.715803177E0,1.385859728E0,4.581354558E-2,1.357760787E0
3.737093177E0,1.082268596E0,-1.655396074E-1,1.781688690E0
3.758383125E0,2.851129472E-1,-2.761029601E-1,7.359182239E-1
3.779673073E0,2.631224692E-1,-6.633801460E-1,1.458397806E-1
3.800963073E0,1.079672500E-1,-9.009997249E-1,-9.116895497E-2
3.822253021E0,2.942756712E-1,-5.662553906E-1,4.830274582E-1
3.843543021E0,-1.375933439E-1,-3.775036037E-1,1.366770715E-1
3.864832969E0,-8.853467703E-1,-2.809897363E-1,-2.548760176E-1
3.886122917E0,-1.011792183E0,-1.258345395E-1,-2.237228155E-1
3.907412917E0,-8.315922022E-1,6.053496599E-1,-3.465031087E-1
3.928702865E0,-5.163186193E-1,7.733326554E-1,-7.227849960E-1
3.949992813E0,6.271874309E-1,4.275930822E-1,1.672194302E-1
3.971282813E0,1.098150611E0,-2.504473738E-2,5.428904891E-1
3.992572760E0,8.238802552E-1,4.874561131E-1,4.549284875E-1
4.013862708E0,8.898517489E-1,-1.740914732E-1,6.449019909E-1
4.035152708E0,3.529170156E-1,4.789042473E-1,8.611419201E-1
4.056442656E0,5.909947306E-2,1.942494214E-1,1.233147860E0
4.077732656E0,-4.595098495E-1,1.386623234E-1,6.387935281E-1
4.099022604E0,-7.564579844E-1,-1.117850468E-1,-9.972081333E-2
4.120312552E0,-8.493067622E-1,-4.343124032E-1,-4.718795046E-2
4.141602552E0,-9.836931825E-1,-1.863084137E-1,-8.567132801E-2
4.162892500E0,-6.122216582E-1,1.276670843E-1,1.244601309E-1
4.184182500E0,-5.879404768E-2,6.597150117E-2,-2.396048307E-1
4.205472448E0,9.179506898E-1,-3.579564989E-1,-1.327065676E-1
4.226762396E0,1.522078633E0,1.166718230E-1,-4.430169761E-1
4.248052396E0,1.862320542E0,1.655396074E-1,-1.791309565E-1
4.269342344E0,1.729766726E0,-1.026223376E-1,-4.234698713E-1
4.290632344E0,1.388913989E0,-9.834641218E-2,-1.249411702E0
4.311922292E0,8.299887180E-1,-1.630962193E-1,-1.815667152E0
4.333212292E0,8.079982400E-1,-2.400629669E-1,-9.690328240E-1
4.354502240E0,5.654918551E-1,-3.054236174E-1,-5.144860744E-1
4.375792188E0,-5.573981255E-2,-8.325847983E-1,-7.851678133E-1
4.397082188E0,-3.562766612E-1,-1.298126817E0,-1.444272041E0
4.418372135E0,2.637332976E-1,-1.157631874E0,-1.418005586E0
4.439662135E0,6.381826997E-1,-1.301180959E0,-1.497415662E0
4.460952083E0,5.331169367E-1,-7.403468490E-1,-1.522460461E0
4.482242083E0,4.243861437E-1,-1.334166765E0,-4.686725736E-1
4.503532031E0,2.338017821E-1,-9.724688530E-1,3.710897267E-2
4.524821979E0,-3.526115716E-1,-5.289937258E-1,8.780929446E-2
4.546111979E0,-6.256603003E-1,-2.376195788E-1,3.016058207E-1
4.567401927E0,-5.987830162E-1,-1.307213157E-1,6.253548861E-1
4.588691927E0,-1.029506683E0,5.314370990E-2,3.804051280E-1
4.609981875E0,-1.158395529E0,1.012784719E0,-3.831539452E-1
4.631271875E0,-5.584670901E-1,5.393781066E-1,-8.902335167E-1
4.652561823E0,5.929799676E-1,1.136175916E-1,-2.958027720E-1
4.673851771E0,1.167176366E0,2.394521236E-1,-5.120427012E-1
4.695141771E0,1.570946455E0,1.276670843E-1,-3.436015919E-2
4.716431719E0,1.539793253E0,-3.481829464E-1,-1.308740228E-1
4.737721719E0,1.286291599E0,-3.610107303E-1,7.230904698E-1
4.759011667E0,9.484930634E-1,-5.607577562E-1,1.128082156E0
4.780301667E0,6.320741773E-1,2.137965411E-1,1.340046167E0
4.801591615E0,-3.104631305E-1,3.426853120E-1,7.475243211E-1
4.822881615E0,-5.676298141E-1,3.390202224E-1,-3.733803928E-1
4.844171563E0,6.901046634E-1,-6.884248853E-1,-4.454603493E-1
4.865461510E0,7.175928354E-1,4.550811946E-1,-5.572454333E-1
4.886751510E0,1.843231618E-1,6.719320081E-3,-5.590779781E-1
4.908041458E0,-2.249445021E-1,1.728697717E-1,-1.039967462E-1
4.929331458E0,1.195733473E-1,-4.001049399E-1,1.040731072E0
4.950621406E0,-8.743515015E-1,5.754181147E-1,8.336538076E-1
4.971911406E0,-1.359975100E0,4.599680007E-1,6.223006248E-1
4.993201354E0,-1.913402677E0,6.456655264E-1,3.527642787E-2
5.014491302E0,-1.613476634E0,3.090887070E-1,2.295258641E-1
5.035781302E0,-9.794172049E-1,3.561239541E-1,1.953184158E-1
5.057071250E0,-6.757497787E-1,2.192941606E-1,-3.807105422E-1
5.078361250E0,-1.181607723E0,7.476770282E-1,-8.523610234E-1
5.099651198E0,-5.358657837E-1,-1.007898003E-1,9.086353332E-2
5.120941198E0,-5.268557742E-2,-5.118899941E-1,3.510844707E-1
5.142231146E0,-1.119377613E-1,4.269822240E-1,5.557183027E-1
