"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.019681770E-1,3.211297900E1,1.189511100E2,0.000000000E0,0.000000000E0,0.000000000E0,6.349929428E1,0.000000000E0
1.108205804E0,3.211299664E1,1.189510878E2,1.653090835E1,6.899999976E-1,3.308999939E2,4.989894390E0,7.387016773E0
1.414249791E0,3.211301074E1,1.189510728E2,1.785971951E1,9.700000286E-1,3.256000061E2,4.829960823E0,6.650886536E0
2.416790468E0,3.211302661E1,1.189510908E2,1.481263022E1,1.549999952E0,3.332999878E2,3.991963148E0,5.655877113E0
3.420606769E0,3.211304608E1,1.189510981E2,1.404994560E1,1.450000048E0,3.367000122E2,3.790092468E0,4.713089466E0
4.417942602E0,3.211305615E1,1.189510984E2,1.460312458E1,1.179999948E0,3.383999939E2,3.790092468E0,3.965138674E0
5.415756508E0,3.211306973E1,1.189510934E2,1.409114224E1,1.299999952E0,3.407999878E2,3.790092468E0,3.422071934E0
6.414417601E0,3.211307951E1,1.189510874E2,1.494823547E1,1.299999952E0,3.358999939E2,3.790092468E0,3.235966682E0
7.435542914E0,3.211309018E1,1.189510839E2,1.489211428E1,1.360000014E0,3.380000000E2,3.790092468E0,2.866678476E0
8.429788174E0,3.211310185E1,1.189510799E2,1.421325478E1,1.330000043E0,3.405000000E2,3.790092468E0,2.612866640E0
9.445245465E0,3.211311431E1,1.189510751E2,1.356564959E1,1.399999976E0,3.425000000E2,3.790092468E0,2.500000000E0
1.042866619E1,3.211312772E1,1.189510718E2,1.283198124E1,1.370000005E0,3.432000122E2,3.790092468E0,2.500000000E0
1.143592619E1,3.211314263E1,1.189510669E2,1.188353848E1,1.370000005E0,3.401000061E2,3.790092468E0,2.500000000E0
1.243518000E1,3.211315597E1,1.189510612E2,1.219620395E1,1.330000043E0,3.377999878E2,3.790092468E0,2.500000000E0
1.342422723E1,3.211316682E1,1.189510556E2,1.289326357E1,1.269999981E0,3.343999939E2,3.790092468E0,2.500000000E0
1.443346505E1,3.211317809E1,1.189510490E2,1.240935846E1,1.250000000E0,3.313999939E2,3.790092468E0,2.500000000E0
1.543881192E1,3.211318943E1,1.189510432E2,1.255014569E1,1.320000052E0,3.367000122E2,3.790092468E0,2.500000000E0
1.643621031E1,3.211320121E1,1.189510381E2,1.254975680E1,1.309999943E0,3.358999939E2,3.790092468E0,2.500000000E0
1.742918015E1,3.211321381E1,1.189510324E2,1.253734774E1,1.409999967E0,3.383999939E2,3.790092468E0,2.500000000E0
1.842804718E1,3.211322548E1,1.189510272E2,1.272635097E1,1.309999943E0,3.348999939E2,3.790092468E0,2.500000000E0
1.942788067E1,3.211323688E1,1.189510210E2,1.228693915E1,1.259999990E0,3.340000000E2,3.790092468E0,2.500000000E0
2.043234062E1,3.211324906E1,1.189510149E2,1.251232364E1,1.330000043E0,3.367999878E2,3.790092468E0,2.500000000E0
2.143338556E1,3.211326065E1,1.189510102E2,1.267129603E1,1.279999971E0,3.411000061E2,3.790092468E0,2.500000000E0
2.243248556E1,3.211327269E1,1.189510059E2,1.255255773E1,1.330000043E0,3.392999878E2,3.790092468E0,2.500000000E0
2.342091801E1,3.211328430E1,1.189510008E2,1.313725184E1,1.299999952E0,3.395000000E2,3.790092468E0,2.500000000E0
