"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.200000000E-2,4.590999782E-1,-1.206000000E-1,4.493999779E-1
3.200000000E-2,4.928999841E-1,-2.919999957E-1,1.452499986E0
5.200156300E-2,4.729999900E-1,-6.136999726E-1,1.892199993E0
7.200156300E-2,2.160999924E-1,-7.091000080E-1,3.552699804E0
1.020000000E-1,-2.212999910E-1,-1.585399985E0,3.052399874E0
1.220015630E-1,4.237999916E-1,-2.151099920E0,2.381399870E0
1.420015630E-1,7.135999799E-1,-2.643199921E0,3.486999989E0
1.620015630E-1,3.603999913E-1,-2.677799940E0,3.875199795E0
1.820015630E-1,1.305999905E-1,-2.007799864E0,2.243599892E0
2.020015630E-1,-1.784999967E-1,-1.580500007E0,-3.479999900E-1
2.220015630E-1,3.598999977E-1,-1.222000003E0,-9.343000054E-1
2.420312500E-1,5.551999807E-1,-1.270299911E0,-1.603799939E0
2.720000000E-1,-1.834999919E-1,-1.463299990E0,-3.087199926E0
2.920000000E-1,2.812999785E-1,-1.393700004E0,-1.364599943E0
3.120000000E-1,2.475999892E-1,-9.914999604E-1,-3.096999824E-1
3.320000000E-1,-1.270000041E-1,-5.225999951E-1,-6.108999848E-1
3.520000000E-1,2.304999977E-1,-3.296999931E-1,-1.417400002E0
3.720000000E-1,8.447999954E-1,2.719999850E-1,-7.538999915E-1
3.920000000E-1,4.775999784E-1,6.676999927E-1,-7.192999721E-1
4.120000000E-1,3.504999876E-1,5.647999644E-1,-1.771600008E0
4.320000000E-1,5.618999600E-1,3.718999922E-1,-1.591799974E0
4.520000000E-1,6.645999551E-1,6.017000079E-1,-1.040099978E0
4.720000000E-1,2.137999982E-1,5.048999786E-1,-1.363299966E0
4.920000000E-1,3.134000003E-1,3.118000031E-1,-1.339100003E0
5.120000000E-1,4.518999755E-1,4.063999951E-1,-9.506999850E-1
5.320000000E-1,1.126500010E0,-5.972999930E-1,-1.891999990E-1
5.520000000E-1,1.255999923E0,-1.003899932E0,5.397999883E-1
5.720000000E-1,1.116899967E0,-6.151999831E-1,7.044999599E-1
5.920015630E-1,5.963999629E-1,-2.470999956E-1,1.604000032E-1
6.120406250E-1,-2.766000032E-1,3.039999865E-2,1.310599923E0
6.420000000E-1,-8.526999950E-1,-9.860000014E-2,2.700399876E0
6.620000000E-1,-1.307899952E0,-2.942000031E-1,2.709899902E0
6.820000000E-1,-7.069000006E-1,-9.862999916E-1,1.928499937E0
7.020015630E-1,-6.499999762E-1,-1.118999958E0,1.448499918E0
7.320015630E-1,1.225999966E-1,-5.408999920E-1,1.179799914E0
7.620015630E-1,-4.052999914E-1,4.765999913E-1,1.321599960E0
7.920000000E-1,-8.367999792E-1,1.438999921E-1,-5.499999970E-2
8.120000000E-1,-2.120999992E-1,4.640999734E-1,-1.141700029E0
8.320000000E-1,-5.686999559E-1,1.575099945E0,-1.983999968E0
8.520000000E-1,2.955999970E-1,1.259999990E0,-1.840699911E0
8.720000000E-1,7.759999633E-1,7.763999701E-1,-1.584299922E0
8.920000000E-1,-3.959999979E-1,1.333899975E0,-1.254299998E0
9.120000000E-1,3.170999885E-1,8.291999698E-1,-1.470199943E0
9.320000000E-1,1.083500028E0,3.488999903E-1,-1.279600024E0
9.520000000E-1,-4.444999993E-1,9.712999463E-1,-1.120399952E0
9.720000000E-1,-1.346400023E0,9.536999464E-1,-8.240000010E-1
9.920000000E-1,-6.703999639E-1,1.872999966E-1,-3.231000006E-1
1.012000000E0,-1.067999959E0,7.750999928E-1,5.972999930E-1
1.032000000E0,-1.452999949E0,1.145299911E0,1.376799941E0
1.052000000E0,-5.688999891E-1,1.053499937E0,9.727999568E-1
1.081998438E0,-1.828099966E0,3.456999958E-1,9.293999672E-1
1.102000000E0,-1.456399918E0,4.537999928E-1,3.748999834E-1
1.122000000E0,-1.184000015E0,1.036999971E-1,1.492100000E0
1.142000000E0,-2.045699835E0,-6.482999921E-1,1.018899918E0
1.162000000E0,-1.248600006E0,-1.259799957E0,1.778199911E0
1.182000000E0,-1.519899964E0,-9.727999568E-1,7.822999954E-1
1.202000000E0,-7.146999836E-1,-6.164000034E-1,4.389999807E-2
1.222000000E0,-7.148000002E-1,-1.208500028E0,-9.109999985E-2
1.242000000E0,2.740700006E0,-2.405499935E0,-7.213000059E-1
1.262000000E0,9.890999794E-1,3.421999812E-1,1.013100028E0
1.282000000E0,-1.803999990E-1,-3.689000010E-1,1.067199945E0
1.302000000E0,2.056699991E0,-1.999899983E0,1.224300027E0
1.322000000E0,4.425099850E0,-1.220899940E0,3.012999892E-1
1.342000000E0,3.804499865E0,-9.111999869E-1,-7.253999710E-1
1.362000000E0,2.980799913E0,3.543999791E-1,1.234399915E0
1.382000000E0,2.425299883E0,1.481199980E0,2.448699951E0
1.402000000E0,2.959599972E0,2.789099932E0,4.424799919E0
1.422000000E0,1.438099980E0,1.194999933E0,1.439399958E0
1.442000000E0,4.088999748E0,7.315999866E-1,-2.661599874E0
1.462000000E0,3.656499863E0,-8.217999935E-1,-1.194000006E0
1.482001563E0,3.634599924E0,-3.587099791E0,-1.340999901E-1
1.512000000E0,2.803200006E0,-2.063600063E0,-3.190999925E-1
1.532004688E0,2.159499884E0,-1.848799944E0,2.961199999E0
1.562000000E0,2.539700031E0,-3.951900005E0,2.358299971E0
1.582000000E0,1.874499917E0,-3.429199934E0,1.832899928E0
1.602000000E0,1.409000009E-1,-2.804899931E0,2.325799942E0
1.622000000E0,7.703999877E-1,-1.177500010E0,3.356799841E0
1.642001563E0,1.695699930E0,-2.620299816E0,2.410199881E0
1.672000000E0,-6.363999844E-1,-3.290799856E0,9.640000015E-2
1.692001563E0,-1.866400003E0,-1.044099927E0,-3.086999953E-1
1.712001563E0,4.378999770E-1,-3.443199873E0,-1.230999976E-1
1.732001563E0,2.149099827E0,-5.276199818E0,-6.947000027E-1
1.762001563E0,-1.581299901E0,-2.141199827E0,-4.921999872E-1
1.792000000E0,-2.394199848E0,-1.135699987E0,-7.542999983E-1
1.812000000E0,-2.178299904E0,-1.639599919E0,7.570999861E-1
1.832000000E0,-2.516700029E0,-2.336999923E-1,1.318999976E-1
1.852000000E0,-3.619199991E0,8.359999657E-1,-2.611999810E-1
1.872000000E0,-4.563399792E0,2.035399914E0,-1.513499975E0
1.892000000E0,-3.433300018E0,2.789399862E0,-1.553499937E0
1.912000000E0,-3.879499912E0,9.569000006E-1,-1.596599936E0
1.932000000E0,-5.061100006E0,9.982999563E-1,-1.805799961E0
1.952000000E0,-4.675899982E0,1.147699952E0,-9.910000116E-2
1.972000000E0,-3.004799843E0,7.694999576E-1,7.195000052E-1
1.992000000E0,-2.859299898E0,9.530999660E-1,7.260999680E-1
2.012000000E0,-3.082999945E0,1.033100009E0,7.401999831E-1
2.032000000E0,-5.402899742E0,2.008000016E-1,1.914399981E0
2.052000000E0,-8.390799522E0,-1.616299987E0,1.580899954E0
2.072000000E0,-8.150300026E0,-3.363600016E0,-3.121999800E-1
2.092000000E0,-4.818299770E0,-4.410900116E0,-2.104500055E0
2.112000000E0,-3.243499994E0,-5.289000034E0,-4.133999825E0
2.132000000E0,-2.473700047E0,-6.552999973E0,-3.345899820E0
2.152000000E0,-1.925799966E0,1.219999976E-2,3.591599941E0
2.172001563E0,7.093999982E-1,4.934899807E0,1.406799984E1
2.192001563E0,7.705999851E0,-9.119999409E-2,9.336899757E0
2.222001563E0,5.526400089E0,-8.719799995E0,-2.075999975E0
2.242001563E0,-1.642799973E0,-9.215399742E0,-4.117799759E0
2.272000000E0,-2.565099955E0,-1.447099924E0,-9.229999781E-1
2.292000000E0,-2.667999864E-1,-2.297299862E0,4.300600052E0
2.312000000E0,-2.612200022E0,-2.667099953E0,5.695999861E-1
2.332000000E0,-3.016999960E-1,-8.929999918E-2,4.962999821E-1
2.352000000E0,-2.408999950E-1,4.961699963E0,3.380699873E0
2.372000000E0,-2.158400059E0,3.324499846E0,2.340199947E0
2.392000000E0,-6.849400043E0,-1.709800005E0,-1.204249954E1
2.412000000E0,1.582700014E0,2.067999840E0,-3.431499958E0
2.432001563E0,-3.203899860E0,6.964499950E0,4.957999885E-1
2.462000000E0,7.899099827E0,6.281099796E0,3.206599951E0
2.482000000E0,6.617099762E0,6.612299919E0,4.779900074E0
2.502000000E0,3.125699997E0,8.346099854E0,3.630199909E0
2.522000000E0,-3.112200022E0,9.495299339E0,-1.591099977E0
2.542000000E0,-1.236799955E0,2.820099831E0,-3.299700022E0
2.562000000E0,-1.299099922E0,-1.427299976E0,-1.880100012E0
2.582000000E0,-4.769999981E-1,-4.202999771E-1,1.630800009E0
2.602000000E0,-2.058799982E0,1.578199983E0,2.206300020E0
2.622000000E0,-3.536299944E0,2.582399845E0,7.712999582E-1
2.642000000E0,-3.104399920E0,2.893299818E0,-9.144999981E-1
2.662000000E0,2.038100004E0,2.245100021E0,-1.999000013E-1
2.682000000E0,3.717899799E0,1.619199991E0,2.622999847E-1
2.702000000E0,3.260299921E0,1.959199905E0,1.490999937E0
2.722000000E0,1.523599982E0,1.834499955E0,4.178999960E-1
2.742000000E0,1.528399944E0,6.029999852E-1,1.499899983E0
2.762000000E0,3.683999777E-1,-9.177999496E-1,2.898900032E0
2.782000000E0,-7.418699741E0,2.502300024E0,2.498600006E0
2.802000000E0,-1.154179955E1,2.832299948E0,4.216300011E0
2.822000000E0,-9.142600060E0,-8.277999759E-1,3.459599972E0
2.842000000E0,-5.814399719E0,-5.035399914E0,1.714499950E0
2.862000000E0,-3.253799915E0,-5.993599892E0,-6.832999587E-1
2.882000000E0,-1.166899920E0,-2.454699993E0,-8.985999823E-1
2.902000000E0,-1.563899994E0,6.513000131E-1,-2.207499981E0
2.922000000E0,1.427799940E0,-5.544399738E0,-1.442099929E0
2.942000000E0,6.951999664E-1,-2.468400002E0,-4.737799644E0
2.962000000E0,1.075600028E0,1.753899932E0,-6.068999767E0
2.982000000E0,1.072600007E0,1.541700006E0,-4.861700058E0
3.002000000E0,1.037589931E1,-2.735599995E0,-9.844999313E0
3.022000000E0,1.221840000E1,-7.491699696E0,-4.577300072E0
3.042000000E0,1.174779987E1,-5.804399967E0,3.182999790E-1
3.062000000E0,9.447199821E0,-3.280200005E0,3.109899998E0
3.082000000E0,1.197999939E-1,-3.251000047E-1,1.203699946E0
3.102000000E0,-7.786899567E0,-2.827699900E0,2.836499929E0
3.122000000E0,-9.004099846E0,-2.492399931E0,3.947099924E0
3.142000000E0,-6.955999851E0,3.959199905E0,1.125619984E1
3.162000000E0,-2.575099945E0,2.252199888E0,1.090849972E1
3.182000000E0,3.331999779E-1,-2.035300016E0,3.461399794E0
3.202009375E0,-1.025599957E0,-2.494599819E0,-2.702499866E0
3.232000000E0,-6.126399994E0,-2.321599960E0,-7.256499767E0
3.252000000E0,-1.550099969E0,-2.434399843E0,-2.900499821E0
3.272000000E0,2.635499954E0,-3.770200014E0,-6.316999793E-1
3.292000000E0,1.040699959E0,-4.348199844E0,-2.577899933E0
3.312000000E0,-2.367599964E0,-1.384199977E0,-4.962399960E0
3.332001563E0,-2.678999901E-1,-1.215999946E-1,-5.151999950E0
3.362000000E0,2.394899845E0,3.079999983E-2,-1.133800030E0
3.382000000E0,2.381199837E0,1.641399980E0,2.609699965E0
3.402001563E0,1.124899983E0,3.943799973E0,-7.098000050E-1
3.432000000E0,2.010099888E0,3.352900028E0,-3.697199821E0
3.452000000E0,1.780599952E0,2.153800011E0,-1.072700024E0
3.472001563E0,1.166100025E0,1.276700020E0,-1.231999993E-1
3.502000000E0,-7.365999818E-1,1.656099916E0,9.311999679E-1
3.522000000E0,-8.287000060E-1,8.217999935E-1,5.248000026E-1
3.542000000E0,-1.366400003E0,6.328999996E-1,6.414999962E-1
3.562000000E0,-2.949999809E0,1.537799954E0,1.186200023E0
3.582000000E0,-2.419999838E0,1.670300007E0,2.309799910E0
3.602000000E0,-1.831999898E0,1.312999964E0,2.678200006E0
3.622000000E0,-2.696399927E0,6.529999524E-2,3.652199984E0
3.642000000E0,-4.138899803E0,-3.741999865E-1,3.286899805E0
3.662000000E0,-4.011899948E0,1.070999950E-1,3.284899950E0
3.682000000E0,-2.830799818E0,8.070999980E-1,4.023999691E0
3.702001563E0,-3.752099991E0,9.879999757E-1,3.174999952E0
3.732000000E0,-4.216199875E0,8.959999681E-2,2.111399889E0
3.752000000E0,-5.091099739E0,1.889999956E-1,6.710999608E-1
3.772000000E0,-4.045599937E0,7.371999621E-1,7.470999956E-1
