"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,2.725559175E-1,9.626318812E-1,1.006694794E1
2.000156300E-2,3.747691810E-1,6.342910528E-1,1.120863724E1
4.200156300E-2,3.206602037E-1,2.574437261E-1,1.107422638E1
6.200156300E-2,-8.266700059E-2,-2.222776785E-2,1.324276066E1
8.200156300E-2,-4.877084792E-1,-3.372376561E-1,1.308366108E1
1.040015630E-1,-7.442231774E-1,-1.098469377E0,1.282978058E1
1.240015630E-1,5.477933213E-3,-1.681390405E0,1.224933052E1
1.440031250E-1,1.347744018E-1,-2.246134758E0,1.352178097E1
1.660015630E-1,-3.548589945E-1,-2.029057264E0,1.339348030E1
1.860015630E-1,-6.366852522E-1,-1.112279058E0,1.157221127E1
2.060015630E-1,-7.480251789E-1,-3.771059215E-1,9.006374359E0
2.260234380E-1,-1.029602513E-1,2.509123385E-1,8.776223183E0
2.480093750E-1,3.079901040E-1,3.093308806E-1,7.672497272E0
2.700000000E-1,-6.479858756E-1,-3.785711527E-2,6.203922272E0
2.900000000E-1,-3.058544993E-1,-1.499345005E-1,8.095561981E0
3.100000000E-1,-6.263423562E-1,-4.441722855E-2,9.374927521E0
3.300000000E-1,-1.298519254E0,3.505207002E-1,9.147976875E0
3.500000000E-1,-1.397821188E0,4.354765713E-1,8.269131660E0
3.700000000E-1,-9.087240696E-1,9.890733957E-1,8.810825348E0
3.900015630E-1,-1.403710961E0,1.455358624E0,8.923543930E0
4.120000000E-1,-1.572473407E0,1.437277555E0,7.818102837E0
4.320000000E-1,-1.355721593E0,1.317433476E0,7.995369434E0
4.520000000E-1,-1.235264421E0,1.589998960E0,8.534514427E0
4.720000000E-1,-1.662006974E0,1.551452279E0,8.219936371E0
4.920000000E-1,-1.549383640E0,1.418401718E0,8.240765572E0
5.120000000E-1,-1.387889981E0,1.532049656E0,8.634142876E0
5.320000000E-1,-6.455246806E-1,5.127900839E-1,9.408934593E0
5.520000000E-1,-4.059512615E-1,4.372769967E-2,1.015955544E1
5.720000000E-1,-4.800086915E-1,3.313383460E-1,1.034619808E1
5.920015630E-1,-1.001532912E0,5.387719870E-1,9.825592995E0
6.120406250E-1,-2.009568453E0,6.685281396E-1,1.094674969E1
6.340046880E-1,-2.818789482E0,3.471496701E-1,1.222367382E1
6.560015630E-1,-3.622905970E0,2.794416547E-1,1.242016983E1
6.780062500E-1,-3.319579840E0,-6.706637740E-1,1.152432728E1
7.000015630E-1,-3.434444189E0,-1.071252108E0,1.085506153E1
7.220000000E-1,-3.536867857E0,-7.706648111E-1,1.076495266E1
7.420000000E-1,-3.119386196E0,-4.876701534E-1,1.042546463E1
7.620015630E-1,-4.139316559E0,8.935160935E-2,1.039127636E1
7.840015630E-1,-4.902989864E0,-9.005071223E-2,8.870660782E0
8.040015630E-1,-4.481581688E0,-3.119932115E-1,8.281515121E0
8.260000000E-1,-4.853410721E0,9.258569479E-1,6.914109707E0
8.460000000E-1,-4.665676594E0,9.324170351E-1,6.710909367E0
8.660000000E-1,-3.990789652E0,2.447927594E-1,6.921081543E0
8.860000000E-1,-5.475309372E0,9.478166103E-1,6.849312782E0
9.060000000E-1,-5.961935520E0,8.068555593E-1,6.137507439E0
9.280000000E-1,-5.085629463E0,-1.072889641E-1,6.204209805E0
9.480000000E-1,-7.057110786E0,6.261220574E-1,5.992782593E0
9.680000000E-1,-8.311164856E0,4.389433563E-1,5.745576859E0
9.880203130E-1,-8.485214233E0,-2.589951754E-1,5.910479546E0
1.010000000E0,-9.019627571E0,3.922659904E-2,6.182345867E0
1.030000000E0,-9.922165871E0,5.664489865E-1,6.315789223E0
1.050000000E0,-8.990198135E0,3.897568882E-1,5.657498360E0
1.070000000E0,-1.001736832E1,-1.298998147E-1,5.780809402E0
1.090000000E0,-1.058069515E1,-4.528297484E-1,5.044755459E0
1.110000000E0,-1.007299137E1,-1.589175314E-1,5.122155190E0
1.130000000E0,-1.115291882E1,-7.614614964E-1,5.912940979E0
1.150000000E0,-1.048424721E1,-1.139486790E0,3.491253614E0
1.170000000E0,-9.331707954E0,-2.007509470E0,2.899943352E0
1.190000000E0,-9.718255997E0,-1.969690561E0,2.075408936E0
1.210000000E0,-1.028879452E1,-1.414302826E0,3.070046663E0
1.230000000E0,-8.908910751E0,-1.429941773E0,9.873400331E-1
1.250000000E0,-7.486975193E0,-1.255136371E0,1.692863345E0
1.270000000E0,-9.258454323E0,-7.800500393E-1,2.401729107E0
1.290000000E0,-9.595577240E0,-1.698532820E0,1.628785014E0
1.310000000E0,-5.901505947E0,-3.074375153E0,7.998166084E-1
1.330000000E0,-5.018371105E0,-1.734445930E0,6.409756839E-2
1.350000000E0,-5.793852806E0,-2.047885180E0,-8.884211779E-1
1.370000000E0,-8.221180916E0,-1.166359335E-1,1.678775907E0
1.390000000E0,-6.397469521E0,3.143395483E-1,1.148910403E0
1.410000000E0,-5.928953171E0,1.900584340E0,4.016330719E0
1.430000000E0,-5.020573616E0,-5.098692179E-1,6.375567913E-1
1.450001563E0,-5.217703342E0,-5.037400499E-2,-4.184690952E0
1.470001563E0,-6.440182209E0,-2.186624527E0,-1.178828239E0
1.490001563E0,-6.140696526E0,-3.720110655E0,-8.860749006E-1
1.512000000E0,-7.008584976E0,-1.739866376E0,-6.599186063E-1
1.532004688E0,-7.646477222E0,-1.468373537E0,2.932983160E0
1.554010938E0,-7.350122452E0,-3.156544209E0,2.715819597E0
1.576001563E0,-7.600584984E0,-3.237401009E0,2.680653572E0
1.598000000E0,-9.131628990E0,-3.242362022E0,2.996736050E0
1.618000000E0,-9.171009064E0,-9.162035584E-1,4.565225601E0
1.638001563E0,-7.816225529E0,-2.648102045E0,4.475481510E0
1.660000000E0,-9.441332817E0,-3.428238392E0,4.814873695E0
1.680000000E0,-1.105395222E1,-2.523909807E0,4.751053810E0
1.700000000E0,-1.022047329E1,-2.992570162E0,3.696111202E0
1.720000000E0,-7.295697689E0,-6.263365746E0,3.572110653E0
1.740001563E0,-6.720504761E0,-7.173698902E0,3.107405663E0
1.760001563E0,-9.768572807E0,-5.148299694E0,4.823406696E0
1.782000000E0,-1.138112545E1,-3.920716047E0,4.430269241E0
1.802000000E0,-1.058951569E1,-5.516585350E0,4.918111801E0
1.822000000E0,-9.502011299E0,-5.274301529E0,4.448034286E0
