"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.205225000E1,1.187805680E2,0.000000000E0,0.000000000E0,0.000000000E0,2.500000000E1,0.000000000E0
4.612041670E-1,3.205225000E1,1.187805680E2,6.879959369E0,1.363389134E0,9.190069580E1,2.500000000E1,0.000000000E0
2.028529166E0,3.205240626E1,1.187806685E2,1.479806349E1,1.033131957E0,6.630989838E1,2.016451645E1,2.016451645E1
3.031532812E0,3.205234455E1,1.187806678E2,1.554721427E1,1.581935406E0,1.139375076E2,3.210325623E1,3.210325623E1
4.034555729E0,3.205229923E1,1.187807192E2,1.731722279E1,1.242864132E0,1.103797913E2,2.909223175E1,2.909223175E1
4.909417708E0,3.205211015E1,1.187806026E2,2.340178719E1,1.188583255E0,8.187423706E1,2.390516472E1,2.390516472E1
5.947481770E0,3.205216284E1,1.187806615E2,2.033375449E1,1.150279164E0,7.109144592E1,2.000000000E1,2.000000000E1
6.947825520E0,3.205216332E1,1.187807418E2,4.855084863E1,1.166054249E0,8.331063080E1,1.974505806E1,1.974505806E1
7.961624999E0,3.205214929E1,1.187807866E2,5.591275616E1,1.058896422E0,8.331063080E1,1.668791771E1,1.668791771E1
8.968873957E0,3.205213380E1,1.187808204E2,5.782265147E1,1.322811484E0,9.540225220E1,1.419767380E1,1.419767380E1
9.970449478E0,3.205213210E1,1.187808407E2,5.707532224E1,1.117230535E0,7.071274567E1,4.699999809E0,4.699999809E0
1.099219531E1,3.205221249E1,1.187808769E2,5.692319604E1,1.140393853E0,6.782718658E1,4.699999809E0,4.699999809E0
1.198897187E1,3.205228499E1,1.187809075E2,5.519551232E1,1.200301647E0,7.550302887E1,4.699999809E0,4.699999809E0
1.297547239E1,3.205235243E1,1.187809367E2,5.363007733E1,1.264456153E0,8.243654633E1,4.699999809E0,4.699999809E0
1.399499427E1,3.205237140E1,1.187809526E2,5.300295588E1,1.318867326E0,7.607321167E1,4.699999809E0,4.699999809E0
1.498571875E1,3.205235776E1,1.187809674E2,5.179736856E1,1.343785048E0,7.846885681E1,4.699999809E0,4.699999809E0
1.598770729E1,3.205234930E1,1.187809772E2,5.124181751E1,1.374646187E0,8.009409332E1,4.699999809E0,4.699999809E0
1.702018281E1,3.205234522E1,1.187809881E2,5.077116437E1,1.399383903E0,7.827015686E1,4.699999809E0,4.699999809E0
1.801080156E1,3.205237480E1,1.187810002E2,5.072929470E1,1.419569492E0,7.820192719E1,4.699999809E0,4.699999809E0
1.901668333E1,3.205237496E1,1.187810077E2,5.085605603E1,1.437529564E0,6.077142334E1,4.699999809E0,4.699999809E0
