"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.646000000E-2,-2.781250000E1,-3.156250000E1,-2.906250000E1
3.646000000E-2,-2.762500000E1,-3.143750000E1,-3.037500000E1
5.646156300E-2,-2.681250000E1,-3.143750000E1,-3.131250000E1
7.646156300E-2,-2.568750000E1,-3.156250000E1,-3.262500000E1
1.064600000E-1,-2.443750000E1,-3.250000000E1,-3.356250000E1
1.264615630E-1,-2.400000000E1,-3.262500000E1,-3.337500000E1
1.464615630E-1,-2.375000000E1,-3.287500000E1,-3.356250000E1
1.664615630E-1,-2.318750000E1,-3.375000000E1,-3.306250000E1
1.864615630E-1,-2.325000000E1,-3.462500000E1,-3.187500000E1
2.064615630E-1,-2.387500000E1,-3.556250000E1,-3.056250000E1
2.264615630E-1,-2.443750000E1,-3.618750000E1,-2.925000000E1
2.464912500E-1,-2.475000000E1,-3.687500000E1,-2.837500000E1
2.764600000E-1,-2.493750000E1,-3.706250000E1,-2.781250000E1
2.964600000E-1,-2.400000000E1,-3.693750000E1,-2.850000000E1
3.164600000E-1,-2.287500000E1,-3.712500000E1,-2.943750000E1
3.364600000E-1,-2.168750000E1,-3.706250000E1,-3.000000000E1
3.564600000E-1,-2.081250000E1,-3.706250000E1,-3.075000000E1
3.764600000E-1,-1.962500000E1,-3.725000000E1,-3.118750000E1
3.964600000E-1,-1.956250000E1,-3.743750000E1,-3.100000000E1
4.164600000E-1,-1.950000000E1,-3.787500000E1,-3.075000000E1
4.364600000E-1,-1.956250000E1,-3.800000000E1,-3.050000000E1
4.564600000E-1,-2.006250000E1,-3.787500000E1,-3.050000000E1
4.764600000E-1,-1.993750000E1,-3.768750000E1,-3.043750000E1
4.964600000E-1,-2.031250000E1,-3.712500000E1,-3.050000000E1
5.164600000E-1,-2.025000000E1,-3.700000000E1,-3.075000000E1
5.364600000E-1,-2.043750000E1,-3.656250000E1,-3.081250000E1
5.564600000E-1,-2.081250000E1,-3.687500000E1,-3.075000000E1
5.764600000E-1,-2.081250000E1,-3.662500000E1,-3.081250000E1
5.964615630E-1,-2.062500000E1,-3.631250000E1,-3.143750000E1
6.165006250E-1,-1.956250000E1,-3.612500000E1,-3.237500000E1
6.464600000E-1,-1.837500000E1,-3.556250000E1,-3.412500000E1
6.664600000E-1,-1.812500000E1,-3.518750000E1,-3.525000000E1
6.864600000E-1,-1.750000000E1,-3.443750000E1,-3.625000000E1
7.064615630E-1,-1.637500000E1,-3.337500000E1,-3.768750000E1
7.364615630E-1,-1.406250000E1,-3.250000000E1,-3.956250000E1
7.664615630E-1,-1.181250000E1,-3.168750000E1,-4.112500000E1
7.964600000E-1,-1.106250000E1,-3.137500000E1,-4.218750000E1
8.164600000E-1,-1.037500000E1,-3.118750000E1,-4.275000000E1
8.364600000E-1,-9.437500000E0,-3.112500000E1,-4.300000000E1
8.564600000E-1,-8.812500000E0,-3.056250000E1,-4.362500000E1
8.764600000E-1,-7.687500000E0,-3.000000000E1,-4.412500000E1
8.964600000E-1,-6.000000000E0,-2.968750000E1,-4.443750000E1
9.164600000E-1,-3.625000000E0,-2.937500000E1,-4.468750000E1
9.364600000E-1,-8.750000000E-1,-2.900000000E1,-4.543750000E1
9.564600000E-1,1.937500000E0,-2.887500000E1,-4.550000000E1
9.764600000E-1,4.750000000E0,-2.831250000E1,-4.618750000E1
9.964600000E-1,7.687500000E0,-2.781250000E1,-4.650000000E1
1.016460000E0,1.043750000E1,-2.731250000E1,-4.668750000E1
1.036460000E0,1.287500000E1,-2.625000000E1,-4.650000000E1
1.056460000E0,1.443750000E1,-2.575000000E1,-4.650000000E1
1.086458438E0,1.600000000E1,-2.518750000E1,-4.650000000E1
1.106460000E0,1.693750000E1,-2.475000000E1,-4.656250000E1
1.126460000E0,1.800000000E1,-2.437500000E1,-4.687500000E1
1.146460000E0,1.943750000E1,-2.362500000E1,-4.681250000E1
1.166460000E0,2.093750000E1,-2.325000000E1,-4.656250000E1
1.186460000E0,2.237500000E1,-2.250000000E1,-4.637500000E1
1.206460000E0,2.393750000E1,-2.181250000E1,-4.568750000E1
1.226460000E0,2.568750000E1,-2.118750000E1,-4.456250000E1
1.246460000E0,2.787500000E1,-2.075000000E1,-4.362500000E1
1.266460000E0,3.018750000E1,-2.012500000E1,-4.250000000E1
1.286460000E0,3.231250000E1,-2.006250000E1,-4.112500000E1
1.306460000E0,3.443750000E1,-2.050000000E1,-3.950000000E1
1.326460000E0,3.662500000E1,-2.062500000E1,-3.762500000E1
1.346460000E0,3.818750000E1,-2.037500000E1,-3.643750000E1
1.366460000E0,3.981250000E1,-2.006250000E1,-3.525000000E1
1.386460000E0,4.087500000E1,-2.081250000E1,-3.400000000E1
1.406460000E0,4.162500000E1,-2.306250000E1,-3.168750000E1
1.426460000E0,4.118750000E1,-2.656250000E1,-2.956250000E1
1.446460000E0,3.993750000E1,-2.962500000E1,-2.812500000E1
1.466460000E0,3.812500000E1,-3.125000000E1,-2.843750000E1
1.486461563E0,3.637500000E1,-3.156250000E1,-3.037500000E1
1.516460000E0,3.431250000E1,-2.987500000E1,-3.393750000E1
1.536464688E0,3.256250000E1,-2.818750000E1,-3.662500000E1
1.566460000E0,3.037500000E1,-2.600000000E1,-3.968750000E1
1.586460000E0,2.943750000E1,-2.425000000E1,-4.162500000E1
1.606460000E0,2.831250000E1,-2.243750000E1,-4.375000000E1
1.626460000E0,2.643750000E1,-2.025000000E1,-4.593750000E1
1.646461563E0,2.425000000E1,-1.793750000E1,-4.831250000E1
1.676460000E0,1.943750000E1,-1.381250000E1,-5.156250000E1
1.696461563E0,1.593750000E1,-1.031250000E1,-5.312500000E1
1.716461563E0,1.262500000E1,-7.062500000E0,-5.462500000E1
1.736461563E0,1.000000000E1,-3.375000000E0,-5.518750000E1
1.766461563E0,7.812500000E0,2.875000000E0,-5.531250000E1
1.796460000E0,7.937500000E0,7.750000000E0,-5.431250000E1
1.816460000E0,8.937500000E0,9.437500000E0,-5.331250000E1
1.836460000E0,9.000000000E0,1.037500000E1,-5.293750000E1
1.856460000E0,9.125000000E0,1.093750000E1,-5.218750000E1
1.876460000E0,9.562500000E0,1.137500000E1,-5.218750000E1
