"Time (s)","Pressure (hPa)"
1.164631250E-1,1.019800293E3
1.964615630E-1,1.019800293E3
2.764600000E-1,1.019794922E3
3.564600000E-1,1.019792480E3
4.364600000E-1,1.019803223E3
5.164600000E-1,1.019795410E3
5.964615630E-1,1.019795898E3
6.764600000E-1,1.019803223E3
7.564600000E-1,1.019800781E3
8.364600000E-1,1.019793457E3
9.164600000E-1,1.019778320E3
9.964600000E-1,1.019783203E3
1.076458438E0,1.019775879E3
1.156460000E0,1.019781738E3
1.236460000E0,1.019786621E3
1.316460000E0,1.019774414E3
1.396460000E0,1.019758789E3
1.476461563E0,1.019756836E3
1.556461563E0,1.019770996E3
1.636460000E0,1.019773926E3
1.716461563E0,1.019787109E3
1.796460000E0,1.019792969E3
1.876460000E0,1.019789062E3
1.956460000E0,1.019807129E3
2.036460000E0,1.019803223E3
2.116460000E0,1.019802246E3
2.196461563E0,1.019812988E3
2.276460000E0,1.019820801E3
2.356460000E0,1.019815430E3
2.436461563E0,1.019812012E3
2.516460000E0,1.019795898E3
2.596460000E0,1.019805176E3
2.676460000E0,1.019792480E3
2.756460000E0,1.019784180E3
2.836460000E0,1.019798828E3
2.916460000E0,1.019786133E3
2.996461563E0,1.019793457E3
3.076460000E0,1.019799316E3
3.156466250E0,1.019797852E3
3.236460000E0,1.019771484E3
3.316460000E0,1.019773438E3
3.396460000E0,1.019786133E3
3.476461563E0,1.019800781E3
3.556460000E0,1.019793457E3
3.636460000E0,1.019802246E3
3.716461563E0,1.019797852E3
3.796460000E0,1.019778320E3
3.876460000E0,1.019775391E3
3.956460000E0,1.019797852E3
4.036460000E0,1.019797852E3
4.116460000E0,1.019807129E3
4.196461563E0,1.019832031E3
4.276460000E0,1.019810059E3
4.356460000E0,1.019811035E3
4.436460000E0,1.019785645E3
4.516460000E0,1.019809082E3
4.596460000E0,1.019823730E3
4.676460000E0,1.019827637E3
4.756460000E0,1.019816895E3
4.836461563E0,1.019787598E3
4.916460000E0,1.019810547E3
4.996460000E0,1.019820312E3
5.076460000E0,1.019820801E3
5.156460000E0,1.019821777E3
5.236460000E0,1.019820312E3
5.316460000E0,1.019791504E3
5.396460000E0,1.019785645E3
5.476460000E0,1.019805664E3
5.556460000E0,1.019803223E3
5.636460000E0,1.019814941E3
5.716460000E0,1.019816895E3
5.796460000E0,1.019826172E3
5.876460000E0,1.019801270E3
5.956460000E0,1.019830566E3
6.036460000E0,1.019854980E3
6.116460000E0,1.019859863E3
6.196461563E0,1.019867676E3
6.276460000E0,1.019861816E3
6.356460000E0,1.019833008E3
6.436460000E0,1.019803711E3
6.516460000E0,1.019798340E3
6.596460000E0,1.019827148E3
6.676460000E0,1.019846680E3
6.756460000E0,1.019842285E3
6.836460000E0,1.019827637E3
6.916460000E0,1.019804199E3
6.996460000E0,1.019833008E3
7.076460000E0,1.019861816E3
7.156460000E0,1.019852051E3
7.236460000E0,1.019862793E3
7.316460000E0,1.019838379E3
7.396460000E0,1.019809082E3
7.476460000E0,1.019780273E3
7.556460000E0,1.019778320E3
7.636460000E0,1.019807129E3
7.716460000E0,1.019835938E3
7.796460000E0,1.019842773E3
7.876461563E0,1.019813965E3
7.956460000E0,1.019833984E3
8.036460000E0,1.019845215E3
8.116460000E0,1.019874512E3
8.196460000E0,1.019874512E3
8.276460000E0,1.019859375E3
8.356460000E0,1.019830566E3
8.436460000E0,1.019801758E3
8.516460000E0,1.019787109E3
8.596460000E0,1.019801758E3
8.676460000E0,1.019816406E3
8.756460000E0,1.019816406E3
8.836460000E0,1.019808105E3
8.916460000E0,1.019792969E3
8.996460000E0,1.019820801E3
9.076460000E0,1.019849609E3
9.156460000E0,1.019843262E3
9.236460000E0,1.019861816E3
9.316460000E0,1.019833008E3
9.396460000E0,1.019804199E3
9.476460000E0,1.019789551E3
9.556460000E0,1.019791504E3
9.636460000E0,1.019812012E3
9.716460000E0,1.019824707E3
9.796460000E0,1.019828125E3
9.876460000E0,1.019799316E3
9.956460000E0,1.019828125E3
1.003646000E1,1.019856934E3
1.011646156E1,1.019867188E3
1.019646156E1,1.019894043E3
1.027646000E1,1.019868164E3
1.035646000E1,1.019839355E3
1.043646000E1,1.019810547E3
1.051646000E1,1.019795898E3
1.059650063E1,1.019806152E3
1.067646000E1,1.019826660E3
1.075646000E1,1.019821777E3
1.083646000E1,1.019820801E3
1.091646156E1,1.019820801E3
1.099646000E1,1.019847656E3
1.107646000E1,1.019876465E3
1.115646000E1,1.019859375E3
1.123646000E1,1.019857422E3
1.131646000E1,1.019828613E3
1.139646000E1,1.019799805E3
1.147646000E1,1.019770996E3
1.155646000E1,1.019777832E3
1.163646000E1,1.019801758E3
1.171646000E1,1.019818359E3
1.179646000E1,1.019837891E3
1.187646000E1,1.019809082E3
1.195646000E1,1.019818848E3
1.203646000E1,1.019840332E3
1.211646000E1,1.019854980E3
1.219646156E1,1.019868652E3
1.227646000E1,1.019862305E3
1.235646000E1,1.019833008E3
1.243646000E1,1.019804199E3
1.251646000E1,1.019790039E3
1.259646000E1,1.019800293E3
1.267646000E1,1.019827637E3
1.275646000E1,1.019824707E3
1.283646000E1,1.019811523E3
1.291646000E1,1.019782715E3
1.299646000E1,1.019811523E3
1.307646000E1,1.019840332E3
1.315646000E1,1.019856934E3
1.323646000E1,1.019881348E3
1.331646000E1,1.019873535E3
1.339646000E1,1.019844727E3
1.347646000E1,1.019815430E3
1.355646156E1,1.019801270E3
1.363646000E1,1.019805664E3
