"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.580296900E-2,3.443651274E-2,-3.631486893E-1,1.856212169E-1
8.709239600E-2,7.230904698E-2,-4.767662883E-1,1.990598440E-1
1.083818750E-1,2.672456671E-3,-6.887302995E-1,1.563005447E-1
1.296713020E-1,-1.201078445E-1,-9.165763259E-1,-2.389939874E-2
1.509607820E-1,-2.648786306E-1,-1.040578246E0,-1.808871478E-1
1.722502090E-1,-3.461213410E-1,-8.933641315E-1,-2.358634025E-1
1.935396880E-1,-3.791070879E-1,-7.437065244E-1,-1.937149316E-1
2.148291150E-1,-3.791070879E-1,-7.272136807E-1,-1.002553031E-1
2.361185940E-1,-3.754419982E-1,-9.746068120E-1,2.802261710E-2
2.574080730E-1,-4.316399395E-1,-7.669187188E-1,3.071798086E-1
2.786975000E-1,-3.412345648E-1,-5.323534012E-1,3.658211529E-1
2.999869800E-1,-1.268271655E-1,-2.220429778E-1,2.485384792E-1
3.212764590E-1,-2.786990628E-2,-3.234436214E-1,1.123195365E-1
3.425658860E-1,-1.824142635E-1,-3.826957941E-1,5.184566230E-2
3.638553650E-1,-3.827721775E-1,-3.008422852E-1,4.199574701E-3
3.851447920E-1,-3.632250428E-1,-1.988307834E-1,-5.573981442E-3
4.064342710E-1,-2.117349356E-1,-1.041494608E-1,7.689040154E-2
4.277237500E-1,-5.841226876E-2,-1.924168877E-2,2.259371281E-1
4.490131770E-1,7.658497244E-2,4.672981426E-2,3.157316744E-1
4.703026570E-1,1.853157878E-1,1.249182671E-1,3.157316744E-1
4.915921360E-1,2.140256017E-1,1.133121699E-1,2.833567858E-1
5.128816150E-1,1.541625708E-1,3.084778599E-2,1.960056126E-1
5.341710940E-1,4.237752780E-2,-4.001049697E-2,1.007134393E-1
5.554605210E-1,-6.268820167E-2,-1.863084175E-2,5.917582661E-2
5.767500000E-1,-1.109451354E-1,5.894676223E-2,5.551074445E-2
5.980394800E-1,-1.097234413E-1,6.077930331E-2,3.168770298E-2
6.193289590E-1,-5.291464552E-2,5.344913527E-2,-5.573981442E-3
6.406184380E-1,-2.825168660E-3,-2.137965523E-3,3.596363217E-2
6.619078650E-1,3.504735976E-2,1.985253580E-2,9.765920788E-2
6.831973440E-1,4.726430774E-2,5.344913527E-2,7.627955079E-2
7.044868230E-1,-9.926267667E-4,9.376505762E-2,-7.635590737E-5
7.257763020E-1,-9.261971712E-2,-1.924168877E-2,-1.168245357E-2
7.470657820E-1,-1.530935913E-1,-1.591257155E-1,-1.908897655E-3
7.683552610E-1,-1.756949425E-1,-1.621799469E-1,-2.695363574E-2
7.896447400E-1,-1.750840992E-1,-7.238540053E-2,-2.145601064E-2
8.109342190E-1,-1.366007179E-1,-2.779355086E-2,1.336228382E-2
8.322236980E-1,-6.268820167E-2,-3.970507067E-3,9.643751383E-2
8.535131770E-1,2.405211143E-2,1.801999472E-2,1.819561273E-1
8.748026570E-1,8.208259940E-2,3.023693897E-2,1.764585078E-1
8.960921360E-1,3.565821052E-2,2.168507688E-2,1.056002229E-1
9.173816150E-1,-5.413633958E-2,-2.290677279E-2,-1.229330152E-2
9.386710940E-1,-8.590039611E-2,-2.473931387E-2,-2.695363574E-2
9.599605730E-1,-5.047125369E-2,-5.894676223E-2,5.421269219E-3
9.812500520E-1,5.115845706E-3,-7.238540053E-2,-2.023431472E-2
1.002539532E0,3.443651274E-2,-3.451287001E-2,-6.116108224E-2
1.023829011E0,1.672194339E-2,1.527118147E-3,-6.971294433E-2
1.045118490E0,8.780929260E-3,2.748812549E-3,-8.803836256E-2
1.066408021E0,3.810159862E-2,-3.145863488E-2,-9.109259397E-2
1.087697500E0,5.337277800E-2,-6.933116168E-2,-7.215633243E-2
1.108986980E0,1.244601328E-2,-1.059819981E-1,-6.788039953E-2
