"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.696661500E-2,-5.218553543E-2,-9.827351570E-2,5.395145416E-1
9.062151100E-2,7.083892822E-3,-7.585287094E-2,2.296628952E-1
1.142764590E-1,4.195683002E-1,-1.193866730E-1,7.821273804E-2
1.379314070E-1,6.446957588E-1,-2.005896568E-1,1.615715027E-2
1.615863550E-1,3.852834702E-1,-1.218528748E-1,7.472991943E-3
1.852413020E-1,1.534223557E-1,-1.205248833E-1,-4.940128326E-2
2.088962500E-1,-3.215811253E-1,1.365385056E-1,-3.321514130E-1
2.325511980E-1,-2.310557365E-1,3.084614277E-1,-5.311450958E-1
2.562061980E-1,-1.427381039E-1,1.235337257E-1,-1.629961014E0
2.798611460E-1,2.388434410E-1,5.550489426E-1,6.456089020E-2
3.035160940E-1,2.439284325E-1,3.643746376E-1,2.724142075E-1
3.271710420E-1,-3.193104267E-1,6.243002415E-1,1.281976700E-1
3.508259900E-1,-3.613357544E-1,7.390379906E-1,-4.483108521E-1
3.744809380E-1,-7.442369461E-1,1.041221380E0,2.948207855E-1
3.981359380E-1,-9.568898678E-1,7.329456806E-1,6.720380783E-1
4.217908860E-1,-1.229239702E0,7.747116089E-1,5.690660477E-1
4.454458340E-1,-1.041217566E0,7.630295753E-1,4.117603302E-1
4.691007820E-1,-4.991481304E-1,5.237472057E-1,-2.804460526E-1
4.927557820E-1,-4.333307743E-1,6.349701881E-1,-8.413543701E-1
5.164107300E-1,-3.790154457E-1,5.292801857E-1,-1.069621086E0
5.400656770E-1,-5.273003578E-1,3.858349323E-1,-9.107413292E-1
5.637206250E-1,-6.627147198E-1,3.652698994E-1,-5.749969482E-1
5.873756250E-1,-4.413447380E-1,1.613786221E-1,-4.227151871E-1
6.110305730E-1,-3.624019623E-1,1.799707413E-1,-2.569284439E-1
6.346855210E-1,-5.814878941E-1,1.968479156E-1,-3.316154480E-1
6.583405210E-1,-5.755429268E-1,2.707276344E-1,-4.553356171E-1
6.819954690E-1,-3.002030849E-1,2.681238651E-1,-4.772777557E-1
7.056504690E-1,-2.848927975E-1,3.069252968E-1,-8.131484985E-1
7.293054170E-1,-5.126008987E-1,3.807864189E-1,-6.835556030E-1
