"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-4.416851521E0,4.144668102E0,7.507182121E0
2.139026100E-2,-4.043272018E0,3.799802303E0,7.978867054E0
4.267802100E-2,-4.246662140E0,3.845266104E0,8.383553505E0
6.396744800E-2,-4.160520554E0,3.783052683E0,8.591729164E0
8.525692700E-2,-4.016951084E0,3.792623997E0,8.464909554E0
1.065463550E-1,-3.487838030E0,3.773481369E0,8.455337524E0
1.278358340E-1,-2.965903759E0,3.751945972E0,8.450551987E0
1.491252610E-1,-2.807977438E0,3.565006733E0,8.464909554E0
1.704147400E-1,-2.927618504E0,3.533900023E0,8.563014984E0
1.917041670E-1,-3.061616659E0,3.543471336E0,8.457730293E0
2.129936460E-1,-3.337090254E0,3.792623997E0,8.424231529E0
2.342830730E-1,-2.851048231E0,3.732803345E0,7.873582840E0
2.555725520E-1,-2.621337175E0,3.596412420E0,7.301399231E0
2.768620320E-1,-2.204686880E0,3.972085476E0,8.800203323E0
2.981514590E-1,-2.070688963E0,3.804588079E0,9.001200676E0
3.194409380E-1,-2.522932291E0,4.065405846E0,9.037093163E0
3.407304170E-1,-2.494218588E0,4.144668102E0,8.326125145E0
3.620198440E-1,-2.800798893E0,4.505984306E0,8.862417221E0
3.833093230E-1,-3.054438114E0,4.367200375E0,9.484849930E0
4.045988020E-1,-3.243770123E0,4.168596268E0,9.573384285E0
4.258882300E-1,-3.516551971E0,4.283451557E0,9.523135185E0
4.471777090E-1,-3.191128016E0,4.283451557E0,9.336494446E0
4.684671880E-1,-2.781656265E0,4.137190342E0,8.594121933E0
4.897566150E-1,-2.774477959E0,4.352843285E0,8.067401886E0
5.110460940E-1,-2.709871531E0,4.295415878E0,7.806583881E0
5.323355730E-1,-2.848655462E0,4.264308929E0,7.880761147E0
5.536250520E-1,-3.080759048E0,4.209274292E0,8.189435959E0
5.749145320E-1,-2.932404041E0,4.046263218E0,8.223234177E0
5.962039590E-1,-2.748156786E0,4.019941807E0,8.551051140E0
6.174934380E-1,-2.827120066E0,3.938585997E0,8.467302322E0
6.387829170E-1,-3.150151014E0,4.079762459E0,8.429017067E0
6.600723960E-1,-2.973082066E0,4.063013077E0,8.297411919E0
6.813618750E-1,-2.714657307E0,4.079762459E0,8.187042236E0
7.026513550E-1,-2.817548752E0,4.166203499E0,7.856832981E0
7.239407820E-1,-3.054438114E0,4.249952316E0,7.962117195E0
7.452302610E-1,-3.083152056E0,4.271487713E0,8.452944756E0
7.665197400E-1,-2.891726255E0,4.247559071E0,8.848059654E0
7.878092190E-1,-2.973082066E0,4.094119549E0,8.862417221E0
8.090986980E-1,-2.932404041E0,4.048655987E0,8.907880783E0
8.303881770E-1,-2.997010469E0,4.127619267E0,8.991629601E0
8.516776570E-1,-2.860619545E0,4.182952881E0,8.838488579E0
8.729671360E-1,-2.522932291E0,4.264308929E0,8.574978828E0
8.942566150E-1,-2.314756870E0,4.257130623E0,8.304590225E0
9.155460940E-1,-2.331506491E0,4.242773533E0,8.268697739E0
9.368355730E-1,-2.566003084E0,4.235595226E0,8.452944756E0
9.581250520E-1,-2.621337175E0,4.223630905E0,8.756834030E0
9.794145320E-1,-2.499004126E0,4.180560112E0,8.783453941E0
1.000704011E0,-2.467897415E0,4.082155228E0,8.637192726E0
1.021993542E0,-2.595016241E0,4.113262177E0,8.457730293E0
1.043283021E0,-2.657229662E0,4.185346127E0,8.541479111E0
1.064572500E0,-2.796013355E0,4.134797573E0,8.515158653E0
1.085861980E0,-2.834298372E0,4.096512318E0,8.407481194E0
1.107151459E0,-2.788834810E0,4.084548473E0,8.359624863E0
1.128440990E0,-2.784049034E0,4.137190342E0,8.417053223E0
1.149730469E0,-2.762513638E0,4.089334011E0,8.699405670E0
1.171019948E0,-2.769692183E0,4.060619831E0,8.732905388E0
1.192309480E0,-2.922832966E0,4.173381805E0,8.632407188E0
1.213598959E0,-2.709871531E0,4.115654945E0,8.546265602E0
1.234888438E0,-2.755335331E0,4.053441525E0,8.601300240E0
1.256177969E0,-2.874976397E0,4.063013077E0,8.673085213E0
1.277467448E0,-2.803191662E0,4.007977962E0,8.790632248E0
1.298756980E0,-2.705085993E0,4.017549038E0,8.704191208E0
1.320046459E0,-2.712264538E0,4.130012035E0,8.421838760E0
1.341335990E0,-2.681157827E0,4.089334011E0,8.350053787E0
1.362625469E0,-2.736192703E0,3.996013880E0,8.503194809E0
1.383915000E0,-2.786442041E0,3.895515203E0,8.670691490E0
1.405204480E0,-2.829512835E0,3.943371773E0,8.804988861E0
1.426494011E0,-2.738585472E0,4.034298897E0,8.812167168E0
1.447783542E0,-2.410469770E0,4.012763500E0,8.639585495E0
1.469073021E0,-2.458326101E0,3.998406649E0,8.409873962E0
1.490362552E0,-2.638087034E0,4.036691666E0,8.393124580E0
1.511652084E0,-2.714657307E0,4.029513359E0,8.687441826E0
1.532941615E0,-2.577967405E0,3.957728624E0,8.974879265E0
1.554231146E0,-2.475075960E0,3.962514400E0,8.989236832E0
1.575520677E0,-2.348256350E0,3.936193228E0,8.491230011E0
1.596810157E0,-2.465504646E0,4.034298897E0,8.302197456E0
1.618099688E0,-2.439183474E0,3.981656790E0,8.433802605E0
1.639389219E0,-2.549253464E0,3.962514400E0,8.685049057E0
1.660678750E0,-2.642872572E0,3.967299938E0,8.601300240E0
1.681968282E0,-2.702693224E0,3.960121393E0,8.362017632E0
1.703257813E0,-2.604587555E0,4.063013077E0,8.433802605E0
1.724547396E0,-2.554039001E0,3.897907972E0,8.776275635E0
1.745836927E0,-2.762513638E0,3.907479286E0,8.838488579E0
1.767126459E0,-2.688336134E0,3.850051641E0,9.053842545E0
1.788415990E0,-2.506182671E0,3.859622955E0,8.919844627E0
1.809705521E0,-2.499004126E0,3.960121393E0,8.670691490E0
1.830995052E0,-2.475075960E0,4.012763500E0,8.529515266E0
1.852284636E0,-2.338685036E0,3.838087559E0,8.584549904E0
1.873574167E0,-2.508575439E0,3.873979807E0,8.809774399E0
1.894863698E0,-2.556432009E0,3.940979004E0,8.819346428E0
1.916153282E0,-2.369791746E0,3.871587038E0,8.833703041E0
1.937442813E0,-2.384148598E0,3.929014683E0,8.747262001E0
1.958732396E0,-2.604587555E0,3.926621914E0,8.369195938E0
1.980021927E0,-2.556432009E0,3.919443607E0,8.108079910E0
2.001311459E0,-2.484647274E0,3.962514400E0,8.132007599E0
2.022601042E0,-2.558824778E0,4.027120590E0,7.959724426E0
2.043890625E0,-2.855833769E0,4.247559071E0,7.837690353E0
2.065180157E0,-2.690729141E0,3.792623997E0,7.808976650E0
2.086469740E0,-3.016152859E0,3.696911097E0,6.173781395E0
2.107759271E0,-2.772084951E0,3.893122435E0,8.570193291E0
2.129048855E0,-2.906083107E0,3.732803345E0,8.589336395E0
2.150338438E0,-3.085544825E0,4.012763500E0,9.573384285E0
2.171627969E0,-4.237090588E0,4.733601570E0,9.887143135E0
2.192917552E0,-3.583550930E0,4.460520744E0,9.269196510E0
2.214207136E0,-1.991426587E0,3.096013308E0,9.056235313E0
2.235496719E0,8.359923959E-1,9.340981245E-1,1.250608730E1
2.256786250E0,1.845464408E-1,2.260320187E0,9.444171906E0
2.278075834E0,4.193421602E-1,2.267498493E0,8.122436523E0
2.299365417E0,1.999502420E0,8.168498278E-1,7.947760582E0
2.320655000E0,2.844467878E0,1.271187067E-1,7.847261906E0
2.341944584E0,1.841277003E0,4.767699242E-1,7.844869137E0
2.363234167E0,9.675976634E-1,1.465603828E0,1.042313576E1
2.384523750E0,4.648058116E-1,2.253141642E0,1.173051357E1
2.405813334E0,-1.504487246E-1,1.080060363E0,1.189083290E1
2.427102865E0,-1.074676514E0,1.822134495E0,1.087567806E1
2.448392448E0,-5.742774606E-1,2.636292458E0,8.242376328E0
2.469682032E0,-1.120140076E0,3.002394199E0,9.159127235E0
2.490971615E0,-2.405683994E0,4.034298897E0,9.309874535E0
2.512261250E0,-5.886343718E-1,2.755933523E0,7.179365158E0
2.533550834E0,4.097708762E-1,2.509472847E0,8.771489143E0
2.554840417E0,-8.662018180E-1,2.892324448E0,1.200090313E1
2.576130000E0,-1.737787485E0,1.084846020E0,1.072014427E1
2.597419584E0,-5.154139996E0,4.357629299E0,7.564609528E0
2.618709167E0,-3.835096598E0,4.163810730E0,9.082556725E0
2.639998750E0,-2.484647274E0,4.214059830E0,1.074407291E1
2.661288334E0,-1.225424290E0,3.148655415E0,1.091635609E1
2.682577969E0,-2.731407166E0,4.675874710E0,9.848558426E0
2.703867552E0,-2.372184515E0,5.604887962E0,8.740083694E0
2.725157136E0,-2.546860695E0,4.891527653E0,8.167900085E0
2.746446719E0,-1.242174029E0,3.964907169E0,9.252447128E0
2.767736302E0,-2.326720953E0,6.021538258E0,1.146221828E1
2.789025938E0,-1.555932879E0,5.921039581E0,1.095703411E1
2.810315521E0,-2.242972136E0,4.324129581E0,1.129711437E1
2.831605105E0,-2.654836655E0,2.954537868E0,1.315962696E1
2.852894740E0,-1.402493119E0,2.229213476E0,1.285813141E1
2.874184323E0,-1.246959686E0,2.150250196E0,1.272413349E1
2.895473907E0,-1.084247708E0,1.269093275E0,1.226919842E1
2.916763490E0,-1.301994562E0,2.147857428E0,1.042552853E1
2.938053125E0,-1.323530078E0,2.609971285E0,7.509574890E0
2.959342709E0,-6.909275055E-2,3.155833960E0,4.845166683E0
2.980632344E0,3.371187925E0,3.040978432E0,3.272184849E0
3.001921927E0,2.430210590E0,2.700898647E0,4.828117847E0
3.023211511E0,-3.035893738E-1,3.349652529E0,6.621538639E0
3.044501146E0,-3.756731451E-1,3.043371201E0,8.093722343E0
3.065790730E0,7.304090858E-1,2.901895761E0,7.296613693E0
3.087080365E0,2.456531525E0,3.227618694E0,7.547860146E0
3.108369948E0,2.569293261E0,2.305783749E0,8.347661018E0
3.129659584E0,1.649851203E0,2.930609465E0,9.482457161E0
3.150949167E0,2.028216362E0,3.060121059E0,8.737690926E0
3.172238750E0,3.220440149E0,3.129513025E0,7.614859104E0
3.193528386E0,3.890729666E0,3.502793312E0,8.440980911E0
3.214817969E0,3.167798042E0,3.775874138E0,9.230911255E0
3.236107605E0,2.042573214E0,4.216452599E0,8.481658936E0
3.257397188E0,1.968395710E0,4.477270126E0,8.467302322E0
3.278686823E0,2.897109985E0,4.501198292E0,9.027522087E0
3.299976407E0,3.668197155E0,4.003192425E0,9.669096947E0
3.321266042E0,3.337688446E0,3.751945972E0,9.175876617E0
3.342555625E0,2.892324448E0,3.651447296E0,9.101698875E0
3.363845261E0,2.765504837E0,3.330509901E0,1.137846947E1
3.385134844E0,3.285046339E0,3.251546860E0,1.330828094E1
3.406424480E0,3.651447296E0,3.167798042E0,1.043509960E1
3.427714115E0,3.716053486E0,2.913859844E0,7.547860146E0
3.449003698E0,2.916252613E0,2.538186550E0,7.966903210E0
3.470293334E0,2.267498493E0,2.143071890E0,9.199805260E0
3.491582917E0,2.123929262E0,2.432603359E0,9.233304024E0
3.512872552E0,3.502793312E0,2.389532566E0,8.613264084E0
3.534162136E0,3.277868032E0,2.459223509E0,7.787441254E0
3.555451771E0,1.508674622E0,2.758326292E0,7.222435951E0
3.576741355E0,5.748756528E-1,3.328117132E0,6.836892605E0
3.598030990E0,1.039382339E0,3.462115288E0,6.305386543E0
3.619320625E0,2.210070848E0,3.454936743E0,7.186543941E0
3.640610209E0,2.353640079E0,3.586841106E0,8.201698303E0
3.661899844E0,1.341177106E0,4.015156269E0,7.856832981E0
3.683189427E0,1.168594718E0,4.556233406E0,7.289434910E0
3.704479063E0,2.260320187E0,4.570590496E0,7.363612652E0
3.725768698E0,3.230011463E0,4.321736813E0,8.754440308E0
3.747058282E0,3.864408493E0,4.288237095E0,9.719346046E0
3.768347917E0,3.289832115E0,4.281058788E0,9.676275253E0
3.789637500E0,1.034596682E0,4.929812908E0,9.029914856E0
3.810927136E0,-3.080759197E-2,4.980062008E0,9.273982048E0
3.832216771E0,2.518445849E-1,3.945764542E0,1.219023514E1
3.853506355E0,8.623134494E-1,3.873979807E0,1.292991638E1
3.874795990E0,-2.150549293E-1,4.300201416E0,1.058136082E1
3.896085625E0,-5.096712112E-1,2.906681299E0,9.096913338E0
3.917375209E0,-5.431707501E-1,1.932503343E0,1.130429268E1
3.938664844E0,-1.435992718E0,1.999502420E0,1.305912876E1
3.959954427E0,-1.278066397E0,1.427318692E0,1.043270683E1
3.981244063E0,-1.986641049E0,1.580459356E0,7.342077255E0
4.002533698E0,-7.627122104E-2,1.463211060E0,7.025925636E0
4.023823282E0,2.037787676E0,-1.432702541E-1,7.018746853E0
4.045112917E0,3.905086517E0,-1.211067319E0,8.273483276E0
4.066402552E0,1.518245935E0,-7.106683254E-1,1.141436195E1
4.087692136E0,-5.479564071E-1,-1.600200087E-1,1.275045490E1
4.108981771E0,-5.455635786E-1,5.653043389E-1,1.163001537E1
4.130271355E0,6.346961856E-1,3.714857101E-1,9.693025589E0
4.151560990E0,6.801598072E-1,3.044866920E-1,9.688240051E0
4.172850625E0,-5.473581702E-2,6.442674994E-1,9.025128365E0
4.194140209E0,1.031904742E-1,8.144569993E-1,8.091329575E0
4.215429844E0,7.477570791E-3,4.480560422E-1,9.532706261E0
4.236719480E0,7.785646915E-1,2.781656384E-1,9.925428391E0
4.258009063E0,2.207378894E-1,-1.169492081E-1,1.182144070E1
4.279298698E0,-1.012463093E0,-9.311071038E-1,1.124207878E1
4.300588334E0,-1.364207983E0,-6.508477330E-1,1.034417248E1
4.321877917E0,-9.981061220E-1,9.197412133E-1,9.681061745E0
4.343167552E0,-5.647061467E-1,8.431708813E-1,1.213759327E1
4.364457136E0,-4.163511395E-1,2.422732860E-2,1.093789101E1
4.385746771E0,-2.820539773E-1,-1.182353497E0,1.047846985E1
4.407036407E0,-2.171187401E0,-1.967498422E0,1.349492168E1
4.428325990E0,-2.558824778E0,-1.294816136E0,1.393789291E1
4.449615625E0,-9.167501926E-1,-1.086640596E0,1.265922832E1
4.470905261E0,1.290628672E0,-5.575276613E-1,1.005942631E1
4.492194844E0,1.249950767E0,-3.798605874E-2,8.033902168E0
4.513484480E0,3.068794906E-1,7.423732281E-1,6.583253384E0
4.534774115E0,-5.216353536E-1,1.328913927E0,5.637490273E0
4.556063698E0,-7.154539824E-1,1.118345499E0,6.549753666E0
4.577353334E0,-6.699903607E-1,1.242772222E0,6.970890522E0
4.598642969E0,-3.493520916E-1,1.635494232E0,7.868797302E0
4.619932552E0,-3.370888829E-1,2.169392824E0,7.844869137E0
4.641222188E0,-6.340979934E-1,1.826920033E0,7.571788311E0
4.662511771E0,-8.279166222E-1,2.167000055E0,8.833703041E0
4.683801407E0,6.490531564E-2,2.468794823E0,1.010249710E1
4.705091042E0,3.882354796E-1,2.303390980E0,1.115593719E1
4.726380625E0,-1.983051747E-1,2.377568483E0,1.201047421E1
4.747670261E0,-9.478568435E-1,2.662613392E0,1.180947685E1
4.768959896E0,-1.919641972E0,3.011965513E0,1.193629646E1
4.790249480E0,-1.938784599E0,3.466900826E0,1.289641666E1
4.811539115E0,-1.005284667E0,3.335295677E0,1.241516018E1
4.832828698E0,-8.733802438E-1,3.256332397E0,1.079192924E1
4.854118334E0,-2.073081732E0,3.902693748E0,9.218947411E0
4.875407969E0,-2.544467688E0,3.893122435E0,9.326923370E0
4.896697552E0,-2.860619545E0,3.230011463E0,9.690632820E0
4.917987188E0,-2.772084951E0,2.923431158E0,1.020060253E1
4.939276823E0,-2.360220432E0,2.801397085E0,1.045932674E1
4.960566407E0,-9.717850685E-1,2.842075109E0,9.353244781E0
4.981856042E0,9.628120065E-1,2.492722988E0,7.526324749E0
5.003145677E0,1.453639746E0,2.176571369E0,6.781857491E0
5.024435261E0,6.705885530E-1,1.980359793E0,6.492026806E0
5.045724896E0,-1.313061416E-1,1.846062660E0,8.012366295E0
5.067014480E0,-5.712864175E-2,1.901396751E0,8.785846710E0
5.088304115E0,3.690928817E-1,2.001895189E0,8.143971443E0
5.109593698E0,7.710871100E-1,2.425424814E0,7.025925636E0
5.130883334E0,2.255235314E-1,2.760719061E0,6.487241268E0
5.152172969E0,-5.072783828E-1,3.096013308E0,7.344470024E0
5.173462552E0,-2.054836452E-1,3.153441191E0,8.498408318E0
5.194752188E0,1.677966863E-1,2.815753937E0,9.297910690E0
5.216041771E0,-4.259224236E-1,2.897109985E0,9.080163956E0
5.237331407E0,-1.220638633E0,2.911466837E0,9.128020287E0
5.258621042E0,-1.816750646E0,2.550150633E0,1.072253704E1
5.279910625E0,-1.931606054E0,2.446960211E0,1.274327564E1
5.301200261E0,-1.474576950E0,2.722434044E0,1.264247799E1
5.322489844E0,-7.369893789E-1,2.214856386E0,1.124925709E1
5.343779480E0,-8.518448472E-1,2.571686029E0,1.095703411E1
5.365069063E0,-1.110568762E0,2.423032045E0,1.171137142E1
5.386358698E0,-1.577468276E0,2.507079840E0,1.240798187E1
5.407648334E0,-5.312066078E-1,1.977967024E0,1.192672539E1
5.428937917E0,6.275177598E-1,1.654636860E0,1.045214844E1
5.450227552E0,6.969096065E-1,1.635494232E0,9.764810562E0
5.471517136E0,5.030909777E-1,1.628315806E0,9.156734467E0
5.492806771E0,1.127617657E-1,1.611566067E0,9.238089561E0
5.514096355E0,-6.245267391E-1,1.779063582E0,8.704191208E0
5.535385990E0,-8.494520187E-1,2.269891262E0,7.208079338E0
5.556675625E0,-6.364908218E-1,2.887538671E0,5.434100151E0
5.577965209E0,-6.269195080E-1,3.258725405E0,4.703691006E0
5.599254844E0,-9.358927608E-1,3.270689487E0,6.135496140E0
5.620544427E0,-7.369893789E-1,3.383152008E0,6.688537598E0
5.641834063E0,-1.863410622E-1,3.397509098E0,7.232007504E0
5.663123646E0,-4.498506486E-1,3.608376503E0,8.333304405E0
5.684413282E0,-3.613162339E-1,3.230011463E0,8.977272034E0
5.705702865E0,-7.130611539E-1,2.875574589E0,1.003789139E1
5.726992500E0,-1.821536183E0,3.081656456E0,1.103151035E1
5.748282084E0,-2.369791746E0,3.189333439E0,1.131386375E1
5.769571719E0,-2.544467688E0,3.332902908E0,1.183819103E1
5.790861302E0,-2.295614243E0,3.024228811E0,1.255394363E1
