"Time (s)","Pressure (hPa)"
1.338611460E-1,1.015554993E3
1.738596360E-1,1.015570007E3
2.138670320E-1,1.015537476E3
2.538611980E-1,1.015518738E3
2.938680210E-1,1.015522461E3
3.338601050E-1,1.015527466E3
3.738894800E-1,1.015512451E3
4.138829170E-1,1.015507507E3
4.538585420E-1,1.015522461E3
4.938705210E-1,1.015503723E3
5.338744270E-1,1.015507507E3
5.738705210E-1,1.015523743E3
6.138763020E-1,1.015506226E3
6.538570840E-1,1.015500000E3
6.938546880E-1,1.015497498E3
7.338546360E-1,1.015523743E3
7.738551050E-1,1.015496216E3
8.138858340E-1,1.015505005E3
8.538762500E-1,1.015491211E3
8.938778130E-1,1.015508728E3
9.338548440E-1,1.015524963E3
9.738735940E-1,1.015524963E3
1.013872761E0,1.015512451E3
1.053871094E0,1.015512451E3
1.093868855E0,1.015523743E3
1.133854584E0,1.015507507E3
1.173853490E0,1.015521240E3
1.213855677E0,1.015514954E3
1.253887500E0,1.015500000E3
1.293872865E0,1.015521240E3
1.333872865E0,1.015534973E3
1.373871823E0,1.015514954E3
1.413872084E0,1.015511230E3
1.453872605E0,1.015533752E3
1.493871823E0,1.015528748E3
1.533853646E0,1.015533752E3
1.573854271E0,1.015507507E3
1.613861459E0,1.015529968E3
1.653855157E0,1.015534973E3
1.693860938E0,1.015492493E3
1.733871250E0,1.015517456E3
1.773871302E0,1.015526245E3
1.813878073E0,1.015521240E3
1.853871302E0,1.015505005E3
1.893869584E0,1.015543701E3
1.933851094E0,1.015506226E3
1.973856355E0,1.015508728E3
2.013853646E0,1.015501221E3
2.053851146E0,1.015542480E3
2.093854740E0,1.015539978E3
2.133889271E0,1.015506226E3
2.173872813E0,1.015548706E3
2.213885417E0,1.015477478E3
2.253871511E0,1.015513733E3
2.293874427E0,1.015547485E3
2.333872396E0,1.015503723E3
2.373872605E0,1.015523743E3
2.413872865E0,1.015542480E3
2.453854063E0,1.015514954E3
2.493855052E0,1.015518738E3
2.533854844E0,1.015538757E3
2.573873177E0,1.015522461E3
2.613890052E0,1.015478699E3
2.653869740E0,1.015542480E3
2.693871250E0,1.015523743E3
2.733871823E0,1.015538757E3
2.773877032E0,1.015534973E3
2.813871302E0,1.015565002E3
2.853871563E0,1.015546204E3
2.893854896E0,1.015517456E3
2.933864063E0,1.015533752E3
2.973854323E0,1.015513733E3
3.013865625E0,1.015554993E3
3.053873386E0,1.015502502E3
3.093875365E0,1.015528748E3
3.133875886E0,1.015519958E3
3.173868646E0,1.015522461E3
3.213872032E0,1.015533752E3
3.253873073E0,1.015527466E3
3.293854063E0,1.015524963E3
3.333855365E0,1.015541199E3
3.373855469E0,1.015521240E3
3.413859688E0,1.015532471E3
3.453856407E0,1.015542480E3
3.493874636E0,1.015534973E3
3.533871511E0,1.015532471E3
3.573871459E0,1.015533752E3
3.613895990E0,1.015562500E3
3.653870521E0,1.015533752E3
3.693871771E0,1.015549988E3
3.733868438E0,1.015509949E3
3.773854115E0,1.015539978E3
3.813861927E0,1.015549988E3
3.853860365E0,1.015559998E3
3.893862605E0,1.015557495E3
3.933854532E0,1.015522461E3
3.973872865E0,1.015516235E3
4.013892605E0,1.015498718E3
4.053869636E0,1.015529968E3
4.093871823E0,1.015527466E3
4.133874948E0,1.015524963E3
4.173875209E0,1.015532471E3
4.213878282E0,1.015546204E3
4.253854584E0,1.015581238E3
4.293855000E0,1.015561218E3
4.333859063E0,1.015549988E3
4.373871823E0,1.015537476E3
4.413874427E0,1.015516235E3
