"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-4.343436241E0,3.738507509E0,7.045666695E0
2.199687500E-2,-5.107215405E0,4.404277802E0,7.122060776E0
4.200312500E-2,-4.236693382E0,3.170478582E0,7.381275654E0
6.399687500E-2,-3.525615215E0,2.080034733E0,8.749313354E0
8.399843700E-2,-3.485795021E0,1.193547845E0,9.433604240E0
1.040171870E-1,-4.892560482E0,8.057733774E-1,9.695032120E0
1.259968750E-1,-5.469237804E0,1.239056826E0,7.662096500E0
1.459968750E-1,-5.219436646E0,7.474027276E-1,8.831453323E0
1.660031250E-1,-5.826759338E0,1.258564830E0,8.570475578E0
1.879953120E-1,-7.813640118E0,-2.134622335E0,1.020880890E1
2.079984370E-1,-6.171313286E0,4.297496378E-1,6.677917004E0
2.299937500E-1,-7.165951252E0,1.645486951E0,9.857973099E0
2.499953120E-1,-6.636209965E0,9.254068881E-2,1.021693993E1
2.720015620E-1,-5.809013367E0,2.876202464E-1,9.857263565E0
2.920062500E-1,-5.621585369E0,7.506492734E-1,1.048464966E1
3.139953120E-1,-4.426294804E0,-1.073560044E-1,9.442233086E0
3.340109370E-1,-2.464054823E0,-2.114108801E0,8.475866318E0
3.559953120E-1,-2.414351225E0,-7.760278583E-1,9.394608498E0
3.779937500E-1,-1.866634488E0,3.971597552E-1,9.739516258E0
3.979953120E-1,-1.145577669E0,2.712630630E-1,8.732458115E0
4.199953120E-1,-5.241865516E-1,3.984238803E-1,8.574900627E0
4.400046870E-1,-1.325190663E0,-4.397669435E-2,8.549445152E0
4.619953120E-1,-1.520758629E0,6.290141940E-1,9.591487885E0
4.819953120E-1,-1.095969677E0,9.288640618E-1,9.813842773E0
5.019953120E-1,-2.573766708E-1,1.386099100E0,8.523166656E0
5.219953120E-1,2.920830250E-1,2.080704927E0,6.932334423E0
5.420015620E-1,-1.285083055E0,3.306038141E0,8.291091919E0
5.639953120E-1,-1.009740114E0,2.741973877E0,6.324322224E0
5.859953120E-1,-2.412474394E0,2.242371082E0,6.112895012E0
6.079953120E-1,-9.950493574E-1,3.403951406E0,7.387529850E0
6.279953120E-1,9.306358099E-1,1.406229615E0,1.026013088E1
6.479953120E-1,3.337900341E-1,9.390155077E-1,8.173823357E0
6.679953120E-1,-2.469954193E-1,1.705753803E0,1.023541355E1
6.879953120E-1,-1.109252810E0,1.792931557E0,8.953270912E0
7.079953120E-1,-2.159282714E-1,1.572712779E0,8.449625969E0
7.299953120E-1,3.569180071E-1,-4.266946316E-1,7.694600582E0
7.499953120E-1,3.936929703E-1,-9.220549464E-1,7.716464520E0
7.699953120E-1,-2.995912433E-1,-9.275712371E-1,5.202696323E0
7.899953120E-1,-1.387985706E0,-9.984683394E-1,5.892810345E0
8.099953120E-1,-5.399700642E0,-1.726899385E0,2.353984070E1
8.319953120E-1,-4.686735630E0,-3.637951136E0,1.469600296E1
8.519953120E-1,-3.269186735E0,-2.711395025E0,1.475067711E1
8.720015620E-1,-2.627866268E0,-1.681026459E0,1.367447376E1
8.939953120E-1,-6.719566584E-1,-1.598531842E0,1.501980400E1
9.139953120E-1,-1.124317124E-1,-2.304831028E0,1.032610512E1
9.359953120E-1,6.368576735E-2,-3.589406252E0,8.538106918E0
9.559953120E-1,1.694108367E0,-4.194660664E0,9.556637764E0
9.779953120E-1,4.269053042E-1,-2.279519558E0,9.381248474E0
9.999937500E-1,-1.184823394E0,1.139783740E0,1.011169052E1
1.019993750E0,4.267041981E-1,5.819346905E-1,9.499837875E0
1.039995312E0,7.436869740E-1,6.320405006E-1,9.143896103E0
1.059995312E0,1.935951561E-1,1.276923537E0,7.745932102E0
1.079995312E0,-1.269329071E0,1.692346334E0,7.822259426E0
1.099995312E0,-1.681409597E0,1.330132365E0,7.554099083E0
1.119995312E0,-4.110461175E-1,7.673224807E-1,8.272686005E0
1.139995312E0,6.789286137E-1,2.609775662E-1,8.838540077E0
1.159995312E0,-3.688124120E-1,6.737283468E-1,8.809053421E0
1.179998437E0,2.900719047E-1,3.897473216E-1,8.359766960E0
1.201995312E0,7.269466519E-1,8.132623881E-2,8.956583977E0
1.221996875E0,7.218805552E-1,-4.807556793E-2,1.038777065E1
1.243995312E0,-1.634262919E0,3.881192505E-1,9.573454857E0
1.264003125E0,-1.613462210E0,-2.088222653E-1,9.563351631E0
1.285995312E0,-1.177880287E0,-1.980100572E-1,1.106413269E1
1.305995312E0,-1.402906477E-1,-1.911664724E0,1.407757092E1
1.327995312E0,-1.037196875E0,-1.937225223E0,1.502560711E1
1.347995312E0,-5.534532666E-1,-1.629436135E0,1.303789330E1
1.367995312E0,-3.255348206E-1,-9.961124063E-1,1.145270252E1
1.388004687E0,2.059205025E-1,-2.525691092E-1,1.075104809E1
1.409995312E0,1.551739573E0,3.359639645E-1,1.121447945E1
1.430001562E0,2.251009226E0,1.927140802E-1,1.092090225E1
1.451995312E0,2.460386992E0,1.177276820E-1,1.013575649E1
1.471996875E0,1.296000481E0,-9.624690749E-3,9.440039635E0
1.491996875E0,4.909358621E-1,-2.348233014E-2,8.222014427E0
1.512014062E0,2.332814336E-1,-2.813761532E-1,7.369525433E0
1.533995312E0,1.162241250E-1,-2.852451801E-1,7.017635345E0
1.553995312E0,-8.031302094E-1,9.757137895E-1,8.217416763E0
1.573995312E0,-8.140572906E-1,7.944536209E-1,7.980381966E0
1.593995312E0,-1.387487799E-1,2.982504964E-1,7.035754204E0
1.613995312E0,-9.290077090E-1,1.074900746E0,7.212169170E0
1.633995312E0,-3.918541908E0,1.662256002E0,9.964082718E0
