"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.205923600E1,1.187753500E2,0.000000000E0,0.000000000E0,0.000000000E0,5.000000000E1,0.000000000E0
4.865973950E-1,3.205923600E1,1.187753500E2,0.000000000E0,0.000000000E0,0.000000000E0,5.000000000E1,0.000000000E0
4.054381770E0,3.205942981E1,1.187754769E2,5.462647520E1,1.111051559E0,7.404924011E1,2.037248039E1,2.037248039E1
6.064715624E0,3.205932168E1,1.187755412E2,5.276105054E1,5.472700596E-1,1.149616013E2,1.404687881E1,1.404687881E1
7.062374478E0,3.205933087E1,1.187755642E2,5.025500784E1,1.251408339E0,7.834717560E1,1.132585526E1,1.132585526E1
8.059369790E0,3.205933108E1,1.187755910E2,4.989813218E1,1.460689187E0,9.749942017E1,9.924124718E0,9.924124718E0
9.057404686E0,3.205933304E1,1.187756172E2,4.684459390E1,1.037377834E0,6.787786102E1,1.038771725E1,1.038771725E1
1.006694271E1,3.205933660E1,1.187756404E2,4.480716434E1,1.057360053E0,7.455218506E1,1.191047859E1,1.191047859E1
1.106564896E1,3.205933235E1,1.187756800E2,4.222550393E1,4.126748145E-1,1.108228302E2,4.699999809E0,4.699999809E0
1.205941771E1,3.205933114E1,1.187757211E2,4.108241898E1,8.535249829E-1,7.120281219E1,4.699999809E0,4.699999809E0
1.306054687E1,3.205930701E1,1.187757554E2,4.096278521E1,1.380829334E0,6.744801331E1,6.948699951E0,6.948699951E0
1.406450364E1,3.205928185E1,1.187757854E2,4.655363588E1,1.302448153E0,6.917490387E1,6.827221870E0,6.827221870E0
1.506279375E1,3.205929867E1,1.187758096E2,4.339511373E1,1.262825847E0,6.873768616E1,8.701846123E0,8.701846123E0
1.628175416E1,3.205930101E1,1.187758249E2,4.276279802E1,1.230949402E0,7.037791443E1,7.388539314E0,7.388539314E0
1.728228646E1,3.205929437E1,1.187758189E2,3.944021573E1,1.217552304E0,7.748871613E1,1.237488747E1,1.237488747E1
1.827206718E1,3.205929556E1,1.187757790E2,2.629689961E1,9.366672635E-1,8.328207397E1,1.072641945E1,1.072641945E1
1.927722552E1,3.205929320E1,1.187757758E2,2.412062122E1,1.215078592E0,8.328207397E1,8.969689369E0,8.969689369E0
2.028640573E1,3.205929469E1,1.187757850E2,2.358485771E1,9.790881872E-1,7.574807739E1,7.197530746E0,7.197530746E0
2.128962968E1,3.205929586E1,1.187757995E2,2.253232643E1,1.422244906E0,7.267691040E1,3.392484665E0,3.392484665E0
2.229035364E1,3.205929923E1,1.187758103E2,2.196083212E1,1.392801404E0,7.959872437E1,3.428980827E0,3.428980827E0
2.328852500E1,3.205930260E1,1.187758242E2,2.172370437E1,1.594387412E0,8.073268127E1,3.855964661E0,3.855964661E0
2.428821406E1,3.205930768E1,1.187758285E2,2.106959092E1,1.315230131E0,8.954330444E1,3.911930561E0,3.911930561E0
2.528481198E1,3.205930753E1,1.187758356E2,2.178602032E1,1.137547135E0,9.067645264E1,3.963108540E0,3.963108540E0
2.628327708E1,3.205930946E1,1.187758461E2,2.172994493E1,1.239514828E0,7.713945007E1,4.149464607E0,4.149464607E0
2.728126927E1,3.205931161E1,1.187758550E2,2.183102308E1,1.298022270E0,7.115914154E1,4.258540630E0,4.258540630E0
2.828064323E1,3.205931364E1,1.187758650E2,2.169706729E1,1.322263718E0,8.545399475E1,4.244751930E0,4.244751930E0
2.928247031E1,3.205931359E1,1.187758756E2,2.188456378E1,1.313236117E0,8.664260101E1,4.220856190E0,4.220856190E0
3.027658697E1,3.205931077E1,1.187758873E2,2.227444693E1,1.306979418E0,9.460784912E1,4.289156437E0,4.289156437E0
3.128366666E1,3.205931440E1,1.187758933E2,2.203346257E1,1.360436678E0,9.488031006E1,4.201220512E0,4.201220512E0
3.228160416E1,3.205931651E1,1.187759066E2,2.245727173E1,1.287079573E0,7.931921387E1,4.161955833E0,4.161955833E0
3.328596250E1,3.205932029E1,1.187759203E2,2.268551101E1,1.199268937E0,7.568672180E1,4.097644806E0,4.097644806E0
3.428224791E1,3.205932177E1,1.187759320E2,2.287701844E1,1.265343785E0,8.106829834E1,4.113907337E0,4.113907337E0
3.527556770E1,3.205932369E1,1.187759397E2,2.270789951E1,1.072188377E0,8.629016876E1,3.915475368E0,3.915475368E0
3.627339218E1,3.205932478E1,1.187759495E2,2.268883500E1,1.002459526E0,8.570420837E1,4.051810741E0,4.051810741E0
3.727867239E1,3.205933276E1,1.187759778E2,2.261862616E1,9.919135571E-1,8.115500641E1,4.199330330E0,4.199330330E0
3.827617968E1,3.205933490E1,1.187759881E2,2.249114410E1,9.806339741E-1,7.723498535E1,4.360819340E0,4.360819340E0
3.929165312E1,3.205933988E1,1.187760058E2,2.226512748E1,1.008117557E0,7.575260925E1,4.617177486E0,4.617177486E0
4.028253020E1,3.205934477E1,1.187760264E2,2.188880363E1,1.146236420E0,7.639859772E1,4.793829918E0,4.793829918E0
4.128174322E1,3.205934905E1,1.187760460E2,2.169746756E1,9.826892018E-1,7.692903900E1,4.540398598E0,4.540398598E0
4.227562708E1,3.205935478E1,1.187760688E2,2.139233602E1,9.379274249E-1,7.714856720E1,4.402397156E0,4.402397156E0
4.328262551E1,3.205936158E1,1.187760873E2,2.121148796E1,1.100840688E0,8.249610901E1,4.160614967E0,4.160614967E0
4.428325572E1,3.205936423E1,1.187761043E2,2.156423618E1,9.498044252E-1,7.888399506E1,3.972519398E0,3.972519398E0
4.528186406E1,3.205937015E1,1.187761168E2,2.183912474E1,7.884052992E-1,5.980190277E1,4.055122375E0,4.055122375E0
4.629096458E1,3.205937441E1,1.187761270E2,2.253364329E1,9.386820793E-1,4.247035599E1,4.448343277E0,4.448343277E0
4.727565468E1,3.205938385E1,1.187761373E2,2.330717887E1,1.269377351E0,1.639497948E1,4.618187428E0,4.618187428E0
4.829445208E1,3.205939213E1,1.187761450E2,2.381470647E1,1.485907555E0,1.948913002E1,4.724393845E0,4.724393845E0
4.928871301E1,3.205940575E1,1.187761524E2,2.422793549E1,1.425608993E0,8.626430511E0,4.635810852E0,4.635810852E0
5.027923801E1,3.205941807E1,1.187761564E2,2.439401701E1,1.360495687E0,3.546630249E2,4.466334343E0,4.466334343E0
5.129902083E1,3.205942924E1,1.187761583E2,2.456100475E1,1.323041439E0,3.568474426E2,4.367348671E0,4.367348671E0
