"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211349400E1,1.189520940E2,0.000000000E0,0.000000000E0,0.000000000E0,6.304522324E1,0.000000000E0
8.222175520E-1,3.211364039E1,1.189523176E2,6.747967447E0,5.000000000E-1,5.209999847E1,9.635919571E0,1.171792889E1
1.157904115E0,3.211364319E1,1.189522641E2,2.067334688E0,6.899999976E-1,5.209999847E1,6.634747982E0,7.273066521E0
2.157135677E0,3.211359573E1,1.189522540E2,1.181752644E1,7.599999905E-1,2.985000000E2,4.288993835E0,4.837225437E0
3.157534531E0,3.211358959E1,1.189522423E2,1.599577713E1,8.899999857E-1,3.140000000E2,4.098961830E0,4.651954174E0
4.158497655E0,3.211359963E1,1.189522373E2,1.564833888E1,7.900000215E-1,3.151000061E2,3.790092468E0,3.398102760E0
5.158990623E0,3.211360217E1,1.189522211E2,1.454897139E1,7.500000000E-1,3.148999939E2,3.790092468E0,2.810348988E0
6.158199790E0,3.211360833E1,1.189522113E2,1.357678641E1,8.799999952E-1,3.150000000E2,3.790092468E0,2.659065247E0
7.157955362E0,3.211362039E1,1.189522080E2,1.410996138E1,1.179999948E0,3.150000000E2,3.790092468E0,2.500000000E0
8.161949216E0,3.211363169E1,1.189521982E2,1.356875489E1,8.999999762E-1,3.486000061E2,3.790092468E0,2.500000000E0
9.160408695E0,3.211363985E1,1.189521958E2,1.378618497E1,8.600000143E-1,3.492999878E2,3.790092468E0,2.500000000E0
1.015660500E1,3.211364804E1,1.189521933E2,1.324159168E1,9.200000167E-1,2.099999905E0,3.790092468E0,2.500000000E0
1.115698619E1,3.211365572E1,1.189521923E2,1.425253424E1,8.899999857E-1,3.571000061E2,3.790092468E0,2.500000000E0
1.215973698E1,3.211366403E1,1.189521916E2,1.453154338E1,9.200000167E-1,1.399999976E0,3.790092468E0,2.500000000E0
1.316020874E1,3.211367121E1,1.189521908E2,1.529193484E1,7.300000191E-1,1.500000000E0,3.790092468E0,2.500000000E0
1.415663307E1,3.211367866E1,1.189521890E2,1.483290916E1,8.600000143E-1,3.590000000E2,3.790092468E0,2.500000000E0
1.515853807E1,3.211368682E1,1.189521878E2,1.431950043E1,1.029999971E0,3.578999939E2,3.790092468E0,2.500000000E0
1.616030494E1,3.211369553E1,1.189521851E2,1.376026002E1,9.700000286E-1,3.545000000E2,3.790092468E0,2.500000000E0
1.715672291E1,3.211370468E1,1.189521819E2,1.307156651E1,9.499999881E-1,3.557999878E2,3.790092468E0,2.500000000E0
1.815760541E1,3.211371384E1,1.189521792E2,1.321032529E1,9.900000095E-1,3.503999939E2,3.790092468E0,2.500000000E0
1.915771051E1,3.211372244E1,1.189521764E2,1.342562125E1,9.100000262E-1,3.506000061E2,3.790092468E0,2.500000000E0
2.015665452E1,3.211372988E1,1.189521748E2,1.352470004E1,8.700000048E-1,3.510000000E2,3.790092468E0,2.500000000E0
2.115697072E1,3.211373855E1,1.189521733E2,1.315564115E1,9.599999785E-1,3.515000000E2,3.790092468E0,2.500000000E0
2.215838859E1,3.211374811E1,1.189521720E2,1.277944247E1,9.499999881E-1,3.511000061E2,3.790092468E0,2.500000000E0
2.315801562E1,3.211375690E1,1.189521707E2,1.291196995E1,8.399999738E-1,3.507999878E2,3.790092468E0,2.500000000E0
2.415689520E1,3.211376409E1,1.189521694E2,1.279382323E1,6.800000072E-1,3.531000061E2,3.790092468E0,2.500000000E0
2.515693859E1,3.211377194E1,1.189521669E2,1.240065741E1,9.100000262E-1,3.451000061E2,3.790092468E0,2.500000000E0
2.615912890E1,3.211378111E1,1.189521624E2,1.210723209E1,1.049999952E0,3.362999878E2,3.790092468E0,2.500000000E0
2.715691379E1,3.211378881E1,1.189521588E2,1.265169165E1,7.099999785E-1,3.370000000E2,3.790092468E0,2.500000000E0
