"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.205701400E1,1.187751550E2,0.000000000E0,0.000000000E0,0.000000000E0,5.000000000E1,0.000000000E0
3.217098950E-1,3.205701400E1,1.187751550E2,0.000000000E0,0.000000000E0,0.000000000E0,5.000000000E1,0.000000000E0
2.883262499E0,3.205704189E1,1.187751506E2,2.581587463E1,1.234465957E0,1.739628754E2,1.790003204E1,1.790003204E1
3.884349478E0,3.205703180E1,1.187751459E2,2.247436595E1,1.333568096E0,1.738236389E2,1.525595474E1,1.525595474E1
4.882685936E0,3.205700527E1,1.187751550E2,2.261408432E1,1.287980080E0,1.652961121E2,7.295999527E0,7.295999527E0
5.880272915E0,3.205697976E1,1.187751680E2,2.108541270E1,1.099740267E0,1.687300110E2,5.605116844E0,5.605116844E0
6.886526040E0,3.205694727E1,1.187751986E2,1.358358724E1,1.001078725E0,1.846291351E2,8.818897247E0,8.818897247E0
7.889994790E0,3.205694157E1,1.187752261E2,1.370651361E1,8.157839179E-1,2.020255280E2,7.514014244E0,7.514014244E0
8.890802082E0,3.205692149E1,1.187752226E2,1.594024884E1,1.254080415E0,1.788430023E2,4.699999809E0,4.699999809E0
9.562511456E0,3.205691868E1,1.187752397E2,1.504178422E1,9.113113284E-1,1.794230499E2,4.699999809E0,4.699999809E0
1.055970625E1,3.205691000E1,1.187752206E2,1.397688866E1,8.167135119E-1,1.770038757E2,1.042774105E1,1.042774105E1
1.156847500E1,3.205689478E1,1.187751879E2,1.442157045E1,9.586403966E-1,1.647416229E2,8.652601242E0,8.652601242E0
1.255902968E1,3.205687702E1,1.187751996E2,1.523617808E1,5.452257395E-1,1.647416229E2,7.031928062E0,7.031928062E0
1.356646979E1,3.205686372E1,1.187752027E2,1.635276656E1,5.999664664E-1,1.605736389E2,5.572010994E0,5.572010994E0
1.458055104E1,3.205685148E1,1.187752034E2,1.154949804E1,1.136060119E0,1.746074524E2,3.244063616E0,3.244063616E0
1.557158073E1,3.205684020E1,1.187752100E2,1.327247807E1,1.153669119E0,1.718096161E2,3.695669651E0,3.695669651E0
1.656768854E1,3.205683218E1,1.187752115E2,1.376218796E1,1.220480084E0,1.788049927E2,3.791932821E0,3.791932821E0
1.756201198E1,3.205682059E1,1.187752149E2,1.533510009E1,1.271977544E0,1.885924530E2,3.905654669E0,3.905654669E0
1.856546406E1,3.205681881E1,1.187752050E2,1.613340714E1,1.265218854E0,1.970097351E2,3.927106380E0,3.927106380E0
1.956272291E1,3.205680700E1,1.187752047E2,1.645443645E1,1.340755463E0,1.987761078E2,4.010632038E0,4.010632038E0
2.056655781E1,3.205679363E1,1.187752056E2,1.663356185E1,1.394654512E0,1.957332611E2,4.017201900E0,4.017201900E0
2.156507864E1,3.205678042E1,1.187752053E2,1.683385887E1,1.428264976E0,1.944299011E2,3.986856461E0,3.986856461E0
2.256292135E1,3.205676761E1,1.187752058E2,1.654796081E1,1.446395278E0,1.947495270E2,3.818822861E0,3.818822861E0
2.356499427E1,3.205675941E1,1.187752093E2,1.618749353E1,1.453737855E0,1.917738037E2,3.776565075E0,3.776565075E0
2.456777656E1,3.205675622E1,1.187752160E2,1.597092147E1,1.122974992E0,1.910097504E2,3.788214207E0,3.788214207E0
2.556759218E1,3.205674832E1,1.187752211E2,1.567133290E1,1.129932880E0,1.912860870E2,3.734497786E0,3.734497786E0
2.657782604E1,3.205673847E1,1.187752276E2,1.511397639E1,1.187618136E0,1.895233917E2,3.874111891E0,3.874111891E0
2.757105520E1,3.205672506E1,1.187752302E2,1.494272840E1,1.187728763E0,1.827946320E2,4.049766541E0,4.049766541E0
2.856582447E1,3.205670897E1,1.187752323E2,1.470633152E1,1.020448327E0,1.785944061E2,4.097794533E0,4.097794533E0
2.956594531E1,3.205669505E1,1.187752330E2,1.456431949E1,1.022789955E0,1.901533966E2,4.410180569E0,4.410180569E0
3.056746197E1,3.205667951E1,1.187752330E2,1.445503327E1,1.042726636E0,1.896556396E2,4.484143257E0,4.484143257E0
3.156646770E1,3.205666476E1,1.187752362E2,1.451669226E1,9.932697415E-1,1.875462646E2,4.462500572E0,4.462500572E0
3.256236874E1,3.205665170E1,1.187752409E2,1.452526138E1,1.001471519E0,1.829033508E2,4.499885559E0,4.499885559E0
3.356248906E1,3.205664075E1,1.187752443E2,1.451786931E1,1.042001963E0,1.787450409E2,4.559842587E0,4.559842587E0
3.457223229E1,3.205662898E1,1.187752457E2,1.452661030E1,1.077513695E0,1.819844360E2,4.319744110E0,4.319744110E0
3.557604999E1,3.205661813E1,1.187752438E2,1.456330570E1,1.100268602E0,1.888080139E2,4.274405479E0,4.274405479E0
3.656380781E1,3.205660822E1,1.187752414E2,1.459652638E1,1.059877753E0,1.891864471E2,4.531311512E0,4.531311512E0
3.756317760E1,3.205659715E1,1.187752392E2,1.488508811E1,1.060479403E0,1.858830872E2,4.505924225E0,4.505924225E0
3.856203385E1,3.205658489E1,1.187752443E2,1.503733971E1,1.143131495E0,1.695677643E2,4.742684364E0,4.742684364E0
3.956286926E1,3.205657385E1,1.187752448E2,1.489884082E1,9.262617230E-1,1.722658539E2,4.888890743E0,4.888890743E0
4.056248697E1,3.205656339E1,1.187752369E2,1.468060025E1,7.456095815E-1,1.797333984E2,4.699999809E0,4.699999809E0
4.156108020E1,3.205654867E1,1.187752309E2,1.457086174E1,1.350791335E0,1.873093872E2,4.744769096E0,4.744769096E0
4.256516145E1,3.205653440E1,1.187752314E2,1.436702785E1,1.046263814E0,1.792735901E2,4.917426109E0,4.917426109E0
4.356004322E1,3.205652691E1,1.187752405E2,1.423089102E1,9.138162732E-1,1.694936066E2,4.752848148E0,4.752848148E0
4.456560156E1,3.205650274E1,1.187752629E2,1.298197178E1,9.242327809E-1,1.490490265E2,4.526158810E0,4.526158810E0
4.556368906E1,3.205648467E1,1.187752714E2,1.292160477E1,8.307674527E-1,1.727804413E2,4.401244164E0,4.401244164E0
4.656413906E1,3.205647831E1,1.187752722E2,1.270144893E1,9.870956540E-1,1.746617737E2,4.277028084E0,4.277028084E0
4.756478020E1,3.205647304E1,1.187752703E2,1.266126754E1,1.107366681E0,1.851182404E2,3.965358734E0,3.965358734E0
4.856753801E1,3.205645918E1,1.187752655E2,1.264842239E1,1.150193095E0,1.945500793E2,3.858572721E0,3.858572721E0
4.956565572E1,3.205644652E1,1.187752687E2,1.262280426E1,1.140166879E0,1.751728058E2,3.844692230E0,3.844692230E0
5.056646770E1,3.205644040E1,1.187752707E2,1.253021259E1,1.042638421E0,1.756894073E2,3.853629351E0,3.853629351E0
5.156814895E1,3.205642912E1,1.187752738E2,1.241133840E1,1.058430433E0,1.798004456E2,3.865785122E0,3.865785122E0
5.256761249E1,3.205641869E1,1.187752714E2,1.238947466E1,1.108732939E0,1.858957977E2,3.995372772E0,3.995372772E0
5.356637812E1,3.205641029E1,1.187752716E2,1.244748535E1,1.104200125E0,1.760991364E2,3.845875263E0,3.845875263E0
5.456926405E1,3.205639992E1,1.187752737E2,1.240700982E1,1.128745675E0,1.799681702E2,3.872243404E0,3.872243404E0
5.556794062E1,3.205638984E1,1.187752744E2,1.234738068E1,9.298675656E-1,1.795548401E2,3.947478771E0,3.947478771E0
5.657381562E1,3.205637874E1,1.187752747E2,1.222715031E1,8.254722357E-1,1.842600098E2,4.021435738E0,4.021435738E0
5.756620728E1,3.205636273E1,1.187752794E2,1.203345021E1,9.845504761E-1,1.853813934E2,4.149297237E0,4.149297237E0
5.856685312E1,3.205635133E1,1.187752806E2,1.189605786E1,1.070128322E0,1.815435944E2,4.356419563E0,4.356419563E0
5.956206770E1,3.205633849E1,1.187752835E2,1.193824473E1,1.097739220E0,1.726374664E2,4.588338852E0,4.588338852E0
6.056374791E1,3.205632493E1,1.187752859E2,1.208216680E1,1.131278872E0,1.728236084E2,4.587760925E0,4.587760925E0
6.156885624E1,3.205627374E1,1.187752924E2,1.250637358E1,1.067851305E0,1.758778992E2,4.668406487E0,4.668406487E0
6.256238020E1,3.205627507E1,1.187752926E2,1.218085700E1,1.053059578E0,1.657133484E2,4.610427856E0,4.610427856E0
6.355965780E1,3.205626893E1,1.187753015E2,1.077710404E1,1.125999808E0,1.618948822E2,4.632794857E0,4.632794857E0
6.455834009E1,3.205626153E1,1.187753042E2,1.079665615E1,1.049876213E0,1.737199097E2,4.627356529E0,4.627356529E0
6.555997239E1,3.205625308E1,1.187753068E2,1.067703628E1,1.151045084E0,1.849116669E2,4.598715782E0,4.598715782E0
6.656624166E1,3.205624630E1,1.187753087E2,1.053572979E1,1.042126775E0,1.837907867E2,4.752959251E0,4.752959251E0
6.756886561E1,3.205623888E1,1.187753090E2,1.053713841E1,1.134671092E0,1.761545715E2,4.722368717E0,4.722368717E0
6.856170103E1,3.205623086E1,1.187753100E2,1.044167019E1,8.955814838E-1,1.772949219E2,4.805108070E0,4.805108070E0
6.956822238E1,3.205622238E1,1.187753124E2,1.021450201E1,7.810644507E-1,1.748860168E2,4.798216343E0,4.798216343E0
