"Time (s)","Pressure (hPa)"
8.446000000E-2,1.019330078E3
1.644678120E-1,1.019336914E3
2.444615620E-1,1.019345215E3
3.244600000E-1,1.019346680E3
4.044615620E-1,1.019349609E3
4.844600000E-1,1.019345215E3
5.644600000E-1,1.019356934E3
6.444756250E-1,1.019333496E3
7.244600000E-1,1.019332520E3
8.044600000E-1,1.019323242E3
8.844615620E-1,1.019325684E3
9.644615620E-1,1.019339844E3
1.044461562E0,1.019351562E3
1.124461562E0,1.019345703E3
1.204460000E0,1.019355957E3
1.284461562E0,1.019361328E3
1.364460000E0,1.019348145E3
1.444469375E0,1.019343262E3
1.524460000E0,1.019346191E3
1.604460000E0,1.019366699E3
1.684460000E0,1.019375000E3
1.764460000E0,1.019389648E3
1.844460000E0,1.019389648E3
1.924460000E0,1.019381348E3
2.004460000E0,1.019377930E3
2.084460000E0,1.019357910E3
2.164472500E0,1.019343262E3
2.244475625E0,1.019347168E3
2.324460000E0,1.019333984E3
2.404460000E0,1.019328125E3
2.484460000E0,1.019321289E3
2.564460000E0,1.019318359E3
2.644475625E0,1.019317383E3
2.724460000E0,1.019319336E3
2.804460000E0,1.019328125E3
2.884460000E0,1.019343750E3
2.964460000E0,1.019366211E3
3.044460000E0,1.019373047E3
3.124460000E0,1.019367188E3
3.204460000E0,1.019367188E3
3.284460000E0,1.019358398E3
3.364460000E0,1.019363770E3
3.444460000E0,1.019355469E3
3.524460000E0,1.019363770E3
3.604460000E0,1.019371094E3
3.684460000E0,1.019383789E3
3.764460000E0,1.019370117E3
3.844464687E0,1.019367676E3
3.924460000E0,1.019358887E3
4.004460000E0,1.019370605E3
4.084460000E0,1.019360352E3
4.164460000E0,1.019355469E3
4.244460000E0,1.019376465E3
4.324460000E0,1.019377930E3
4.404460000E0,1.019370117E3
4.484460000E0,1.019365723E3
4.564489687E0,1.019371094E3
4.644460000E0,1.019382324E3
4.724460000E0,1.019385254E3
4.804460000E0,1.019385742E3
4.884460000E0,1.019379395E3
4.964460000E0,1.019383301E3
5.044469375E0,1.019385254E3
5.124460000E0,1.019388184E3
5.204460000E0,1.019387695E3
5.284460000E0,1.019390137E3
5.364460000E0,1.019391113E3
5.444467812E0,1.019385742E3
5.524460000E0,1.019382324E3
5.604460000E0,1.019389160E3
5.684460000E0,1.019402832E3
5.764460000E0,1.019403809E3
5.844460000E0,1.019394531E3
5.924460000E0,1.019386230E3
6.004460000E0,1.019367676E3
6.084460000E0,1.019361816E3
6.164460000E0,1.019346680E3
6.244480312E0,1.019333984E3
6.324460000E0,1.019339844E3
6.404460000E0,1.019344238E3
6.484460000E0,1.019353516E3
6.564478750E0,1.019334473E3
6.644460000E0,1.019336914E3
6.724460000E0,1.019341797E3
6.804460000E0,1.019355469E3
6.884460000E0,1.019353516E3
6.964460000E0,1.019344238E3
7.044467812E0,1.019349609E3
7.124460000E0,1.019331543E3
7.204460000E0,1.019334473E3
7.284460000E0,1.019329102E3
7.364460000E0,1.019345703E3
7.444461562E0,1.019365723E3
7.524460000E0,1.019359863E3
7.604460000E0,1.019357910E3
7.684460000E0,1.019349609E3
7.764460000E0,1.019345215E3
7.844461562E0,1.019347656E3
7.924460000E0,1.019341797E3
8.004460000E0,1.019349121E3
8.084460000E0,1.019353516E3
8.164461562E0,1.019334473E3
8.244467812E0,1.019335938E3
8.324460000E0,1.019344727E3
8.404460000E0,1.019348633E3
8.484460000E0,1.019351074E3
8.564460000E0,1.019354980E3
8.644466250E0,1.019353027E3
8.724460000E0,1.019354492E3
8.804460000E0,1.019355957E3
8.884460000E0,1.019378418E3
8.964460000E0,1.019391113E3
9.044460000E0,1.019390137E3
9.124460000E0,1.019393066E3
9.204460000E0,1.019377930E3
9.284460000E0,1.019383789E3
9.364460000E0,1.019375000E3
9.444460000E0,1.019390137E3
9.524460000E0,1.019404297E3
9.604460000E0,1.019409180E3
9.684460000E0,1.019402344E3
9.764460000E0,1.019399902E3
9.844461562E0,1.019389160E3
9.924460000E0,1.019372559E3
1.000446000E1,1.019357910E3
1.008446000E1,1.019349609E3
1.016446156E1,1.019341309E3
1.024446156E1,1.019353027E3
1.032446000E1,1.019367676E3
1.040446156E1,1.019378418E3
1.048446000E1,1.019364746E3
1.056446000E1,1.019378906E3
1.064446000E1,1.019365723E3
1.072446000E1,1.019362305E3
1.080446000E1,1.019367188E3
1.088446000E1,1.019378906E3
1.096446000E1,1.019379883E3
1.104446938E1,1.019373047E3
1.112446000E1,1.019375000E3
1.120446000E1,1.019376953E3
1.128446000E1,1.019366699E3
1.136446000E1,1.019378418E3
1.144446156E1,1.019393066E3
1.152446938E1,1.019388184E3
1.160446000E1,1.019379395E3
1.168446000E1,1.019374023E3
1.176446312E1,1.019378906E3
1.184446000E1,1.019366211E3
1.192446000E1,1.019348633E3
1.200446000E1,1.019363770E3
1.208446000E1,1.019371094E3
