"Time (s)","Pressure (hPa)"
1.058815630E-1,1.017214844E3
1.858768750E-1,1.017229004E3
2.658784380E-1,1.017220215E3
3.458768750E-1,1.017231445E3
4.258768750E-1,1.017235352E3
5.058784380E-1,1.017249023E3
5.858768750E-1,1.017257812E3
6.658768750E-1,1.017267578E3
7.458800000E-1,1.017265625E3
8.258768750E-1,1.017249512E3
9.058768750E-1,1.017248047E3
9.858846880E-1,1.017264160E3
1.065876875E0,1.017250977E3
1.145876875E0,1.017236328E3
1.225876875E0,1.017251465E3
1.305876875E0,1.017249023E3
1.385883125E0,1.017250000E3
1.465878438E0,1.017256836E3
1.545876875E0,1.017232422E3
1.625883125E0,1.017235840E3
1.705875313E0,1.017236816E3
1.785875313E0,1.017233398E3
1.865876875E0,1.017253418E3
1.945876875E0,1.017260254E3
2.025875313E0,1.017270020E3
2.105876875E0,1.017242676E3
2.185876875E0,1.017247559E3
2.265881563E0,1.017231445E3
2.345876875E0,1.017237793E3
2.425876875E0,1.017262207E3
2.505881563E0,1.017266602E3
2.585876875E0,1.017278809E3
2.665876875E0,1.017255371E3
2.745876875E0,1.017241211E3
2.825876875E0,1.017243164E3
2.905880000E0,1.017249023E3
2.985876875E0,1.017250977E3
3.065876875E0,1.017239746E3
3.145876875E0,1.017237793E3
3.225876875E0,1.017237305E3
3.305876875E0,1.017215820E3
3.385875313E0,1.017244141E3
3.465876875E0,1.017257812E3
3.545876875E0,1.017262695E3
3.625876875E0,1.017245117E3
3.705875313E0,1.017241699E3
3.785878438E0,1.017229004E3
3.865876875E0,1.017244629E3
3.945876875E0,1.017257324E3
4.025875313E0,1.017266113E3
4.105876875E0,1.017264648E3
4.185876875E0,1.017242188E3
4.265876875E0,1.017226562E3
4.345876875E0,1.017238770E3
4.425880000E0,1.017262207E3
4.505876875E0,1.017274902E3
4.585876875E0,1.017267090E3
4.665884688E0,1.017261719E3
4.745875313E0,1.017244141E3
4.825876875E0,1.017229980E3
4.905883125E0,1.017237793E3
4.985876875E0,1.017254883E3
5.065876875E0,1.017283691E3
5.145876875E0,1.017291992E3
5.225876875E0,1.017263184E3
5.305881563E0,1.017237305E3
5.385876875E0,1.017242188E3
5.465876875E0,1.017265625E3
5.545876875E0,1.017285645E3
5.625876875E0,1.017293945E3
5.705876875E0,1.017276367E3
5.785876875E0,1.017257324E3
5.865876875E0,1.017236328E3
5.945876875E0,1.017243164E3
6.025876875E0,1.017267578E3
6.105876875E0,1.017296387E3
6.185878438E0,1.017311035E3
6.265876875E0,1.017281738E3
6.345876875E0,1.017252930E3
6.425884688E0,1.017237305E3
6.505875313E0,1.017258789E3
6.585876875E0,1.017274902E3
6.665876875E0,1.017290527E3
6.745876875E0,1.017265137E3
6.825878438E0,1.017236328E3
6.905876875E0,1.017236816E3
6.985876875E0,1.017257324E3
7.065883125E0,1.017280762E3
7.145875313E0,1.017285156E3
7.225876875E0,1.017281738E3
7.305892500E0,1.017252930E3
7.385876875E0,1.017224609E3
7.465876875E0,1.017233398E3
7.545876875E0,1.017254883E3
7.625876875E0,1.017257812E3
7.705884688E0,1.017261230E3
7.785876875E0,1.017257324E3
7.865876875E0,1.017230957E3
7.945880000E0,1.017229980E3
8.025876875E0,1.017234375E3
8.105875313E0,1.017263184E3
8.185876875E0,1.017277832E3
8.265876875E0,1.017249023E3
8.345876875E0,1.017234863E3
8.425875313E0,1.017242188E3
8.505876875E0,1.017246094E3
8.585880000E0,1.017266113E3
8.665876875E0,1.017271484E3
8.745875313E0,1.017262207E3
8.825881563E0,1.017253906E3
8.905876875E0,1.017228027E3
8.985876875E0,1.017245117E3
9.065876875E0,1.017251465E3
9.145876875E0,1.017263184E3
9.225878438E0,1.017260742E3
9.305876875E0,1.017261230E3
9.385876875E0,1.017253418E3
9.465878438E0,1.017246094E3
9.545876875E0,1.017239746E3
9.625876875E0,1.017247070E3
9.705876875E0,1.017257324E3
9.785876875E0,1.017265625E3
9.865880000E0,1.017242676E3
9.945876875E0,1.017239258E3
1.002587688E1,1.017253418E3
1.010588000E1,1.017269043E3
1.018587688E1,1.017247070E3
1.026587688E1,1.017238770E3
1.034588156E1,1.017221680E3
1.042587688E1,1.017211426E3
1.050587531E1,1.017214844E3
1.058587688E1,1.017194336E3
1.066587688E1,1.017179688E3
1.074587844E1,1.017200195E3
1.082587688E1,1.017229004E3
1.090587688E1,1.017257812E3
1.098588000E1,1.017257812E3
1.106587688E1,1.017233398E3
1.114587531E1,1.017253418E3
1.122587688E1,1.017256836E3
1.130587531E1,1.017270996E3
1.138587688E1,1.017274902E3
1.146587688E1,1.017275391E3
1.154587688E1,1.017274902E3
1.162587688E1,1.017284180E3
1.170587688E1,1.017279785E3
1.178587688E1,1.017276855E3
1.186587844E1,1.017282227E3
1.194587688E1,1.017285645E3
1.202587688E1,1.017279785E3
1.210587688E1,1.017282227E3
1.218587688E1,1.017269043E3
1.226587688E1,1.017273438E3
1.234587688E1,1.017273438E3
1.242587531E1,1.017278809E3
1.250587688E1,1.017273926E3
1.258587688E1,1.017276367E3
1.266587688E1,1.017267090E3
1.274587688E1,1.017264160E3
1.282587688E1,1.017268555E3
1.290587688E1,1.017272949E3
1.298587688E1,1.017278809E3
1.306587688E1,1.017282227E3
1.314587844E1,1.017282227E3
1.322587688E1,1.017292480E3
1.330587688E1,1.017289551E3
1.338588313E1,1.017284668E3
1.346587688E1,1.017277832E3
1.354587688E1,1.017278320E3
1.362587688E1,1.017276367E3
1.370587688E1,1.017281250E3
1.378588156E1,1.017284668E3
1.386587688E1,1.017283691E3
1.394587688E1,1.017272949E3
1.402588312E1,1.017281738E3
