"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-4.091948986E0,2.586379290E0,5.465177059E0
2.199687500E-2,-4.518289566E0,2.549154520E0,7.485854626E0
4.199843800E-2,-4.794149399E0,2.662218332E0,7.711781025E0
6.199843800E-2,-5.173362255E0,2.626400948E0,7.871177673E0
8.199843800E-2,-5.495803833E0,2.480144024E0,8.101136208E0
1.020000000E-1,-5.366373062E0,2.243721485E0,7.932009220E0
1.239953130E-1,-4.916655540E0,1.985386968E0,8.066726685E0
1.439968750E-1,-4.694426060E0,1.963561416E0,8.247297287E0
1.659953130E-1,-4.694081306E0,1.811778545E0,8.431018829E0
1.859953130E-1,-4.695364952E0,1.740718722E0,8.470187187E0
2.059968750E-1,-4.885387897E0,1.739090681E0,8.415389061E0
2.259984380E-1,-4.723740578E0,1.666297317E0,8.326766014E0
2.479968750E-1,-4.975591660E0,1.676132679E0,8.013393402E0
2.679984380E-1,-4.820734978E0,1.716345668E0,8.210502625E0
2.899968750E-1,-4.263823986E0,1.593073130E0,8.668725014E0
3.119968750E-1,-4.157071590E0,1.428217888E0,8.741527557E0
3.320000000E-1,-4.016474247E0,1.198671341E0,8.478969574E0
3.539968750E-1,-3.618443012E0,1.028290510E0,8.471039772E0
3.739984380E-1,-3.353481770E0,7.957560420E-1,9.024272919E0
3.959968750E-1,-3.454833031E0,5.275096297E-1,1.001768494E1
4.159968750E-1,-3.535546303E0,5.277395248E-1,1.057881832E1
4.359968750E-1,-3.195167542E0,4.455226362E-1,1.060285664E1
4.559968750E-1,-2.943651915E0,6.965020299E-1,9.989912033E0
4.759968750E-1,-2.427797079E0,5.162377954E-1,9.507739067E0
4.959968750E-1,-2.246077061E0,5.415971875E-1,9.410352707E0
5.160015630E-1,-2.220220089E0,6.454768181E-1,9.556982040E0
5.379968750E-1,-2.142293453E0,5.179424286E-1,9.444704056E0
5.580015630E-1,-2.125486135E0,5.693794489E-1,9.301568985E0
5.799968750E-1,-1.985176325E0,6.363117695E-1,9.203963280E0
5.999984380E-1,-1.789522052E0,7.131943703E-1,9.603794098E0
6.219968750E-1,-1.409275055E0,6.330364943E-1,1.006965828E1
6.419968750E-1,-9.967253208E-1,3.710246682E-1,1.038432312E1
6.619968750E-1,-7.530530691E-1,1.629493684E-1,1.066156292E1
6.820031250E-1,-6.578117013E-1,1.169328094E-1,1.070884323E1
7.039968750E-1,-7.232595682E-1,4.326322377E-1,1.067581272E1
7.239968750E-1,-7.553993464E-1,6.966648102E-1,1.054141140E1
7.439968750E-1,-6.238235831E-1,9.341217875E-1,1.021425819E1
7.640015630E-1,-3.058257401E-1,9.890829921E-1,9.825353622E0
7.840015630E-1,1.579215378E-1,7.105320692E-1,9.460045815E0
8.060046880E-1,5.051478148E-1,2.024632692E-1,9.791538239E0
8.279968750E-1,5.296739936E-1,1.144428402E-1,9.934289932E0
8.479968750E-1,3.213018924E-2,3.366055787E-1,9.851660728E0
8.679968750E-1,-6.935906410E-1,6.898077726E-1,9.486143112E0
8.879968750E-1,-4.791084826E-1,2.517072260E-1,9.937919617E0
9.079968750E-1,2.580757737E-1,1.570117474E-1,9.711034775E0
9.279968750E-1,1.022122979E0,2.769229412E-1,9.837573051E0
9.480015630E-1,1.707611680E0,3.050979078E-1,9.710671425E0
9.699968750E-1,2.021357536E0,3.457705975E-1,9.629517555E0
9.900078130E-1,1.881689310E0,2.139745951E-1,9.504052162E0
1.011996875E0,1.091909170E0,5.845970511E-1,8.863440514E0
1.031996875E0,5.101181865E-1,8.045954108E-1,8.891921997E0
1.051996875E0,5.948058963E-1,8.802330494E-1,8.539983749E0
1.072006250E0,9.441103339E-1,1.004855990E0,8.403005600E0
1.093996875E0,1.256955981E0,1.267337203E0,8.336256027E0
1.114003125E0,1.233090401E0,1.536885977E0,8.107437134E0
1.135996875E0,7.851927876E-1,1.906129241E0,8.084845543E0
1.156000000E0,1.001638249E-1,2.375775814E0,8.568761826E0
1.177996875E0,4.101650715E-1,2.042531729E0,8.630206108E0
1.197996875E0,8.155800104E-1,1.853495240E0,8.547807693E0
1.217996875E0,6.711618304E-1,2.060718060E0,8.450458527E0
1.237996875E0,2.782732844E-1,2.356287003E0,8.469067574E0
1.257996875E0,1.244027261E-2,2.513021231E0,8.727219582E0
1.277996875E0,1.874468327E-1,2.186289310E0,8.894268036E0
1.297996875E0,2.760035694E-1,1.990251899E0,9.024100304E0
1.317996875E0,2.529234625E-2,1.956790686E0,9.518301964E0
1.338003125E0,-5.280651152E-2,1.676573277E0,1.066863918E1
1.359996875E0,-1.136767026E-2,1.439690948E0,1.134916687E1
1.380003125E0,-9.835380130E-3,1.400991082E0,1.090855789E1
1.401996875E0,2.214445025E-1,1.154244661E0,1.076437855E1
1.422004688E0,8.294472694E-1,8.688078821E-2,1.209894562E1
1.443996875E0,5.698200315E-3,3.969586641E-2,1.186426544E1
1.464003125E0,-5.509824157E-1,-2.525116503E-1,1.102191830E1
1.485998438E0,-1.122009158E0,-3.157473207E-1,9.612815857E0
1.507996875E0,-1.445733905E0,2.810792923E-1,9.590826988E0
1.528007813E0,-1.008112073E0,5.727696419E-1,9.498554230E0
1.549996875E0,-2.401671559E-1,2.516593337E-1,9.639477730E0
1.569996875E0,-2.765398920E-1,2.446969897E-1,9.871581078E0
1.589996875E0,-4.648007452E-1,2.724122703E-1,9.712605476E0
1.609996875E0,-4.325269163E-1,3.176243603E-1,8.909628868E0
1.629996875E0,-6.681546569E-1,8.515409827E-1,8.265837669E0
1.649996875E0,-1.000910401E0,1.589079618E0,8.064782143E0
1.669996875E0,-5.520167351E-1,1.568384051E0,7.855538368E0
