"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.597294292E0,-6.199831261E-1,-7.184470949E-1,1.126748516E0
2.617240292E0,-2.624489490E-1,-9.599198520E-1,2.039000112E0
2.637186292E0,2.040954361E-1,-1.106715078E0,2.264196852E0
2.657132292E0,2.518479653E-1,-8.896342734E-1,2.162989735E0
2.677078292E0,-1.298512011E-1,-5.384521092E-1,2.015808300E0
2.697024292E0,-3.412347712E-1,-9.845670354E-1,1.883184094E0
2.716970292E0,-2.241248358E-1,-3.914368817E-1,1.924698156E0
2.736916292E0,-5.029541747E-1,-2.770700213E-1,1.178989295E0
2.756861292E0,-3.641076536E-1,-8.059252417E-1,5.819435531E-1
2.776807292E0,1.336112165E-1,-1.783022459E0,-3.655515504E-1
2.796753292E0,1.556072724E-1,-2.108578470E0,-1.346563479E0
2.816699292E0,-3.741416218E-1,-2.463302439E0,-1.628173571E0
2.836645292E0,-6.183250751E-1,-2.755679886E0,-1.550469337E0
2.856591292E0,-4.456721458E-1,-2.481050200E0,-1.571898213E0
2.876537292E0,-2.807229231E-1,-1.959443773E0,-1.745625422E0
2.896483292E0,-3.680141053E-1,-1.114046609E0,-2.139571052E0
2.916429292E0,-3.642337342E-1,-2.169720465E-1,-2.441643475E0
2.936375292E0,8.204411007E-2,7.742410804E-1,-2.676720255E0
2.956321292E0,4.869795815E-1,1.770983919E0,-2.635055335E0
2.976267292E0,4.108144813E-1,2.087235694E0,-2.694060758E0
2.996213292E0,5.549554369E-1,1.452616476E0,-2.929498311E0
3.016159292E0,5.420301667E-1,1.076300493E0,-3.630279506E0
3.036105292E0,2.037332194E-1,1.178259124E0,-4.116265572E0
3.056051292E0,-4.666990256E-1,7.719928260E-1,-3.512089736E0
3.075997292E0,-1.512536549E0,8.479138780E-1,-2.877256948E-1
3.095943292E0,-1.792341751E0,3.581706101E-1,1.969550977E0
3.115889292E0,-2.408950523E0,1.099363081E0,2.996165341E0
3.135835292E0,-2.557596685E0,1.156540226E0,3.605060465E0
3.155781292E0,-1.767810781E0,5.232196739E-1,4.214407579E0
3.175727292E0,-1.074049462E0,5.440271370E-1,4.142908995E0
3.195673292E0,-1.123677266E0,1.473666013E0,3.688824753E0
3.215619292E0,-3.249725316E-1,1.850784672E0,3.110963725E0
3.235565292E0,5.753785917E-1,1.506278420E0,2.417824257E0
3.255511292E0,9.354442844E-1,1.784111211E-1,2.345845032E0
3.275457292E0,8.562867254E-1,-1.345973348E0,2.217694530E0
3.295403542E0,6.663150012E-1,-2.461503835E0,1.316522239E0
3.315349542E0,5.585832687E-1,-3.168354439E0,3.223727864E-1
3.335295542E0,7.788100217E-1,-3.732124262E0,-1.038097125E-1
3.355241542E0,8.460324633E-1,-4.070442113E0,7.658069104E-1
3.375187542E0,7.462612034E-1,-4.345505370E0,4.716802686E-1
3.395133542E0,9.456971578E-1,-4.017167546E0,-6.655090356E-1
3.415079542E0,5.764649313E-1,-2.955788562E0,-1.746821178E0
3.435025542E0,1.400482701E-1,-1.338723240E0,-2.894761757E0
3.454971542E0,-6.606169626E-2,4.644337412E-1,-3.588642068E0
3.474917542E0,-2.703140022E-1,9.673177493E-1,-3.262569163E0
3.494863542E0,-1.426716234E-1,1.127605425E0,-2.400360963E0
3.514809542E0,5.496777400E-2,1.026919880E0,-1.466806206E0
3.534755542E0,-4.780113414E-2,6.368233265E-1,-1.271408046E0
3.554701542E0,-2.185820773E-1,-4.282573834E-3,-1.418745017E0
3.574647542E0,-5.118168725E-1,-5.453440762E-1,-1.245420681E0
3.594593542E0,-1.199274748E0,-7.301806294E-1,-9.500930214E-1
3.614539542E0,-1.977271495E0,-5.554304501E-1,-1.011015746E0
3.634485542E0,-2.117812393E0,-4.546794891E-1,-1.210932049E0
3.654431542E0,-2.323827634E0,2.138252212E-1,-1.348298348E0
3.674377542E0,-1.421241778E0,3.252121212E-1,-9.496872246E-2
3.694323542E0,2.552561063E-1,6.903120473E-2,1.767267137E0
3.714269542E0,1.805935797E0,6.804697216E-5,2.310298639E0
3.734215542E0,2.885324351E0,9.271608263E-2,1.929525032E0
3.754161542E0,3.313817670E0,-8.449138910E-2,2.387798805E0
3.774107542E0,3.150253506E0,-1.091979656E0,3.089589813E0
3.794053542E0,2.538862206E0,-2.765466371E0,3.014942504E0
3.813999542E0,2.027434904E0,-3.902835184E0,2.778421462E0
3.833945542E0,1.648349681E0,-3.903409966E0,1.645460279E0
3.853891542E0,2.041172206E0,-2.753802637E0,1.115221900E-1
3.873837542E0,2.588010100E0,-1.448648116E0,-1.053182357E0
3.893783542E0,2.442866566E0,-8.513976491E-1,-1.592661091E0
3.913728542E0,1.922454579E0,-9.798120797E-1,-1.716768243E0
3.933674542E0,1.329638859E0,-1.129673586E0,-2.632163302E0
3.953620542E0,5.651699379E-1,-1.275928675E0,-2.764894513E0
3.973567542E0,-8.232148737E-3,-9.519461502E-1,-2.416102252E0
3.993512542E0,-6.739081223E-1,-1.144236588E0,-2.136448054E0
4.013458542E0,-1.358264634E0,-1.165556706E0,-2.414908835E0
4.033404542E0,-1.825366095E0,-9.562668771E-1,-3.034670425E0
4.053350542E0,-2.115210820E0,-5.413377102E-1,-3.101022874E0
4.073296542E0,-2.204226200E0,-1.052561675E-1,-2.482787992E0
4.093242542E0,-2.541489360E0,8.774565697E-1,-2.085781930E0
4.113188542E0,-2.919280302E0,2.106593048E0,-1.771093554E0
4.133134542E0,-2.622407808E0,2.539651580E0,-8.627940917E-1
4.153080542E0,-2.024275361E0,2.228682911E0,5.963165939E-2
4.173026542E0,-1.641287121E0,2.228293486E0,8.682185537E-1
4.192972542E0,-1.769887859E0,2.131321361E0,1.973085619E0
4.212918542E0,-1.550531756E0,1.549324745E0,2.649008546E0
4.232864542E0,-1.219465403E0,1.138138307E0,2.765176933E0
4.252810542E0,-7.279004346E-1,1.331140278E0,2.449020322E0
4.272756542E0,-2.080246736E-1,1.487517336E0,2.078888648E0
4.292706292E0,2.364248559E-1,1.105440239E0,1.933926231E0
4.312652292E0,4.688112957E-1,-1.467013782E-1,2.332965955E0
4.332598292E0,4.406004171E-1,-1.633002494E0,3.226650302E0
4.352544292E0,3.891168527E-1,-3.223103381E0,3.308051730E0
4.372490292E0,-3.478090150E-2,-3.642118948E0,2.254492813E0
4.392436292E0,-4.782851373E-1,-3.367445993E0,8.115116715E-1
4.412382292E0,-5.914832489E-1,-2.936305932E0,-1.543869585E-1
4.432328292E0,-2.686110737E-1,-2.824292284E0,-1.488291800E-2
4.452274292E0,9.659592949E-2,-2.630644196E0,-2.431371671E-1
4.472220292E0,5.897829151E-1,-1.725623267E0,-1.287195529E0
4.492166292E0,1.057690560E0,-5.924911992E-1,-2.141207687E0
4.512112292E0,1.044927916E0,2.537032320E-1,-2.532410973E0
4.532058292E0,8.453834224E-1,1.382128291E-1,-2.505587456E0
4.552004292E0,7.481032956E-1,-2.900770064E-1,-2.107722437E0
4.571950292E0,3.235450801E-1,-2.952170013E-1,-1.880670376E0
4.591896292E0,-9.310784608E-2,-4.606918886E-1,-1.900366722E0
4.611842292E0,-6.445738108E-1,-8.210636830E-1,-1.713896091E0
4.631788292E0,-9.120079131E-1,-1.385848143E0,-1.267442465E0
4.651734292E0,-1.164453701E0,-1.725644609E0,-7.318673319E-1
4.671680292E0,-1.365438291E0,-1.506758476E0,-7.020810306E-2
4.691626292E0,-1.354459266E0,-1.025057542E0,4.476020193E-1
4.711572292E0,-1.251488191E0,-5.732446504E-1,8.247871900E-1
4.731518292E0,-1.118584195E0,-2.174950799E-1,1.406434289E0
4.751464292E0,-7.508380383E-1,4.811615288E-2,1.947109948E0
4.771410292E0,-4.607048987E-1,4.819213745E-1,2.028969213E0
4.791356292E0,-5.039919823E-2,6.715255281E-1,1.836398183E0
4.811302292E0,5.124748304E-1,2.081523988E-1,1.465687634E0
4.831248292E0,8.364199331E-1,1.755702513E-1,1.219277780E0
4.851194292E0,1.133304707E0,8.363272548E-2,1.113508666E0
4.871140292E0,1.134973356E0,-1.183354241E0,1.201881729E0
4.891086292E0,8.232262757E-1,-2.382652085E0,1.196529772E0
4.911032292E0,5.235462409E-1,-2.609925756E0,5.332964730E-1
4.930978292E0,6.934014237E-1,-1.907683927E0,-8.264863908E-2
4.950924292E0,1.329655085E0,-1.462781568E0,-6.191669279E-1
4.970870292E0,2.035611066E0,-9.676101100E-1,-1.469008852E0
4.990816292E0,2.184148762E0,-8.765827033E-1,-2.388257226E0
5.010762292E0,1.468712252E0,-9.461151606E-1,-2.446577355E0
5.030708292E0,6.051838964E-1,-9.004291105E-1,-1.933877699E0
5.050654292E0,-1.970540911E-1,-9.903148484E-1,-1.781938970E0
5.070600292E0,-9.067446882E-1,-1.381270212E0,-2.055553579E0
5.090546292E0,-1.743041245E0,-1.027030685E0,-2.344111333E0
5.110492292E0,-2.408224298E0,-8.318032640E-1,-2.154041741E0
5.130438292E0,-2.187054828E0,-6.430957809E-1,-2.140563909E0
5.150384292E0,-2.330491998E0,5.393179357E-2,-1.930354752E0
5.170330292E0,-1.642812075E0,1.018272141E-1,-1.255251020E0
5.190276292E0,-2.078063898E0,6.500209308E-1,-1.247675368E0
5.210222292E0,-1.819058849E0,1.337008251E0,-9.690865320E-1
5.230168292E0,-1.332236339E0,1.507771214E0,-6.300813407E-1
5.250114292E0,-7.222355790E-1,1.480785729E0,-7.413041532E-2
5.270060292E0,6.728503610E-1,4.938070098E-1,1.208564512E0
5.290002792E0,1.009470400E0,2.510434797E-1,1.507283556E0
5.309948792E0,4.244907533E-1,1.318578412E0,1.956139804E0
5.329894792E0,1.366447155E-1,1.905229559E0,2.127029359E0
5.349840792E0,-2.217356635E-1,2.489914871E0,2.127291899E0
5.369786792E0,-8.333483177E-1,2.213458807E0,1.984589431E0
5.389733792E0,-5.088934109E-2,1.902070308E0,2.123406424E0
5.409679792E0,-6.512479690E-1,-7.339278907E-1,1.189151171E0
5.429625792E0,-5.628749058E-1,-2.476830264E0,9.469717777E-1
5.449571792E0,1.627169019E-1,-2.919015131E0,1.298932645E0
5.469517792E0,-3.551682841E-1,-2.752338494E0,1.749304490E0
5.489463792E0,-7.225948904E-1,-3.737999544E0,1.542691956E0
5.509409792E0,-9.352402896E-1,-4.154161962E0,1.618588230E0
5.529355792E0,-1.074669193E0,-3.795278284E0,1.073762217E0
5.549301792E0,-6.365469725E-1,-2.403742992E0,-1.918471456E-2
5.569247792E0,2.397845929E-1,-2.616743025E-1,-1.341186379E0
5.589193792E0,1.483327952E0,9.670347440E-1,-1.848539926E0
5.609139792E0,1.861533462E0,1.421960693E0,-1.798128156E0
5.629085792E0,1.440198305E0,1.133012346E0,-1.794274256E0
5.649031792E0,1.106267912E0,1.864530891E-1,-1.564331916E0
5.668977792E0,7.493653440E-1,-7.158035687E-1,-1.431441076E0
5.688923792E0,2.681041201E-1,-1.461548390E0,-1.419012820E0
5.708869792E0,-3.297891024E-1,-1.995699433E0,-1.149615222E0
5.728815792E0,-7.661720690E-1,-2.400420312E0,-8.367289585E-1
5.748761792E0,-8.975185858E-1,-2.769407394E0,-7.962796748E-1
5.768707792E0,-1.040459985E0,-2.386362728E0,-7.742374259E-1
5.788653792E0,-1.028838205E0,-1.268423043E0,-5.283275092E-1
5.808599792E0,-9.744661897E-1,-3.936617473E-1,-2.802921295E-2
5.828545792E0,-8.038828824E-1,2.500441906E-1,6.695477074E-1
5.848491792E0,-1.858191048E-1,6.822013745E-1,8.002212828E-1
5.868437792E0,5.103536068E-1,9.610097730E-1,9.026136303E-1
5.888383792E0,8.608187561E-1,1.010347702E0,1.089950818E0
5.908329792E0,8.703001624E-1,5.683110622E-1,1.584991883E0
5.928275792E0,5.171561844E-1,2.597719109E-1,1.673683619E0
5.948221792E0,9.656771667E-2,-8.513312101E-1,1.210906321E0
5.968167792E0,1.057760581E-1,-1.671099150E0,9.546906871E-1
5.988113792E0,7.567492079E-1,-2.059273286E0,7.351803643E-1
6.008059792E0,1.431036157E0,-2.203907965E0,6.904386395E-1
6.028005792E0,1.596108317E0,-1.282383270E0,3.208934408E-1
6.047951792E0,1.780040964E0,-5.309698659E-1,-5.403195637E-1
6.067897792E0,1.823340911E0,-6.954529193E-1,-1.318916674E0
6.087843792E0,1.492041619E0,-8.556385615E-1,-1.391602242E0
6.107789792E0,7.396723415E-1,-8.579680923E-1,-1.126687120E0
6.127735792E0,9.980100766E-3,-1.120653963E0,-1.139294302E0
6.147681792E0,-7.132258967E-1,-7.775946048E-1,-1.641669529E0
6.167627792E0,-1.577177226E0,6.759746745E-2,-1.855615641E0
6.187573792E0,-1.633244276E0,-1.409139504E-1,-1.981230206E0
6.207519792E0,-1.624487486E0,1.767782861E-1,-1.862974362E0
6.227465792E0,-1.683352429E0,6.954340620E-1,-1.733810538E0
6.247411792E0,-1.499111196E0,8.111174230E-1,-1.425966913E0
6.267357792E0,-1.118857187E0,8.103115305E-1,-7.967924756E-1
6.287303792E0,-7.645843307E-1,9.558585222E-1,-2.768732625E-1
6.307249167E0,-5.098585669E-1,1.173190465E0,-1.044605076E-2
6.327195167E0,-2.580457398E-1,1.249479672E0,1.407050586E-1
6.347141167E0,8.822849080E-2,1.187927787E0,4.572013932E-1
6.367087167E0,3.340798623E-1,9.552680996E-1,8.102551049E-1
6.387033167E0,3.640383641E-1,7.460655409E-1,9.585463411E-1
6.406979167E0,2.010375068E-1,8.065156643E-1,1.143650478E0
6.426925167E0,1.197900067E-1,1.001376757E0,1.409424555E0
6.446871167E0,-8.943963189E-2,1.159366624E0,1.569251763E0
6.466817167E0,-6.967845496E-2,4.293179221E-1,2.115512098E0
6.486763167E0,7.929681042E-1,-8.275818667E-1,2.850833965E0
6.506709167E0,5.274788589E-1,-1.557285290E0,2.497177405E0
6.526655167E0,-1.023102672E0,-2.910736935E0,1.898447666E0
6.546601167E0,-1.537668905E0,-3.040091963E0,1.334582534E0
6.566547167E0,-1.567358142E0,-2.865971237E0,1.585940301E0
6.586494167E0,-1.428386199E0,-2.365931826E0,2.029428220E0
6.606440167E0,-4.704457752E-1,-2.026165912E0,1.492105354E0
6.626386167E0,6.709633914E-1,-1.486621981E0,2.630270559E-1
6.646332167E0,1.440468008E0,-2.966589247E-1,-6.351000059E-1
6.666278167E0,1.418510251E0,2.156415126E-1,-1.504506129E0
6.686224167E0,1.087716013E0,1.363295871E-1,-1.973900721E0
6.706170167E0,1.143465706E0,6.306821421E-2,-2.425829680E0
6.726116167E0,4.963418143E-1,-1.099786712E-1,-2.511732879E0
6.746062167E0,-3.255015584E-1,-4.190325236E-1,-2.141896489E0
6.766008167E0,-1.114220345E0,-1.024784477E0,-1.711657192E0
6.785954167E0,-2.138246073E0,-1.596575510E0,-1.056869026E0
6.805900167E0,-2.135802229E0,-2.514255660E0,-9.005747062E-1
6.825846167E0,-1.334704741E0,-2.382577533E0,-1.541752893E0
6.845792167E0,-1.124479796E0,-2.448539096E-1,-4.370945728E-1
6.865738167E0,-5.875225277E-1,4.979330975E-1,-3.144077092E-1
6.885684167E0,-2.344917664E-1,1.611942869E-1,1.043198236E0
6.905630167E0,8.915951371E-2,-5.797745284E-1,1.344857261E0
6.925576167E0,9.464502060E-1,-4.866935796E-1,7.082282084E-1
6.945522167E0,1.596493064E0,1.648990828E-1,5.263447183E-1
6.965468167E0,1.669965814E0,5.111758715E-1,2.943348026E-1
6.985414167E0,1.762164856E0,8.666848290E-1,9.012143916E-1
7.005360167E0,7.156391157E-1,5.668483812E-1,3.525391567E-1
7.025306167E0,1.641856055E0,-3.212635696E-1,8.010404778E-1
7.045252167E0,2.442814818E0,-1.860858547E0,-2.076697111E-2
7.065198167E0,3.812269123E0,-2.534195251E0,1.779874903E0
7.085144167E0,2.937288849E0,-2.531421331E0,3.278861260E-1
7.105090167E0,2.594911568E0,-1.987255177E0,-5.904582685E-1
7.125036167E0,1.593688885E0,-1.053031499E0,-1.001533901E0
7.144982167E0,7.940054002E-1,-8.769490314E-1,-1.161232470E0
7.164928167E0,9.035694308E-1,-6.312235942E-1,-2.346034482E0
7.184874167E0,8.991003308E-1,-1.028414136E0,-2.962757274E0
7.204820167E0,7.025663495E-2,-7.321482906E-1,-2.153542389E0
7.224767167E0,-9.401433261E-1,-7.070985264E-1,-2.030722793E0
7.244713167E0,-1.705027034E0,-6.172396857E-1,-2.170058434E0
7.264659167E0,-1.818490938E0,-3.687467614E-1,-2.368265596E0
7.284605167E0,-1.795380257E0,-1.860136709E-1,-2.569371808E0
7.304551667E0,-1.710091308E0,2.843106285E-1,-2.420460182E0
7.324497667E0,-1.574836731E0,1.068178126E0,-2.257224047E0
7.344443667E0,-1.501139595E0,1.135073782E0,-1.563686383E0
7.364389667E0,-1.533654207E0,1.075799241E0,-1.204206582E0
7.384335667E0,-1.436530054E0,1.482947737E0,-6.075718993E-1
7.404281667E0,-1.394219456E0,1.597304950E0,-6.623492002E-2
7.424227667E0,-1.324617855E0,1.749418218E0,6.147821009E-1
7.444173667E0,-1.183006917E0,1.758695996E0,1.081191105E0
7.464119667E0,-9.962238984E-1,1.673065276E0,1.127501637E0
7.484065667E0,-6.793154812E-1,1.462996014E0,1.190614144E0
7.504011667E0,-6.357582562E-1,1.276424665E0,1.790998061E0
7.523957667E0,-5.444422162E-1,9.049216725E-1,1.683442038E0
7.543903667E0,-3.413167419E-1,8.529190215E-1,2.388388789E0
7.563849667E0,-2.964019395E-1,5.046060862E-1,2.653520842E0
7.583795667E0,-1.574422017E-1,-2.274620245E-1,2.731969426E0
7.603741667E0,8.234725166E-3,-1.081196367E0,2.477906152E0
7.623687667E0,-9.290140282E-2,-1.929258691E0,2.153247104E0
7.643633667E0,-4.857570749E-1,-2.739193369E0,1.773036584E0
7.663580667E0,-9.055992917E-1,-2.779230424E0,1.785426250E0
7.683526667E0,-7.009944718E-1,-2.730227833E0,1.642834879E0
7.703472667E0,-1.658203482E-1,-2.899254173E0,1.262834859E0
7.723418667E0,-7.225674815E-2,-2.669039937E0,5.427794874E-1
7.743364667E0,-2.673165915E-1,-2.258319377E0,-4.953889740E-1
7.763310667E0,-3.982030604E-1,-1.986351928E0,-1.467349412E0
7.783256667E0,-3.485274551E-1,-1.873547298E0,-2.273307983E0
7.803202667E0,-6.368638916E-1,-9.524775159E-1,-2.517550274E0
7.823148667E0,-8.166129287E-1,-5.341278009E-1,-2.308067341E0
