"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.619942167E0,-5.580659956E-2,-2.242674530E-1,-7.504783273E-1
1.639888167E0,1.329855472E-1,-1.994575560E-1,-7.517617345E-1
1.659834167E0,3.428274691E-1,-3.271979094E-1,-7.906960249E-1
1.679780167E0,4.195725918E-1,-5.047320127E-1,-8.406059146E-1
1.699725167E0,2.868127823E-1,-5.926134586E-1,-8.397628069E-1
1.719671167E0,8.015523851E-2,-5.779442787E-1,-7.731711268E-1
1.739617167E0,-1.426596045E-1,-4.727623761E-1,-6.639745831E-1
1.759563167E0,-3.070531487E-1,-3.280018568E-1,-5.945793390E-1
1.779509167E0,-3.824330270E-1,-2.481617481E-1,-5.555282235E-1
1.799455167E0,-3.427253067E-1,-2.198957503E-1,-5.133783817E-1
1.819401167E0,-2.554865479E-1,-2.587790191E-1,-4.803439379E-1
1.839347167E0,-1.954751462E-1,-2.858648896E-1,-4.789165556E-1
1.859293167E0,-1.701705903E-1,-2.552007437E-1,-4.721888900E-1
1.879239167E0,-1.788885444E-1,-1.678511053E-1,-4.604437053E-1
1.899185167E0,-1.945542097E-1,-8.254720271E-2,-4.763055742E-1
1.919131167E0,-2.102591991E-1,-1.842862740E-2,-5.084509254E-1
1.939077167E0,-2.310318798E-1,3.549854085E-2,-5.390100479E-1
1.959023167E0,-2.549569011E-1,9.635014832E-2,-5.289165974E-1
1.978969167E0,-2.270637006E-1,1.513366550E-1,-4.564599991E-1
1.998915167E0,-7.121452689E-2,2.200904936E-1,-3.721523285E-1
2.018861167E0,1.029627100E-1,2.258372307E-1,-3.082147539E-1
2.038807167E0,2.237863243E-1,1.902558357E-1,-2.988021672E-1
2.058753167E0,2.781770527E-1,1.481273919E-1,-3.217720091E-1
2.078699167E0,2.740255892E-1,1.476640999E-1,-3.920074701E-1
2.098645167E0,2.340575010E-1,2.130222172E-1,-4.933754504E-1
2.118590167E0,1.410164535E-1,4.690383077E-1,-6.035442948E-1
2.138536167E0,7.043720037E-2,8.177719712E-1,-6.838200092E-1
2.158482167E0,-2.661904320E-3,8.641220331E-1,-7.150807381E-1
2.178428167E0,-1.077595577E-1,7.474747300E-1,-6.552389860E-1
2.198374167E0,-1.682432145E-1,5.999662876E-1,-5.180592537E-1
2.218320167E0,-2.000793368E-1,5.506964326E-1,-3.637135029E-1
2.238266167E0,-1.967602372E-1,5.326079726E-1,-1.864769459E-1
2.258212167E0,-2.017561048E-1,4.290067852E-1,7.710741460E-2
2.278158167E0,-2.858445048E-1,1.849772483E-1,2.797762156E-1
2.298104292E0,-5.010110140E-1,-1.188411117E-1,2.957791388E-1
2.318050292E0,-7.764062285E-1,-2.011968642E-1,1.721684039E-1
2.337996292E0,-1.087977171E0,-3.215561062E-2,1.248408556E-1
2.357942292E0,-1.360096931E0,1.956224293E-1,1.365182847E-1
2.377888292E0,-1.478776455E0,3.355159163E-1,1.531830132E-1
2.397834292E0,-1.452251554E0,3.511786759E-1,1.267985851E-1
2.417780292E0,-1.302181721E0,2.928341031E-1,-3.384006675E-3
2.437726292E0,-1.078819752E0,1.757388413E-1,-1.620479673E-1
2.457672292E0,-8.073368073E-1,3.673247993E-2,-2.893649042E-1
2.477618292E0,-5.223896503E-1,-5.592595786E-2,-3.834436536E-1
2.497564292E0,-2.704421580E-1,-1.294030249E-1,-4.390789866E-1
2.517510292E0,-9.158685803E-2,-1.322332174E-1,-4.799918234E-1
2.537456292E0,6.010193750E-2,-8.374529332E-2,-5.253062844E-1
2.557402292E0,2.380239516E-1,-1.313758083E-3,-5.708992481E-1
2.577348292E0,4.068929553E-1,8.372892626E-3,-6.086214781E-1
2.597294292E0,5.345116258E-1,-1.342657357E-1,-7.027574778E-1
2.617240292E0,6.603035331E-1,-3.687865436E-1,-8.172755241E-1
2.637186292E0,7.976675630E-1,-5.405572653E-1,-8.667021990E-1
2.657132292E0,9.043543339E-1,-6.588061452E-1,-8.554406762E-1
2.677078292E0,9.114027023E-1,-8.104452491E-1,-8.559408784E-1
2.697024292E0,7.773146629E-1,-1.028455973E0,-8.834377527E-1
2.716970292E0,6.092204452E-1,-1.140520334E0,-9.274070263E-1
2.736916292E0,4.078382552E-1,-1.168811798E0,-8.332312107E-1
2.756861292E0,2.351511717E-1,-1.005641580E0,-6.096845865E-1
2.776807292E0,1.416496634E-1,-5.997623801E-1,-3.336391151E-1
2.796753292E0,4.794090986E-2,-1.988860518E-1,-4.601251706E-2
2.816699292E0,-1.385892630E-1,-3.398364782E-2,1.777122617E-1
2.836645292E0,-3.644819856E-1,-8.388730884E-2,3.026482165E-1
2.856591292E0,-4.920659959E-1,-1.725671887E-1,3.483994603E-1
2.876537292E0,-5.111936331E-1,-2.352699488E-1,3.340966702E-1
2.896483292E0,-5.563039780E-1,-2.286401689E-1,2.426670939E-1
2.916429292E0,-6.729024053E-1,-1.133049428E-1,5.714060739E-2
2.936375292E0,-7.976374626E-1,7.248585671E-2,-1.888152808E-1
2.956321292E0,-8.438895941E-1,1.757346243E-1,-3.114720285E-1
2.976267292E0,-8.740360737E-1,1.709012687E-1,-3.000197113E-1
2.996213292E0,-9.950959086E-1,2.761383355E-2,-3.117863536E-1
3.016159292E0,-1.181115270E0,-1.770000160E-1,-3.754672110E-1
3.036105292E0,-1.365167379E0,-2.753803730E-1,-3.697333634E-1
3.056051292E0,-1.444115400E0,-1.042109448E-3,-2.406680137E-1
3.075997292E0,-1.298868656E0,1.566267759E-1,-2.251464874E-2
3.095943292E0,-1.029593825E0,2.349904738E-3,1.988924444E-1
3.115889292E0,-6.791087985E-1,-2.411894202E-1,4.401622713E-1
3.135835292E0,-3.602135479E-1,-2.835495472E-1,6.339879036E-1
3.155781292E0,-1.439095289E-1,-1.685310304E-1,7.180594206E-1
3.175727292E0,-4.305059090E-2,-1.885723323E-4,7.268615365E-1
3.195673292E0,-1.848476380E-2,1.961524189E-1,7.845878005E-1
3.215619292E0,7.151065394E-3,3.495640755E-1,8.550962210E-1
3.235565292E0,-3.737250715E-2,4.639359415E-1,8.688129187E-1
3.255511292E0,-2.781544626E-2,4.928637445E-1,8.400924802E-1
3.275457292E0,1.249722019E-1,4.092905819E-1,8.256207705E-1
3.295403542E0,3.364051282E-1,2.909905612E-1,8.106120825E-1
3.315349542E0,4.911794960E-1,1.704108864E-1,7.666011453E-1
3.335295542E0,6.417119503E-1,-5.862067640E-2,6.856119037E-1
3.355241542E0,8.297333717E-1,-4.299301207E-1,5.774931312E-1
3.375187542E0,9.403238297E-1,-6.830569506E-1,4.989288151E-1
3.395133542E0,9.417687654E-1,-7.307527661E-1,4.505659640E-1
3.415079542E0,6.844881773E-1,-6.265756488E-1,4.871864617E-1
3.435025542E0,1.642347276E-1,-4.003384113E-1,6.067669988E-1
3.454971542E0,-3.459484875E-1,-9.669320285E-2,6.495296955E-1
3.474917542E0,-5.986152291E-1,3.577839350E-3,6.022589803E-1
3.494863542E0,-6.199572086E-1,-1.800231449E-2,5.270189047E-1
3.514809542E0,-4.133157134E-1,-1.887334585E-1,4.342786670E-1
3.534755542E0,-1.156354621E-1,-3.849393129E-1,3.403505385E-1
3.554701542E0,8.141568303E-2,-4.522638917E-1,2.413230091E-1
3.574647542E0,1.485856771E-1,-3.870207369E-1,1.523987949E-1
3.594593542E0,1.619270593E-1,-2.828213274E-1,1.585070193E-1
3.614539542E0,1.882762462E-1,-2.375599891E-1,2.734951675E-1
3.634485542E0,1.856959164E-1,-2.364798337E-1,4.213161170E-1
3.654431542E0,3.214943036E-2,-2.184344530E-1,5.630468130E-1
3.674377542E0,-1.663195044E-1,-3.105925620E-1,5.514439940E-1
3.694323542E0,-2.873382270E-1,-4.757661819E-1,3.103514314E-1
3.714269542E0,-3.092806637E-1,-4.304278791E-1,2.122432739E-2
3.734215542E0,-3.742746413E-1,-8.634900302E-2,-2.493214011E-1
3.754161542E0,-4.532311559E-1,1.954889894E-1,-5.379739404E-1
3.774107542E0,-3.881700635E-1,2.128849924E-1,-8.248761892E-1
3.794053542E0,-1.012506634E-1,5.382657796E-2,-9.908960462E-1
3.813999542E0,3.066690266E-1,-2.099101394E-1,-1.078726053E0
3.833945542E0,6.251055002E-1,-4.522073269E-1,-1.129940629E0
3.853891542E0,6.610915065E-1,-6.039897203E-1,-1.220245600E0
3.873837542E0,3.912366927E-1,-5.600159764E-1,-1.333916068E0
3.893783542E0,-1.633805223E-2,-4.323689938E-1,-1.418135047E0
3.913728542E0,-3.181091845E-1,-2.997999191E-1,-1.511252284E0
3.933674542E0,-3.673561513E-1,-8.730748668E-4,-1.587598205E0
3.953620542E0,-4.285747111E-1,9.939718992E-2,-1.680733442E0
3.973567542E0,-3.697904348E-1,8.155986667E-2,-1.763432503E0
3.993512542E0,-2.852267325E-1,4.492404684E-2,-1.807808399E0
4.013458542E0,-1.929495186E-1,1.028096676E-1,-1.782681346E0
4.033404542E0,-1.168467999E-1,3.261597157E-1,-1.688457370E0
4.053350542E0,-9.869510680E-2,6.023141742E-1,-1.582854033E0
4.073296542E0,-7.705467194E-2,8.365369439E-1,-1.456257701E0
4.093242542E0,-7.480578125E-2,1.024361610E0,-1.261732221E0
4.113188542E0,-1.099574864E-1,1.111141920E0,-9.979881048E-1
4.133134542E0,-1.078924909E-1,1.095641851E0,-7.430126071E-1
4.153080542E0,-2.036515810E-2,1.011664748E0,-5.282233357E-1
4.173026542E0,1.218525544E-1,8.802732825E-1,-3.317672610E-1
4.192972542E0,2.689668536E-1,6.579806209E-1,-1.182235479E-1
4.212918542E0,3.934327364E-1,3.596222997E-1,7.472562790E-2
4.232864542E0,4.959189296E-1,1.310500652E-1,2.625295222E-1
4.252810542E0,5.336080194E-1,7.625605911E-2,4.021936953E-1
4.272756542E0,4.485674500E-1,1.647512019E-1,4.461960196E-1
4.292706292E0,2.324033678E-1,2.881526351E-1,3.800154924E-1
4.312652292E0,6.448276341E-2,3.707719445E-1,3.459883928E-1
4.332598292E0,1.149853542E-1,3.501979113E-1,4.104888439E-1
4.352544292E0,3.651721776E-1,2.230576873E-1,5.024659634E-1
4.372490292E0,6.744050384E-1,-2.604338899E-2,5.860489011E-1
4.392436292E0,9.189633727E-1,-3.545760512E-1,6.260665059E-1
4.412382292E0,9.776389599E-1,-5.972594619E-1,6.526292562E-1
4.432328292E0,7.441920042E-1,-7.114647627E-1,6.772643328E-1
4.452274292E0,3.264701664E-1,-5.963270664E-1,7.258255482E-1
4.472220292E0,-6.658961624E-2,-2.800694406E-1,7.298470140E-1
4.492166292E0,-2.811945975E-1,-7.289388776E-2,6.286785603E-1
4.512112292E0,-3.701113760E-1,-3.606338426E-2,4.629474282E-1
4.532058292E0,-2.851130366E-1,-1.071153134E-1,2.680731714E-1
4.552004292E0,-8.517397195E-2,-2.781846821E-1,7.440833747E-2
4.571950292E0,1.445682794E-1,-4.784976542E-1,-8.017092943E-2
4.591896292E0,2.862281203E-1,-5.874237418E-1,-1.674108207E-1
4.611842292E0,3.075821698E-1,-5.469688177E-1,-1.867212057E-1
4.631788292E0,2.592925727E-1,-4.066663980E-1,-2.028157115E-1
4.651734292E0,2.198916972E-1,-2.637610137E-1,-2.104759961E-1
4.671680292E0,2.537347376E-1,-1.963810027E-1,-1.986340582E-1
4.691626292E0,3.629711270E-1,-2.144734114E-1,-1.955410689E-1
4.711572292E0,4.911590815E-1,-2.492805421E-1,-2.241977304E-1
4.731518292E0,5.972294211E-1,-2.133498043E-1,-2.541906834E-1
4.751464292E0,6.647476554E-1,-1.318047792E-1,-2.585548162E-1
4.771410292E0,6.634248495E-1,-1.511910409E-1,-2.921435535E-1
4.791356292E0,6.389270425E-1,-1.706628054E-1,-3.708463907E-1
4.811302292E0,4.710136056E-1,-9.416659176E-2,-5.176638961E-1
4.831248292E0,1.886187643E-1,1.203650050E-2,-6.734930873E-1
4.851194292E0,-8.044494689E-2,5.228373408E-2,-7.791923881E-1
4.871140292E0,-1.150418818E-1,-5.554675125E-3,-7.394839525E-1
4.891086292E0,7.190382481E-2,-1.103341579E-1,-5.650109649E-1
4.911032292E0,3.377899230E-1,-1.890623868E-1,-3.061105311E-1
4.930978292E0,4.759138823E-1,-2.862948775E-1,-3.486630321E-2
4.950924292E0,3.991182745E-1,-3.462565243E-1,1.066807657E-1
4.970870292E0,1.081253216E-1,-2.553841770E-1,1.379587874E-2
4.990816292E0,-3.148393035E-1,-1.535868738E-3,-2.873862684E-1
5.010762292E0,-6.011293530E-1,1.929168999E-1,-6.404156685E-1
5.030708292E0,-6.909269094E-1,2.398235351E-1,-8.745337725E-1
5.050654292E0,-6.367152333E-1,2.204337567E-1,-1.016382098E0
5.070600292E0,-5.505182147E-1,2.272577584E-1,-1.044143796E0
5.090546292E0,-4.712740779E-1,2.505090237E-1,-9.366567731E-1
5.110492292E0,-3.905010521E-1,2.768702209E-1,-6.911023259E-1
5.130438292E0,-3.597387373E-1,1.993686259E-1,-4.273846447E-1
5.150384292E0,-3.008547723E-1,-2.249815036E-3,-1.684453189E-1
5.170330292E0,-2.461286783E-1,-1.745406389E-1,4.603960551E-4
5.190276292E0,-2.635908127E-1,-2.099952400E-1,1.843447685E-1
5.210222292E0,-3.137343228E-1,2.060729545E-3,3.331647217E-1
5.230168292E0,-3.173535764E-1,2.635272145E-1,4.296118915E-1
5.250114292E0,-2.196060568E-1,4.321797490E-1,4.420249760E-1
5.270060292E0,-7.350880653E-2,5.057005882E-1,3.354446292E-1
5.290002792E0,-2.247480862E-2,4.278285503E-1,2.106874585E-1
5.309948792E0,1.332421508E-2,3.958663046E-1,1.597130448E-1
5.329894792E0,2.866060659E-2,4.018855393E-1,2.094088942E-1
5.349840792E0,6.278504431E-2,4.569586515E-1,2.895540893E-1
5.369786792E0,1.436241567E-1,6.072754860E-1,2.342021465E-1
5.389733792E0,2.684664726E-1,6.108242273E-1,5.259120464E-2
5.409679792E0,3.125541806E-1,5.567861199E-1,3.276248276E-2
5.429625792E0,3.168527782E-1,5.098165274E-1,9.930226207E-2
5.449571792E0,3.669960797E-1,4.402632415E-1,1.771446019E-1
5.469517792E0,5.205873251E-1,3.317835331E-1,2.931811512E-1
5.489463792E0,6.359760761E-1,1.502275169E-1,4.573807716E-1
5.509409792E0,6.615412831E-1,-1.403626800E-1,6.227893829E-1
5.529355792E0,4.992386997E-1,-4.248679280E-1,7.767281532E-1
5.549301792E0,1.203588322E-1,-3.611559272E-1,9.440365434E-1
5.569247792E0,-2.505461872E-1,9.556052275E-3,1.064152360E0
5.589193792E0,-3.691911101E-1,2.192573845E-1,1.073187470E0
5.609139792E0,-2.805309296E-1,1.417225748E-1,9.298176169E-1
5.629085792E0,-9.526912123E-2,-5.980982631E-2,6.760886908E-1
5.649031792E0,1.296843141E-1,-2.641914785E-1,4.039765894E-1
5.668977792E0,3.846674860E-1,-3.973062038E-1,1.999368668E-1
5.688923792E0,5.790995955E-1,-4.832309783E-1,7.172022015E-2
5.708869792E0,6.112437844E-1,-5.299136043E-1,-1.023605838E-2
5.728815792E0,4.790529013E-1,-5.166110992E-1,-4.781225324E-2
5.748761792E0,3.366898894E-1,-4.624737799E-1,-6.287905574E-2
5.768707792E0,1.714428365E-1,-3.285143971E-1,-6.831073761E-2
5.788653792E0,8.930024505E-2,-2.148093283E-1,-1.006454304E-1
5.808599792E0,5.574291572E-2,-2.253028452E-1,-1.549226195E-1
5.828545792E0,-3.616508096E-2,-3.045500815E-1,-2.119253725E-1
5.848491792E0,-1.929166615E-1,-3.444233835E-1,-2.637983561E-1
5.868437792E0,-3.303788006E-1,-2.723272145E-1,-3.271307647E-1
5.888383792E0,-4.522201121E-1,-1.575967520E-1,-4.572986066E-1
5.908329792E0,-5.389670134E-1,-7.103824615E-2,-6.021073461E-1
5.928275792E0,-5.665374994E-1,-1.004534215E-1,-6.675496101E-1
5.948221792E0,-5.808070898E-1,-1.867067367E-1,-5.849488378E-1
5.968167792E0,-5.738862157E-1,-1.921138763E-1,-3.935789466E-1
5.988113792E0,-4.719312489E-1,-6.666737050E-2,-1.183716878E-1
6.008059792E0,-3.049878776E-1,4.533620551E-3,1.796549410E-1
6.028005792E0,-1.742473394E-1,-4.730463773E-2,3.457992673E-1
6.047951792E0,-2.861779332E-1,-4.626597837E-2,2.729746401E-1
6.067897792E0,-5.440468192E-1,5.838920176E-2,-2.904710919E-2
6.087843792E0,-7.015920877E-1,1.691964865E-1,-3.438850045E-1
6.107789792E0,-7.343091369E-1,2.308543026E-1,-4.977108836E-1
6.127735792E0,-7.014499903E-1,2.444856912E-1,-5.178899169E-1
6.147681792E0,-6.393016577E-1,3.412431180E-1,-4.959486127E-1
6.167627792E0,-5.304903984E-1,3.308900893E-1,-3.870752454E-1
6.187573792E0,-4.161721766E-1,3.129966259E-1,-2.301687002E-1
6.207519792E0,-3.382835388E-1,2.462535948E-1,-9.232104570E-2
6.227465792E0,-2.953273058E-1,1.510088444E-1,2.939287014E-2
6.247411792E0,-2.389544696E-1,8.533439040E-2,1.322016418E-1
6.267357792E0,-1.901091486E-1,6.536356360E-2,2.239265889E-1
6.287303792E0,-1.085288599E-1,7.117359340E-2,3.185101449E-1
6.307249167E0,1.908108033E-2,7.501941174E-2,4.041306973E-1
6.327195167E0,1.832740605E-1,8.875090629E-2,4.095849693E-1
6.347141167E0,3.008365035E-1,9.908700734E-2,3.137253523E-1
6.367087167E0,2.936381102E-1,1.296317130E-1,2.082615346E-1
6.387033167E0,1.752316654E-1,2.210609019E-1,1.637689620E-1
6.406979167E0,-1.273123920E-2,3.362646997E-1,2.036457509E-1
6.426925167E0,-2.231221497E-1,4.321228862E-1,2.697851956E-1
6.446871167E0,-3.625578582E-1,4.753977060E-1,2.823326886E-1
6.466817167E0,-3.926057518E-1,4.054870307E-1,2.619383037E-1
6.486763167E0,-2.708232701E-1,2.782766819E-1,2.641496360E-1
6.506709167E0,1.486631483E-2,2.601943910E-1,3.108543456E-1
6.526655167E0,1.965789050E-1,4.767293036E-1,4.654539526E-1
6.546601167E0,2.546105981E-1,6.076421738E-1,6.550847292E-1
6.566547167E0,2.200687379E-1,5.818607807E-1,9.021038413E-1
6.586494167E0,2.176685631E-1,3.145711720E-1,1.073455691E0
6.606440167E0,2.136989981E-1,7.499677688E-2,1.115120173E0
6.626386167E0,2.219121158E-1,-3.477941733E-3,1.086247802E0
6.646332167E0,2.414144576E-1,-7.176088542E-2,9.909567833E-1
6.666278167E0,2.257413566E-1,-1.242346391E-1,8.796231747E-1
6.686224167E0,3.099221587E-1,-2.576935291E-1,7.571476102E-1
6.706170167E0,3.851642311E-1,-2.978476286E-1,6.311762333E-1
6.726116167E0,4.235412180E-1,-1.978246719E-1,5.288586020E-1
6.746062167E0,4.608190358E-1,-1.688569188E-1,4.363119900E-1
6.766008167E0,5.023838282E-1,-2.160337269E-1,3.975231051E-1
6.785954167E0,6.546837687E-1,-4.578979313E-1,4.073511362E-1
6.805900167E0,7.041732073E-1,-6.007602215E-1,4.250371456E-1
6.825846167E0,6.282140017E-1,-4.196588993E-1,3.756162822E-1
6.845792167E0,6.835355163E-1,-1.393664032E-1,2.575719059E-1
6.865738167E0,6.397935748E-1,-9.121826850E-3,1.375090033E-1
6.885684167E0,6.364782453E-1,-5.771096423E-2,4.581145570E-2
6.905630167E0,6.251806617E-1,-2.763888240E-1,-1.749759912E-2
6.925576167E0,5.248445868E-1,-2.944269776E-1,-1.148921326E-1
6.945522167E0,3.888927400E-1,-1.709571928E-1,-2.046199590E-1
6.965468167E0,1.635307223E-1,-1.609266400E-1,-3.020464480E-1
6.985414167E0,-1.297115833E-1,-2.637988925E-1,-4.899805486E-1
7.005360167E0,-3.791403770E-1,-3.203468025E-1,-5.768746138E-1
7.025306167E0,-4.293320775E-1,-1.938832402E-1,-6.416844130E-1
7.045252167E0,-4.760256410E-1,-2.681927979E-1,-6.820974350E-1
7.065198167E0,-1.054421440E-1,-2.463765740E-1,-8.587940335E-1
7.085144167E0,2.092606276E-1,-3.497314155E-1,-8.966446519E-1
7.105090167E0,3.416899443E-1,-4.135065973E-1,-9.010799527E-1
7.125036167E0,1.629583538E-1,-4.643713832E-1,-8.203265667E-1
7.144982167E0,-1.630933136E-1,-4.103161097E-1,-6.836209297E-1
7.164928167E0,-5.822857022E-1,-3.193013370E-1,-6.594104171E-1
7.184874167E0,-8.914636374E-1,-1.647465527E-1,-7.285339832E-1
7.204820167E0,-9.682580829E-1,-8.351539262E-3,-7.997848392E-1
7.224767167E0,-9.030107856E-1,6.474602968E-2,-8.548856378E-1
7.244713167E0,-7.601174116E-1,7.885663956E-2,-8.785162568E-1
7.264659167E0,-6.147987843E-1,-1.365003176E-3,-8.970842361E-1
7.284605167E0,-5.171977282E-1,-7.156994194E-2,-8.812019825E-1
7.304551667E0,-4.635316432E-1,-6.385966670E-3,-8.415306807E-1
7.324497667E0,-5.042956471E-1,6.853868067E-2,-7.322577238E-1
7.344443667E0,-5.818634629E-1,2.167862058E-1,-5.934764743E-1
7.364389667E0,-6.519057155E-1,2.882755697E-1,-4.521641731E-1
7.384335667E0,-6.617861390E-1,3.113744259E-1,-3.240862787E-1
7.404281667E0,-5.975918770E-1,3.459826410E-1,-1.734297127E-1
7.424227667E0,-4.775130153E-1,3.042782247E-1,-4.418551177E-2
7.444173667E0,-3.805252910E-1,1.962021142E-1,4.587303475E-2
7.464119667E0,-4.231811464E-1,1.350053102E-1,1.455170959E-1
7.484065667E0,-5.564510822E-1,2.226068377E-1,2.029434592E-1
7.504011667E0,-7.046220899E-1,4.094099402E-1,2.431366295E-1
7.523957667E0,-7.772030830E-1,6.304693818E-1,2.378037870E-1
7.543903667E0,-7.205104232E-1,6.784793139E-1,2.752948999E-1
7.563849667E0,-5.249612331E-1,6.244615316E-1,4.013604820E-1
