"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.446312500E-2,3.912500000E1,-6.750000000E0,-2.062500000E1
5.446000000E-2,3.825000000E1,-6.562500000E0,-2.237500000E1
7.446312500E-2,3.825000000E1,-6.312500000E0,-2.300000000E1
1.044600000E-1,3.712500000E1,-6.187500000E0,-2.387500000E1
1.244600000E-1,3.693750000E1,-5.875000000E0,-2.412500000E1
1.444600000E-1,3.675000000E1,-5.312500000E0,-2.468750000E1
1.644631250E-1,3.606250000E1,-5.000000000E0,-2.506250000E1
1.944600000E-1,3.606250000E1,-5.125000000E0,-2.537500000E1
2.144646880E-1,3.612500000E1,-5.312500000E0,-2.543750000E1
2.444600000E-1,3.575000000E1,-5.625000000E0,-2.518750000E1
2.644646880E-1,3.606250000E1,-5.562500000E0,-2.500000000E1
2.944600000E-1,3.543750000E1,-5.312500000E0,-2.487500000E1
3.144646880E-1,3.537500000E1,-5.125000000E0,-2.525000000E1
3.344787500E-1,3.512500000E1,-5.437500000E0,-2.575000000E1
3.644693750E-1,3.468750000E1,-5.187500000E0,-2.643750000E1
3.944600000E-1,3.493750000E1,-5.312500000E0,-2.681250000E1
4.144646880E-1,3.506250000E1,-5.250000000E0,-2.693750000E1
4.444615630E-1,3.506250000E1,-5.375000000E0,-2.643750000E1
4.644631250E-1,3.512500000E1,-5.187500000E0,-2.668750000E1
4.944615630E-1,3.500000000E1,-5.312500000E0,-2.618750000E1
5.244600000E-1,3.512500000E1,-5.312500000E0,-2.643750000E1
5.444600000E-1,3.550000000E1,-5.437500000E0,-2.656250000E1
5.644600000E-1,3.531250000E1,-5.375000000E0,-2.625000000E1
5.844600000E-1,3.506250000E1,-5.000000000E0,-2.606250000E1
6.044600000E-1,3.500000000E1,-5.187500000E0,-2.612500000E1
6.244600000E-1,3.443750000E1,-5.187500000E0,-2.612500000E1
6.444600000E-1,3.431250000E1,-5.375000000E0,-2.612500000E1
6.644600000E-1,3.425000000E1,-5.375000000E0,-2.643750000E1
6.844600000E-1,3.406250000E1,-5.500000000E0,-2.662500000E1
7.044600000E-1,3.425000000E1,-5.375000000E0,-2.675000000E1
7.244600000E-1,3.418750000E1,-5.000000000E0,-2.712500000E1
7.444600000E-1,3.393750000E1,-5.312500000E0,-2.725000000E1
7.644600000E-1,3.400000000E1,-5.375000000E0,-2.731250000E1
7.844600000E-1,3.393750000E1,-5.250000000E0,-2.781250000E1
8.044600000E-1,3.406250000E1,-5.125000000E0,-2.762500000E1
8.244600000E-1,3.406250000E1,-5.250000000E0,-2.743750000E1
8.444600000E-1,3.418750000E1,-5.437500000E0,-2.743750000E1
8.644600000E-1,3.381250000E1,-5.187500000E0,-2.675000000E1
8.844600000E-1,3.425000000E1,-5.250000000E0,-2.643750000E1
9.044600000E-1,3.400000000E1,-5.312500000E0,-2.625000000E1
9.244615630E-1,3.406250000E1,-5.187500000E0,-2.600000000E1
9.544600000E-1,3.412500000E1,-5.125000000E0,-2.637500000E1
9.744600000E-1,3.400000000E1,-4.937500000E0,-2.643750000E1
9.944600000E-1,3.418750000E1,-4.500000000E0,-2.650000000E1
1.014460000E0,3.418750000E1,-4.375000000E0,-2.650000000E1
1.034460000E0,3.406250000E1,-4.125000000E0,-2.693750000E1
1.054460000E0,3.381250000E1,-4.250000000E0,-2.743750000E1
1.074460000E0,3.381250000E1,-4.000000000E0,-2.743750000E1
1.094460000E0,3.356250000E1,-4.375000000E0,-2.793750000E1
1.114460000E0,3.356250000E1,-4.375000000E0,-2.806250000E1
1.134461563E0,3.356250000E1,-4.437500000E0,-2.831250000E1
1.164460000E0,3.262500000E1,-4.437500000E0,-2.912500000E1
1.184460000E0,3.218750000E1,-4.375000000E0,-2.900000000E1
1.204460000E0,3.193750000E1,-4.812500000E0,-2.912500000E1
1.224460000E0,3.200000000E1,-5.187500000E0,-2.887500000E1
1.244460000E0,3.168750000E1,-5.437500000E0,-2.818750000E1
1.264460000E0,3.193750000E1,-5.750000000E0,-2.762500000E1
1.284460000E0,3.200000000E1,-5.937500000E0,-2.762500000E1
1.304460000E0,3.181250000E1,-5.625000000E0,-2.737500000E1
1.324463125E0,3.187500000E1,-5.625000000E0,-2.750000000E1
1.354475625E0,3.218750000E1,-5.562500000E0,-2.781250000E1
1.384460000E0,3.250000000E1,-5.625000000E0,-2.756250000E1
1.404460000E0,3.262500000E1,-5.500000000E0,-2.756250000E1
1.424460000E0,3.262500000E1,-5.562500000E0,-2.756250000E1
1.444460000E0,3.250000000E1,-5.687500000E0,-2.787500000E1
1.464460000E0,3.262500000E1,-5.812500000E0,-2.800000000E1
1.494460000E0,3.250000000E1,-5.750000000E0,-2.868750000E1
1.514460000E0,3.237500000E1,-5.375000000E0,-2.868750000E1
1.534466250E0,3.268750000E1,-5.500000000E0,-2.862500000E1
1.564460000E0,3.268750000E1,-5.312500000E0,-2.881250000E1
1.584460000E0,3.275000000E1,-5.687500000E0,-2.881250000E1
1.604460000E0,3.287500000E1,-6.062500000E0,-2.875000000E1
1.624460000E0,3.268750000E1,-6.187500000E0,-2.856250000E1
1.644460000E0,3.268750000E1,-6.562500000E0,-2.837500000E1
1.664460000E0,3.275000000E1,-6.562500000E0,-2.862500000E1
1.684460000E0,3.287500000E1,-6.312500000E0,-2.856250000E1
1.704460000E0,3.337500000E1,-6.187500000E0,-2.831250000E1
1.724460000E0,3.350000000E1,-6.250000000E0,-2.756250000E1
1.744460000E0,3.400000000E1,-6.062500000E0,-2.687500000E1
1.764460000E0,3.425000000E1,-5.937500000E0,-2.650000000E1
1.784461563E0,3.418750000E1,-6.500000000E0,-2.625000000E1
1.814460000E0,3.400000000E1,-6.062500000E0,-2.662500000E1
1.834460000E0,3.393750000E1,-6.312500000E0,-2.675000000E1
1.854460000E0,3.418750000E1,-6.562500000E0,-2.650000000E1
1.874460000E0,3.443750000E1,-6.375000000E0,-2.631250000E1
1.894460000E0,3.481250000E1,-6.375000000E0,-2.587500000E1
1.914460000E0,3.456250000E1,-6.187500000E0,-2.581250000E1
1.934470938E0,3.462500000E1,-6.062500000E0,-2.618750000E1
1.964460000E0,3.481250000E1,-5.750000000E0,-2.637500000E1
1.984461563E0,3.493750000E1,-5.500000000E0,-2.675000000E1
2.004461563E0,3.493750000E1,-5.812500000E0,-2.662500000E1
2.024461563E0,3.475000000E1,-6.000000000E0,-2.662500000E1
2.044461563E0,3.412500000E1,-6.062500000E0,-2.681250000E1
2.064461563E0,3.387500000E1,-6.312500000E0,-2.675000000E1
2.084461563E0,3.412500000E1,-6.562500000E0,-2.700000000E1
2.114461563E0,3.381250000E1,-6.500000000E0,-2.743750000E1
2.134489688E0,3.418750000E1,-6.812500000E0,-2.737500000E1
2.164464688E0,3.431250000E1,-7.062500000E0,-2.712500000E1
2.194461563E0,3.412500000E1,-7.375000000E0,-2.693750000E1
2.214461563E0,3.387500000E1,-7.625000000E0,-2.675000000E1
2.244460000E0,3.343750000E1,-7.625000000E0,-2.681250000E1
2.264460000E0,3.337500000E1,-7.750000000E0,-2.662500000E1
2.284461563E0,3.331250000E1,-7.687500000E0,-2.643750000E1
2.314460000E0,3.368750000E1,-7.812500000E0,-2.606250000E1
2.334478750E0,3.400000000E1,-8.000000000E0,-2.581250000E1
2.364460000E0,3.412500000E1,-7.812500000E0,-2.650000000E1
2.384460000E0,3.393750000E1,-7.750000000E0,-2.687500000E1
2.404460000E0,3.381250000E1,-7.875000000E0,-2.737500000E1
2.424464688E0,3.387500000E1,-7.812500000E0,-2.712500000E1
2.454460000E0,3.393750000E1,-7.750000000E0,-2.681250000E1
2.474460000E0,3.375000000E1,-7.812500000E0,-2.668750000E1
2.494460000E0,3.368750000E1,-7.625000000E0,-2.681250000E1
2.514460000E0,3.350000000E1,-7.937500000E0,-2.718750000E1
