"Time (s)","Pressure (hPa)"
1.424600000E-1,1.019757324E3
2.224600000E-1,1.019764648E3
3.024600000E-1,1.019758301E3
3.824584370E-1,1.019767090E3
4.624584370E-1,1.019773438E3
5.424600000E-1,1.019776855E3
6.224600000E-1,1.019776855E3
7.024600000E-1,1.019773926E3
7.824600000E-1,1.019773926E3
8.624600000E-1,1.019777832E3
9.424600000E-1,1.019773438E3
1.022460000E0,1.019768555E3
1.102460000E0,1.019766113E3
1.182460000E0,1.019784180E3
1.262458437E0,1.019793457E3
1.342460000E0,1.019783203E3
1.422460000E0,1.019785645E3
1.502460000E0,1.019768066E3
1.582460000E0,1.019775879E3
1.662460000E0,1.019762207E3
1.742460000E0,1.019777832E3
1.822460000E0,1.019791504E3
1.902458437E0,1.019801270E3
1.982460000E0,1.019808594E3
2.062460000E0,1.019810547E3
2.142458437E0,1.019816895E3
2.222458437E0,1.019821777E3
2.302458437E0,1.019832031E3
2.382458437E0,1.019822266E3
2.462458437E0,1.019794922E3
2.542460000E0,1.019785156E3
2.622460000E0,1.019785645E3
2.702460000E0,1.019796875E3
2.782460000E0,1.019817383E3
2.862458437E0,1.019814941E3
2.942458437E0,1.019795898E3
3.022458437E0,1.019786621E3
3.102458437E0,1.019777832E3
3.182458437E0,1.019757812E3
3.262458437E0,1.019754883E3
3.342460000E0,1.019761230E3
3.422460000E0,1.019756836E3
3.502464687E0,1.019761230E3
3.582460000E0,1.019742676E3
3.662460000E0,1.019723145E3
3.742458437E0,1.019724609E3
3.822458437E0,1.019732422E3
3.902458437E0,1.019757812E3
3.982460000E0,1.019749023E3
4.062461562E0,1.019741699E3
4.142460000E0,1.019729980E3
4.222460000E0,1.019738281E3
4.302460000E0,1.019730957E3
4.382460000E0,1.019729004E3
4.462463125E0,1.019746094E3
4.542460000E0,1.019746582E3
4.622460000E0,1.019733887E3
4.702460000E0,1.019733887E3
4.782460000E0,1.019730469E3
4.862464687E0,1.019726562E3
4.942460000E0,1.019724609E3
5.022460000E0,1.019746582E3
5.102461562E0,1.019740234E3
5.182460000E0,1.019740234E3
5.262460000E0,1.019720215E3
5.342466250E0,1.019723633E3
5.422460000E0,1.019719238E3
5.502460000E0,1.019736816E3
5.582460000E0,1.019746582E3
5.662458437E0,1.019744141E3
5.742460000E0,1.019725586E3
5.822460000E0,1.019720215E3
5.902460000E0,1.019727539E3
5.982461562E0,1.019729004E3
6.062460000E0,1.019729980E3
6.142460000E0,1.019714844E3
6.222461562E0,1.019702637E3
6.302458437E0,1.019705566E3
6.382458437E0,1.019702637E3
6.462460000E0,1.019703125E3
6.542458437E0,1.019715332E3
6.622458437E0,1.019717285E3
6.702458437E0,1.019711426E3
6.782460000E0,1.019716309E3
6.862460000E0,1.019721680E3
6.942460000E0,1.019722656E3
7.022458437E0,1.019726562E3
7.102458437E0,1.019715332E3
7.182460000E0,1.019711914E3
7.262460000E0,1.019709473E3
7.342460000E0,1.019702637E3
7.422460000E0,1.019709473E3
7.502460000E0,1.019725586E3
7.582463125E0,1.019720215E3
7.662460000E0,1.019723145E3
7.742460000E0,1.019719238E3
7.822460000E0,1.019718262E3
7.902460000E0,1.019711426E3
7.982467812E0,1.019721191E3
8.062460000E0,1.019724121E3
8.142460000E0,1.019728027E3
8.222460000E0,1.019723633E3
8.302460000E0,1.019718262E3
8.382458437E0,1.019704102E3
8.462466250E0,1.019701172E3
8.542458437E0,1.019701172E3
8.622458437E0,1.019694824E3
8.702470937E0,1.019695801E3
8.782460000E0,1.019702637E3
8.862460000E0,1.019684570E3
8.942460000E0,1.019690918E3
9.022460000E0,1.019699219E3
9.102467812E0,1.019719238E3
9.182458437E0,1.019732422E3
