"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
-1.336046300E-2,-1.174050093E0,4.869000435E0,7.342950344E0
6.641290000E-3,-1.206000090E0,4.741950035E0,7.864950180E0
2.664305800E-2,-1.102950096E0,4.639050007E0,8.410950661E0
4.664481100E-2,-6.739500165E-1,4.792050362E0,8.742000580E0
6.680472600E-2,-5.179499984E-1,5.071950436E0,8.812950134E0
8.683177200E-2,-5.779500008E-1,5.053050041E0,8.863950729E0
1.068588620E-1,-1.131000042E0,5.034000397E0,9.228000641E0
1.268859100E-1,-1.605000019E0,5.005050182E0,9.529050827E0
1.469129690E-1,-1.390050054E0,5.170050144E0,1.017600060E1
1.669400690E-1,-1.318050027E0,5.424000263E0,1.077405071E1
1.869671740E-1,-1.917000055E0,5.568000317E0,1.088205051E1
2.069942560E-1,-2.506050110E0,5.833950043E0,1.088205051E1
2.270213060E-1,-3.360000134E0,5.440950394E0,1.043400097E1
2.470481210E-1,-4.593000412E0,4.857000351E0,1.027605057E1
2.670752040E-1,-5.455050468E0,4.062000275E0,1.007505035E1
2.871022700E-1,-5.281050205E0,3.511050224E0,9.964950562E0
3.071293340E-1,-4.222050190E0,3.508950233E0,9.304050446E0
3.271564150E-1,-3.550050259E0,3.607050180E0,7.645050526E0
3.471835010E-1,-3.243000269E0,3.796050072E0,6.175050259E0
3.672105920E-1,-3.034950256E0,4.075950146E0,4.795950413E0
3.872376640E-1,-3.411000252E0,4.114950180E0,3.787950277E0
4.072646790E-1,-3.552000284E0,4.157999992E0,3.232950211E0
4.272917420E-1,-3.358050108E0,3.918000221E0,2.502000093E0
4.473188180E-1,-2.745000124E0,3.660000086E0,1.722000122E0
4.673459130E-1,-1.699050069E0,3.193050146E0,1.225950003E0
4.873729900E-1,-1.106999993E0,3.159000158E0,1.165950060E0
5.074000640E-1,-1.195950031E0,3.219000101E0,1.138050079E0
5.274271260E-1,-1.810950041E0,2.898000240E0,6.349500418E-1
5.474542070E-1,-2.452950001E0,2.194050074E0,-4.870500267E-1
5.674812880E-1,-2.577000141E0,1.222050071E0,-1.284000039E0
5.875083670E-1,-2.130000114E0,5.110500455E-1,-7.720500231E-1
6.075354440E-1,-2.032050133E0,-1.005000062E-2,-8.370000124E-1
6.275625250E-1,-2.347950220E0,-1.027050018E0,-8.940000534E-1
6.475893530E-1,-3.241050243E0,-2.526000023E0,-1.275000095E0
6.676166660E-1,-4.114950180E0,-4.321950436E0,-1.915950060E0
6.876437450E-1,-5.767050266E0,-6.496050358E0,-3.147000074E0
7.076708180E-1,-8.379000664E0,-9.538950920E0,-4.641000271E0
7.276976690E-1,-1.116495037E1,-1.329000092E1,-6.262050152E0
7.477247500E-1,-1.436700058E1,-1.789905167E1,-7.582950592E0
7.677520590E-1,-1.825905037E1,-2.339400101E1,-8.818950653E0
7.877791290E-1,-2.533200073E1,-2.972895050E1,-9.927000046E0
8.078059800E-1,-3.039795113E1,-3.379695129E1,-9.702000618E0
8.278330740E-1,-2.842005157E1,-2.958000183E1,-6.673950195E0
8.478601260E-1,-2.414400101E1,-2.442795181E1,-3.766950130E0
8.678872110E-1,-2.518395042E1,-2.055405045E1,-2.563050032E0
8.879142610E-1,-2.277705193E1,-1.419795036E1,-2.230050087E0
9.079413420E-1,-1.780005074E1,-1.066095066E1,-2.788050175E0
9.279686340E-1,-1.372695065E1,-9.649050713E0,-3.730950117E0
9.479955010E-1,-1.033200073E1,-8.686050415E0,-4.132950306E0
9.680225860E-1,-8.166000366E0,-7.729050159E0,-3.694950104E0
9.880496460E-1,-7.299000263E0,-6.388050079E0,-2.790000200E0
1.008076722E0,-7.023000240E0,-4.723950386E0,-2.151000023E0
1.028103817E0,-6.870000362E0,-3.337950230E0,-1.897050142E0
1.048130920E0,-6.849000454E0,-2.794050217E0,-1.732050061E0
1.068157996E0,-6.552000523E0,-2.275050163E0,-1.390050054E0
1.088185062E0,-6.724050522E0,-1.867950082E0,-8.700000644E-1
1.108212351E0,-7.572000504E0,-1.963050127E0,-5.490000248E-1
1.128239202E0,-8.497950554E0,-2.716950178E0,-7.579500079E-1
1.148266187E0,-9.274050713E0,-4.531949997E0,-1.378050089E0
1.168293276E0,-9.456000328E0,-5.964000225E0,-1.762950063E0
1.188320322E0,-9.499050140E0,-6.571950436E0,-1.993050098E0
1.208347394E0,-9.573000908E0,-7.362000465E0,-2.251950026E0
1.228374687E0,-9.841050148E0,-8.413050652E0,-2.515050173E0
1.248401531E0,-1.017405033E1,-9.936000824E0,-3.058050156E0
1.268428618E0,-1.029600048E1,-1.169295025E1,-3.712050200E0
1.288455914E0,-9.748050690E0,-1.216005039E1,-4.002000332E0
1.308483073E0,-9.504000664E0,-1.209300041E1,-4.118999958E0
1.328510153E0,-1.036305046E1,-1.293600082E1,-4.582950115E0
1.348537251E0,-1.070595074E1,-1.353405094E1,-5.098050117E0
1.368564321E0,-9.952050209E0,-1.344600105E1,-4.947000027E0
1.388591396E0,-9.042000771E0,-1.264095020E1,-3.895950079E0
1.408618477E0,-8.773950577E0,-1.242600060E1,-2.998050213E0
1.428645568E0,-8.644050598E0,-1.215300083E1,-2.472000122E0
1.448672658E0,-9.190050125E0,-1.232505035E1,-2.449950218E0
