"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.431489500E-2,4.179999977E-2,2.585000098E-1,1.390125006E-1
9.434192400E-2,2.048750035E-2,3.948999941E-1,3.561250120E-2
1.143690030E-1,-3.052499890E-2,3.756499887E-1,-3.148749843E-2
1.343960590E-1,-2.419999987E-2,2.809124887E-1,-2.612499893E-2
1.544231310E-1,1.568875015E-1,3.031874895E-1,-4.633750021E-2
1.744502280E-1,4.551250041E-1,6.664624810E-1,-1.208624989E-1
1.944773190E-1,6.841999888E-1,1.080887437E0,-1.753125042E-1
2.145044100E-1,7.928249836E-1,1.379124999E0,-1.986874938E-1
2.345314580E-1,7.086749673E-1,1.381325006E0,-2.061125040E-1
2.545582750E-1,4.050749838E-1,1.040325046E0,-1.464374959E-1
2.745855770E-1,6.311249733E-2,3.650625050E-1,-1.017499994E-2
2.946124240E-1,-8.387500048E-2,-2.667500079E-1,1.208624989E-1
3.146395060E-1,1.416249946E-2,-4.424749911E-1,8.153750002E-2
3.346665690E-1,1.079374999E-1,-3.316499889E-1,-8.249999583E-2
3.546936650E-1,1.099999994E-1,-1.101374999E-1,-2.263250053E-1
3.747207320E-1,-5.609999970E-2,-1.319999993E-2,-3.371500075E-1
3.947477370E-1,-3.255999982E-1,3.849999979E-3,-2.305874974E-1
4.147748170E-1,-4.961000085E-1,1.583999991E-1,7.507500052E-2
4.348018940E-1,-5.706250072E-1,5.013250113E-1,4.650250077E-1
4.548289720E-1,-6.410250068E-1,9.285374880E-1,7.590000033E-1
4.748560680E-1,-6.782875061E-1,1.443062544E0,8.027250171E-1
4.948831590E-1,-5.728250146E-1,1.990587473E0,6.524375081E-1
5.149102160E-1,-3.150124848E-1,2.605212450E0,5.224999785E-1
5.349372800E-1,6.847500056E-2,3.237987518E0,5.054500103E-1
5.549643620E-1,3.337124884E-1,4.351187706E0,6.503750086E-1
5.749914230E-1,4.413749874E-1,5.412274837E0,7.057874799E-1
5.950185050E-1,6.054124832E-1,6.006687641E0,4.681875110E-1
6.150455940E-1,8.760125041E-1,6.295300007E0,1.649999991E-2
6.350726610E-1,1.263762474E0,6.558475018E0,-7.004249692E-1
6.550995050E-1,1.779250026E0,6.380549908E0,-1.529137492E0
6.751268200E-1,2.278924942E0,6.198362350E0,-2.442137480E0
6.951536560E-1,2.773237467E0,6.055637360E0,-3.492500067E0
7.151807410E-1,3.226987600E0,5.743512630E0,-4.622749805E0
7.352078290E-1,3.475174904E0,5.215099812E0,-5.974512577E0
7.552351220E-1,3.501849890E0,4.318187714E0,-7.645962238E0
7.752621930E-1,3.270712376E0,3.408487558E0,-9.741325378E0
7.952890450E-1,2.761412382E0,2.156825066E0,-1.118260002E1
8.153161390E-1,2.007225037E0,7.900750041E-1,-1.130194950E1
8.353432170E-1,1.546049953E0,-1.985500008E-1,-1.054776287E1
8.553705050E-1,1.650412440E0,-4.274874926E-1,-9.860674858E0
8.753973650E-1,1.908224940E0,-5.841000080E-1,-8.022025108E0
8.954244140E-1,2.196837425E0,-2.250874937E-1,-5.328949928E0
9.154514970E-1,2.173462391E0,2.627624869E-1,-3.219700098E0
9.354787880E-1,1.724937439E0,6.132500172E-1,-1.921149969E0
