"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211303000E1,1.189509960E2,0.000000000E0,0.000000000E0,0.000000000E0,2.000000000E2,0.000000000E0
2.916369230E-1,3.211303000E1,1.189509960E2,0.000000000E0,0.000000000E0,0.000000000E0,2.000000000E2,0.000000000E0
1.857691923E0,3.211234500E1,1.189512940E2,0.000000000E0,0.000000000E0,0.000000000E0,3.000000000E1,0.000000000E0
2.275263692E0,3.211233500E1,1.189512333E2,5.228999852E1,0.000000000E0,0.000000000E0,1.269999981E1,2.755000000E2
3.260872846E0,3.211233167E1,1.189512283E2,4.819000918E1,3.170688868E0,3.238299866E2,1.019999981E1,1.451999969E2
4.262327308E0,3.211226000E1,1.189512000E2,4.308997372E1,2.858252525E0,3.259700012E2,5.199999809E0,3.500000000E1
5.267247615E0,3.211231000E1,1.189512550E2,4.908988064E1,2.296690464E0,3.235499878E2,4.400000095E0,2.679999924E1
6.265786692E0,3.211232500E1,1.189512833E2,5.048981315E1,1.407250524E0,3.258900146E2,4.800000191E0,2.920000076E1
7.479890769E0,3.211231333E1,1.189512783E2,4.338980867E1,9.692219496E-1,3.145499878E2,3.900000095E0,2.089999962E1
8.475771615E0,3.211233000E1,1.189512667E2,4.628987796E1,6.938455701E-1,3.309500122E2,3.200000048E0,1.860000038E1
9.478007692E0,3.211234333E1,1.189512650E2,4.698990776E1,2.532433271E-1,3.309500122E2,3.000000000E0,1.779999924E1
1.047354146E1,3.211234333E1,1.189512717E2,4.748988547E1,5.008247495E-1,1.207300034E2,2.900000095E0,1.610000038E1
1.147551508E1,3.211233333E1,1.189512783E2,4.648984501E1,6.078869700E-1,1.457299957E2,2.799999952E0,1.589999962E1
1.248097969E1,3.211232500E1,1.189512800E2,4.578982429E1,1.186949492E0,1.626900024E2,2.700000048E0,1.580000019E1
1.347454954E1,3.211226833E1,1.189512683E2,4.538976035E1,1.431442499E0,1.737700043E2,2.500000000E0,1.489999962E1
1.447740615E1,3.211222000E1,1.189512700E2,4.358966696E1,0.000000000E0,1.737700043E2,2.500000000E0,1.510000038E1
1.548255039E1,3.211219667E1,1.189512717E2,4.298961900E1,0.000000000E0,1.737700043E2,2.500000000E0,1.550000000E1
1.648086462E1,3.211217667E1,1.189512750E2,4.238957151E1,0.000000000E0,1.737700043E2,2.400000095E0,1.569999981E1
1.699589508E1,3.211214333E1,1.189512883E2,4.018946636E1,0.000000000E0,1.737700043E2,2.400000095E0,1.589999962E1
1.749957446E1,3.211213000E1,1.189512933E2,3.968942542E1,1.400559187E0,1.679100037E2,2.299999952E0,1.629999924E1
1.798622792E1,3.211211167E1,1.189513017E2,3.898936424E1,1.519459963E0,1.662500000E2,2.200000048E0,1.600000000E1
1.949779931E1,3.211208833E1,1.189513117E2,3.908928840E1,1.444825292E0,1.632400055E2,2.299999952E0,1.660000038E1
2.048974431E1,3.211207167E1,1.189513233E2,3.908921911E1,1.270849109E0,1.624499969E2,2.299999952E0,1.760000038E1
2.150512608E1,3.211205500E1,1.189513350E2,3.938914981E1,1.107167482E0,1.651799927E2,2.299999952E0,1.820000076E1
2.247967200E1,3.211203667E1,1.189513667E2,3.898901060E1,1.373793602E0,1.630599976E2,2.299999952E0,1.879999924E1
2.349464062E1,3.211202667E1,1.189513783E2,3.888895342E1,1.340336680E0,1.618099976E2,2.200000048E0,1.779999924E1
2.448961262E1,3.211201667E1,1.189513883E2,3.888890181E1,1.322321415E0,1.588000031E2,2.200000048E0,1.850000000E1
2.549059785E1,3.211200333E1,1.189513917E2,3.798886643E1,1.341366053E0,1.697100067E2,2.200000048E0,1.900000000E1
2.648580492E1,3.211198333E1,1.189513983E2,3.738880780E1,1.394897223E0,1.640899963E2,2.099999905E0,2.020000076E1
2.749068423E1,3.211196333E1,1.189514050E2,3.688874917E1,1.452031374E0,1.628899994E2,2.099999905E0,2.150000000E1
2.848461685E1,3.211194500E1,1.189514083E2,3.628870471E1,1.473134995E0,1.705899963E2,2.200000048E0,2.060000038E1
