"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.204966700E1,1.187849010E2,0.000000000E0,0.000000000E0,0.000000000E0,2.500000000E1,0.000000000E0
3.582562500E-1,3.204966700E1,1.187849010E2,0.000000000E0,0.000000000E0,0.000000000E0,2.500000000E1,0.000000000E0
2.911229167E0,3.204972579E1,1.187848040E2,-7.363124589E-1,9.568632841E-1,2.732571716E2,2.350783730E1,2.350783730E1
3.915172396E0,3.204964529E1,1.187847928E2,3.122306774E1,8.142700791E-1,2.849187927E2,1.871339226E1,1.871339226E1
4.909240104E0,3.204962676E1,1.187848280E2,3.662526439E1,9.700828195E-1,3.156831665E2,1.613852310E1,1.613852310E1
6.303242187E0,3.204955947E1,1.187848216E2,5.744696113E1,9.659733176E-1,3.178340759E2,1.912176323E1,1.912176323E1
7.300431249E0,3.204954564E1,1.187847859E2,6.294281435E1,8.731946349E-1,3.208952637E2,1.712638474E1,1.712638474E1
8.287658332E0,3.204959752E1,1.187846928E2,5.602779912E1,5.896282196E-1,2.937869873E2,1.260779762E1,1.260779762E1
9.296360416E0,3.204960893E1,1.187846880E2,5.525324860E1,1.014827371E0,2.937869873E2,1.072283077E1,1.072283077E1
1.030825156E1,3.204961118E1,1.187846752E2,5.573173510E1,1.004161477E0,2.697775269E2,9.061130524E0,9.061130524E0
1.134146823E1,3.204961399E1,1.187846591E2,6.503641192E1,9.357920885E-1,2.762931213E2,1.106906700E1,1.106906700E1
1.231781562E1,3.204964739E1,1.187846627E2,6.516541792E1,8.642293215E-1,2.809058533E2,1.034419060E1,1.034419060E1
1.331554271E1,3.204966004E1,1.187846467E2,6.418587414E1,8.450993299E-1,3.007070923E2,9.330238342E0,9.330238342E0
1.431414583E1,3.204967037E1,1.187846339E2,6.446133198E1,1.275188088E0,3.471774597E2,8.344640732E0,8.344640732E0
1.529768750E1,3.204967971E1,1.187846234E2,6.466309180E1,1.524800301E0,3.155816040E2,7.893056870E0,7.893056870E0
1.632250677E1,3.204968085E1,1.187846058E2,6.562130137E1,1.498501658E0,2.782648315E2,6.616952896E0,6.616952896E0
1.731205625E1,3.204968391E1,1.187845881E2,6.695363912E1,1.261440396E0,2.831392212E2,5.721954346E0,5.721954346E0
1.833342760E1,3.204968775E1,1.187845755E2,6.738561233E1,1.349265218E0,2.977751465E2,5.658004761E0,5.658004761E0
1.931669010E1,3.204968813E1,1.187845614E2,6.701852503E1,1.642538667E0,2.897117310E2,5.587130547E0,5.587130547E0
2.031500885E1,3.204968403E1,1.187845492E2,6.650600565E1,1.605220795E0,2.795588684E2,5.231935501E0,5.231935501E0
2.131703906E1,3.204967470E1,1.187845420E2,6.579428461E1,1.562484264E0,2.763083496E2,5.354135513E0,5.354135513E0
2.233114896E1,3.204967161E1,1.187845413E2,6.411012442E1,1.371769905E0,2.911174927E2,5.288020134E0,5.288020134E0
2.333205521E1,3.204966797E1,1.187845392E2,6.268129564E1,1.270090699E0,2.949534912E2,4.699999809E0,4.699999809E0
2.431933698E1,3.204966096E1,1.187845289E2,6.145985248E1,1.278952003E0,2.926804199E2,4.699999809E0,4.699999809E0
2.534604739E1,3.204965427E1,1.187845200E2,6.049133384E1,1.241267204E0,2.907420044E2,4.699999809E0,4.699999809E0
2.632976354E1,3.204965370E1,1.187845084E2,5.952275240E1,1.046743274E0,2.904423828E2,4.699999809E0,4.699999809E0
2.732530364E1,3.204965345E1,1.187844948E2,5.883021947E1,9.277774096E-1,2.891254272E2,4.699999809E0,4.699999809E0
2.833298958E1,3.204966849E1,1.187844861E2,5.827459406E1,1.248511910E0,2.951271057E2,4.900000095E0,4.900000095E0
2.932975260E1,3.204967457E1,1.187844766E2,5.782021679E1,1.388667941E0,2.855176697E2,4.699999809E0,4.699999809E0
3.033127968E1,3.204968032E1,1.187844652E2,5.715854858E1,1.280659437E0,2.742932739E2,4.699999809E0,4.699999809E0
3.134544270E1,3.204968285E1,1.187844526E2,5.717222165E1,1.235114813E0,2.724622803E2,4.699999809E0,4.699999809E0
3.233259166E1,3.204968493E1,1.187844381E2,5.712533590E1,1.214503884E0,2.729013062E2,4.699999809E0,4.699999809E0
3.332952968E1,3.204968656E1,1.187844227E2,5.708945298E1,1.022145629E0,2.728791504E2,4.699999809E0,4.699999809E0
3.433513020E1,3.204968940E1,1.187844066E2,5.656094459E1,8.819729686E-1,2.706173706E2,4.699999809E0,4.699999809E0
3.535353593E1,3.204968866E1,1.187843946E2,5.546798377E1,1.241823316E0,2.923019104E2,4.699999809E0,4.699999809E0
3.633736145E1,3.204969077E1,1.187843826E2,5.513926339E1,1.246281028E0,2.903480225E2,4.699999809E0,4.699999809E0
3.735223333E1,3.204969411E1,1.187843692E2,5.484256148E1,1.028536558E0,2.792658386E2,4.699999809E0,4.699999809E0
3.835953385E1,3.204969560E1,1.187843547E2,5.452977241E1,1.149821877E0,2.728160095E2,4.699999809E0,4.699999809E0
3.933028437E1,3.204969760E1,1.187843385E2,5.399512289E1,1.249648571E0,2.682022400E2,4.699999809E0,4.699999809E0
4.033416302E1,3.204970172E1,1.187843199E2,5.387611073E1,1.299727440E0,2.748235779E2,4.699999809E0,4.699999809E0
4.133759010E1,3.204970771E1,1.187843017E2,5.334955037E1,1.510397553E0,2.824751587E2,4.699999809E0,4.699999809E0
4.233446874E1,3.204971384E1,1.187842836E2,5.295229522E1,1.382434845E0,2.819501648E2,4.699999809E0,4.699999809E0
4.334680104E1,3.204971652E1,1.187842665E2,5.165137292E1,1.053580165E0,2.779901428E2,4.699999809E0,4.699999809E0
4.437625989E1,3.204971790E1,1.187842504E2,5.057516003E1,1.124414444E0,2.874459839E2,4.699999809E0,4.699999809E0
4.533611614E1,3.204972002E1,1.187842345E2,4.972066179E1,1.130068660E0,2.750806274E2,4.699999809E0,4.699999809E0
4.633320833E1,3.204971987E1,1.187842181E2,4.941468844E1,1.383544683E0,2.249908295E2,4.699999809E0,4.699999809E0
4.732575885E1,3.204971711E1,1.187842053E2,4.963901852E1,1.560436368E0,2.335601501E2,4.699999809E0,4.699999809E0
4.835158958E1,3.204971823E1,1.187841937E2,4.961336486E1,1.413198233E0,2.620722656E2,4.699999809E0,4.699999809E0
4.934650416E1,3.204972122E1,1.187841795E2,4.919739032E1,1.297092438E0,2.850744019E2,4.699999809E0,4.699999809E0
5.033594530E1,3.204972509E1,1.187841647E2,4.874368133E1,1.009635329E0,2.839043884E2,4.699999809E0,4.699999809E0
5.133799010E1,3.204972858E1,1.187841519E2,4.825470228E1,1.070814013E0,2.680844116E2,4.699999809E0,4.699999809E0
5.232599739E1,3.204973055E1,1.187841369E2,4.820003826E1,1.463968515E0,2.353374329E2,4.699999809E0,4.699999809E0
5.333107656E1,3.204972201E1,1.187841225E2,4.744977417E1,1.438498378E0,2.176307068E2,4.699999809E0,4.699999809E0
5.432554583E1,3.204971065E1,1.187841117E2,4.675615671E1,1.320263147E0,2.003667755E2,4.699999809E0,4.699999809E0
5.534215520E1,3.204970093E1,1.187841076E2,4.616026340E1,1.153695226E0,1.833558960E2,4.699999809E0,4.699999809E0
5.632891249E1,3.204969220E1,1.187841065E2,4.554352479E1,1.011846662E0,1.760005951E2,4.699999809E0,4.699999809E0
5.733348541E1,3.204968572E1,1.187841067E2,4.498846479E1,9.249594212E-1,1.982765808E2,4.699999809E0,4.699999809E0
5.833594739E1,3.204967705E1,1.187841039E2,4.455345957E1,8.805038929E-1,1.923676453E2,4.699999809E0,4.699999809E0
5.934180051E1,3.204967168E1,1.187841048E2,4.407876538E1,8.218449354E-1,1.791674042E2,4.699999809E0,4.699999809E0
6.033015155E1,3.204966593E1,1.187841080E2,4.391185936E1,5.625943542E-1,1.803811035E2,4.699999809E0,4.699999809E0
6.133697082E1,3.204966158E1,1.187841125E2,4.370190319E1,4.056556225E-1,1.574195251E2,4.900000095E0,4.900000095E0
6.233706926E1,3.204965704E1,1.187841241E2,4.313514022E1,5.497028232E-1,1.318046265E2,4.900000095E0,4.900000095E0
6.332519270E1,3.204965378E1,1.187841360E2,4.283898206E1,7.299560308E-1,1.403331299E2,4.699999809E0,4.699999809E0
6.433834478E1,3.204965048E1,1.187841405E2,4.274955077E1,1.018287778E0,1.536204681E2,4.699999809E0,4.699999809E0
6.534113905E1,3.204964466E1,1.187841418E2,4.259798061E1,9.245790839E-1,1.609756012E2,4.699999809E0,4.699999809E0
6.632012134E1,3.204963855E1,1.187841420E2,4.209444064E1,7.080357671E-1,2.026383057E2,4.900000095E0,4.900000095E0
6.733684478E1,3.204963319E1,1.187841441E2,4.112583651E1,8.000848889E-1,2.357122650E2,4.699999809E0,4.699999809E0
6.832145832E1,3.204962396E1,1.187841419E2,4.112948937E1,8.860058188E-1,2.513511658E2,4.699999809E0,4.699999809E0
6.932280259E1,3.204961870E1,1.187841401E2,4.043357040E1,7.780781388E-1,2.486935425E2,4.699999809E0,4.699999809E0
7.033219791E1,3.204961246E1,1.187841366E2,4.013433167E1,9.197894335E-1,2.740007324E2,4.699999809E0,4.699999809E0
7.135940676E1,3.204961181E1,1.187841309E2,3.960727544E1,1.127372503E0,2.904415588E2,4.699999809E0,4.699999809E0
7.234496770E1,3.204961695E1,1.187841206E2,3.928485820E1,1.039967418E0,3.374276733E2,4.699999809E0,4.699999809E0
7.334143124E1,3.204962283E1,1.187841137E2,3.929389819E1,9.474135637E-1,1.385224247E1,4.900000095E0,4.900000095E0
7.432782916E1,3.204962977E1,1.187841144E2,3.911494983E1,6.931159496E-1,1.319719982E1,4.699999809E0,4.699999809E0
7.531946874E1,3.204963603E1,1.187841166E2,3.864620780E1,5.408176184E-1,7.189413548E0,4.900000095E0,4.900000095E0
