"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-7.778914452E0,-8.818984032E0,2.960305929E0
2.000000000E-2,-7.053844929E0,-6.603198528E0,3.714211226E0
4.000000000E-2,-7.063699722E0,-5.125382423E0,4.200023651E0
6.000312500E-2,-6.561807632E0,-3.958869934E0,5.374848843E0
8.200000000E-2,-5.990742683E0,-2.311812401E0,4.745748520E0
1.020000000E-1,-4.948202133E0,-1.987311840E0,3.396366596E0
1.220000000E-1,-4.404689312E0,-1.403050065E0,3.524791718E0
1.420000000E-1,-3.981049776E0,-1.045998096E0,3.458424330E0
1.620000000E-1,-3.611691713E0,-7.881520391E-1,4.169664860E0
1.820000000E-1,-3.982697010E0,-6.924797297E-1,3.804463148E0
2.020000000E-1,-5.011600494E0,-2.975417972E-1,3.292582750E0
2.220000000E-1,-4.326418400E0,1.050575729E-2,3.468518257E0
2.420000000E-1,-4.019644260E0,-4.627512991E-1,4.980121613E0
2.639984380E-1,-5.044956684E0,-1.266427398E0,4.861493587E0
2.839984380E-1,-6.467265606E0,-4.472464561E0,1.099289036E1
3.039984380E-1,-9.509040833E0,-3.756952524E0,8.348437309E0
3.240000000E-1,-1.163062000E1,8.869847059E-1,4.671527863E0
3.440000000E-1,-9.959869385E0,-2.918991566E0,6.353234291E0
3.640000000E-1,-1.380394268E1,-1.911003947E0,9.825813293E0
3.840000000E-1,-2.180810356E1,2.668682575E0,1.628407669E1
4.040000000E-1,-1.720529938E1,3.643342972E0,1.599045181E1
4.240406250E-1,-1.112635326E1,1.864767075E0,3.320920706E0
4.460000000E-1,-7.551647663E0,-1.313650459E-1,1.023435116E0
4.660000000E-1,-8.354834557E0,-1.618365526E0,-4.376217723E-1
4.879984380E-1,-1.020687389E1,-3.560800552E0,8.128219247E-1
5.080000000E-1,-1.087000084E1,-4.346510410E0,2.785701752E0
5.280000000E-1,-8.594983101E0,-4.596168041E0,3.068428040E0
5.480000000E-1,-6.007377625E0,-4.132842064E0,2.911062002E0
5.680000000E-1,-5.400668144E0,-2.502640009E0,2.204351187E0
5.899984380E-1,-4.502133369E0,-1.696540952E0,2.056092501E0
6.099984380E-1,-4.710400581E0,2.410961092E-1,3.872238398E0
6.300000000E-1,-4.773070812E0,2.087073475E-1,3.159647226E0
6.520000000E-1,-5.102522373E0,-2.199313641E-1,2.182669163E0
6.739984380E-1,-5.725580215E0,-6.636727452E-1,7.706552148E-1
6.940000000E-1,-6.648841858E0,-1.281012774E0,1.269750476E0
7.140046880E-1,-6.706848621E0,-2.102836847E0,4.164340496E0
7.360000000E-1,-7.282165527E0,-2.477174997E0,6.412361622E0
7.560046880E-1,-8.588298798E0,-3.013754129E0,7.964656830E0
7.780000000E-1,-1.125195312E1,-4.082439423E0,9.347558022E0
7.980000000E-1,-1.355303001E1,-5.363787651E0,1.187942600E1
8.180000000E-1,-1.200427818E1,-5.751360893E0,1.348951626E1
8.380062500E-1,-9.336754799E0,-5.016877651E0,1.010331059E1
8.600000000E-1,-1.081807613E1,-4.743555069E0,5.308299541E0
8.800000000E-1,-9.909897804E0,-5.218181610E0,-4.615924954E-1
9.019984380E-1,-1.042419147E1,-5.269523144E0,-2.197982311E0
9.220000000E-1,-1.049065399E1,-6.958842754E0,-5.738230944E-1
9.420000000E-1,-1.140433884E1,-6.483277798E0,-1.844971776E-1
9.620000000E-1,-1.182314301E1,-1.814010024E0,-1.383704901E0
9.820000000E-1,-1.069398880E1,7.759128809E-1,-1.747843862E0
1.002000000E0,-8.970987320E0,1.060966611E0,-1.652401328E0
1.022000000E0,-7.746248245E0,1.098804593E0,-1.717552423E0
1.042000000E0,-6.517907619E0,1.553607106E0,-1.925359488E0
1.063998438E0,-5.234375954E0,1.741848707E0,-1.720655322E0
1.083998438E0,-4.367550850E0,7.750031352E-1,3.701914549E-1
1.104000000E0,-3.989898920E0,-1.007767394E-1,3.366879702E0
1.124000000E0,-4.162827015E0,-1.371820092E0,4.182545662E0
1.146000000E0,-6.750087738E0,-1.348692179E0,1.344430447E0
1.166000000E0,-7.546044827E0,-1.600916505E0,-9.192585349E-1
1.186000000E0,-8.201117516E0,-1.571697593E0,-2.242792398E-1
1.206000000E0,-9.859829903E0,-9.177454114E-1,1.950709343E0
1.226001563E0,-1.194139767E1,-3.526659310E-1,4.180955887E0
1.246001563E0,-1.427038097E1,3.021003604E-1,7.002724171E0
1.268000000E0,-1.786357117E1,3.136442661E0,7.389818192E0
1.288000000E0,-1.570536900E1,4.587788582E0,3.216983318E0
1.308000000E0,-1.222201633E1,4.904224873E0,4.235467434E0
1.328000000E0,-1.414556599E1,3.310759544E0,2.589807749E0
1.348001563E0,-1.290871239E1,1.776880771E-1,2.726306200E0
1.370000000E0,-1.048253345E1,-1.682568312E0,1.292485744E-1
1.391998438E0,-1.020928764E1,-2.662505627E0,-3.521162033E0
1.411998438E0,-1.210793781E1,-3.250914097E0,-5.701197624E0
1.432000000E0,-1.367462730E1,-5.263202190E0,-4.852787971E0
1.452000000E0,-1.400343609E1,-6.013899326E0,-1.827149391E0
1.474000000E0,-1.188563061E1,-6.641793251E0,5.564412475E-1
1.496000000E0,-9.404471397E0,-4.689063072E0,2.052625656E0
1.516000000E0,-7.713772774E0,-2.516391993E0,-9.404424578E-3
1.538000000E0,-5.905825138E0,-1.304638743E0,-1.147062063E0
1.560000000E0,-4.965526581E0,-4.165910650E-3,-4.867699146E-1
1.580000000E0,-4.533449650E0,1.039332509E0,-7.883244157E-1
1.600000000E0,-3.777628899E0,1.175964832E0,-1.327038884E0
1.620000000E0,-3.295034409E0,3.999561667E-1,-2.326589346E0
1.640000000E0,-3.820456266E0,-5.450639725E-1,-2.039199114E0
1.661998438E0,-4.949753284E0,-1.656481028E0,-6.150704622E-1
1.681998438E0,-6.261919498E0,-1.998535872E0,7.436198592E-1
1.701998438E0,-8.305533409E0,-2.333973169E0,2.924670696E0
1.721998438E0,-1.216272640E1,-3.216868639E0,7.127155304E0
1.742006250E0,-1.644135666E1,-6.986117840E0,1.263357067E1
1.763998438E0,-1.523649788E1,-9.614711761E0,1.203242493E1
1.783998438E0,-8.586900711E0,-6.368250847E0,1.257284355E1
1.803998438E0,-7.772794724E0,-4.430106640E0,8.629756927E0
1.823998438E0,-1.023421574E1,-4.691017151E0,3.708110809E0
1.843998438E0,-1.046803379E1,-4.940876007E0,-1.383360147E0
1.863998438E0,-1.069251442E1,-6.793116093E0,-2.357455492E0
1.883998438E0,-1.226999569E1,-8.266517639E0,-2.182333946E0
1.903998438E0,-1.361760616E1,-6.458062172E0,-3.324684381E0
1.923998438E0,-1.235690594E1,-3.156611443E0,-3.324291468E0
1.943998438E0,-1.089286137E1,-1.243500471E0,-3.155576944E0
1.963998438E0,-8.446877480E0,-6.619201899E-1,-2.657640457E0
