"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.528510000E-1,-2.912954427E-2,-3.495894372E-2,-8.333947062E-1
1.728510000E-1,-1.329766363E-1,-1.002586961E0,-1.152266383E0
1.948494380E-1,-3.032160401E-1,-1.338510394E0,-9.919927716E-1
2.148525630E-1,-2.346071601E-1,-5.546307564E-1,5.567600485E-3
2.368572500E-1,6.014230251E-1,8.743052483E-1,1.220072389E0
2.588494380E-1,1.927244902E0,2.069559097E0,2.415553093E0
2.788494380E-1,2.747601986E0,2.233672380E0,2.361692190E0
2.988494380E-1,1.618531108E0,-6.517583132E-1,8.232543468E-1
3.188510000E-1,8.978672028E-1,4.388281405E-1,1.622440577E0
3.388510000E-1,1.144394875E0,3.370161057E0,3.304763556E0
3.588510000E-1,2.905973233E-2,4.431914330E0,1.237595558E0
3.788510000E-1,-5.213822126E-1,4.412820816E0,-1.117534280E0
3.988510000E-1,7.957653999E-1,2.249432802E0,-4.717625082E-1
4.208510000E-1,7.229502797E-1,-4.025951028E-1,2.207841426E-1
4.408760000E-1,-5.446474552E-1,-1.021122336E0,1.671501845E-1
4.628494380E-1,-1.213335395E0,-6.794217825E-1,-2.064899057E-1
4.828494380E-1,-1.402721167E0,3.679677546E-1,-6.745348573E-1
5.028494380E-1,-1.236146927E0,7.081673145E-1,-8.486663699E-1
5.228510000E-1,-1.132195115E0,1.810255498E-1,-7.159340382E-1
5.448510000E-1,-1.456634283E0,-9.401913881E-1,-7.950323820E-1
5.668510000E-1,-2.221420050E0,-1.939968348E0,-6.473600864E-1
5.868510000E-1,-2.557326317E0,-1.738155961E0,-6.594901085E-1
6.068510000E-1,-2.398763180E0,-1.816119790E0,-5.139471292E-1
6.288494380E-1,-1.966497421E0,-1.964629889E0,-2.996206582E-1
6.488510000E-1,-1.399579525E0,-1.560027599E0,-3.635695279E-1
6.688510000E-1,-8.901179433E-1,-6.139020920E-1,-4.246909618E-1
6.908494380E-1,-7.110995054E-1,5.597270727E-1,-1.487544179E-1
7.108510000E-1,-5.382595658E-1,1.054894447E0,2.757969201E-1
7.328510000E-1,-2.806663811E-1,8.661370873E-1,6.673266292E-1
7.548510000E-1,-5.004382730E-1,6.767863035E-1,9.649750590E-1
7.768494380E-1,-1.103048086E0,7.023030519E-1,7.723780274E-1
7.968510000E-1,-1.151044607E0,9.141860008E-1,3.291690946E-1
8.188510000E-1,-7.656933665E-1,-5.569694638E-1,3.239156604E-1
8.388572500E-1,-3.876201808E-1,-1.045295119E0,1.646892726E-1
8.608510000E-1,1.500808597E-1,-6.454576850E-1,-2.150245607E-1
8.808510000E-1,1.865756989E0,1.236897349E0,-5.746845603E-1
