"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.000000000E-3,-1.491899967E0,-1.153699994E0,5.558999777E-1
2.400000000E-2,-6.470999718E-1,8.033999801E-1,1.228399992E0
4.400000000E-2,-6.430999637E-1,1.969399929E0,1.052899957E0
6.400000000E-2,1.160999984E-1,2.776399851E0,2.392099857E0
8.400000000E-2,7.107999921E-1,4.181499958E0,1.247699976E0
1.040000000E-1,1.738699913E0,4.463799953E0,-1.086999997E-1
1.240000000E-1,2.307100058E0,4.939899921E0,1.622999907E-1
1.440000000E-1,2.637899876E0,5.330800056E0,-1.653999984E-1
1.640000000E-1,3.008999825E0,5.578000069E0,5.928999782E-1
1.840000000E-1,2.405900002E0,5.762799740E0,3.199999919E-3
2.040000000E-1,1.167099953E0,6.233900070E0,-7.447999716E-1
2.340000000E-1,2.378799915E0,6.113299847E0,4.350999892E-1
2.540000000E-1,1.979999900E0,5.179299831E0,7.779999971E-1
2.839984380E-1,7.914999723E-1,5.586999655E-1,6.712299824E0
3.039984380E-1,-2.052799940E0,7.392999530E-1,3.786199808E0
3.240000000E-1,-4.140999794E0,4.937399864E0,-2.100999951E-1
3.440000000E-1,-1.949199915E0,3.273999989E-1,1.673499942E0
3.640000000E-1,-5.329099655E0,6.721000075E-1,5.594999790E0
3.840000000E-1,-1.296579933E1,4.823299885E0,1.261369991E1
4.040000000E-1,-8.190599442E0,4.662300110E0,1.221809959E1
4.240406250E-1,-2.082900047E0,2.605099916E0,-4.500999749E-1
4.539984380E-1,1.313799977E0,-8.109999448E-2,-3.806199789E0
4.740000000E-1,-1.062999964E-1,-2.302299976E0,-4.768199921E0
5.039984380E-1,-1.869799972E0,-3.871199846E0,-1.509899974E0
5.239984380E-1,-3.413999975E-1,-3.696799994E0,-8.625999689E-1
5.440000000E-1,2.596099854E0,-3.292599916E0,-1.037500024E0
5.739984380E-1,3.690099955E0,-1.078400016E0,-2.605799913E0
5.939984380E-1,3.988199949E0,5.832999945E-1,-1.883699894E0
6.140000000E-1,3.639199972E0,2.664999962E0,-8.157999516E-1
6.439984380E-1,2.952100039E0,2.371099949E0,-2.373399973E0
6.639984380E-1,2.625999928E0,2.454499960E0,-3.747999907E0
6.840000000E-1,1.528800011E0,2.008399963E0,-4.476699829E0
7.140046880E-1,1.189999938E0,9.774000049E-1,-8.064000010E-1
7.439984380E-1,4.116999805E-1,3.466999829E-1,2.245599985E0
7.640000000E-1,-1.138599992E0,-4.643999934E-1,4.015100002E0
7.939984380E-1,-4.975100040E0,-2.292700052E0,6.928699970E0
8.139984380E-1,-4.182799816E0,-2.878199816E0,9.545999527E0
8.340000000E-1,-1.127900004E0,-2.319700003E0,6.717199802E0
8.639984380E-1,-2.484499931E0,-1.972499967E0,-2.091999948E-1
8.840000000E-1,-1.617999911E0,-2.284399986E0,-5.687799931E0
9.040000000E-1,-2.064800024E0,-2.615999937E0,-6.379699707E0
9.240000000E-1,-1.868899941E0,-4.588599682E0,-4.324800014E0
9.440000000E-1,-2.929199934E0,-3.497099876E0,-4.159199715E0
9.640000000E-1,-2.985599995E0,6.858999729E-1,-5.165499687E0
9.840000000E-1,-1.555400014E0,2.787799835E0,-5.177399635E0
1.014001563E0,9.617999792E-1,2.141099930E0,-4.528699875E0
1.044000000E0,3.057099819E0,2.317199945E0,-4.396899700E0
1.074000000E0,4.994899750E0,1.881899953E0,-2.613699913E0
1.104000000E0,5.735799789E0,5.030999780E-1,2.172899961E0
1.124000000E0,5.586099625E0,-8.143000007E-1,3.113899946E0
1.153998438E0,2.448099852E0,-9.643999934E-1,-9.339999557E-1
1.174000000E0,2.036700010E0,-1.313699961E0,-2.208600044E0
1.194000000E0,1.083500028E0,-1.022799969E0,-2.830999792E-1
1.214004688E0,-8.517999649E-1,-3.495999873E-1,1.981499910E0
1.244000000E0,-4.138599873E0,6.869999766E-1,6.309899807E0
1.264000000E0,-7.795899868E0,3.076799870E0,8.140699387E0
1.284000000E0,-6.438600063E0,4.675799847E0,3.403800011E0
1.304000000E0,-2.896100044E0,5.480400085E0,3.736799955E0
1.324000000E0,-4.106400013E0,4.397299767E0,2.511499882E0
1.344000000E0,-3.548199892E0,9.102999568E-1,2.259899855E0
1.364000000E0,-1.215999961E0,-9.867999554E-1,3.425999880E-1
1.394000000E0,-5.667999983E-1,-2.378399849E0,-4.502999783E0
1.414000000E0,-2.476500034E0,-3.158999920E0,-6.299999714E0
1.434000000E0,-4.007499695E0,-4.824800014E0,-4.864500046E0
1.464000000E0,-3.350699902E0,-5.513899803E0,1.724999994E-1
1.493998438E0,1.074000001E-1,-3.696199894E0,2.331300020E0
1.514003125E0,1.750599980E0,-1.082700014E0,-1.140999943E-1
1.544000000E0,3.998600006E0,9.824999571E-1,-2.456500053E0
1.574000000E0,4.326399803E0,3.347800016E0,-3.021699905E0
1.594000000E0,4.959799767E0,3.937699795E0,-4.247200012E0
1.614000000E0,5.361299992E0,3.387699842E0,-5.543099880E0
1.644000000E0,4.568699837E0,2.083999872E0,-5.580100060E0
1.673998438E0,3.048699856E0,1.007599950E0,-3.158999920E0
1.693998438E0,1.528299928E0,7.831000090E-1,-1.271899939E0
1.714006250E0,-1.427799940E0,1.405999959E-1,2.408499956E0
1.743998438E0,-7.629899979E0,-4.858200073E0,9.949600220E0
1.763998438E0,-6.307499886E0,-7.064599991E0,8.812399864E0
1.783998438E0,1.542000026E-1,-3.597499847E0,9.059899330E0
