"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.846000000E-2,4.675000000E1,-1.006250000E1,-2.500000000E1
3.846000000E-2,4.768750000E1,-1.018750000E1,-2.393750000E1
5.846000000E-2,4.856250000E1,-1.081250000E1,-2.218750000E1
7.846000000E-2,4.937500000E1,-1.156250000E1,-1.956250000E1
9.846000000E-2,5.068750000E1,-1.281250000E1,-1.587500000E1
1.184600000E-1,5.125000000E1,-1.381250000E1,-1.256250000E1
1.384600000E-1,5.162500000E1,-1.500000000E1,-9.250000000E0
1.584600000E-1,5.187500000E1,-1.518750000E1,-7.375000000E0
1.784600000E-1,5.193750000E1,-1.475000000E1,-7.250000000E0
2.084600000E-1,5.131250000E1,-1.381250000E1,-8.187500000E0
2.384600000E-1,5.025000000E1,-1.437500000E1,-7.187500000E0
2.584600000E-1,4.950000000E1,-1.575000000E1,-4.687500000E0
2.884584380E-1,4.900000000E1,-1.875000000E1,3.750000000E-1
3.084584380E-1,4.912500000E1,-1.925000000E1,8.750000000E-1
3.284600000E-1,4.893750000E1,-2.037500000E1,2.187500000E0
3.484600000E-1,4.768750000E1,-2.331250000E1,5.375000000E0
3.684600000E-1,4.662500000E1,-2.462500000E1,8.812500000E0
3.884600000E-1,4.631250000E1,-2.375000000E1,1.250000000E1
4.084600000E-1,4.693750000E1,-2.306250000E1,1.456250000E1
4.285006250E-1,4.750000000E1,-2.306250000E1,1.493750000E1
4.584584380E-1,4.812500000E1,-2.362500000E1,1.400000000E1
4.784600000E-1,4.843750000E1,-2.375000000E1,1.331250000E1
5.084584380E-1,4.831250000E1,-2.356250000E1,1.362500000E1
5.284584380E-1,4.862500000E1,-2.287500000E1,1.362500000E1
5.484600000E-1,4.906250000E1,-2.275000000E1,1.306250000E1
5.784584380E-1,5.006250000E1,-2.225000000E1,9.875000000E0
5.984584380E-1,5.050000000E1,-2.193750000E1,7.750000000E0
6.184600000E-1,5.050000000E1,-2.143750000E1,5.375000000E0
6.484584380E-1,5.062500000E1,-2.100000000E1,2.062500000E0
6.684584380E-1,5.037500000E1,-2.043750000E1,6.875000000E-1
6.884600000E-1,5.018750000E1,-2.018750000E1,4.375000000E-1
7.184646880E-1,5.012500000E1,-2.018750000E1,1.062500000E0
7.484584380E-1,4.943750000E1,-2.081250000E1,1.250000000E0
7.684600000E-1,4.925000000E1,-2.156250000E1,1.312500000E0
7.984584380E-1,4.893750000E1,-2.231250000E1,1.437500000E0
8.184584380E-1,4.912500000E1,-2.256250000E1,1.500000000E0
8.384600000E-1,4.918750000E1,-2.275000000E1,5.000000000E-1
8.684584380E-1,4.925000000E1,-2.275000000E1,-5.625000000E-1
8.884600000E-1,4.943750000E1,-2.243750000E1,1.000000000E0
9.084600000E-1,4.937500000E1,-2.206250000E1,4.875000000E0
9.284600000E-1,4.931250000E1,-2.193750000E1,8.062500000E0
9.484600000E-1,4.918750000E1,-2.225000000E1,8.937500000E0
9.684600000E-1,4.887500000E1,-2.312500000E1,9.375000000E0
9.884600000E-1,4.787500000E1,-2.450000000E1,1.137500000E1
1.018461563E0,4.556250000E1,-2.706250000E1,1.531250000E1
1.048460000E0,4.362500000E1,-2.868750000E1,1.825000000E1
1.078460000E0,4.231250000E1,-2.912500000E1,2.056250000E1
1.108460000E0,4.100000000E1,-2.943750000E1,2.187500000E1
1.128460000E0,4.087500000E1,-2.925000000E1,2.181250000E1
1.158458438E0,4.093750000E1,-2.900000000E1,2.231250000E1
1.178460000E0,4.050000000E1,-2.875000000E1,2.337500000E1
1.198460000E0,3.987500000E1,-2.843750000E1,2.450000000E1
1.218464688E0,3.918750000E1,-2.800000000E1,2.562500000E1
1.248460000E0,3.900000000E1,-2.731250000E1,2.681250000E1
1.268460000E0,3.856250000E1,-2.675000000E1,2.756250000E1
1.288460000E0,3.825000000E1,-2.618750000E1,2.837500000E1
1.308460000E0,3.850000000E1,-2.612500000E1,2.837500000E1
1.328460000E0,3.881250000E1,-2.606250000E1,2.793750000E1
1.348460000E0,3.862500000E1,-2.600000000E1,2.831250000E1
1.368460000E0,3.906250000E1,-2.637500000E1,2.862500000E1
1.398460000E0,3.956250000E1,-2.662500000E1,2.862500000E1
1.418460000E0,3.912500000E1,-2.725000000E1,2.881250000E1
1.438460000E0,3.825000000E1,-2.768750000E1,2.931250000E1
1.468460000E0,3.762500000E1,-2.775000000E1,2.962500000E1
1.498458438E0,3.968750000E1,-2.762500000E1,2.725000000E1
1.518463125E0,4.162500000E1,-2.687500000E1,2.400000000E1
1.548460000E0,4.450000000E1,-2.575000000E1,1.943750000E1
1.578460000E0,4.606250000E1,-2.487500000E1,1.412500000E1
1.598460000E0,4.681250000E1,-2.406250000E1,1.043750000E1
1.618460000E0,4.712500000E1,-2.387500000E1,7.437500000E0
1.648460000E0,4.718750000E1,-2.387500000E1,5.375000000E0
1.678458438E0,4.712500000E1,-2.431250000E1,6.250000000E0
1.698458438E0,4.650000000E1,-2.493750000E1,7.375000000E0
1.718466250E0,4.556250000E1,-2.587500000E1,7.562500000E0
1.748458438E0,4.443750000E1,-2.725000000E1,5.375000000E0
1.768458438E0,4.443750000E1,-2.706250000E1,2.687500000E0
1.788458438E0,4.456250000E1,-2.675000000E1,0.000000000E0
1.808458438E0,4.437500000E1,-2.675000000E1,-1.187500000E0
1.828458438E0,4.418750000E1,-2.637500000E1,-1.125000000E0
1.848458438E0,4.431250000E1,-2.612500000E1,1.312500000E0
1.868458438E0,4.425000000E1,-2.562500000E1,5.437500000E0
1.888458438E0,4.406250000E1,-2.537500000E1,8.187500000E0
1.908458438E0,4.412500000E1,-2.562500000E1,9.875000000E0
1.928458438E0,4.362500000E1,-2.637500000E1,1.231250000E1
1.948458438E0,4.268750000E1,-2.743750000E1,1.531250000E1
1.968458438E0,4.131250000E1,-2.881250000E1,1.856250000E1
1.988458438E0,4.000000000E1,-2.925000000E1,2.131250000E1
2.008458438E0,3.956250000E1,-2.912500000E1,2.325000000E1
2.028458438E0,3.906250000E1,-2.912500000E1,2.475000000E1
2.048458438E0,3.893750000E1,-2.850000000E1,2.512500000E1
2.068458438E0,3.875000000E1,-2.818750000E1,2.581250000E1
2.088458438E0,3.831250000E1,-2.806250000E1,2.668750000E1
2.108458438E0,3.806250000E1,-2.762500000E1,2.700000000E1
2.128458438E0,3.737500000E1,-2.731250000E1,2.781250000E1
2.148458438E0,3.668750000E1,-2.700000000E1,2.862500000E1
2.168458438E0,3.593750000E1,-2.656250000E1,2.918750000E1
2.188458438E0,3.568750000E1,-2.581250000E1,3.025000000E1
2.208458438E0,3.525000000E1,-2.468750000E1,3.175000000E1
2.228458438E0,3.475000000E1,-2.381250000E1,3.350000000E1
2.248458438E0,3.468750000E1,-2.300000000E1,3.456250000E1
2.268458438E0,3.468750000E1,-2.268750000E1,3.537500000E1
2.288458438E0,3.481250000E1,-2.268750000E1,3.543750000E1
2.308458438E0,3.493750000E1,-2.237500000E1,3.587500000E1
2.328458438E0,3.556250000E1,-2.206250000E1,3.575000000E1
2.348458438E0,3.637500000E1,-2.168750000E1,3.500000000E1
2.368458438E0,3.712500000E1,-2.181250000E1,3.443750000E1
2.388458438E0,3.731250000E1,-2.200000000E1,3.462500000E1
2.408458438E0,3.687500000E1,-2.256250000E1,3.531250000E1
2.428458438E0,3.625000000E1,-2.268750000E1,3.631250000E1
2.448458438E0,3.656250000E1,-2.275000000E1,3.618750000E1
2.468458438E0,3.850000000E1,-2.231250000E1,3.425000000E1
2.488458438E0,4.106250000E1,-2.212500000E1,3.112500000E1
2.508458438E0,4.412500000E1,-2.168750000E1,2.718750000E1
2.528458438E0,4.656250000E1,-2.093750000E1,2.306250000E1
2.548460000E0,4.837500000E1,-2.012500000E1,1.931250000E1
2.578458438E0,4.962500000E1,-1.956250000E1,1.518750000E1
2.598458438E0,4.956250000E1,-1.962500000E1,1.387500000E1
2.618467813E0,4.956250000E1,-1.981250000E1,1.362500000E1
2.648458438E0,4.818750000E1,-2.162500000E1,1.543750000E1
2.668458438E0,4.712500000E1,-2.306250000E1,1.718750000E1
2.688458438E0,4.600000000E1,-2.493750000E1,1.850000000E1
2.708458438E0,4.450000000E1,-2.681250000E1,1.868750000E1
2.728458438E0,4.412500000E1,-2.806250000E1,1.806250000E1
2.748458438E0,4.425000000E1,-2.812500000E1,1.618750000E1
2.768458438E0,4.537500000E1,-2.750000000E1,1.243750000E1
2.788458438E0,4.593750000E1,-2.668750000E1,1.000000000E1
2.808458438E0,4.606250000E1,-2.562500000E1,1.031250000E1
2.828458438E0,4.587500000E1,-2.475000000E1,1.306250000E1
2.848458438E0,4.543750000E1,-2.431250000E1,1.556250000E1
2.868458438E0,4.500000000E1,-2.437500000E1,1.712500000E1
2.888458438E0,4.425000000E1,-2.568750000E1,1.881250000E1
2.908458438E0,4.287500000E1,-2.700000000E1,2.100000000E1
2.928458438E0,4.081250000E1,-2.850000000E1,2.350000000E1
2.948458438E0,3.937500000E1,-2.981250000E1,2.518750000E1
2.968458438E0,3.843750000E1,-3.081250000E1,2.568750000E1
2.988458438E0,3.800000000E1,-3.162500000E1,2.562500000E1
3.008458438E0,3.762500000E1,-3.187500000E1,2.587500000E1
3.028458438E0,3.743750000E1,-3.156250000E1,2.625000000E1
3.048458438E0,3.743750000E1,-3.043750000E1,2.718750000E1
3.068458438E0,3.737500000E1,-2.937500000E1,2.818750000E1
3.088458438E0,3.675000000E1,-2.862500000E1,2.893750000E1
3.108458438E0,3.618750000E1,-2.812500000E1,2.950000000E1
3.128458438E0,3.575000000E1,-2.800000000E1,2.987500000E1
3.148458438E0,3.475000000E1,-2.737500000E1,3.062500000E1
3.168458438E0,3.456250000E1,-2.687500000E1,3.150000000E1
3.188458438E0,3.431250000E1,-2.600000000E1,3.293750000E1
3.208458438E0,3.400000000E1,-2.587500000E1,3.431250000E1
