"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.219051300E1,-3.163938904E1,3.979975128E1,-1.554735413E2
8.221051500E1,-2.488757324E1,3.453638077E1,-1.587524109E2
8.223051800E1,-1.798603821E1,2.584011841E1,-1.505692749E2
8.225052000E1,-1.112055969E1,1.732214737E1,-1.420509644E2
8.227052200E1,-5.911849976E0,9.759143829E0,-1.325493164E2
8.229052400E1,3.603210449E-1,1.487731934E0,-1.223773193E2
8.231052700E1,5.657424927E0,-3.874847412E0,-1.158117371E2
8.233052900E1,8.727996826E0,-6.063774109E0,-1.118661194E2
8.235053100E1,1.179258728E1,-8.676170349E0,-1.133582458E2
8.237053400E1,1.451483154E1,-1.158017731E1,-1.166685181E2
8.239053600E1,1.743629456E1,-1.509855652E1,-1.215574341E2
8.241053800E1,2.026499939E1,-1.758560944E1,-1.280312500E2
8.243054000E1,2.152955627E1,-1.933850098E1,-1.311284180E2
8.245054300E1,2.149861145E1,-2.008072662E1,-1.327747498E2
8.247054500E1,2.110838318E1,-2.030457306E1,-1.321835632E2
8.249054700E1,2.019071960E1,-1.965498352E1,-1.291070557E2
8.251055000E1,1.888240051E1,-1.879849243E1,-1.278156433E2
8.253055200E1,1.706475830E1,-1.722780609E1,-1.251002502E2
8.255055400E1,1.529362488E1,-1.558217621E1,-1.213850708E2
8.257055700E1,1.328610229E1,-1.371197510E1,-1.185541382E2
8.259055900E1,1.188301086E1,-1.260073853E1,-1.145890198E2
8.261056100E1,1.005113220E1,-1.151074982E1,-1.099522400E2
8.263056400E1,7.920288086E0,-1.010360718E1,-1.059027710E2
8.265056600E1,4.345535278E0,-7.535636902E0,-1.028342896E2
8.267056800E1,2.846221924E-1,-4.495353699E0,-1.006752625E2
8.269057000E1,-4.118515015E0,-1.122894287E0,-9.882083130E1
8.271057300E1,-8.425018311E0,2.067962646E0,-9.817587280E1
8.273057500E1,-1.208766174E1,6.774909973E0,-9.862588501E1
8.275057700E1,-1.564793396E1,1.402134705E1,-1.046783142E2
8.277058000E1,-2.201811218E1,2.360884476E1,-1.147397766E2
8.279058200E1,-3.203089905E1,3.295611572E1,-1.182253418E2
8.281058400E1,-4.083923340E1,3.964452362E1,-1.161253967E2
8.283058700E1,-4.412580872E1,4.242681122E1,-1.108319092E2
8.285058900E1,-4.432305908E1,4.439312363E1,-1.160426331E2
8.287059100E1,-4.219953918E1,4.626200104E1,-1.212550659E2
8.289059300E1,-4.001454163E1,4.903038025E1,-1.272166748E2
8.291059600E1,-3.892877197E1,4.994274902E1,-1.306445007E2
8.293059800E1,-3.923960876E1,4.940508652E1,-1.305819702E2
8.295060042E1,-4.067800903E1,4.818157959E1,-1.282167969E2
8.297060342E1,-4.152902222E1,4.734103012E1,-1.267835388E2
8.299060542E1,-4.204783630E1,4.614949036E1,-1.249930420E2
8.301060742E1,-4.152331543E1,4.591201019E1,-1.236781921E2
8.303061042E1,-4.084875488E1,4.528987885E1,-1.216055908E2
8.305061242E1,-4.014064026E1,4.433091736E1,-1.202914734E2
8.307061442E1,-3.884617615E1,4.204822922E1,-1.192114563E2
8.309061642E1,-3.603738403E1,4.055072403E1,-1.229399719E2
8.311061942E1,-3.212467957E1,3.751058197E1,-1.235665894E2
8.313062142E1,-2.941116333E1,3.366889954E1,-1.172987061E2
8.315062342E1,-2.743572998E1,3.125458908E1,-1.167244568E2
8.317062642E1,-2.558598328E1,2.988985825E1,-1.174985962E2
8.319062842E1,-1.866218567E1,2.627941513E1,-1.196747437E2
8.321063042E1,-5.823196411E0,1.677098083E1,-1.162120361E2
8.323063342E1,4.115890503E0,6.690994263E0,-1.038406982E2
8.325063542E1,9.048751831E0,3.832778931E-1,-9.133297729E1
8.327063742E1,1.249662781E1,-2.977729797E0,-8.495089722E1
8.329063942E1,1.608567810E1,-5.803405762E0,-8.420639038E1
8.331064242E1,2.063648987E1,-8.771278381E0,-9.174679565E1
8.333064442E1,2.285316467E1,-1.000677490E1,-9.813412476E1
8.335064642E1,2.350601196E1,-7.810012817E0,-1.053616333E2
8.337064942E1,2.180151367E1,-4.879508972E0,-1.099147949E2
8.339065142E1,2.044212341E1,-4.043357849E0,-1.106366882E2
8.341065342E1,1.999099731E1,-4.360687256E0,-1.096164246E2
8.343065642E1,1.952648926E1,-4.653556824E0,-1.071722107E2
8.345065842E1,1.911997986E1,-4.617790222E0,-1.050105286E2
8.347066042E1,1.934176636E1,-4.291625977E0,-1.042845764E2
8.349066242E1,1.792660522E1,-3.565551758E0,-1.006961670E2
8.351066542E1,1.613922119E1,-2.704673767E0,-9.978323364E1
8.353066742E1,1.468843079E1,-1.476470947E0,-9.839651489E1
8.355066942E1,1.269712830E1,2.740554810E-1,-9.550283813E1
8.357067242E1,9.943222046E0,3.269760132E0,-9.306570435E1
8.359067442E1,6.939315796E0,5.825675964E0,-9.140075684E1
8.361067642E1,3.245300293E0,9.349514008E0,-8.987902832E1
8.363067842E1,-9.636535645E-1,1.322195435E1,-8.849472046E1
8.365068142E1,-5.008300781E0,1.737453461E1,-8.929516602E1
8.367068342E1,-1.014395142E1,2.393684769E1,-9.616079712E1
8.369068542E1,-1.866238403E1,3.249946213E1,-1.005524292E2
8.371068842E1,-2.465850830E1,4.042716217E1,-1.052648315E2
8.373069042E1,-2.815104675E1,4.704654312E1,-1.100374146E2
8.375069242E1,-2.806013489E1,5.015271759E1,-1.122654419E2
8.377069542E1,-2.644100952E1,5.221002197E1,-1.135284119E2
8.379069742E1,-2.645901489E1,5.006354523E1,-1.154187012E2
8.381069942E1,-2.659068298E1,4.733356094E1,-1.193283386E2
8.383070242E1,-2.689593506E1,4.594182968E1,-1.213428345E2
8.385070442E1,-2.689172363E1,4.534027863E1,-1.222179565E2
8.387070642E1,-2.701603699E1,4.538224030E1,-1.228689575E2
8.389070842E1,-2.750051880E1,4.551071167E1,-1.222027588E2
8.391071142E1,-2.682690430E1,4.676963043E1,-1.213928528E2
8.393071342E1,-2.588951111E1,4.812873077E1,-1.189026489E2
8.395071117E1,-2.483146667E1,4.973118591E1,-1.174104309E2
8.397071417E1,-2.398255920E1,5.233409119E1,-1.194400024E2
8.399071617E1,-2.245472717E1,5.431993103E1,-1.248917542E2
8.401071817E1,-1.881517029E1,5.345045471E1,-1.328988342E2
8.403072017E1,-1.237487793E1,4.949067688E1,-1.404816589E2
8.405072317E1,-7.043685913E0,4.311275101E1,-1.414318542E2
8.407072517E1,-6.229202271E0,3.842979813E1,-1.379136658E2
8.409072717E1,-4.627593994E0,2.809920883E1,-1.285748291E2
8.411073017E1,-1.360275269E0,1.879064941E1,-1.188787842E2
8.413073217E1,2.071090698E0,9.834316254E0,-1.068251343E2
8.415073417E1,5.925918579E0,2.805351257E0,-9.668142700E1
8.417073717E1,9.166213989E0,-1.733467102E0,-9.180932617E1
8.419073917E1,1.102690125E1,-4.145675659E0,-8.852590942E1
8.421074117E1,1.366894531E1,-7.225692749E0,-8.781546021E1
8.423074317E1,1.658853149E1,-1.053491974E1,-9.037738037E1
8.425074617E1,1.931838989E1,-1.243686676E1,-1.020221863E2
8.427074817E1,1.946409607E1,-9.328392029E0,-1.160659485E2
8.429075017E1,1.674189758E1,-5.951286316E0,-1.195181580E2
8.431075317E1,1.487551880E1,-4.611480713E0,-1.172471924E2
8.433075517E1,1.339102173E1,-3.818534851E0,-1.163864136E2
8.435075717E1,1.319508362E1,-3.503173828E0,-1.161059570E2
8.437075917E1,1.354370117E1,-3.556854248E0,-1.157320862E2
8.439076217E1,1.293321228E1,-2.807678223E0,-1.146564331E2
8.441076417E1,1.126818848E1,-1.656005859E0,-1.117964478E2
8.443076617E1,9.616485596E0,-3.789825439E-1,-1.090278320E2
8.445076917E1,8.993576050E0,5.282821655E-1,-1.080899963E2
8.447077117E1,7.774963379E0,2.006759644E0,-1.051797791E2
8.449077317E1,5.936035156E0,4.715202332E0,-1.018026428E2
8.451077617E1,3.325653076E0,8.003562927E0,-9.911410522E1
8.453077817E1,-1.381835938E-1,1.096380997E1,-9.591619873E1
8.455078017E1,-3.560150146E0,1.406000900E1,-9.445370483E1
8.457078217E1,-5.818908691E0,1.778049469E1,-9.708596802E1
8.459078517E1,-1.021101379E1,2.214327240E1,-9.700674438E1
8.461078717E1,-1.738478088E1,3.018525314E1,-1.010321350E2
8.463078917E1,-2.295544434E1,3.815828323E1,-1.048767090E2
8.465079217E1,-2.628018188E1,4.356523895E1,-1.053703308E2
8.467079417E1,-2.770138550E1,4.561842346E1,-1.023384705E2
8.469079617E1,-2.751473999E1,4.764055634E1,-1.013348694E2
8.471079817E1,-2.402946472E1,5.029448700E1,-1.072931213E2
8.473080117E1,-2.310874939E1,4.684225464E1,-1.124379272E2
8.475080317E1,-2.288847351E1,4.533320618E1,-1.164555359E2
8.477080517E1,-2.258302307E1,4.512085342E1,-1.175792847E2
8.479080817E1,-2.325259399E1,4.552491760E1,-1.172161865E2
8.481081017E1,-2.396487427E1,4.670743561E1,-1.161806030E2
8.483081217E1,-2.411509705E1,4.782628250E1,-1.159610901E2
8.485081517E1,-2.387057495E1,4.963404465E1,-1.141682739E2
8.487081717E1,-2.375445557E1,5.203749084E1,-1.134728699E2
8.489081917E1,-2.403950500E1,5.403515625E1,-1.153268433E2
8.491082117E1,-2.283033752E1,5.408976746E1,-1.193855896E2
8.493082417E1,-1.840036011E1,5.195413208E1,-1.281771240E2
8.495082629E1,-1.192422485E1,4.640794373E1,-1.343595581E2
8.497082829E1,-8.227706909E0,4.035002136E1,-1.338905945E2
8.499083129E1,-9.043823242E0,3.219997406E1,-1.229216003E2
8.501083329E1,-9.642730713E0,2.562372589E1,-1.122414856E2
8.503083529E1,-9.679428101E0,2.104980850E1,-1.029152222E2
8.505083729E1,-6.628463745E0,1.673603058E1,-9.939620972E1
8.507084029E1,-2.030609131E0,1.187876892E1,-9.692019653E1
8.509084229E1,8.080596924E-1,8.355892181E0,-9.139984131E1
8.511084429E1,3.810348511E0,5.257507324E0,-9.005187988E1
8.513084729E1,7.308151245E0,1.734085083E0,-9.278045654E1
8.515084929E1,1.007173157E1,-9.125747681E-1,-9.481228638E1
8.517085129E1,1.213140869E1,-3.678688049E0,-9.803640747E1
8.519085329E1,1.339410400E1,-4.793418884E0,-1.041835938E2
8.521085629E1,1.399473572E1,-4.719253540E0,-1.091347046E2
8.523085829E1,1.360778809E1,-4.585273743E0,-1.105779114E2
8.525086029E1,1.311785889E1,-3.995567322E0,-1.119679260E2
8.527086329E1,1.191242981E1,-3.442405701E0,-1.107191772E2
8.529086529E1,1.071827698E1,-2.442039490E0,-1.103000793E2
8.531086729E1,8.714965820E0,-9.010238647E-1,-1.083999939E2
8.533087029E1,6.602432251E0,6.310348511E-1,-1.061583862E2
8.535087229E1,5.478958130E0,2.109352112E0,-1.043764343E2
8.537087429E1,3.780929565E0,2.817581177E0,-1.021351013E2
8.539087629E1,2.172241211E0,4.447174072E0,-9.861718750E1
8.541087929E1,-3.661499023E-1,6.576507568E0,-9.486999512E1
8.543088129E1,-3.938217163E0,9.786720276E0,-9.244384766E1
8.545088329E1,-7.946456909E0,1.252976990E1,-9.055944824E1
8.547088629E1,-1.142483521E1,1.495509338E1,-8.913839722E1
8.549088829E1,-1.449234009E1,1.728769302E1,-9.012637329E1
8.551089029E1,-1.754127502E1,2.060559845E1,-9.208789062E1
8.553089229E1,-2.154194641E1,2.715157700E1,-9.608636475E1
8.555089529E1,-2.693156433E1,3.227373123E1,-9.600827026E1
8.557089729E1,-3.132215881E1,3.678454971E1,-9.533526611E1
8.559089929E1,-3.491584778E1,3.850552368E1,-8.962170410E1
8.561090229E1,-3.638906860E1,3.982056427E1,-8.621560669E1
8.563090429E1,-3.534509277E1,4.282934570E1,-9.596850586E1
8.565090629E1,-3.484259033E1,4.313261414E1,-1.006062012E2
8.567090829E1,-3.340489197E1,4.346697235E1,-1.058722534E2
8.569091129E1,-3.362005615E1,4.435051727E1,-1.071935120E2
8.571091329E1,-3.421943665E1,4.409659195E1,-1.079968567E2
8.573091529E1,-3.548608398E1,4.396529007E1,-1.081336365E2
8.575091829E1,-3.600871277E1,4.489125061E1,-1.076093750E2
8.577092029E1,-3.566793823E1,4.552928925E1,-1.077181702E2
8.579092229E1,-3.478289795E1,4.683217621E1,-1.083577881E2
8.581092429E1,-3.383576965E1,4.752203369E1,-1.089951172E2
8.583092729E1,-3.190052795E1,4.699341583E1,-1.130263672E2
8.585092929E1,-2.927597046E1,4.542476654E1,-1.190871582E2
8.587093129E1,-2.329893494E1,4.116439819E1,-1.237652283E2
8.589093429E1,-1.671080017E1,3.343566132E1,-1.206024170E2
8.591093629E1,-1.247050476E1,2.749081802E1,-1.133656006E2
8.593093829E1,-1.122491455E1,2.375563049E1,-1.062023315E2
8.595094117E1,-1.036703491E1,1.912580109E1,-9.586746216E1
8.597094317E1,-6.851364136E0,1.355538940E1,-8.618261719E1
8.599094517E1,-3.093658447E0,8.505958557E0,-7.875711060E1
8.601094717E1,1.254180908E0,4.125114441E0,-7.288641357E1
8.603095017E1,5.589675903E0,4.274902344E-1,-7.099029541E1
8.605095217E1,9.960342407E0,-2.929847717E0,-7.208251953E1
8.607095417E1,1.291963196E1,-6.302513123E0,-7.490783691E1
8.609095717E1,1.543760681E1,-8.277343750E0,-8.355871582E1
8.611095917E1,1.849044800E1,-7.600265503E0,-9.852368164E1
8.613096117E1,1.707467651E1,-4.109184265E0,-1.048491516E2
8.615096317E1,1.534249878E1,-2.083663940E0,-1.064229126E2
8.617096617E1,1.458279419E1,-1.186157227E0,-1.075327454E2
8.619096817E1,1.255621338E1,3.111190796E-1,-1.098768311E2
8.621097017E1,1.042205811E1,2.054260254E0,-1.089127502E2
8.623097317E1,7.994903564E0,3.777061462E0,-1.075737915E2
8.625097517E1,5.367767334E0,5.498229980E0,-1.066812744E2
8.627097717E1,4.817886353E0,5.950210571E0,-1.056933899E2
8.629097917E1,5.127120972E0,5.445960999E0,-1.034149780E2
8.631098217E1,4.692138672E0,5.567718506E0,-1.005418701E2
8.633098417E1,3.014999390E0,7.097572327E0,-9.725991821E1
8.635098617E1,-1.356506348E-1,9.600448608E0,-9.457009888E1
8.637098917E1,-3.869857788E0,1.229146194E1,-9.196524048E1
8.639099117E1,-7.851608276E0,1.508215332E1,-9.005609131E1
8.641099317E1,-1.169064331E1,1.926465225E1,-9.016464233E1
8.643099517E1,-1.511875916E1,2.507327271E1,-9.347610474E1
8.645099817E1,-1.995840454E1,2.965712357E1,-9.317849731E1
8.647100017E1,-2.502058411E1,3.404245758E1,-9.250915527E1
8.649100217E1,-2.960133362E1,3.928040314E1,-9.362661743E1
8.651100517E1,-3.174070740E1,4.381909943E1,-9.588641357E1
8.653100717E1,-3.175511169E1,4.508715057E1,-9.462203979E1
8.655100917E1,-2.834442139E1,4.876922607E1,-1.013462219E2
8.657101117E1,-2.513751221E1,5.049190140E1,-1.096718445E2
8.659101417E1,-2.423439026E1,4.898419189E1,-1.114992981E2
8.661101617E1,-2.434815979E1,4.809812927E1,-1.134045105E2
8.663101817E1,-2.496017456E1,4.773663330E1,-1.141347961E2
8.665102117E1,-2.500347900E1,4.767979431E1,-1.138970642E2
8.667102317E1,-2.513015747E1,4.782554626E1,-1.136497498E2
8.669102517E1,-2.516261292E1,4.859067154E1,-1.109959717E2
8.671102717E1,-2.519392395E1,4.973532867E1,-1.092412720E2
8.673103017E1,-2.545594788E1,5.107512665E1,-1.085809937E2
8.675103217E1,-2.528730774E1,5.150746155E1,-1.092294312E2
8.677103417E1,-2.373696899E1,5.156164551E1,-1.145630493E2
8.679103717E1,-1.861169434E1,4.792510223E1,-1.221409302E2
8.681103917E1,-1.149972534E1,4.086403275E1,-1.255332947E2
8.683104117E1,-7.951126099E0,3.189359665E1,-1.183522339E2
8.685104317E1,-7.412582397E0,2.455784607E1,-1.077724609E2
8.687104617E1,-7.098495483E0,1.986125565E1,-1.006937866E2
8.689104817E1,-6.394760132E0,1.547097015E1,-9.124642944E1
8.691105017E1,-2.184173584E0,9.556442261E0,-8.408752441E1
8.693105317E1,5.277862549E-1,5.812782288E0,-7.642590332E1
8.695105604E1,4.428298950E0,2.275054932E0,-7.545141602E1
8.697105804E1,8.047470093E0,-1.053573608E0,-7.703756714E1
8.699106004E1,1.154164124E1,-4.207908630E0,-7.933120728E1
8.701106304E1,1.404258728E1,-7.830894470E0,-8.222378540E1
8.703106504E1,1.527705383E1,-8.833412170E0,-8.883523560E1
8.705106704E1,1.653358459E1,-8.158126831E0,-1.003122253E2
8.707107004E1,1.690121460E1,-7.613502502E0,-1.059739075E2
8.709107204E1,1.656405640E1,-7.542930603E0,-1.062123413E2
8.711107404E1,1.609277344E1,-7.162979126E0,-1.066677551E2
8.713107604E1,1.514622498E1,-6.391761780E0,-1.066379089E2
8.715107904E1,1.414312744E1,-5.737297058E0,-1.047708130E2
8.717108104E1,1.352848816E1,-5.421401978E0,-1.009221802E2
8.719108304E1,1.275274658E1,-5.338691711E0,-9.638027954E1
8.721108604E1,1.249497986E1,-5.319671631E0,-9.330364990E1
8.723108804E1,1.177819824E1,-5.397994995E0,-8.886135864E1
8.725109004E1,1.030819702E1,-4.816902161E0,-8.362667847E1
8.727109204E1,9.255432129E0,-4.047889709E0,-8.137768555E1
8.729109504E1,5.485443115E0,-1.137702942E0,-7.867388916E1
8.731109704E1,1.716430664E0,2.004287720E0,-7.678817749E1
8.733109904E1,-2.209976196E0,5.111839294E0,-7.527301025E1
8.735110204E1,-5.971847534E0,9.392772675E0,-7.513729858E1
8.737110404E1,-9.296722412E0,1.477362823E1,-7.807800293E1
8.739110604E1,-1.285139465E1,2.039449692E1,-8.435583496E1
8.741110804E1,-1.774539185E1,2.706616211E1,-8.968811035E1
8.743111104E1,-2.410859680E1,3.537104034E1,-9.339248657E1
8.745111304E1,-2.825083923E1,4.041239929E1,-9.315112305E1
8.747111504E1,-2.878216553E1,4.241194916E1,-9.307821655E1
8.749111804E1,-2.410180664E1,4.615459442E1,-1.087575989E2
8.751112004E1,-2.282252502E1,4.543981552E1,-1.174299011E2
8.753112204E1,-2.456584167E1,4.404654694E1,-1.225686340E2
8.755112404E1,-2.618022156E1,4.308588409E1,-1.250256348E2
8.757112704E1,-2.775376892E1,4.307249451E1,-1.261864624E2
8.759112904E1,-2.831391907E1,4.260813141E1,-1.255665283E2
8.761113104E1,-2.798818970E1,4.257246399E1,-1.239982605E2
8.763113404E1,-2.608232117E1,4.273678589E1,-1.220974121E2
8.765113604E1,-2.435108948E1,4.274187469E1,-1.193857117E2
8.767113804E1,-2.298202515E1,4.331401825E1,-1.155626526E2
8.769114004E1,-2.304495239E1,4.320981598E1,-1.101355286E2
8.771114304E1,-2.331582642E1,4.228453827E1,-1.046852417E2
8.773114504E1,-2.275967407E1,4.057569122E1,-1.017995605E2
8.775114704E1,-2.171466064E1,3.616127014E1,-9.686715698E1
8.777115004E1,-2.029602051E1,3.112665558E1,-9.160937500E1
8.779115204E1,-1.792163086E1,2.756447220E1,-9.126901245E1
8.781115404E1,-1.452816772E1,2.264864349E1,-9.103805542E1
8.783115604E1,-9.640808105E0,1.444093323E1,-8.989401245E1
8.785115904E1,-4.383026123E0,3.737556458E0,-8.439584351E1
8.787116104E1,3.317260742E-2,-4.603462219E0,-7.800311279E1
8.789116304E1,3.002090454E0,-7.347213745E0,-7.252874756E1
8.791116604E1,6.054443359E0,-9.694854736E0,-7.059802246E1
8.793116804E1,9.221023560E0,-1.335288239E1,-7.416769409E1
8.795116963E1,1.169477844E1,-1.649634552E1,-7.703826904E1
8.797117163E1,1.312118530E1,-1.838405609E1,-8.843527222E1
8.799117462E1,1.286192322E1,-1.754125977E1,-1.027800598E2
8.801117663E1,1.195652771E1,-1.642747498E1,-1.081486206E2
8.803117863E1,1.131401062E1,-1.618551636E1,-1.095968628E2
8.805118063E1,1.058839417E1,-1.574461365E1,-1.082775269E2
8.807118362E1,1.018574524E1,-1.484275055E1,-1.070207520E2
8.809118563E1,9.564498901E0,-1.428946686E1,-1.054175720E2
8.811118763E1,9.551422119E0,-1.390865326E1,-1.040695801E2
8.813119063E1,9.250549316E0,-1.341741943E1,-9.902502441E1
8.815119263E1,8.582382202E0,-1.265415192E1,-9.080712891E1
8.817119462E1,8.244125366E0,-1.151268768E1,-8.478250122E1
8.819119663E1,6.560928345E0,-9.773414612E0,-7.883193970E1
8.821119963E1,3.453201294E0,-6.915710449E0,-7.425881958E1
8.823120163E1,-4.735260010E-1,-3.107658386E0,-7.132431030E1
8.825120362E1,-4.346008301E0,2.890548706E-1,-6.915042114E1
8.827120663E1,-8.850189209E0,4.559837341E0,-7.113348389E1
8.829120863E1,-1.422114563E1,1.053174973E1,-7.681558228E1
8.831121063E1,-1.897613525E1,1.705573654E1,-8.562118530E1
8.833121263E1,-2.435188293E1,2.415267563E1,-8.653588867E1
8.835121563E1,-2.798576355E1,3.068964767E1,-8.639334106E1
8.837121763E1,-2.851940918E1,3.602658081E1,-8.563323975E1
8.839121963E1,-2.667698669E1,3.928834534E1,-8.805087280E1
8.841122163E1,-2.199797058E1,4.061040497E1,-9.887130737E1
8.843122463E1,-1.815058899E1,4.212595367E1,-1.088085632E2
8.845122663E1,-1.700152588E1,4.213352203E1,-1.137604370E2
8.847122863E1,-1.686788940E1,4.192361450E1,-1.167221375E2
8.849123162E1,-1.795033264E1,4.160842896E1,-1.178267822E2
8.851123363E1,-1.877955627E1,4.155481339E1,-1.181173401E2
8.853123563E1,-1.914671326E1,4.106293869E1,-1.167210083E2
8.855123763E1,-1.918095398E1,4.083420181E1,-1.147865601E2
8.857124063E1,-1.847933960E1,4.104496765E1,-1.116440430E2
8.859124262E1,-1.918885803E1,4.092007065E1,-1.075400085E2
8.861124463E1,-2.085858154E1,3.917161560E1,-1.005367432E2
8.863124763E1,-2.396669006E1,3.638223648E1,-9.242733765E1
8.865124963E1,-2.587474060E1,3.290077209E1,-8.395388794E1
8.867125162E1,-2.633718872E1,2.988127136E1,-8.150390625E1
8.869125363E1,-2.573536682E1,2.743112564E1,-8.359878540E1
8.871125663E1,-2.393106079E1,2.448324203E1,-8.562649536E1
8.873125863E1,-2.140762329E1,2.071362305E1,-8.706619263E1
8.875126063E1,-1.657069397E1,1.426710129E1,-8.815957642E1
8.877126262E1,-9.899627686E0,5.843360901E0,-8.320944214E1
8.879126563E1,-2.971298218E0,-3.134155273E-1,-7.711801147E1
8.881126763E1,1.536605835E0,-3.464118958E0,-7.229248047E1
8.883126963E1,5.341506958E0,-5.683952332E0,-7.232812500E1
8.885127263E1,7.240097046E0,-6.964904785E0,-7.425302124E1
8.887127463E1,1.004998779E1,-1.020037842E1,-7.835470581E1
8.889127663E1,1.182376099E1,-1.304740906E1,-8.446691895E1
8.891127863E1,1.267539978E1,-1.501683044E1,-9.279397583E1
8.893128163E1,1.336486816E1,-1.618392181E1,-1.036942749E2
8.895128342E1,1.271728516E1,-1.585900879E1,-1.078195190E2
8.897128542E1,1.196015930E1,-1.589971161E1,-1.090821838E2
8.899128742E1,1.140893555E1,-1.591361237E1,-1.083319092E2
8.901129042E1,1.087805176E1,-1.506060791E1,-1.072687988E2
8.903129242E1,9.526428223E0,-1.416268921E1,-1.066081238E2
8.905129442E1,7.492050171E0,-1.252407837E1,-1.035631714E2
8.907129742E1,5.048095703E0,-1.007161713E1,-9.863040161E1
8.909129942E1,3.393249512E0,-9.227493286E0,-9.531417847E1
8.911130142E1,2.910079956E0,-8.836883545E0,-9.138067627E1
8.913130342E1,1.779281616E0,-8.267646790E0,-8.616873169E1
8.915130642E1,-1.783752441E-1,-6.618927002E0,-8.167886353E1
8.917130842E1,-3.390701294E0,-3.201812744E0,-7.875445557E1
8.919131042E1,-7.331192017E0,-3.513183594E-1,-7.638171387E1
8.921131242E1,-1.138996887E1,3.899520874E0,-7.672906494E1
8.923131542E1,-1.601533508E1,1.133500290E1,-8.077706909E1
8.925131742E1,-2.063040161E1,1.942622375E1,-8.738894653E1
8.927131942E1,-2.552711487E1,2.693267822E1,-8.725253296E1
8.929132242E1,-2.838798523E1,3.302100372E1,-8.567419434E1
8.931132442E1,-2.856483459E1,3.697958374E1,-8.299584961E1
8.933132642E1,-2.640888977E1,3.963375854E1,-8.073638916E1
8.935132842E1,-2.147993469E1,4.166088104E1,-8.599337769E1
8.937133142E1,-1.554750061E1,4.265768814E1,-9.901119995E1
8.939133342E1,-1.225466919E1,4.335357285E1,-1.067242737E2
8.941133542E1,-1.134173584E1,4.313599396E1,-1.092414551E2
8.943133742E1,-1.147570801E1,4.335154724E1,-1.091369019E2
8.945134042E1,-1.217958069E1,4.344267273E1,-1.085080261E2
8.947134242E1,-1.335983276E1,4.350511169E1,-1.065306396E2
8.949134442E1,-1.512852478E1,4.343064499E1,-1.044545288E2
8.951134642E1,-1.717868042E1,4.443511963E1,-1.022178345E2
8.953134942E1,-2.056210327E1,4.511002731E1,-1.004697876E2
8.955135142E1,-2.448350525E1,4.473129272E1,-9.965435791E1
8.957135342E1,-2.733546448E1,4.273667908E1,-1.009381714E2
8.959135642E1,-2.833609009E1,3.992675018E1,-1.049961243E2
8.961135842E1,-2.756208801E1,3.510136414E1,-1.110817871E2
8.963136042E1,-2.426806641E1,2.875235748E1,-1.148710632E2
8.965136242E1,-2.159487915E1,2.347164154E1,-1.118446350E2
8.967136542E1,-1.988557434E1,1.889127350E1,-1.040750122E2
8.969136742E1,-1.809825134E1,1.476838684E1,-9.661938477E1
8.971136942E1,-1.421818542E1,1.135071945E1,-9.409936523E1
8.973137142E1,-9.588043213E0,7.460514069E0,-9.128292847E1
8.975137442E1,-6.297943115E0,4.207397461E0,-8.747644043E1
8.977137642E1,-2.816757202E0,2.012489319E0,-8.474746704E1
8.979137842E1,2.394104004E-1,-8.432006836E-1,-8.622637939E1
8.981138042E1,2.887588501E0,-3.442787170E0,-8.889572144E1
8.983138342E1,5.314849854E0,-6.169769287E0,-9.101528931E1
8.985138542E1,6.826416016E0,-8.340446472E0,-9.376119995E1
8.987138742E1,7.003631592E0,-9.714881897E0,-9.905224609E1
8.989139042E1,7.249511719E0,-8.832641602E0,-1.042626648E2
8.991139242E1,6.768875122E0,-7.676544189E0,-1.059885864E2
8.993139442E1,6.478210449E0,-7.436912537E0,-1.043266602E2
8.995139725E1,5.482452393E0,-6.845130920E0,-1.020804749E2
8.997140025E1,4.931137085E0,-6.096214294E0,-9.864611816E1
8.999140225E1,4.708297729E0,-6.148849487E0,-9.524636841E1
9.001140425E1,4.335739136E0,-6.213073730E0,-9.301675415E1
9.003140625E1,3.679061890E0,-5.807861328E0,-9.016598511E1
9.005140925E1,3.038085938E0,-5.141838074E0,-8.683108521E1
9.007141125E1,1.747085571E0,-4.489631653E0,-8.214416504E1
9.009141325E1,-7.320861816E-1,-2.912277222E0,-7.724227905E1
9.011141525E1,-4.566375732E0,2.695312500E-1,-7.380410767E1
9.013141825E1,-8.768325806E0,3.561195374E0,-7.188796997E1
9.015142025E1,-1.261520386E1,5.898918152E0,-7.017065430E1
9.017142225E1,-1.581817627E1,9.293453217E0,-7.022314453E1
9.019142425E1,-1.897027588E1,1.489898682E1,-7.373608398E1
9.021142725E1,-2.284373474E1,2.169155884E1,-7.950485229E1
9.023142925E1,-2.641957092E1,2.841521835E1,-8.168783569E1
9.025143125E1,-2.932736206E1,3.493436050E1,-8.102676392E1
9.027143325E1,-2.956298828E1,3.895244980E1,-7.926406860E1
9.029143625E1,-2.754512024E1,4.038091660E1,-7.564602661E1
9.031143825E1,-2.340924072E1,4.307757568E1,-8.339245605E1
9.033144025E1,-1.762515259E1,4.475303268E1,-9.474502563E1
9.035144225E1,-1.438388062E1,4.587658310E1,-1.010562134E2
9.037144525E1,-1.385176086E1,4.586614227E1,-1.028790588E2
