"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.548510000E-1,-1.993288159E0,-2.518422842E0,-4.760734439E-1
1.748525630E-1,-1.441048503E0,-1.944192052E0,-7.179760933E-1
1.968525630E-1,-9.382715225E-1,-9.636835456E-1,-4.524766207E-1
2.168588130E-1,-6.795613766E-1,-1.550026834E-1,8.496262878E-2
2.388510000E-1,-1.961051971E-1,-1.362404078E-1,3.621209264E-1
2.588588130E-1,3.351904750E-1,3.785270154E-1,4.779060483E-1
2.808510000E-1,5.143659711E-1,-2.340137511E-1,8.478809595E-1
3.008572500E-1,6.619859338E-1,-1.103746220E-1,8.143008351E-1
3.228494380E-1,4.640655816E-1,4.727224410E-1,7.898836732E-1
3.428510000E-1,1.946216673E-1,4.056319594E-1,8.904145956E-1
3.628572500E-1,-1.327672005E-1,6.022607684E-1,7.575775981E-1
3.848510000E-1,-6.488610506E-1,7.435800433E-1,7.558148503E-1
4.068510000E-1,-1.014367938E0,8.339706659E-1,8.122762442E-1
4.268572500E-1,-1.202130437E0,9.652369022E-1,5.274559259E-1
4.468619380E-1,-1.475344300E0,1.140642524E0,-4.679227620E-2
4.688510000E-1,-1.725502253E0,8.261864781E-1,-2.443111837E-1
4.888510000E-1,-1.956444263E0,4.907167852E-1,-5.779832602E-1
5.088588130E-1,-1.982973218E0,1.539380401E-1,-1.256357789E0
5.308494380E-1,-1.807794571E0,-1.267807186E-1,-1.606854796E0
5.508510000E-1,-1.449914813E0,-3.054849803E-1,-1.115998387E0
5.708510000E-1,-1.482884049E0,-2.323661566E0,-1.125999212E0
5.908572500E-1,-1.451258779E0,-2.742418289E0,-1.750460505E0
6.128510000E-1,-1.084826827E0,-3.129863977E0,-2.109247923E0
6.348666250E-1,-9.540144205E-1,-3.403392076E0,-2.327309370E0
6.568510000E-1,-9.882926941E-1,3.906221390E-1,-2.168082952E0
6.768510000E-1,-1.278977275E0,8.522267938E-1,-1.843120098E0
6.968510000E-1,-1.030232906E0,2.502627671E-1,-1.145529389E0
7.168510000E-1,-3.117158115E-1,-1.005012989E0,-3.311064243E-1
7.368510000E-1,2.868448496E-1,-2.071932793E0,8.855800331E-2
7.568619380E-1,5.077162981E-1,-1.778665066E0,-4.971395731E-1
7.788885000E-1,-2.971422970E-1,-9.507855773E-1,-1.453108788E0
8.008510000E-1,-1.328876257E0,-1.422897100E0,-9.763197303E-1
8.208572500E-1,-1.585387230E0,-1.853644371E0,-2.795144916E-1
8.428510000E-1,-1.265119314E0,-1.268016577E0,-2.958333194E-1
8.628510000E-1,-8.779529929E-1,-8.489979506E-1,-5.125333667E-1
8.828510000E-1,-5.198288560E-1,-1.041647434E0,-3.796265721E-1
9.028572500E-1,2.080083340E-1,-1.398392677E0,-1.744456589E-1
9.248525630E-1,1.137692928E0,-1.398130894E0,-1.424363256E-1
9.468588130E-1,1.406613231E0,-1.160225034E0,-2.188991904E-1
9.688556880E-1,8.733627796E-1,-9.677501321E-1,-4.179539979E-1
9.908510000E-1,-2.302089334E-2,-6.476393342E-1,-2.686585188E-1
1.010852563E0,-5.888217092E-1,-2.382374406E-1,2.008873969E-2
1.032851000E0,-8.528202176E-1,9.133307636E-2,9.105382860E-2
1.052857250E0,-8.689645529E-1,-7.405432314E-2,1.736602560E-2
1.074851000E0,-7.484146357E-1,-8.832587600E-1,-1.394518018E-1
1.094882250E0,-3.966435194E-1,-1.549293876E0,-1.875705272E-1
1.116851000E0,-2.705260413E-3,-1.730616093E0,2.368062735E-1
1.136852563E0,-4.043927789E-2,-1.295505524E0,5.856103301E-1
1.158852563E0,-1.148077548E-1,-9.379922748E-1,7.609810233E-1
1.180852563E0,1.007404029E-1,-1.330883384E0,6.050183773E-1
1.200852563E0,4.422838986E-1,-1.680402994E0,3.516838551E-1
1.222852563E0,7.084814906E-1,-1.717700720E0,5.483824387E-2
1.244851000E0,8.348433375E-1,-9.704554081E-1,2.804744057E-2
1.264851000E0,8.882329464E-1,-7.604573965E-1,1.664694995E-1
1.284851000E0,7.648207545E-1,-1.203439474E0,2.099980116E-1
1.304851000E0,4.097160399E-1,-1.672828317E0,-5.139994621E-2
1.324851000E0,-8.429940045E-2,-2.059767723E0,-3.600265086E-1
