"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.846000000E-2,5.625000000E0,1.750000000E0,-5.056250000E1
5.846000000E-2,6.250000000E0,2.687500000E0,-5.062500000E1
7.846000000E-2,6.437500000E0,3.500000000E0,-5.056250000E1
9.846000000E-2,4.937500000E0,4.875000000E0,-5.156250000E1
1.184600000E-1,3.625000000E0,6.500000000E0,-5.187500000E1
1.384693750E-1,2.062500000E0,8.500000000E0,-5.175000000E1
1.684615630E-1,-5.437500000E0,1.393750000E1,-5.087500000E1
1.984600000E-1,-1.043750000E1,1.718750000E1,-4.931250000E1
2.184600000E-1,-1.137500000E1,1.831250000E1,-4.868750000E1
2.384646880E-1,-1.162500000E1,1.875000000E1,-4.843750000E1
2.684600000E-1,-1.175000000E1,1.925000000E1,-4.831250000E1
2.884646880E-1,-1.187500000E1,1.900000000E1,-4.843750000E1
3.184600000E-1,-1.187500000E1,1.837500000E1,-4.831250000E1
3.384631250E-1,-1.100000000E1,1.837500000E1,-4.825000000E1
3.684584380E-1,-9.812500000E0,1.806250000E1,-4.787500000E1
3.884600000E-1,-8.812500000E0,1.868750000E1,-4.762500000E1
4.184600000E-1,-7.500000000E0,2.000000000E1,-4.687500000E1
4.384600000E-1,-6.437500000E0,2.093750000E1,-4.631250000E1
4.584600000E-1,-5.562500000E0,2.212500000E1,-4.581250000E1
4.784631250E-1,-5.125000000E0,2.350000000E1,-4.500000000E1
5.084600000E-1,-4.812500000E0,2.587500000E1,-4.393750000E1
5.284662500E-1,-5.312500000E0,2.768750000E1,-4.287500000E1
5.584600000E-1,-6.437500000E0,2.968750000E1,-4.131250000E1
5.784600000E-1,-8.625000000E0,3.093750000E1,-4.000000000E1
5.984975000E-1,-1.156250000E1,3.200000000E1,-3.868750000E1
6.284584380E-1,-1.712500000E1,3.262500000E1,-3.687500000E1
6.484600000E-1,-2.050000000E1,3.275000000E1,-3.556250000E1
6.684600000E-1,-2.162500000E1,3.281250000E1,-3.562500000E1
6.884600000E-1,-2.218750000E1,3.350000000E1,-3.525000000E1
7.184631250E-1,-2.337500000E1,3.393750000E1,-3.400000000E1
7.484600000E-1,-2.562500000E1,3.375000000E1,-3.268750000E1
7.784584380E-1,-2.775000000E1,3.306250000E1,-3.193750000E1
7.984584380E-1,-2.925000000E1,3.312500000E1,-3.137500000E1
8.184600000E-1,-3.075000000E1,3.368750000E1,-2.987500000E1
8.384600000E-1,-3.193750000E1,3.468750000E1,-2.793750000E1
8.584600000E-1,-3.287500000E1,3.493750000E1,-2.656250000E1
8.784600000E-1,-3.418750000E1,3.512500000E1,-2.562500000E1
8.984600000E-1,-3.487500000E1,3.512500000E1,-2.475000000E1
9.184600000E-1,-3.568750000E1,3.493750000E1,-2.431250000E1
9.384600000E-1,-3.643750000E1,3.437500000E1,-2.462500000E1
9.584615630E-1,-3.712500000E1,3.375000000E1,-2.525000000E1
9.884615630E-1,-3.787500000E1,3.275000000E1,-2.493750000E1
1.018460000E0,-3.806250000E1,3.293750000E1,-2.437500000E1
1.038460000E0,-3.818750000E1,3.350000000E1,-2.362500000E1
1.058460000E0,-3.787500000E1,3.393750000E1,-2.300000000E1
1.078460000E0,-3.875000000E1,3.418750000E1,-2.206250000E1
1.098491250E0,-3.962500000E1,3.462500000E1,-2.056250000E1
1.128460000E0,-4.031250000E1,3.425000000E1,-1.868750000E1
1.148460000E0,-4.037500000E1,3.481250000E1,-1.806250000E1
1.168460000E0,-4.012500000E1,3.518750000E1,-1.750000000E1
1.188464688E0,-4.006250000E1,3.568750000E1,-1.681250000E1
1.218460000E0,-4.075000000E1,3.593750000E1,-1.562500000E1
