"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.400000000E-2,3.612999916E-1,-6.013000011E-1,-7.038999796E-1
3.400000000E-2,1.008000001E-1,-2.513999939E-1,-3.946999907E-1
5.400000000E-2,6.365999579E-1,-7.145999670E-1,-4.282999933E-1
7.400000000E-2,8.768999577E-1,-1.310899973E0,6.182000041E-1
9.400000000E-2,9.224999547E-1,-2.012399912E0,6.714000106E-1
1.140000000E-1,5.622999668E-1,-1.746599913E0,9.606999755E-1
1.340093750E-1,1.611699939E0,-1.389699936E0,4.508999884E-1
1.640015630E-1,1.838099957E0,-9.941999912E-1,6.886000037E-1
1.940000000E-1,6.021999717E-1,3.026999831E-1,-5.115000010E-1
2.140000000E-1,1.602299929E0,-8.195999861E-1,4.184999764E-1
2.340046880E-1,7.418000102E-1,-4.160000011E-2,6.168000102E-1
2.640000000E-1,1.889999956E-1,-3.824999928E-1,1.476199985E0
2.840046880E-1,-9.799000025E-1,1.067099929E0,1.195299983E0
3.140000000E-1,2.559999824E-1,2.096000016E-1,-2.062900066E0
3.340031250E-1,1.190299988E0,2.595999837E-1,-2.167999893E-1
3.639984380E-1,1.924799919E0,3.008999825E-1,-6.875000000E-1
3.840000000E-1,2.786099911E0,4.270000011E-2,4.438000023E-1
4.140000000E-1,1.904999971E0,-7.705000043E-1,8.479999751E-2
4.340000000E-1,1.993399978E0,-8.575999737E-1,1.400000006E-1
4.540000000E-1,1.968199968E0,-7.594999671E-1,4.750999808E-1
4.740031250E-1,2.073199987E0,-9.534999728E-1,8.249999583E-2
5.040000000E-1,2.115999937E0,-1.308099985E0,6.517999768E-1
5.240062500E-1,8.287999630E-1,-1.325699925E0,6.132000089E-1
5.540000000E-1,2.976999879E-1,-1.096699953E0,5.613999963E-1
5.740000000E-1,1.011099935E0,-3.612999916E-1,-1.063899994E0
5.940375000E-1,1.791599989E0,-9.899999946E-2,-6.247999668E-1
6.239984380E-1,3.502699852E0,-1.510999918E0,1.273399949E0
6.440000000E-1,1.291899920E0,-8.470999599E-1,-3.320499897E0
6.640000000E-1,-4.742999971E-1,-3.824999928E-1,-1.820099950E0
