"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.205801706E1,1.187750589E2,0.000000000E0,0.000000000E0,0.000000000E0,1.901598930E1,0.000000000E0
4.075343750E-1,3.205801706E1,1.187750589E2,0.000000000E0,0.000000000E0,0.000000000E0,1.901598930E1,0.000000000E0
2.966306770E0,3.205807531E1,1.187750609E2,3.115954681E1,5.767244101E-1,3.197050781E2,1.909607887E1,1.909607887E1
3.965531249E0,3.205807820E1,1.187750688E2,3.120876670E1,8.306335211E-1,2.497521591E1,1.432781792E1,1.432781792E1
4.967077082E0,3.205807827E1,1.187750877E2,3.297698647E1,1.420994043E0,3.783569336E1,7.750239372E0,7.750239372E0
5.964690103E0,3.205809177E1,1.187751053E2,3.293362698E1,1.434112310E0,2.154087448E1,6.688167572E0,6.688167572E0
6.964655207E0,3.205810601E1,1.187751167E2,3.196044836E1,1.455135584E0,3.559691162E2,5.425678253E0,5.425678253E0
7.969570311E0,3.205811854E1,1.187751163E2,2.767948181E1,1.672108531E0,3.536732788E2,8.788070679E0,8.788070679E0
8.975542707E0,3.205812194E1,1.187751153E2,2.458860489E1,1.498743057E0,3.252166748E2,4.699999809E0,4.699999809E0
9.968526561E0,3.205815426E1,1.187750933E2,2.712172797E1,1.392123699E0,3.087312622E2,1.238895988E1,1.238895988E1
1.068447500E1,3.205815559E1,1.187750545E2,2.775204903E1,1.512425184E0,2.826410522E2,1.264151573E1,1.264151573E1
1.168116823E1,3.205814096E1,1.187750408E2,3.328495424E1,1.408870697E0,2.818711548E2,1.459170341E1,1.459170341E1
1.268621666E1,3.205821901E1,1.187750882E2,2.976393971E1,1.377885103E0,3.009651489E2,1.345103264E1,1.345103264E1
1.369079479E1,3.205823608E1,1.187750597E2,2.831553254E1,8.728569150E-1,3.009651489E2,1.154099464E1,1.154099464E1
1.469187291E1,3.205824016E1,1.187750346E2,2.783020775E1,7.953619957E-1,3.297238159E2,9.888162613E0,9.888162613E0
1.569239948E1,3.205824546E1,1.187750262E2,2.652856513E1,1.114748120E0,3.025095215E2,3.453289270E0,3.453289270E0
1.669319010E1,3.205825321E1,1.187750150E2,2.902396088E1,1.185750246E0,2.965634460E2,3.991924763E0,3.991924763E0
1.769175156E1,3.205825824E1,1.187750012E2,2.944214726E1,1.297319174E0,2.800665283E2,3.877161980E0,3.877161980E0
1.868878750E1,3.205826125E1,1.187749910E2,2.861244171E1,1.318685770E0,2.788697815E2,4.041025162E0,4.041025162E0
1.969273020E1,3.205825752E1,1.187749767E2,2.788532805E1,1.314502716E0,2.738630066E2,4.161512375E0,4.161512375E0
2.069629270E1,3.205824815E1,1.187749627E2,2.696625727E1,1.308527112E0,2.744122620E2,4.320953369E0,4.320953369E0
2.169297812E1,3.205824293E1,1.187749448E2,2.577952236E1,1.103320599E0,2.740236206E2,4.418009758E0,4.418009758E0
2.269011875E1,3.205824106E1,1.187749288E2,2.484672919E1,1.182434320E0,3.243924866E2,4.482286453E0,4.482286453E0
2.369519427E1,3.205824655E1,1.187749127E2,2.460258458E1,1.238875031E0,3.202593079E2,4.548955917E0,4.548955917E0
2.469322343E1,3.205825377E1,1.187748961E2,2.442489195E1,1.315362453E0,3.268793945E2,4.583754539E0,4.583754539E0
2.569829791E1,3.205826729E1,1.187748814E2,2.450974140E1,1.601396322E0,3.196760864E2,4.611723900E0,4.611723900E0
2.669519427E1,3.205826997E1,1.187748580E2,2.456969066E1,1.584426403E0,2.910557556E2,4.401476383E0,4.401476383E0
2.769869323E1,3.205827592E1,1.187748409E2,2.463708538E1,1.509899020E0,2.884868774E2,4.463560581E0,4.463560581E0
2.869617135E1,3.205828167E1,1.187748273E2,2.466152402E1,1.405121326E0,3.049081726E2,4.368935108E0,4.368935108E0
2.969326614E1,3.205828669E1,1.187748193E2,2.457089875E1,1.298898935E0,3.226916504E2,4.257185936E0,4.257185936E0
3.069279427E1,3.205829936E1,1.187748198E2,2.468702684E1,8.907074928E-1,3.445577393E2,4.157982826E0,4.157982826E0
3.169091458E1,3.205830780E1,1.187748183E2,2.489430083E1,1.001901150E0,1.575539970E1,4.194755554E0,4.194755554E0
3.269635468E1,3.205831145E1,1.187748190E2,2.507520114E1,1.134269714E0,1.529308510E1,4.274453640E0,4.274453640E0
3.369716666E1,3.205831355E1,1.187748177E2,2.539882477E1,9.393787980E-1,4.464932919E0,4.192234993E0,4.192234993E0
3.469890937E1,3.205831798E1,1.187748160E2,2.581054765E1,9.738915563E-1,3.489632263E2,4.130728722E0,4.130728722E0
3.569210781E1,3.205832300E1,1.187748139E2,2.608259117E1,9.476526976E-1,3.543210754E2,4.179951191E0,4.179951191E0
3.669470104E1,3.205832826E1,1.187748119E2,2.630078672E1,8.701990247E-1,7.088586330E0,4.105749130E0,4.105749130E0
3.769651041E1,3.205833660E1,1.187748121E2,2.650911745E1,9.203418493E-1,1.059065628E1,3.918557644E0,3.918557644E0
3.869519947E1,3.205834599E1,1.187748115E2,2.679080456E1,1.010130763E0,8.100219727E0,3.982363224E0,3.982363224E0
