"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-3.355617523E0,5.416871548E0,6.010394573E0
2.000000000E-2,-3.449192286E0,5.691448212E0,6.128562450E0
4.000156300E-2,-3.421017408E0,5.720638752E0,6.527369499E0
6.000625000E-2,-2.959233284E0,5.203950882E0,6.493726254E0
8.200468800E-2,-2.551998854E0,4.280889988E0,7.406913280E0
1.040015630E-1,-2.763694048E0,3.754280806E0,8.245841980E0
1.260078130E-1,-2.480776072E0,3.553119898E0,7.907837391E0
1.480000000E-1,-1.156772971E0,3.697365761E0,9.503381729E0
1.680015630E-1,-9.970126152E-1,2.970964909E0,8.504051208E0
1.900000000E-1,-1.510406137E0,3.713981390E0,8.740550995E0
2.100000000E-1,-1.379443258E-1,2.468852997E0,7.817470551E0
2.300000000E-1,-5.680866241E-1,2.611393929E0,1.070676422E1
2.500046880E-1,-1.415806413E0,3.643304586E0,9.912158012E0
2.720000000E-1,-1.554794550E0,2.925101519E0,1.033802891E1
2.920015630E-1,-2.113524675E0,3.820647955E0,9.265924454E0
3.140000000E-1,-7.484274507E-1,3.350235224E0,7.188265324E0
3.340031250E-1,1.857517362E-1,3.509746552E0,8.992276192E0
3.560000000E-1,3.345561922E-1,3.831689835E0,8.605469704E0
3.760109380E-1,1.705495238E0,3.488916874E0,9.095773697E0
3.980000000E-1,1.555982113E0,2.759001493E0,9.359375000E0
4.180000000E-1,9.093369842E-1,2.354821682E0,9.441974640E0
4.380015630E-1,1.016051292E0,1.986612797E0,9.504540443E0
4.580078130E-1,9.114342928E-1,1.941534758E0,1.026448822E1
4.800000000E-1,8.857396841E-1,1.267883062E0,9.297642708E0
5.000000000E-1,8.719203472E-1,5.479370356E-1,9.985909462E0
5.200000000E-1,-1.158410534E-1,-4.827668518E-2,1.018435955E1
5.400062500E-1,-1.577635288E0,2.158899605E-1,1.007423496E1
5.619984380E-1,-7.713926435E-1,-1.402044594E-1,1.080023479E1
5.820000000E-1,5.011830330E-1,8.004295081E-2,7.618512630E0
6.020000000E-1,1.630901456E0,-3.061896563E-1,1.061072826E1
6.220000000E-1,3.751733065E0,-1.820761681E0,1.121864414E1
6.420031250E-1,2.764364481E0,-1.391241789E0,6.573290348E0
6.640000000E-1,9.478932023E-1,-1.023933053E0,7.876234055E0
6.840000000E-1,-1.092407227E0,-5.298846960E-1,8.747445107E0
7.060109380E-1,-1.848247051E0,4.285429418E-1,1.014544964E1
7.280000000E-1,-6.154630780E-1,1.836831570E-1,8.839546204E0
7.480000000E-1,9.757808596E-2,1.029985547E-1,7.705814838E0
7.680015630E-1,1.344890118E0,-2.041583657E-1,6.448935509E0
7.900000000E-1,6.124272346E-1,9.173336029E-1,7.621892929E0
8.100000000E-1,-1.128157496E0,1.493503094E0,9.223126411E0
8.300000000E-1,-1.169653654E0,2.120496482E-1,1.009927940E1
8.500031250E-1,-6.740922928E-1,-2.367875099E0,1.092101669E1
8.720000000E-1,-5.839649439E-1,-7.991462350E-1,1.258345509E1
8.920000000E-1,-6.438487172E-1,-8.669212461E-1,1.365377808E1
9.120000000E-1,2.836075425E-1,-8.954410553E-1,1.342979622E1
9.320015630E-1,1.317050457E0,-4.152120352E-1,1.192855453E1
9.520031250E-1,2.674964905E0,-2.842109203E-1,1.052324390E1
9.740000000E-1,3.175755262E0,-2.468134612E-1,9.477677345E0
9.940000000E-1,2.587777615E0,4.427357763E-2,8.994306564E0
1.014000000E0,3.691399336E0,-6.050722003E-1,8.916026115E0
1.034000000E0,4.600506306E0,-1.209751844E0,9.717347145E0
1.054000000E0,5.770533562E0,-2.281482697E0,1.055722237E1
1.074000000E0,6.264543533E0,-2.919843912E0,1.095854855E1
