"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,4.002434731E0,1.853408933E0,9.621500969E0
2.000937500E-2,4.119118690E0,1.624398708E0,9.703067780E0
4.200000000E-2,3.890050888E0,1.682022452E0,9.219056129E0
6.200000000E-2,3.505360126E0,1.880808115E0,9.443908691E0
8.200000000E-2,3.184288025E0,2.070907831E0,9.104967117E0
1.020000000E-1,3.014060497E0,2.479665041E0,8.986454010E0
1.220000000E-1,2.577176094E0,3.171340227E0,8.691689491E0
1.420000000E-1,2.523584366E0,3.334682226E0,8.154248238E0
1.620078120E-1,2.654930115E0,2.992062569E0,7.882899284E0
1.840015620E-1,2.592432022E0,2.521774292E0,8.987450600E0
2.040093750E-1,2.414571524E0,2.405770302E0,1.027995491E1
2.260000000E-1,2.422031879E0,2.499833822E0,1.025424099E1
2.460000000E-1,2.023789883E0,2.608339071E0,8.606809616E0
2.660000000E-1,2.154791117E0,2.189650536E0,1.024840069E1
2.860000000E-1,2.283158541E0,1.293606281E0,1.246471310E1
3.060000000E-1,2.622445583E0,5.001487136E-1,1.379548645E1
3.260000000E-1,2.568949699E0,2.394105792E-1,1.338349247E1
3.460093750E-1,2.256582975E0,2.802844048E-1,1.213375664E1
3.680000000E-1,1.795794845E0,3.688315451E-1,1.029412937E1
3.880000000E-1,2.001092911E0,2.296230942E-1,7.666204929E0
4.080000000E-1,2.789943933E0,-2.022525817E-1,6.128418922E0
4.280000000E-1,3.187304735E0,-5.703945830E-2,4.985560894E0
4.480000000E-1,2.749932051E0,7.734516263E-1,5.555122375E0
4.680000000E-1,2.002816677E0,1.241958618E0,8.700126648E0
4.880062500E-1,1.973885179E0,9.000857472E-1,1.063420105E1
5.100000000E-1,2.381023884E0,1.485764861E0,1.086137295E1
5.300015620E-1,3.533410549E0,2.228800535E0,1.036312962E1
5.520000000E-1,3.556395054E0,3.246709824E0,9.437253952E0
5.720000000E-1,3.322701693E0,3.186605692E0,9.126255989E0
5.920000000E-1,3.082074881E0,2.971970320E0,8.843596458E0
6.120015620E-1,2.578986168E0,2.875732899E0,8.352000237E0
6.340000000E-1,2.238367796E0,3.692921877E0,8.008115768E0
6.540000000E-1,2.336769581E0,3.246661901E0,8.025037766E0
6.740015620E-1,2.067939043E0,2.468594313E0,9.221429825E0
6.960000000E-1,1.725003123E0,2.417932987E0,9.453888893E0
7.160000000E-1,1.982734084E0,2.935492277E0,8.735024452E0
7.360000000E-1,1.899013638E0,3.272442579E0,8.412947655E0
7.560000000E-1,1.496069551E0,2.792788267E0,8.649895668E0
7.760000000E-1,1.272154212E0,2.542766571E0,9.731730461E0
7.960000000E-1,1.199763179E0,2.301517248E0,1.030075550E1
8.160000000E-1,1.118063450E0,2.154149294E0,1.006092358E1
8.360000000E-1,1.703732967E0,2.494432449E0,8.924376488E0
8.560000000E-1,1.758502722E0,1.813511968E0,8.930659294E0
8.760015620E-1,1.929391265E0,1.878490567E0,9.311988831E0
8.980000000E-1,2.189564466E0,2.652258158E0,1.064854717E1
9.180000000E-1,1.680087924E0,2.917880535E0,1.169408607E1
9.380000000E-1,1.237677693E0,2.957097530E0,1.211984158E1
9.580000000E-1,4.945845902E-1,2.482988119E0,1.212091541E1
9.780218750E-1,3.633727729E-1,1.944608808E0,1.211338806E1
1.000000000E0,1.710800678E-1,1.393070936E0,1.049804688E1
1.020006250E0,-3.522349298E-1,1.628085852E0,8.707979202E0
1.042000000E0,-1.055804610E0,2.142350674E0,7.172903538E0
1.062000000E0,-1.286854625E0,2.137140989E0,6.894151211E0
1.082000000E0,-2.199782848E0,2.100863934E0,6.375442982E0
1.102001562E0,-2.712371826E0,2.711299181E0,6.892436981E0
1.124000000E0,-4.275804520E0,2.860860109E0,7.017835617E0
1.144000000E0,-4.901725769E0,2.717734814E0,6.202868938E0
1.164000000E0,-3.550256252E0,3.704538584E0,4.990301609E0
1.184000000E0,-4.247342587E0,3.133961916E0,3.759768009E0
1.204000000E0,-4.185753822E0,2.068676472E0,4.378707409E0
1.224000000E0,-4.341578007E0,1.347073555E0,4.590163231E0
1.244000000E0,-3.971013308E0,7.876444459E-1,4.635375500E0
1.264000000E0,-4.102579594E0,1.927485466E0,4.518050194E0
1.284000000E0,-4.860938072E0,7.329992056E-1,3.549662352E0
1.304000000E0,-4.513960838E0,1.126998588E-1,5.027804375E0
1.324000000E0,-4.669066429E0,2.948698774E-2,6.278592587E0
1.344001562E0,-6.401022434E0,9.068948627E-1,6.379512787E0
1.364001562E0,-7.164131165E0,1.287869811E0,7.555094719E0
1.386000000E0,-5.820974350E0,-7.465120405E-2,8.996097565E0
1.406000000E0,-4.991824150E0,-6.002933979E-1,9.187318802E0
1.426000000E0,-5.476429939E0,-1.096649647E0,9.019733429E0
1.446000000E0,-8.393122673E0,-4.987313449E-1,8.167531013E0
1.466000000E0,-9.415935516E0,-9.948961139E-1,9.862875938E0
1.486000000E0,-9.666570663E0,-3.214761496E0,1.271786499E1
1.506000000E0,-1.060381317E1,-3.220095873E0,1.528011227E1
1.526000000E0,-1.039216709E1,-2.172632694E0,1.645402718E1
1.546000000E0,-9.691987038E0,-1.099877119E0,1.532679749E1
1.566000000E0,-8.551954269E0,-1.034649491E0,1.362029648E1
1.586000000E0,-7.453599930E0,-4.023407996E-1,1.393522072E1
1.606000000E0,-7.506109238E0,2.438063323E-1,1.628507233E1
1.626000000E0,-7.967395306E0,3.774506748E-1,1.351498985E1
1.646000000E0,-7.993051529E0,8.531306386E-1,1.067312050E1
1.666000000E0,-7.706762791E0,1.247589707E0,8.732622147E0
1.686001562E0,-7.736383438E0,1.407598972E0,7.364861012E0
