"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211369900E1,1.189504710E2,0.000000000E0,0.000000000E0,0.000000000E0,5.000000000E1,0.000000000E0
4.705411460E-1,3.211369900E1,1.189504710E2,3.685437122E1,7.179289460E-1,1.685841827E2,5.000000000E1,0.000000000E0
1.033418750E0,3.211369362E1,1.189505610E2,9.083073673E1,8.482440710E-1,4.031351089E1,2.899037933E1,2.899037933E1
2.029328125E0,3.211390618E1,1.189505452E2,5.883898960E1,4.045910537E-1,5.122215652E1,2.002720642E1,2.002720642E1
3.025813021E0,3.211372498E1,1.189504578E2,1.803325895E1,1.254525781E0,4.371512604E1,1.142786026E1,1.142786026E1
4.460876041E0,3.211399729E1,1.189505953E2,6.444124609E1,1.074251890E0,3.620840454E1,1.263224030E1,1.263224030E1
5.461719791E0,3.211376723E1,1.189505036E2,2.819236967E1,1.024899125E0,1.971223259E1,8.284263611E0,8.284263611E0
6.460530208E0,3.211373750E1,1.189504670E2,2.832290855E1,1.209284425E0,7.998812866E1,7.126895905E0,7.126895905E0
7.474574999E0,3.211368957E1,1.189504644E2,2.099403063E1,1.109129429E0,7.998812866E1,5.836745262E0,5.836745262E0
8.470062499E0,3.211367764E1,1.189504775E2,1.702701335E1,6.887004972E-1,7.091915131E1,4.699999809E0,4.699999809E0
9.471445312E0,3.211367790E1,1.189504898E2,1.541764577E1,1.223215461E0,6.114517212E1,4.175696373E0,4.175696373E0
1.047685990E1,3.211368134E1,1.189505007E2,1.509654845E1,1.110776186E0,7.028345490E1,4.699999809E0,4.699999809E0
1.147102292E1,3.211368300E1,1.189505139E2,1.430566980E1,1.168036461E0,6.879258728E1,4.699999809E0,4.699999809E0
1.248239271E1,3.211368420E1,1.189505266E2,1.312951061E1,1.224834800E0,5.921899414E1,4.699999809E0,4.699999809E0
1.349237239E1,3.211368371E1,1.189505384E2,1.329988852E1,1.045375466E0,6.018889999E1,4.699999809E0,4.699999809E0
1.447647500E1,3.211368355E1,1.189505495E2,1.350538108E1,9.216842651E-1,6.644245148E1,4.699999809E0,4.699999809E0
1.548146146E1,3.211368159E1,1.189505604E2,1.361336043E1,1.051041007E0,6.505501556E1,4.699999809E0,4.699999809E0
1.649633125E1,3.211367778E1,1.189505748E2,1.322799172E1,1.138539076E0,6.185349655E1,4.699999809E0,4.699999809E0
1.747934791E1,3.211367312E1,1.189505892E2,1.278081600E1,1.211640239E0,7.443146515E1,4.699999809E0,4.699999809E0
1.848097291E1,3.211367499E1,1.189506001E2,1.252786222E1,1.301993012E0,6.392261124E1,4.699999809E0,4.699999809E0
1.951720729E1,3.211368091E1,1.189506083E2,1.240089306E1,1.351089835E0,4.995530319E1,4.699999809E0,4.699999809E0
2.047920729E1,3.211368505E1,1.189506176E2,1.221178165E1,1.365824699E0,4.270763779E1,4.699999809E0,4.699999809E0
2.148644375E1,3.211369713E1,1.189506308E2,1.192436791E1,1.156539679E0,4.231013870E1,6.144320488E0,6.144320488E0
2.261150833E1,3.211369377E1,1.189506432E2,1.174103178E1,8.492479920E-1,5.865585709E1,6.988685608E0,6.988685608E0
2.347039010E1,3.211369383E1,1.189506571E2,1.144203892E1,1.051536322E0,6.439591980E1,8.129083633E0,8.129083633E0
2.448428906E1,3.211369396E1,1.189506719E2,1.105709757E1,1.094230890E0,8.611701202E1,1.021944714E1,1.021944714E1
2.550679583E1,3.211369805E1,1.189506807E2,1.086818619E1,9.673360586E-1,9.159201050E1,1.223680115E1,1.223680115E1
2.648560833E1,3.211370382E1,1.189506869E2,1.051666343E1,8.414730430E-1,4.343632126E1,1.319991875E1,1.319991875E1
2.748943333E1,3.211371121E1,1.189506925E2,1.031757579E1,8.198464513E-1,1.270157433E1,1.391006660E1,1.391006660E1
2.851223906E1,3.211371934E1,1.189506931E2,1.022792614E1,7.239727378E-1,1.166906166E1,1.488343239E1,1.488343239E1
2.948623489E1,3.211372999E1,1.189506892E2,9.940775070E0,6.594668627E-1,3.485648804E2,1.411868858E1,1.411868858E1
3.049082864E1,3.211374200E1,1.189506832E2,9.856390332E0,9.857581258E-1,3.366899414E2,1.309005928E1,1.309005928E1
3.150684479E1,3.211375665E1,1.189506799E2,9.756693057E0,1.099741340E0,3.312247009E2,1.279316330E1,1.279316330E1
3.248010260E1,3.211377305E1,1.189506823E2,9.680505062E0,1.136423707E0,1.019055080E1,1.297195435E1,1.297195435E1
3.348373124E1,3.211378623E1,1.189506850E2,9.644104365E0,1.062990904E0,1.966458321E1,1.294969559E1,1.294969559E1
3.451580208E1,3.211379476E1,1.189506894E2,9.622578312E0,1.011594176E0,1.506540680E1,1.475358582E1,1.475358582E1
3.548463750E1,3.211380150E1,1.189506905E2,9.667167626E0,9.582750797E-1,4.901907921E0,1.588979912E1,1.588979912E1
3.648464479E1,3.211380990E1,1.189506893E2,9.481174055E0,8.198474646E-1,3.562732544E2,1.682831001E1,1.682831001E1
3.754818593E1,3.211381706E1,1.189506871E2,9.521222431E0,8.534483314E-1,3.527344360E2,1.799644089E1,1.799644089E1
3.848456718E1,3.211382666E1,1.189506850E2,9.621348046E0,1.317847252E0,3.444548645E2,1.893826103E1,1.893826103E1
3.948198906E1,3.211383582E1,1.189506828E2,9.838255790E0,1.221311569E0,3.409677429E2,1.811890984E1,1.811890984E1
4.065563802E1,3.211384474E1,1.189506792E2,1.012222393E1,8.378683925E-1,3.498721924E2,1.824959373E1,1.824959373E1
4.148097447E1,3.211385006E1,1.189506781E2,1.027651293E1,5.642111897E-1,3.528557129E2,1.909707642E1,1.909707642E1
4.248048229E1,3.211385567E1,1.189506783E2,1.046363297E1,8.562728167E-1,1.173512816E0,1.887213326E1,1.887213326E1
4.349511510E1,3.211386383E1,1.189506777E2,1.051522751E1,1.007057190E0,1.367654991E1,1.781793594E1,1.781793594E1
4.446880364E1,3.211387244E1,1.189506734E2,1.049211376E1,9.574947357E-1,3.513169556E2,1.709914398E1,1.709914398E1
4.547511614E1,3.211388100E1,1.189506701E2,1.045539595E1,9.610962868E-1,3.335358887E2,1.676185989E1,1.676185989E1
4.648665572E1,3.211389119E1,1.189506648E2,1.044732282E1,9.268649817E-1,3.408026428E2,1.477497292E1,1.477497292E1
4.748548541E1,3.211390143E1,1.189506574E2,1.052399272E1,8.473301530E-1,3.311407776E2,1.281263924E1,1.281263924E1
4.848760208E1,3.211391063E1,1.189506498E2,1.067062284E1,9.767777920E-1,3.353542786E2,1.213821793E1,1.213821793E1
4.951050104E1,3.211392152E1,1.189506430E2,1.070718068E1,9.533150792E-1,3.530412292E2,1.243395615E1,1.243395615E1
5.048635989E1,3.211393136E1,1.189506438E2,1.064560344E1,1.031192183E0,2.862803841E1,1.261852074E1,1.261852074E1
5.147865260E1,3.211393954E1,1.189506534E2,1.065009854E1,1.066509247E0,7.864866638E1,1.329150009E1,1.329150009E1
5.250935364E1,3.211394459E1,1.189506632E2,1.041843692E1,8.864864111E-1,7.831236267E1,1.419539452E1,1.419539452E1
5.349379010E1,3.211394920E1,1.189506708E2,1.027173113E1,7.728491426E-1,8.656607819E1,1.467726707E1,1.467726707E1
5.448707551E1,3.211395313E1,1.189506763E2,1.013156105E1,7.699002028E-1,6.406632996E1,1.483311081E1,1.483311081E1
5.549858853E1,3.211395607E1,1.189506774E2,1.018494683E1,4.657497108E-1,2.404942894E1,1.487812424E1,1.487812424E1
5.648750312E1,3.211396069E1,1.189506795E2,1.030352239E1,6.763743758E-1,3.473334656E2,1.537576866E1,1.537576866E1
5.749193958E1,3.211396845E1,1.189506798E2,1.032645443E1,8.450034857E-1,3.544039307E2,1.553649521E1,1.553649521E1
5.866551041E1,3.211397631E1,1.189506782E2,1.039337224E1,6.298429966E-1,3.386375122E2,1.605435944E1,1.605435944E1
5.947143280E1,3.211398516E1,1.189506795E2,1.054298204E1,6.894652247E-1,3.534484253E2,1.639002419E1,1.639002419E1
6.048049218E1,3.211399482E1,1.189506767E2,1.068949987E1,8.831276298E-1,8.013386726E0,1.695678711E1,1.695678711E1
6.149568437E1,3.211400392E1,1.189506759E2,1.079767938E1,9.059904218E-1,4.132384777E0,1.755588722E1,1.755588722E1
6.247894010E1,3.211401373E1,1.189506776E2,1.068500230E1,9.005580544E-1,7.543907166E0,1.851929855E1,1.851929855E1
6.348334582E1,3.211402256E1,1.189506789E2,1.044075469E1,8.487915993E-1,1.046787071E1,1.805381775E1,1.805381775E1
6.451240520E1,3.211403064E1,1.189506821E2,1.035125618E1,8.426926136E-1,3.594776001E2,1.783448410E1,1.783448410E1
6.548920728E1,3.211404127E1,1.189506838E2,1.018154885E1,9.187906981E-1,3.468179932E2,1.662682724E1,1.662682724E1
6.648424062E1,3.211405143E1,1.189506835E2,9.950314023E0,6.412397623E-1,3.455559998E2,1.611937141E1,1.611937141E1
6.750745780E1,3.211405939E1,1.189506803E2,9.757693879E0,6.492088437E-1,3.315617065E2,1.577725983E1,1.577725983E1
6.848082447E1,3.211406842E1,1.189506734E2,9.480817821E0,8.537797928E-1,3.462981262E2,1.601292229E1,1.601292229E1
6.948446614E1,3.211408061E1,1.189506719E2,9.592611215E0,1.035601616E0,1.116335392E1,1.497413254E1,1.497413254E1
7.050930468E1,3.211409359E1,1.189506702E2,9.405504842E0,9.741042852E-1,5.698717880E1,1.488155746E1,1.488155746E1
7.148464895E1,3.211410321E1,1.189506738E2,9.437978760E0,8.680815697E-1,6.856497955E1,1.443334961E1,1.443334961E1
7.248266770E1,3.211410953E1,1.189506779E2,9.419690899E0,7.395163774E-1,8.631189728E1,4.900000095E0,4.900000095E0
7.353026561E1,3.211411436E1,1.189506836E2,9.281731697E0,5.603936911E-1,8.766121674E1,4.900000095E0,4.900000095E0
7.448231405E1,3.211411694E1,1.189506885E2,9.347430744E0,3.286103606E-1,9.981170654E1,4.900000095E0,4.900000095E0
7.548360832E1,3.211412176E1,1.189506961E2,9.219183955E0,5.968495607E-1,5.498968506E1,1.652399254E1,1.652399254E1
7.667972968E1,3.211412176E1,1.189506961E2,9.219183955E0,7.570279241E-1,8.645999146E1,4.900000095E0,4.900000095E0
7.747112916E1,3.211412289E1,1.189506992E2,9.203007079E0,3.511891961E-1,8.635095978E1,4.900000095E0,4.900000095E0
7.848712082E1,3.211412454E1,1.189507005E2,9.311847474E0,1.662060916E-1,1.149995270E2,4.900000095E0,4.900000095E0
7.949940988E1,3.211412454E1,1.189507005E2,9.311847474E0,2.129169554E-1,1.149995270E2,4.900000095E0,4.900000095E0
8.049259218E1,3.211412454E1,1.189507005E2,9.311847474E0,1.490418613E-1,1.098782196E2,4.900000095E0,4.900000095E0
8.148456613E1,3.211412531E1,1.189507015E2,9.388635382E0,1.583792716E-1,7.871340942E1,1.097973347E1,1.097973347E1
8.251967447E1,3.211412572E1,1.189507070E2,9.265012109E0,3.686890006E-1,7.555805206E1,1.248032951E1,1.248032951E1
8.348260676E1,3.211412643E1,1.189507173E2,9.227171805E0,5.737609267E-1,3.857477951E1,1.443410873E1,1.443410873E1
8.448839165E1,3.211412299E1,1.189507320E2,9.135943472E0,8.610137701E-1,9.371017456E1,1.589532089E1,1.589532089E1
8.551816561E1,3.211412271E1,1.189507471E2,9.147123505E0,9.478968978E-1,1.082253876E2,1.673317909E1,1.673317909E1
8.648597707E1,3.211412075E1,1.189507595E2,9.324829643E0,7.167249322E-1,1.075925903E2,1.735969925E1,1.735969925E1
8.748850988E1,3.211411998E1,1.189507705E2,9.493502581E0,7.027637362E-1,1.227267303E2,1.693761635E1,1.693761635E1
8.848440728E1,3.211411724E1,1.189507817E2,9.467956004E0,8.135709763E-1,1.174753265E2,1.661523438E1,1.661523438E1
8.948832499E1,3.211411512E1,1.189507934E2,9.636339011E0,8.974272609E-1,8.620632172E1,1.674443245E1,1.674443245E1
9.048153228E1,3.211411604E1,1.189508027E2,9.594347275E0,8.055806756E-1,7.594894409E1,1.777224350E1,1.777224350E1
9.153314686E1,3.211411681E1,1.189508122E2,9.714069936E0,6.495226026E-1,7.407719421E1,1.810292244E1,1.810292244E1
9.248464426E1,3.211411914E1,1.189508218E2,9.723377405E0,7.172558308E-1,5.889830780E1,1.912400055E1,1.912400055E1
9.348517603E1,3.211412238E1,1.189508339E2,9.826980653E0,1.076104164E0,7.399156952E1,1.920926857E1,1.920926857E1
9.470085051E1,3.211412475E1,1.189508434E2,1.007873733E1,8.758280873E-1,7.116648102E1,1.933053017E1,1.933053017E1
9.547226561E1,3.211412884E1,1.189508538E2,1.009979367E1,9.299224019E-1,7.230266571E1,1.847024918E1,1.847024918E1
9.648109686E1,3.211413242E1,1.189508643E2,1.024863494E1,7.113553286E-1,7.361683655E1,1.783949280E1,1.783949280E1
9.752180780E1,3.211413679E1,1.189508760E2,1.028337351E1,6.633605361E-1,8.002512360E1,1.662080956E1,1.662080956E1
9.848545624E1,3.211413931E1,1.189508857E2,1.051200723E1,8.584547043E-1,7.920451355E1,1.597742081E1,1.597742081E1
9.948044686E1,3.211414274E1,1.189508941E2,1.050526510E1,9.065928459E-1,7.727262115E1,1.476941299E1,1.476941299E1
1.005017984E2,3.211414643E1,1.189509029E2,1.061389020E1,1.011890531E0,6.931231689E1,1.454515457E1,1.454515457E1
1.014887495E2,3.211415406E1,1.189509107E2,1.051826262E1,9.044405818E-1,7.099536896E1,1.412174034E1,1.412174034E1
1.024796854E2,3.211416244E1,1.189509196E2,1.041929183E1,8.264059424E-1,7.112802124E1,1.412515831E1,1.412515831E1
1.035395292E2,3.211416592E1,1.189509289E2,1.040587328E1,7.218157649E-1,7.230885315E1,1.415149307E1,1.415149307E1
1.044933250E2,3.211417441E1,1.189509384E2,1.004700382E1,8.347071409E-1,7.456812286E1,1.453789330E1,1.453789330E1
1.054792151E2,3.211417780E1,1.189509477E2,1.006166604E1,9.739018679E-1,6.761069489E1,1.483329391E1,1.483329391E1
1.065047922E2,3.211418254E1,1.189509578E2,1.006822716E1,1.054527760E0,6.940604401E1,1.508370399E1,1.508370399E1
