"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.444906200E-2,1.018750000E1,-4.293750000E1,-2.087500000E1
5.445687500E-2,1.018750000E1,-4.250000000E1,-2.218750000E1
8.444906200E-2,1.006250000E1,-4.118750000E1,-2.537500000E1
1.044521870E-1,1.012500000E1,-3.937500000E1,-2.837500000E1
1.344521870E-1,8.937500000E0,-3.662500000E1,-3.281250000E1
1.644490620E-1,5.125000000E0,-3.312500000E1,-3.668750000E1
1.844490620E-1,3.750000000E0,-3.187500000E1,-3.787500000E1
2.044506250E-1,3.812500000E0,-3.118750000E1,-3.762500000E1
2.344490620E-1,5.875000000E0,-3.112500000E1,-3.693750000E1
2.544521870E-1,7.812500000E0,-3.112500000E1,-3.637500000E1
2.844475000E-1,8.312500000E0,-3.025000000E1,-3.700000000E1
3.044490620E-1,8.187500000E0,-2.981250000E1,-3.743750000E1
3.244490620E-1,7.687500000E0,-2.937500000E1,-3.768750000E1
3.544521870E-1,6.250000000E0,-2.887500000E1,-3.837500000E1
3.844490620E-1,3.875000000E0,-2.875000000E1,-3.875000000E1
4.044521870E-1,2.000000000E0,-2.931250000E1,-3.862500000E1
4.344506250E-1,-1.062500000E0,-3.100000000E1,-3.731250000E1
4.544506250E-1,-2.625000000E0,-3.218750000E1,-3.606250000E1
4.844475000E-1,-5.375000000E0,-3.375000000E1,-3.456250000E1
5.044475000E-1,-6.125000000E0,-3.431250000E1,-3.368750000E1
5.244490620E-1,-6.375000000E0,-3.443750000E1,-3.318750000E1
5.444490620E-1,-6.500000000E0,-3.456250000E1,-3.331250000E1
5.644490620E-1,-6.312500000E0,-3.475000000E1,-3.331250000E1
5.944490620E-1,-4.937500000E0,-3.425000000E1,-3.418750000E1
6.244475000E-1,-4.187500000E0,-3.393750000E1,-3.450000000E1
6.444475000E-1,-4.375000000E0,-3.356250000E1,-3.456250000E1
6.644475000E-1,-4.750000000E0,-3.312500000E1,-3.506250000E1
6.844475000E-1,-5.187500000E0,-3.237500000E1,-3.537500000E1
7.044475000E-1,-5.250000000E0,-3.212500000E1,-3.568750000E1
7.244475000E-1,-5.562500000E0,-3.193750000E1,-3.612500000E1
7.444490620E-1,-5.687500000E0,-3.143750000E1,-3.687500000E1
7.744475000E-1,-6.812500000E0,-3.068750000E1,-3.762500000E1
7.944475000E-1,-7.937500000E0,-3.037500000E1,-3.775000000E1
8.144475000E-1,-8.375000000E0,-3.018750000E1,-3.756250000E1
8.344506250E-1,-9.375000000E0,-2.987500000E1,-3.743750000E1
8.644475000E-1,-1.168750000E1,-2.912500000E1,-3.775000000E1
8.844475000E-1,-1.356250000E1,-2.806250000E1,-3.768750000E1
9.044475000E-1,-1.656250000E1,-2.743750000E1,-3.731250000E1
9.244475000E-1,-1.987500000E1,-2.681250000E1,-3.618750000E1
9.444490620E-1,-2.325000000E1,-2.631250000E1,-3.456250000E1
9.644490620E-1,-2.618750000E1,-2.575000000E1,-3.293750000E1
9.944490620E-1,-2.987500000E1,-2.450000000E1,-3.075000000E1
1.024449062E0,-3.293750000E1,-2.293750000E1,-2.893750000E1
1.054447500E0,-3.481250000E1,-2.187500000E1,-2.687500000E1
1.074449062E0,-3.618750000E1,-2.112500000E1,-2.556250000E1
1.094449062E0,-3.743750000E1,-2.043750000E1,-2.456250000E1
1.114449062E0,-3.837500000E1,-2.037500000E1,-2.312500000E1
1.134449062E0,-3.918750000E1,-2.031250000E1,-2.193750000E1
1.164449062E0,-4.025000000E1,-1.993750000E1,-2.000000000E1
1.194449062E0,-4.143750000E1,-1.912500000E1,-1.750000000E1
1.214449062E0,-4.218750000E1,-1.800000000E1,-1.637500000E1
1.234449062E0,-4.325000000E1,-1.712500000E1,-1.525000000E1
1.264447500E0,-4.456250000E1,-1.550000000E1,-1.356250000E1
1.284447500E0,-4.531250000E1,-1.425000000E1,-1.262500000E1
1.304447500E0,-4.587500000E1,-1.293750000E1,-1.162500000E1
1.324447500E0,-4.625000000E1,-1.162500000E1,-1.181250000E1
1.344447500E0,-4.681250000E1,-9.812500000E0,-1.193750000E1
1.364447500E0,-4.700000000E1,-8.062500000E0,-1.237500000E1
1.384447500E0,-4.712500000E1,-6.812500000E0,-1.287500000E1
1.404447500E0,-4.750000000E1,-5.812500000E0,-1.275000000E1
1.424447500E0,-4.750000000E1,-5.062500000E0,-1.318750000E1
1.444447500E0,-4.775000000E1,-4.500000000E0,-1.368750000E1
1.464449062E0,-4.743750000E1,-4.125000000E0,-1.475000000E1
1.494449062E0,-4.668750000E1,-2.562500000E0,-1.587500000E1
1.514449062E0,-4.662500000E1,-2.000000000E0,-1.593750000E1
1.534450625E0,-4.675000000E1,-1.687500000E0,-1.606250000E1
1.564449062E0,-4.693750000E1,-6.875000000E-1,-1.625000000E1
1.594449062E0,-4.750000000E1,5.625000000E-1,-1.575000000E1
1.614449062E0,-4.756250000E1,1.312500000E0,-1.543750000E1
1.634452187E0,-4.781250000E1,1.562500000E0,-1.481250000E1
1.664449062E0,-4.768750000E1,1.750000000E0,-1.493750000E1
1.684449062E0,-4.768750000E1,1.312500000E0,-1.425000000E1
1.714449062E0,-4.750000000E1,7.500000000E-1,-1.312500000E1
1.734449062E0,-4.762500000E1,6.875000000E-1,-1.200000000E1
1.764447500E0,-4.793750000E1,-1.875000000E-1,-1.106250000E1
1.784447500E0,-4.800000000E1,-9.375000000E-1,-1.100000000E1
1.804447500E0,-4.806250000E1,-1.750000000E0,-1.050000000E1
1.824447500E0,-4.787500000E1,-2.812500000E0,-1.000000000E1
1.844449062E0,-4.787500000E1,-3.937500000E0,-8.375000000E0
1.874449062E0,-4.837500000E1,-6.125000000E0,-6.125000000E0
1.904447500E0,-4.812500000E1,-8.875000000E0,-4.750000000E0
1.924447500E0,-4.812500000E1,-1.031250000E1,-4.187500000E0
1.944449062E0,-4.793750000E1,-1.168750000E1,-3.625000000E0
1.964449062E0,-4.750000000E1,-1.287500000E1,-3.125000000E0
1.984449062E0,-4.731250000E1,-1.381250000E1,-2.812500000E0
2.004449062E0,-4.706250000E1,-1.443750000E1,-2.187500000E0
