"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.990625000E-3,5.170999765E-1,-5.794000030E-1,-8.404999971E-1
3.998750000E-2,8.895999789E-1,-1.035499930E0,2.282999903E-1
5.998906200E-2,1.133700013E0,-1.635699987E0,7.738999724E-1
7.998906200E-2,1.593699932E0,-1.829499960E0,3.519999981E-1
9.999218700E-2,7.640999556E-1,-5.928999782E-1,2.132200003E0
1.299921870E-1,1.720600009E0,-1.472000033E-1,5.928999782E-1
1.599890620E-1,2.175999880E0,-1.979499936E0,2.762999833E-1
1.799890620E-1,2.182399988E0,-3.223699808E0,-9.476999640E-1
1.999906250E-1,2.096699953E0,-3.521199942E0,-1.901600003E0
2.299890620E-1,7.159999758E-2,-3.196300030E0,-2.131000012E-1
2.499921870E-1,5.291000009E-1,-7.398999691E0,1.115599990E0
2.799875000E-1,-2.399999881E-3,-1.496699929E0,6.279999763E-2
2.999890620E-1,1.337399960E0,-2.014299870E0,1.887599945E0
3.199890620E-1,2.816599846E0,-2.595199823E0,3.816999793E-1
3.499921870E-1,1.679899931E0,-3.261799812E0,1.573300004E0
3.799890620E-1,-1.077199936E0,-2.071599960E0,5.812000036E-1
3.999921870E-1,-8.330999613E-1,-9.162999988E-1,3.102000058E-1
4.299906250E-1,8.273999691E-1,-1.329899907E0,-2.547600031E0
4.499906250E-1,1.515900016E0,-1.153900027E0,-7.809999585E-1
4.799875000E-1,9.049999714E-1,-8.398000002E-1,-3.422099829E0
4.999875000E-1,7.660000026E-2,-7.347999811E-1,-2.748699903E0
5.199890620E-1,-9.763999581E-1,-8.871999979E-1,-1.684000015E0
5.399890620E-1,-1.604999900E0,-7.209999859E-2,-1.919299960E0
5.599890620E-1,-1.799299955E0,6.078000069E-1,-2.302999973E0
5.899890620E-1,-1.967999935E0,6.523999572E-1,-1.636600018E0
6.199875000E-1,-3.048300028E0,1.569000006E0,-5.654000044E-1
6.399875000E-1,-2.504999876E0,2.478199959E0,-6.838999987E-1
6.599875000E-1,-1.841099977E0,3.044299841E0,5.020000041E-2
6.799875000E-1,-2.612900019E0,3.004299879E0,4.980999827E-1
6.999875000E-1,-2.182600021E0,2.745399952E0,2.444999963E-1
7.199875000E-1,-1.224599957E0,1.623799920E0,-7.660999894E-1
7.399890620E-1,-1.089399934E0,1.718199968E0,-3.689999878E-1
7.699875000E-1,1.533999890E-1,8.855999708E-1,9.132999778E-1
7.899875000E-1,2.033799887E0,2.672999799E-1,4.697999954E-1
8.099875000E-1,3.176399946E0,-6.669999659E-2,-7.037000060E-1
8.299906250E-1,1.482499957E0,-8.661999702E-1,-1.537999988E0
8.599875000E-1,1.266299963E0,-1.918799996E0,-1.347700000E0
8.799875000E-1,2.223199844E0,-3.637499809E0,-1.668999910E0
8.999875000E-1,3.660099983E0,-4.917200089E0,-2.671000063E-1
9.199875000E-1,5.546599865E0,-5.362400055E0,-9.529999644E-2
9.399890620E-1,4.608699799E0,-4.723199844E0,-1.173699975E0
9.599890620E-1,2.923099995E0,-3.989099979E0,-1.392199993E0
9.899890620E-1,1.232900023E0,-3.045899868E0,-4.140000045E-2
1.019989062E0,1.445999891E-1,-2.170099974E0,1.459299922E0
1.049987500E0,-4.212999940E-1,-1.724599957E0,2.648099899E0
1.069989062E0,-3.616999984E-1,-1.234699965E0,3.105099916E0
1.089989062E0,-8.379999548E-2,-1.331900001E0,3.047499895E0
1.109989062E0,-2.909999900E-2,-1.587899923E0,2.763299942E0
1.129989062E0,-2.606000006E-1,-1.875399947E0,2.111199856E0
1.159989062E0,-6.241999865E-1,-1.975099921E0,1.571699977E0
1.189989062E0,4.060999751E-1,-2.714699984E0,1.232499957E0
1.209989062E0,1.555299997E0,-3.208899975E0,1.390100002E0
1.229989062E0,1.763099909E0,-3.198499918E0,1.789099932E0
1.259987500E0,2.471299887E0,-2.852999926E0,2.254899979E0
1.279987500E0,3.891899824E0,-3.630800009E0,1.612100005E0
1.299987500E0,3.282399893E0,-2.993899822E0,1.065799952E0
1.319987500E0,4.688999951E-1,-4.165999889E-1,2.461699963E0
1.339987500E0,-9.845999479E-1,1.540099978E0,4.175899982E0
1.359987500E0,7.677999735E-1,8.279999495E-1,4.537300110E0
1.379987500E0,3.176999807E0,-3.213999867E-1,4.378999710E0
1.399987500E0,4.202099800E0,-3.179999888E-1,3.855199814E0
1.419987500E0,3.493000031E0,1.021999940E-1,2.889799833E0
1.439987500E0,1.238399982E0,1.470299959E0,2.553499937E0
1.459989062E0,-7.793999910E-1,2.923599958E0,2.588500023E0
1.489989062E0,-1.537599921E0,4.871099949E0,2.199699879E0
1.509989062E0,-1.567999959E0,5.218499660E0,1.429199934E0
1.529990625E0,-1.519199967E0,5.174999714E0,-1.629000008E-1
1.559989062E0,-2.404000044E0,6.114500046E0,3.641999960E-1
1.589989062E0,-3.965999782E-1,7.141399860E0,2.412799835E0
1.609989062E0,1.003000021E0,7.170799732E0,2.667699814E0
1.629992187E0,2.483799934E0,7.016399860E0,1.415899992E0
1.659989062E0,3.414899826E0,5.463299751E0,-3.200999796E-1
1.679989062E0,4.394400120E0,3.899699926E0,-3.059999831E-2
1.709989062E0,4.993799686E0,1.472199917E0,2.868399858E0
1.729989062E0,4.484200001E0,7.373999953E-1,4.853099823E0
1.759987500E0,3.563599825E0,-1.419699907E0,5.620100021E0
1.779987500E0,2.206799984E0,-1.394599915E0,5.540999889E0
1.799987500E0,1.029299974E0,-2.418999970E-1,5.537699699E0
1.819987500E0,2.408399820E0,-1.690799952E0,4.103300095E0
