"Time (s)","Pressure (hPa)"
1.344521870E-1,1.017543945E3
2.144490620E-1,1.017534668E3
2.944678120E-1,1.017533203E3
3.744490620E-1,1.017549316E3
4.544506250E-1,1.017566895E3
5.344490620E-1,1.017557129E3
6.144475000E-1,1.017563477E3
6.944615620E-1,1.017565430E3
7.744475000E-1,1.017576172E3
8.544475000E-1,1.017574707E3
9.344506250E-1,1.017565430E3
1.014447500E0,1.017572754E3
1.094449062E0,1.017573242E3
1.174449062E0,1.017576172E3
1.254447500E0,1.017590820E3
1.334447500E0,1.017594238E3
1.414447500E0,1.017584473E3
1.494449062E0,1.017575195E3
1.574449062E0,1.017585449E3
1.654449062E0,1.017593262E3
1.734449062E0,1.017598145E3
1.814447500E0,1.017600586E3
1.894447500E0,1.017591797E3
1.974449062E0,1.017596191E3
2.054447500E0,1.017590332E3
2.134449062E0,1.017590332E3
2.214447500E0,1.017594727E3
2.294449062E0,1.017591309E3
2.374449062E0,1.017596680E3
2.454449062E0,1.017588379E3
2.534449062E0,1.017590332E3
2.614449062E0,1.017582031E3
2.694449062E0,1.017591309E3
2.774447500E0,1.017592285E3
2.854449062E0,1.017585938E3
2.934449062E0,1.017580566E3
3.014449062E0,1.017587891E3
3.094449062E0,1.017591309E3
3.174449062E0,1.017595215E3
3.254449062E0,1.017592285E3
3.334449062E0,1.017599609E3
3.414449062E0,1.017599121E3
3.494449062E0,1.017592773E3
3.574449062E0,1.017588867E3
3.654447500E0,1.017590332E3
3.734450625E0,1.017591309E3
3.814449062E0,1.017593750E3
3.894449062E0,1.017605469E3
3.974449062E0,1.017610840E3
4.054449062E0,1.017609375E3
4.134447500E0,1.017602051E3
4.214449062E0,1.017591797E3
4.294449062E0,1.017600098E3
4.374447500E0,1.017584473E3
4.454449062E0,1.017575195E3
4.534449062E0,1.017579102E3
4.614449062E0,1.017597168E3
4.694447500E0,1.017597168E3
4.774447500E0,1.017597168E3
4.854449062E0,1.017596191E3
4.934449062E0,1.017590332E3
5.014449062E0,1.017587402E3
5.094449062E0,1.017590332E3
5.174449062E0,1.017601562E3
5.254449062E0,1.017608398E3
5.334447500E0,1.017595703E3
5.414447500E0,1.017593750E3
5.494447500E0,1.017605469E3
5.574447500E0,1.017603027E3
5.654447500E0,1.017608398E3
5.734452187E0,1.017604980E3
5.814449062E0,1.017606445E3
5.894447500E0,1.017597656E3
5.974447500E0,1.017609375E3
6.054447500E0,1.017614746E3
6.134450625E0,1.017614258E3
6.214447500E0,1.017604980E3
6.294447500E0,1.017602539E3
6.374447500E0,1.017614258E3
6.454447500E0,1.017609375E3
6.534450625E0,1.017613770E3
6.614449062E0,1.017608398E3
6.694447500E0,1.017604492E3
6.774447500E0,1.017600098E3
6.854449062E0,1.017612793E3
6.934449062E0,1.017612793E3
7.014447500E0,1.017614258E3
7.094449062E0,1.017609863E3
7.174449062E0,1.017608887E3
7.254449062E0,1.017609375E3
7.334449062E0,1.017604004E3
7.414447500E0,1.017605957E3
7.494449062E0,1.017604004E3
7.574449062E0,1.017593262E3
7.654447500E0,1.017606445E3
7.734449062E0,1.017617676E3
7.814449062E0,1.017608887E3
7.894449062E0,1.017615723E3
7.974449062E0,1.017612793E3
8.054449062E0,1.017615234E3
8.134449062E0,1.017618164E3
8.214449062E0,1.017603027E3
8.294449062E0,1.017611328E3
8.374449062E0,1.017612305E3
8.454449062E0,1.017613281E3
8.534450625E0,1.017609375E3
8.614449062E0,1.017604004E3
8.694449062E0,1.017601562E3
8.774447500E0,1.017607422E3
8.854449062E0,1.017605957E3
8.934450625E0,1.017590332E3
9.014447500E0,1.017594238E3
9.094449062E0,1.017592285E3
