"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-3.369839430E0,3.072201252E0,8.893214226E0
2.027739500E-2,-2.191263914E0,2.430212975E0,1.035924721E1
4.067739500E-2,-2.152936459E0,2.099637032E0,1.045985699E1
6.107739500E-2,-2.574540615E0,2.458958626E0,1.037362003E1
8.147739500E-2,-2.493094206E0,2.411049128E0,1.032091904E1
1.018773950E-1,-2.052326202E0,2.454167843E0,1.042152977E1
1.222773950E-1,-1.515739083E0,1.917580605E0,1.000950718E1
1.426773950E-1,-1.750495911E0,1.759479046E0,1.023468208E1
1.629717700E-1,-1.951716185E0,1.979863048E0,1.043590260E1
1.830681250E-1,-1.793614507E0,2.166710377E0,1.037362003E1
2.031644790E-1,-1.539693832E0,2.224201918E0,9.999925613E0
2.232608330E-1,-1.036643386E0,1.994235873E0,9.712468147E0
2.433571870E-1,-1.458247542E0,1.931953430E0,8.945914268E0
2.634535410E-1,-1.860687971E0,2.252947569E0,9.108807564E0
2.835498950E-1,-1.386383176E0,2.382303476E0,1.008137131E1
3.036462500E-1,-8.833327293E-1,2.430212975E0,1.050297546E1
3.237426040E-1,-5.479657054E-1,2.161919355E0,1.011969948E1
3.438389580E-1,-9.839428067E-1,1.884043932E0,1.001908875E1
3.639353120E-1,-1.486993313E0,1.864880085E0,9.654975891E0
3.840316660E-1,-1.419919848E0,1.898416758E0,9.817869186E0
4.041280200E-1,-1.161208272E0,1.903207660E0,9.654975891E0
4.242243750E-1,-1.223490715E0,1.903207660E0,9.329191208E0
4.443207290E-1,-1.055807114E0,2.109218836E0,9.448965073E0
4.644170830E-1,-8.354231715E-1,2.152337551E0,9.482501984E0
4.845134370E-1,-8.689598441E-1,2.166710377E0,9.439383507E0
5.046097910E-1,-8.833327293E-1,2.142755508E0,9.233371735E0
5.247061450E-1,-8.977055550E-1,2.195456028E0,9.089643478E0
5.448025000E-1,-9.695699215E-1,2.152337551E0,9.386682510E0
5.648988540E-1,-1.209117770E0,1.970281124E0,9.621439934E0
5.849952080E-1,-1.151626348E0,1.951117277E0,1.016281796E1
6.050915620E-1,-9.072874784E-1,2.032563448E0,1.007658005E1
6.251879160E-1,-9.935247302E-1,2.195456028E0,9.573530197E0
6.452842700E-1,-1.060598135E0,2.329602957E0,9.271699905E0
6.653806250E-1,-1.003106594E0,2.377512455E0,9.453756332E0
6.854769790E-1,-1.156417251E0,2.276902437E0,9.496874809E0
