"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.435739500E-2,2.858366966E-1,-3.923151493E-1,9.050550461E-1
9.475739500E-2,3.529052734E-1,-3.752369881E-1,7.803592682E-1
1.151573950E-1,5.645719767E-1,-4.132599831E-1,4.657945633E-1
1.355573950E-1,6.922156811E-1,-8.081004620E-1,1.540231705E-1
1.559428640E-1,1.034024954E-1,-5.089391470E-1,4.204826355E-1
1.760392180E-1,1.060279608E-1,-2.545228004E-1,4.434690475E-1
1.961355730E-1,5.688250065E-2,-1.170856953E-1,6.839179993E-2
2.162319270E-1,2.732336521E-1,-2.335417271E-1,-1.810989380E-1
2.363282810E-1,1.549681425E-1,-4.762922525E-1,-7.968387604E-1
2.564246350E-1,-4.837508202E-1,-2.569274902E-1,-1.082937241E0
2.765209890E-1,-2.971824408E-1,5.741643906E-2,-3.388757706E-1
2.966173430E-1,1.393184662E-1,1.801209450E-1,4.970750809E-1
3.167136980E-1,5.081396103E-1,1.344199181E-1,2.458629608E-1
3.368100520E-1,5.845590830E-1,-2.995882034E-1,1.852474213E-1
3.569064060E-1,-2.538430691E-2,-2.574417591E-1,-2.751798630E-1
3.770027600E-1,-1.669944525E-1,-2.262701988E-1,-2.535018921E-1
3.970991140E-1,1.047403812E-1,-2.202377319E-1,-2.093667984E-1
4.171954680E-1,2.058504820E-1,-1.932736635E-1,-5.048704147E-1
4.372918230E-1,9.598064423E-2,-1.009500027E-1,-5.715169907E-1
4.573881770E-1,3.806173801E-1,-1.495194435E-2,-4.053096771E-1
4.774845310E-1,4.646896124E-1,-1.069927216E-2,-4.252786636E-1
4.975808850E-1,4.063962698E-1,5.828142166E-3,-5.281324387E-1
5.176772390E-1,3.606350422E-1,1.613020897E-2,-7.558126450E-1
5.377735930E-1,3.565709591E-1,9.868216515E-2,-5.889930725E-1
5.578699480E-1,1.336854696E-1,-6.155252457E-2,-2.664136887E-1
5.779663020E-1,-6.203448772E-2,-1.098828316E-1,1.302890778E-1
