"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211575456E1,1.189498211E2,2.482482056E1,0.000000000E0,0.000000000E0,4.272289753E0,5.255690575E0
2.151572400E-1,3.211574821E1,1.189498242E2,2.568295289E1,0.000000000E0,0.000000000E0,4.021362782E0,4.929619789E0
1.214479219E0,3.211574773E1,1.189498236E2,2.338974124E1,3.799999952E-1,1.801000061E2,3.790092468E0,4.381652355E0
2.218222499E0,3.211574259E1,1.189498066E2,2.331337267E1,8.100000024E-1,1.733000031E2,3.818473577E0,4.370343208E0
3.217808749E0,3.211573838E1,1.189498150E2,2.115153285E1,1.450000048E0,1.521999969E2,3.790092468E0,4.107662201E0
4.214736405E0,3.211573178E1,1.189498226E2,2.050061629E1,1.220000029E0,1.593000031E2,3.790092468E0,4.094417572E0
5.214610675E0,3.211572041E1,1.189498293E2,2.077071508E1,1.279999971E0,1.556000061E2,3.790092468E0,3.554189920E0
6.217785623E0,3.211570833E1,1.189498410E2,2.066726022E1,1.269999981E0,1.511000061E2,3.790092468E0,3.470930576E0
7.217936560E0,3.211569817E1,1.189498465E2,2.043712088E1,1.230000019E0,1.611000061E2,3.790092468E0,3.282227516E0
8.215537133E0,3.211568793E1,1.189498512E2,2.024500904E1,1.210000038E0,1.555000000E2,3.790092468E0,3.026779890E0
9.214796195E0,3.211567797E1,1.189498570E2,1.993173914E1,1.250000000E0,1.561999969E2,3.790092468E0,2.788761616E0
1.021616021E1,3.211566752E1,1.189498635E2,1.962438639E1,1.190000057E0,1.540000000E2,3.790092468E0,2.547612667E0
1.121605187E1,3.211565720E1,1.189498687E2,1.937355688E1,1.149999976E0,1.546999969E2,3.790092468E0,2.500000000E0
1.221794734E1,3.211564689E1,1.189498738E2,1.879515193E1,1.240000010E0,1.563000031E2,3.790092468E0,2.500000000E0
1.322095312E1,3.211563541E1,1.189498791E2,1.811896584E1,1.330000043E0,1.558999939E2,3.790092468E0,2.500000000E0
1.421643317E1,3.211562360E1,1.189498839E2,1.788144063E1,1.379999995E0,1.575000000E2,3.790092468E0,2.500000000E0
1.521709520E1,3.211561190E1,1.189498876E2,1.704858244E1,1.269999981E0,1.601000061E2,3.790092468E0,2.500000000E0
1.621713702E1,3.211560047E1,1.189498894E2,1.646701263E1,1.289999962E0,1.661000061E2,3.790092468E0,2.500000000E0
1.721661900E1,3.211558865E1,1.189498913E2,1.624188709E1,1.259999990E0,1.658999939E2,3.790092468E0,2.500000000E0
1.822134916E1,3.211557763E1,1.189498942E2,1.581223091E1,1.210000038E0,1.626000061E2,3.790092468E0,2.500000000E0
1.922048604E1,3.211556674E1,1.189498990E2,1.619488572E1,1.340000033E0,1.548999939E2,3.790092468E0,2.500000000E0
2.021906249E1,3.211555515E1,1.189499058E2,1.575148250E1,1.450000048E0,1.520000000E2,3.790092468E0,2.500000000E0
2.121515213E1,3.211554432E1,1.189499114E2,1.563230353E1,1.240000010E0,1.545000000E2,3.790092468E0,2.500000000E0
2.221705161E1,3.211553323E1,1.189499159E2,1.560217795E1,1.379999995E0,1.596999969E2,3.790092468E0,2.500000000E0
2.321716911E1,3.211552233E1,1.189499198E2,1.539432021E1,1.220000029E0,1.606999969E2,3.790092468E0,2.500000000E0
