"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.535739500E-2,1.331579592E-2,-1.201883674E0,-3.528685868E-2
9.575739500E-2,-2.609895915E-2,-9.483509660E-1,-4.593949392E-2
1.161573950E-1,-1.411474347E-1,-6.362286806E-1,-1.332911104E-1
1.365573950E-1,-2.135853618E-1,-4.370244145E-1,-3.186469972E-1
1.569428640E-1,-1.059937328E-1,-6.117276549E-1,-3.676491082E-1
1.770392180E-1,1.134505793E-1,-8.769782782E-1,-2.866890728E-1
1.971355730E-1,2.615222335E-1,-1.037833095E0,-2.408827394E-1
2.172319270E-1,2.817622423E-1,-8.247803450E-1,-2.898848653E-1
2.373282810E-1,1.518000662E-1,-5.126581192E-1,-2.696448565E-1
2.574246350E-1,-1.315600574E-1,-3.123885691E-1,-1.119858399E-1
2.775209890E-1,-3.094590902E-1,-2.026664019E-1,3.502054140E-2
2.976173430E-1,-2.593916953E-1,-1.451421678E-1,3.715106845E-2
3.177136980E-1,-2.029327303E-1,-8.788425475E-3,-5.339634046E-2
3.378100520E-1,-1.347558498E-1,2.862896025E-1,-2.121206224E-1
3.579064060E-1,-8.788424730E-2,2.436790615E-1,-1.737711281E-1
3.780027600E-1,-2.822948620E-2,1.169126853E-1,-7.257108390E-2
3.980991140E-1,8.149266988E-2,3.275685757E-2,-1.198421582E-3
4.181954680E-1,1.475390196E-1,-6.737792492E-2,3.182475269E-2
4.382918230E-1,1.187768951E-1,-9.400951862E-2,7.017423958E-2
4.583881770E-1,7.190529257E-2,-2.796317078E-2,7.976161689E-2
4.784845310E-1,1.970737800E-2,7.430213690E-2,5.313002318E-2
4.985808850E-1,-2.396843210E-2,8.602003753E-2,1.265000552E-2
5.186772390E-1,-9.853688627E-2,1.997369342E-2,-3.102580272E-2
5.387735930E-1,-1.518000662E-1,-5.033370852E-2,-5.978792161E-2
5.588699480E-1,-1.454084814E-1,-1.547295451E-1,-5.126581341E-2
