"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.528494370E-1,7.297919989E-1,-8.221896887E-1,6.021386012E-2
1.728510000E-1,7.151137590E-1,-8.759632707E-1,3.089232743E-2
1.928541250E-1,6.474648118E-1,-6.816034317E-1,1.171988621E-1
2.148494370E-1,4.455651045E-1,-3.064798117E-1,3.443360031E-1
2.348541250E-1,1.172163114E-1,-4.565083086E-1,2.679255009E-1
2.568494370E-1,-3.600439727E-1,-8.672540784E-1,-1.561720669E-1
2.768556870E-1,-6.569768190E-1,-7.894298434E-1,-3.286803961E-1
2.988494370E-1,-5.878269076E-1,-2.020393163E-1,-7.485716790E-2
3.188494370E-1,-2.505594790E-1,2.419375330E-1,2.581341863E-1
3.408478750E-1,1.078613475E-1,3.396585286E-1,2.811376452E-1
3.608494370E-1,2.492504716E-1,7.768460363E-2,7.904595882E-2
3.808494370E-1,2.789908946E-1,-2.438573986E-1,-1.134987622E-1
4.008572500E-1,2.352529317E-1,-4.038517475E-1,-2.253220081E-1
4.228853750E-1,1.002866179E-1,-1.669407487E-1,-2.208714187E-1
4.448494370E-1,4.063126445E-2,2.323033214E-1,1.665044017E-2
4.648494370E-1,1.010371074E-1,5.143136382E-1,1.845860183E-1
4.848744370E-1,2.029468864E-1,7.444178462E-1,1.467647403E-1
5.068494370E-1,2.558827102E-1,7.118325233E-1,1.185078546E-2
5.268494370E-1,2.986432910E-1,8.212472200E-1,-3.314380348E-2
5.468494370E-1,3.455228209E-1,7.301585078E-1,-3.403391922E-3
5.668494370E-1,3.784397542E-1,7.042229176E-1,6.934192777E-2
5.868494370E-1,2.373822331E-1,8.125380278E-1,9.896016866E-2
6.068494370E-1,1.300270297E-2,8.298866153E-1,-1.029918790E-1
6.268494370E-1,-2.947861142E-2,1.078945041E0,-3.034952879E-1
6.468494370E-1,-3.961897455E-3,1.479079247E0,-3.974114656E-1
6.668494370E-1,8.998917788E-2,1.549485803E0,-3.038618267E-1
6.868494370E-1,2.462310493E-1,1.242656946E0,-1.940457076E-1
7.068494370E-1,5.385388136E-1,1.049518824E0,-2.714859545E-1
7.268494370E-1,3.078586161E-1,6.967354417E-1,-3.814417124E-1
7.468494370E-1,-4.785343707E-1,1.100430116E-1,-3.899938166E-1
7.668541250E-1,-6.304304004E-1,2.532472610E-1,-9.592329711E-2
7.888572500E-1,-8.731881976E-1,-3.434458971E-1,7.358308136E-2
8.108494370E-1,-1.482796788E0,-1.459549069E0,9.845402092E-2
8.308494370E-1,-1.746463656E0,-2.077919245E0,2.584832609E-1
8.508494370E-1,-1.409039259E0,-1.806799769E0,3.695734739E-1
8.708494370E-1,-1.312155962E0,-1.583868861E0,2.447824329E-1
8.908525620E-1,-1.507161617E0,-1.792627692E0,-8.588765562E-2
9.128494370E-1,-1.361932755E0,-1.744718432E0,-4.741710424E-1
9.348494370E-1,-1.014961362E0,-1.554006219E0,-6.591410637E-1
9.548494370E-1,-5.422738194E-1,-9.288293123E-1,-6.466270089E-1
9.748494370E-1,-9.377653897E-2,-2.357590795E-1,-5.209807754E-1
9.948494370E-1,3.596425354E-1,-1.189616397E-1,-3.512824178E-1
1.014854125E0,8.371297121E-1,-1.314756572E-1,-1.221381426E-1
1.036849437E0,1.240946531E0,-9.189158678E-2,7.335618883E-2
