"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-3.597431660E0,5.542778015E0,6.879537582E0
2.003437500E-2,-2.908073902E0,5.681795120E0,7.029567719E0
4.200312500E-2,-2.236002445E0,4.996909618E0,8.137479782E0
6.399843700E-2,-1.590717196E0,4.343398094E0,9.357631683E0
8.403125000E-2,-1.428399920E0,3.894370079E0,1.000249577E1
1.060000000E-1,-2.699740171E0,5.032736301E0,9.784757614E0
1.260062500E-1,-3.116608858E0,5.721673012E0,9.722575188E0
1.480000000E-1,-1.930023432E0,4.701177597E0,9.438585281E0
1.680031250E-1,-1.189956546E0,4.181435108E0,9.485653877E0
1.899984370E-1,-1.211236238E0,4.582329750E0,8.937574387E0
2.100078120E-1,-1.621228933E0,5.444654465E0,8.115089417E0
2.319984370E-1,-1.365892053E0,5.372588158E0,8.367256165E0
2.519984370E-1,-7.572764158E-1,4.995013714E0,9.014351845E0
2.719984370E-1,-3.303040862E-1,4.821557999E0,9.450565338E0
2.919984370E-1,-4.948623478E-1,4.729822159E0,9.528701782E0
3.119984370E-1,-7.185477614E-1,4.547968388E0,9.405487061E0
3.340000000E-1,-4.256315827E-1,4.308950424E0,8.999699593E0
3.559984370E-1,3.818177283E-1,4.434703350E0,8.499464035E0
3.760000000E-1,5.950165987E-1,4.503608227E0,8.004343033E0
3.979984370E-1,3.452821970E-1,4.329722404E0,7.348896980E0
4.179984370E-1,6.894343346E-2,4.352974415E0,7.022815704E0
4.379984370E-1,-5.278735757E-1,5.008526325E0,7.191636086E0
4.580031250E-1,-9.551715851E-1,5.441455364E0,7.103500366E0
4.799984370E-1,-2.756875157E-1,4.998767376E0,6.375462532E0
4.999984370E-1,-9.860280901E-2,4.598322868E0,6.611329556E0
5.200000000E-1,-1.015974760E0,5.289375782E0,6.544406891E0
5.400000000E-1,-1.032197714E0,5.235879898E0,7.114379883E0
5.619984370E-1,-1.538657665E0,5.555898666E0,7.152916908E0
5.819984370E-1,-1.921279788E0,6.313414097E0,6.951976776E0
6.020000000E-1,-7.903259993E-1,5.640039921E0,7.114686489E0
6.239984370E-1,-1.096419930E0,5.984795570E0,7.204382896E0
6.439984370E-1,-1.648752689E0,6.274857998E0,7.369688034E0
6.639984370E-1,-2.644252300E0,6.575483322E0,7.916456699E0
6.840187500E-1,-2.824209929E0,6.005031109E0,8.523041725E0
7.059984370E-1,-2.602640867E0,5.540881634E0,8.939383507E0
7.259984370E-1,-4.613253593E0,6.032871246E0,6.157599449E0
7.459984370E-1,-3.912250042E0,5.228457451E0,7.252707481E0
7.660031250E-1,-4.313441753E0,5.826299191E0,1.017891979E1
7.880062500E-1,-4.238819122E0,6.019243240E0,1.030700970E1
8.099984370E-1,-4.567629337E0,6.264476776E0,9.368424416E0
8.299984370E-1,-5.573644161E0,6.402277470E0,1.009894466E1
8.499984370E-1,-3.783097267E0,5.472196579E0,1.022306919E1
8.699984370E-1,1.096544385E0,2.535296917E0,9.821302414E0
8.900015620E-1,1.786083937E0,3.148767710E0,1.036920071E1
9.119984370E-1,7.337174416E-1,3.998163462E0,9.846307755E0
9.339984370E-1,1.443512142E-1,2.883729696E0,9.703497887E0
9.539984370E-1,4.965670109E-1,2.028856039E0,8.626441956E0
9.739984370E-1,3.285036385E-1,1.834695935E0,9.046214104E0
9.939984370E-1,-7.379983068E-1,3.191298485E0,9.262237549E0
1.014003125E0,-1.191316366E0,3.805047274E0,8.594389915E0
1.035998437E0,-9.836625457E-1,3.637797832E0,7.767451286E0
1.056018750E0,-2.959520519E-1,3.183474064E0,7.177500725E0
1.077998437E0,-1.841715723E-1,3.403434277E0,7.193531990E0
1.097998437E0,-6.983215809E-1,4.342171669E0,6.850615501E0
1.118000000E0,-1.182400346E0,5.035427570E0,6.924155712E0
1.138006250E0,-1.730624795E0,5.247055531E0,6.989326000E0
1.159998437E0,-1.398999095E0,4.723539352E0,7.256672382E0
1.180003125E0,-2.034774542E0,4.802222729E0,8.745051384E0
1.201998437E0,-2.094495535E0,5.367761612E0,9.171736717E0
1.222009375E0,-1.208190799E0,4.734131813E0,9.143733978E0
1.243998437E0,-1.226166487E0,4.517168999E0,9.504444122E0
