"Time (s)","Pressure (hPa)"
9.845531300E-2,1.016525879E3
1.784600000E-1,1.016533203E3
2.584537500E-1,1.016537109E3
3.384537500E-1,1.016537109E3
4.184537500E-1,1.016532715E3
4.984521880E-1,1.016525879E3
5.784584380E-1,1.016510742E3
6.584521880E-1,1.016531250E3
7.384521880E-1,1.016531738E3
8.184521880E-1,1.016541016E3
8.984537500E-1,1.016556641E3
9.784631250E-1,1.016548828E3
1.058453750E0,1.016557617E3
1.138453750E0,1.016550293E3
1.218452188E0,1.016533691E3
1.298453750E0,1.016542969E3
1.378452188E0,1.016551758E3
1.458452188E0,1.016542480E3
1.538452188E0,1.016541504E3
1.618455313E0,1.016544922E3
1.698453750E0,1.016551270E3
1.778452188E0,1.016569824E3
1.858452188E0,1.016583008E3
1.938453750E0,1.016578125E3
2.018453750E0,1.016574219E3
2.098452188E0,1.016572266E3
2.178458438E0,1.016568848E3
2.258453750E0,1.016571777E3
2.338453750E0,1.016570801E3
2.418453750E0,1.016570801E3
2.498452188E0,1.016574707E3
2.578452188E0,1.016577637E3
2.658453750E0,1.016576172E3
2.738452188E0,1.016564941E3
2.818452188E0,1.016564941E3
2.898453750E0,1.016546875E3
2.978460000E0,1.016543945E3
3.058455313E0,1.016518066E3
3.138453750E0,1.016514648E3
3.218452188E0,1.016517578E3
3.298452188E0,1.016535156E3
3.378452188E0,1.016563965E3
3.458452188E0,1.016576660E3
3.538452188E0,1.016570801E3
3.618453750E0,1.016549316E3
3.698453750E0,1.016540039E3
3.778453750E0,1.016528320E3
3.858452188E0,1.016522461E3
3.938452188E0,1.016526367E3
4.018453750E0,1.016525391E3
4.098452188E0,1.016530762E3
4.178452188E0,1.016525879E3
4.258453750E0,1.016535645E3
4.338452188E0,1.016544434E3
4.418453750E0,1.016542969E3
4.498452188E0,1.016550781E3
4.578452188E0,1.016563477E3
4.658452188E0,1.016566406E3
4.738452188E0,1.016570312E3
4.818452188E0,1.016574219E3
4.898453750E0,1.016569824E3
4.978455313E0,1.016567871E3
5.058453750E0,1.016567871E3
5.138452188E0,1.016561035E3
5.218452188E0,1.016562012E3
5.298452188E0,1.016566406E3
5.378453750E0,1.016556641E3
5.458452188E0,1.016564941E3
5.538452188E0,1.016561035E3
5.618453750E0,1.016564941E3
5.698453750E0,1.016552246E3
5.778452188E0,1.016552734E3
5.858452188E0,1.016557129E3
5.938453750E0,1.016555664E3
6.018453750E0,1.016570801E3
6.098452188E0,1.016567871E3
6.178452188E0,1.016568359E3
6.258453750E0,1.016556641E3
6.338453750E0,1.016560059E3
6.418453750E0,1.016552246E3
6.498452188E0,1.016551270E3
6.578452188E0,1.016553223E3
6.658452188E0,1.016545898E3
6.738452188E0,1.016564941E3
6.818452188E0,1.016565430E3
6.898453750E0,1.016571289E3
6.978460000E0,1.016563965E3
7.058453750E0,1.016575195E3
7.138453750E0,1.016582520E3
7.218452188E0,1.016578125E3
7.298452188E0,1.016552734E3
7.378453750E0,1.016535645E3
7.458453750E0,1.016534180E3
7.538452188E0,1.016521484E3
7.618453750E0,1.016521973E3
7.698453750E0,1.016530762E3
7.778460000E0,1.016548340E3
7.858452188E0,1.016563965E3
7.938452188E0,1.016569336E3
8.018452188E0,1.016572754E3
8.098452188E0,1.016575684E3
8.178452188E0,1.016574707E3
8.258453750E0,1.016576172E3
8.338453750E0,1.016579590E3
8.418453750E0,1.016560059E3
8.498452188E0,1.016551758E3
8.578452188E0,1.016539551E3
8.658452188E0,1.016532715E3
8.738452188E0,1.016549805E3
8.818452188E0,1.016560547E3
8.898452188E0,1.016571777E3
8.978460000E0,1.016574707E3
9.058453750E0,1.016577148E3
9.138453750E0,1.016573242E3
9.218452188E0,1.016578613E3
9.298452188E0,1.016569336E3
9.378452188E0,1.016565430E3
9.458452188E0,1.016559570E3
9.538452188E0,1.016562012E3
9.618453750E0,1.016541016E3
9.698453750E0,1.016528809E3
9.778453750E0,1.016518066E3
9.858452188E0,1.016533203E3
9.938452188E0,1.016548828E3
1.001845375E1,1.016550781E3
1.009845219E1,1.016569824E3
1.017845219E1,1.016574219E3
1.025845375E1,1.016576660E3
1.033845375E1,1.016575684E3
1.041845375E1,1.016568848E3
1.049845219E1,1.016557129E3
1.057845219E1,1.016543457E3
1.065845219E1,1.016539062E3
1.073845219E1,1.016557129E3
1.081845219E1,1.016547852E3
1.089845219E1,1.016554199E3
