"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.846000000E-2,-2.875000000E0,1.612500000E1,-3.937500000E1
4.845375000E-2,-3.125000000E0,1.625000000E1,-3.975000000E1
6.845375000E-2,-3.750000000E0,1.618750000E1,-3.975000000E1
8.845687500E-2,-4.062500000E0,1.606250000E1,-4.018750000E1
1.084631250E-1,-4.312500000E0,1.643750000E1,-3.993750000E1
1.384537500E-1,-5.062500000E0,1.631250000E1,-3.987500000E1
1.584537500E-1,-5.562500000E0,1.631250000E1,-4.018750000E1
1.784600000E-1,-6.187500000E0,1.637500000E1,-3.987500000E1
2.084537500E-1,-7.375000000E0,1.643750000E1,-4.056250000E1
2.284568750E-1,-7.562500000E0,1.668750000E1,-4.056250000E1
2.584537500E-1,-7.562500000E0,1.725000000E1,-3.981250000E1
2.784537500E-1,-8.312500000E0,1.756250000E1,-3.912500000E1
2.984568750E-1,-9.000000000E0,1.768750000E1,-3.856250000E1
3.284584380E-1,-9.500000000E0,1.750000000E1,-3.787500000E1
3.584521880E-1,-9.500000000E0,1.731250000E1,-3.781250000E1
3.784600000E-1,-9.500000000E0,1.737500000E1,-3.806250000E1
4.084537500E-1,-1.012500000E1,1.743750000E1,-3.787500000E1
4.284615630E-1,-1.075000000E1,1.725000000E1,-3.762500000E1
4.584521880E-1,-1.100000000E1,1.725000000E1,-3.743750000E1
4.784568750E-1,-1.106250000E1,1.718750000E1,-3.725000000E1
5.084537500E-1,-1.143750000E1,1.706250000E1,-3.737500000E1
5.384537500E-1,-1.225000000E1,1.668750000E1,-3.712500000E1
5.584537500E-1,-1.268750000E1,1.700000000E1,-3.675000000E1
5.784584380E-1,-1.268750000E1,1.731250000E1,-3.643750000E1
6.084521880E-1,-1.400000000E1,1.893750000E1,-3.500000000E1
6.284537500E-1,-1.487500000E1,1.981250000E1,-3.443750000E1
6.584521880E-1,-1.668750000E1,2.093750000E1,-3.356250000E1
6.784521880E-1,-1.793750000E1,2.162500000E1,-3.237500000E1
6.984537500E-1,-1.881250000E1,2.250000000E1,-3.187500000E1
7.284521880E-1,-2.031250000E1,2.318750000E1,-3.056250000E1
7.484521880E-1,-2.150000000E1,2.331250000E1,-2.968750000E1
7.684521880E-1,-2.275000000E1,2.362500000E1,-2.912500000E1
7.884521880E-1,-2.393750000E1,2.368750000E1,-2.781250000E1
8.084521880E-1,-2.493750000E1,2.406250000E1,-2.700000000E1
8.284537500E-1,-2.631250000E1,2.431250000E1,-2.587500000E1
8.584521880E-1,-2.850000000E1,2.475000000E1,-2.356250000E1
8.784521880E-1,-2.968750000E1,2.512500000E1,-2.181250000E1
8.984537500E-1,-3.062500000E1,2.575000000E1,-1.981250000E1
