"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.205260000E1,1.187787100E2,0.000000000E0,0.000000000E0,0.000000000E0,2.500000000E1,0.000000000E0
4.831697920E-1,3.205260000E1,1.187787100E2,1.647752952E1,1.081078887E0,2.444540405E2,2.500000000E1,0.000000000E0
8.375192710E-1,3.205315480E1,1.187789920E2,4.331256781E0,6.565161347E-1,2.570793152E2,3.390919113E1,3.390919113E1
1.853409375E0,3.205307575E1,1.187789785E2,5.893418037E-1,7.692701817E-1,3.320715942E2,2.000000000E1,2.000000000E1
2.849080729E0,3.205291037E1,1.187788020E2,3.455990290E0,1.669361115E0,3.372138672E2,1.956148338E1,1.956148338E1
3.879107291E0,3.205287109E1,1.187788089E2,4.637704574E0,5.304786563E-1,3.485440979E2,1.858782578E1,1.858782578E1
4.882794791E0,3.205291074E1,1.187787261E2,4.921402746E0,1.925534964E0,3.521720581E2,1.697027969E1,1.697027969E1
5.890321874E0,3.205290626E1,1.187787503E2,1.108334511E1,2.155348539E0,3.517545776E2,1.498016930E1,1.498016930E1
6.900083332E0,3.205291806E1,1.187787426E2,1.371837044E1,2.144139528E0,3.517545776E2,1.302825356E1,1.302825356E1
7.892385936E0,3.205292371E1,1.187787229E2,1.884622389E1,1.680964231E0,6.737021446E0,1.140168190E1,1.140168190E1
8.895308853E0,3.205293136E1,1.187787104E2,2.116641236E1,1.043080330E0,1.146339798E1,4.699999809E0,4.699999809E0
9.896184374E0,3.205293906E1,1.187787042E2,2.652845792E1,1.081177711E0,3.556968689E2,3.488882542E0,3.488882542E0
1.089443125E1,3.205294151E1,1.187786898E2,2.960944059E1,1.219503045E0,3.422375793E2,3.560701132E0,3.560701132E0
1.190288177E1,3.205294363E1,1.187786705E2,3.171747283E1,1.318235636E0,3.448911743E2,3.771083355E0,3.771083355E0
1.290102604E1,3.205295035E1,1.187786603E2,3.242509243E1,1.360523582E0,3.500686951E2,3.999406815E0,3.999406815E0
1.388920260E1,3.205295557E1,1.187786492E2,3.460280268E1,1.387526035E0,1.713054627E-1,3.843361616E0,3.843361616E0
1.488884844E1,3.205296245E1,1.187786537E2,3.531736739E1,1.396776080E0,6.436371803E0,4.702679157E0,4.702679157E0
