"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.418814182E0,4.755852222E0,7.920526981E0
2.199375000E-2,-2.801991701E0,4.899609566E0,9.229351044E0
4.199375000E-2,-3.449565887E0,5.272989750E0,9.777651787E0
6.199375000E-2,-3.511910915E0,5.572676659E0,9.551093102E0
8.200468800E-2,-2.932686329E0,5.786421299E0,8.409078598E0
1.040031250E-1,-2.126865149E0,5.495066643E0,7.704627514E0
1.259937500E-1,-1.938824534E0,5.603504181E0,8.171505928E0
1.459953130E-1,-1.859787107E0,5.332663059E0,9.292510033E0
1.660000000E-1,-2.021117926E0,5.440143585E0,1.008830357E1
1.879937500E-1,-2.082246780E0,5.724258423E0,9.219045639E0
2.080031250E-1,-1.958610177E0,4.906121731E0,8.154517174E0
2.299937500E-1,-1.382919669E0,4.113459110E0,8.830630302E0
2.519921880E-1,-1.692394137E0,3.768990755E0,1.088062191E1
2.719921880E-1,-1.695927978E0,4.000030994E0,1.243555069E1
2.919953130E-1,-1.649394274E0,4.516316891E0,1.164698696E1
3.139921880E-1,-9.641162753E-1,3.772725582E0,9.685293198E0
3.339937500E-1,-7.198885679E-1,3.620167017E0,8.726750374E0
3.559937500E-1,-5.873264074E-1,2.953037024E0,9.405975342E0
3.759937500E-1,-4.096191823E-1,3.189948320E0,9.297948837E0
3.959937500E-1,-7.660295963E-1,3.290188551E0,8.154823303E0
4.160000000E-1,-1.034419656E0,3.070899010E0,7.735148430E0
4.379921880E-1,-1.091095209E0,2.878998756E0,6.996297836E0
4.579937500E-1,-6.415981650E-1,2.931460381E0,6.089345932E0
4.799937500E-1,-3.136308491E-1,3.036393642E0,5.186128616E0
4.999953130E-1,6.071695313E-2,2.706577778E0,5.031386375E0
5.219921880E-1,1.237993836E-1,2.528679132E0,3.702019930E0
5.419921880E-1,-1.068120360E0,3.724822521E0,2.301373720E0
5.619937500E-1,-3.206755400E0,3.810324192E0,5.410493851E0
5.819937500E-1,-4.105404854E0,2.665349960E0,7.071533203E0
6.039921880E-1,-2.130973577E0,2.062192917E0,5.356068611E0
6.239937500E-1,-1.033557773E0,3.189584255E0,7.901478291E0
6.459937500E-1,8.907388449E-1,3.764872551E0,8.912529945E0
6.659937500E-1,1.088471055E0,3.746006250E0,8.721971512E0
