"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.548510000E-1,3.879866749E-2,-3.842167854E-1,2.864783406E-1
1.748510000E-1,4.590216093E-3,-4.453032911E-1,2.131745070E-1
1.948572500E-1,-4.536110535E-2,-5.624148846E-1,1.995609403E-1
2.148572500E-1,-1.352106631E-1,-5.664815307E-1,1.210560352E-1
2.368541250E-1,-2.550973296E-1,-2.772455513E-1,-3.263765574E-2
2.588510000E-1,-3.236189485E-1,-2.635447076E-3,-1.058018580E-1
2.788588120E-1,-2.908765674E-1,2.132792398E-2,-1.021366641E-1
3.008510000E-1,-2.016204298E-1,-6.223843992E-2,-1.115265414E-1
3.208510000E-1,-1.491034776E-1,-1.310742199E-1,-1.581791937E-1
3.428510000E-1,-1.179668009E-1,-2.499311417E-1,-2.141519040E-1
3.648510000E-1,-1.042485163E-1,-2.825338840E-1,-2.281843424E-1
3.868588120E-1,-5.152212083E-2,-2.839999795E-1,-2.245191485E-1
4.088494370E-1,-1.172861271E-2,-2.825513482E-1,-1.851968914E-1
4.288525620E-1,1.370083448E-2,-1.192583442E-1,-2.179567218E-1
4.488572500E-1,9.089674801E-2,1.083849445E-1,-2.740690410E-1
4.708510000E-1,1.139350906E-1,4.765447080E-1,-3.363074958E-1
4.908510000E-1,8.314748853E-2,8.383165598E-1,-3.318743706E-1
5.108525620E-1,1.173035800E-1,1.239969134E0,-1.451066732E-1
5.328510000E-1,3.372150660E-1,1.767582178E0,7.456046343E-2
5.528510000E-1,6.134483218E-1,1.950283289E0,2.389181256E-1
5.728510000E-1,7.923445702E-1,1.577079535E0,3.772703707E-1
5.928510000E-1,6.657732725E-1,1.323745012E0,3.237062097E-1
6.128510000E-1,3.621732593E-1,1.359506726E0,-7.906341553E-2
6.328510000E-1,1.494001895E-1,1.381969094E0,-5.555382967E-1
6.528510000E-1,-3.590142354E-2,9.633693695E-1,-9.009389281E-1
6.728510000E-1,-3.341432810E-1,4.084593952E-1,-1.322680354E0
6.928510000E-1,-5.096535683E-1,7.849094868E-1,-1.285033584E0
7.128510000E-1,-1.137919784E0,1.001487374E0,-9.684482813E-1
7.328510000E-1,-1.216564298E0,7.930950522E-1,-7.090574503E-1
7.528510000E-1,-1.159526944E0,6.218782663E-1,-5.259374976E-1
7.728510000E-1,-1.122927427E0,9.613971710E-1,-6.249500513E-1
7.928510000E-1,-9.441707730E-1,1.873523712E0,-8.709192872E-1
8.128510000E-1,-7.483273745E-1,2.738369226E0,-1.068804741E0
8.328510000E-1,-7.187963724E-1,2.374764681E0,-9.980316162E-1
8.548510000E-1,-7.828325033E-1,1.179737806E0,-6.848322749E-1
8.748510000E-1,-7.745072842E-1,5.378929973E-1,-5.081002712E-1
8.948510000E-1,-6.508507133E-1,4.332605302E-1,-7.254984379E-1
9.148697500E-1,-5.503721237E-1,9.356186390E-1,-7.361449599E-1
9.368650620E-1,-3.214721978E-1,1.297076344E0,-5.715604424E-1
9.588510000E-1,2.863561809E-1,1.362543583E0,-2.406459898E-1
9.788510000E-1,1.091546416E0,1.685726285E0,3.725056350E-1
9.988525620E-1,1.831373930E0,2.380227566E0,9.895318747E-1
1.020851000E0,2.005837202E0,2.346071482E0,1.316536784E0
1.040851000E0,1.496986389E0,2.919935942E0,1.266026974E0
1.060851000E0,7.934615612E-1,2.437230110E0,1.032449484E0
1.080851000E0,1.857030392E-2,1.861306429E0,1.027719617E0
1.100851000E0,-4.068886042E-1,1.233685970E0,1.434800267E0
1.120851000E0,-3.420496285E-1,5.602855682E-1,1.815543890E0
1.140851000E0,-5.640904233E-2,-1.177748144E-1,1.768507242E0
1.160851000E0,2.250776589E-1,-8.589288592E-1,1.160486817E0
1.180851000E0,4.906644225E-1,-1.665602565E0,1.912357211E-1
1.200851000E0,5.012934804E-1,-1.985643625E0,-2.597399056E-1
1.220851000E0,5.037893057E-1,-1.975293875E0,-5.563935041E-1
1.240851000E0,4.321260750E-1,-1.702673435E0,-9.471901655E-1
1.260851000E0,2.920808494E-1,-1.788665771E0,-1.091546416E0
1.280851000E0,4.000294581E-2,-2.178432703E0,-7.801621556E-1
1.300851000E0,-2.779611349E-1,-2.411050081E0,-5.451710224E-1
1.320851000E0,-5.272814035E-1,-2.458994389E0,-5.145754218E-1
1.340851000E0,-6.415830255E-1,-2.279522181E0,-4.391248524E-1
1.360852562E0,-7.135778666E-1,-2.236342669E0,-3.304257393E-1
1.382851000E0,-9.347459674E-1,-2.199778080E0,-2.006604970E-1
1.402851000E0,-1.262012720E0,-2.150577307E0,-1.752485037E-1
1.422851000E0,-1.429581761E0,-2.074969530E0,-3.236364126E-1
1.442851000E0,-1.545454144E0,-2.250881433E0,-8.436572552E-1
1.462851000E0,-1.816765547E0,-2.145585537E0,-1.605737805E0
1.482851000E0,-2.078757048E0,-1.682008743E0,-2.500219107E0
1.504851000E0,-2.289208651E0,-1.066308856E0,-3.596547604E0
1.524888500E0,-2.495611429E0,-7.496712804E-1,-4.574193954E0
1.546851000E0,-2.252958298E0,-8.369377255E-1,-5.090619087E0
1.566852562E0,-1.512327790E0,-1.019743562E0,-4.720190525E0
