"Time (s)","Pressure (hPa)"
1.084600000E-1,1.016870117E3
1.884600000E-1,1.016869629E3
2.684600000E-1,1.016871094E3
3.484600000E-1,1.016880371E3
4.284600000E-1,1.016883301E3
5.084615620E-1,1.016873047E3
5.884600000E-1,1.016893066E3
6.684600000E-1,1.016892090E3
7.484600000E-1,1.016903320E3
8.284600000E-1,1.016908691E3
9.084600000E-1,1.016916504E3
9.884600000E-1,1.016918457E3
1.068460000E0,1.016908691E3
1.148460000E0,1.016905273E3
1.228460000E0,1.016905762E3
1.308461562E0,1.016921387E3
1.388460000E0,1.016921875E3
1.468460000E0,1.016930176E3
1.548460000E0,1.016932617E3
1.628460000E0,1.016961426E3
1.708460000E0,1.016961426E3
1.788460000E0,1.016958008E3
1.868460000E0,1.016957520E3
1.948460000E0,1.016947266E3
2.028460000E0,1.016951660E3
2.108460000E0,1.016945801E3
2.188460000E0,1.016954102E3
2.268460000E0,1.016945312E3
2.348460000E0,1.016940430E3
2.428460000E0,1.016927734E3
2.508460000E0,1.016929688E3
2.588460000E0,1.016931152E3
2.668460000E0,1.016934082E3
2.748460000E0,1.016928223E3
2.828460000E0,1.016920410E3
2.908470937E0,1.016919922E3
2.988460000E0,1.016930176E3
3.068460000E0,1.016940918E3
3.148460000E0,1.016928223E3
3.228460000E0,1.016941406E3
3.308460000E0,1.016941406E3
3.388460000E0,1.016927246E3
3.468460000E0,1.016930176E3
3.548458437E0,1.016932129E3
3.628460000E0,1.016930664E3
3.708489687E0,1.016927734E3
3.788460000E0,1.016924316E3
3.868460000E0,1.016918945E3
3.948460000E0,1.016918457E3
4.028460000E0,1.016920898E3
4.108464687E0,1.016921875E3
4.188460000E0,1.016929688E3
4.268460000E0,1.016932129E3
4.348460000E0,1.016923340E3
4.428460000E0,1.016922852E3
4.508460000E0,1.016917480E3
4.588460000E0,1.016897461E3
4.668458437E0,1.016906738E3
4.748458437E0,1.016917969E3
4.828460000E0,1.016916504E3
4.908460000E0,1.016922852E3
4.988460000E0,1.016922363E3
5.068460000E0,1.016916992E3
5.148460000E0,1.016922363E3
5.228460000E0,1.016921387E3
5.308461562E0,1.016928223E3
5.388460000E0,1.016936035E3
5.468460000E0,1.016931641E3
5.548460000E0,1.016931641E3
5.628460000E0,1.016929199E3
5.708460000E0,1.016925293E3
5.788460000E0,1.016925293E3
5.868460000E0,1.016907715E3
5.948460000E0,1.016900391E3
6.028460000E0,1.016900879E3
6.108460000E0,1.016898926E3
6.188460000E0,1.016895508E3
6.268460000E0,1.016884277E3
6.348458437E0,1.016866211E3
6.428460000E0,1.016879395E3
6.508460000E0,1.016905273E3
6.588460000E0,1.016887207E3
6.668460000E0,1.016901367E3
6.748460000E0,1.016914551E3
6.828460000E0,1.016889648E3
6.908460000E0,1.016904297E3
6.988460000E0,1.016909180E3
7.068460000E0,1.016910156E3
7.148458437E0,1.016919922E3
7.228463125E0,1.016904297E3
7.308472500E0,1.016897461E3
7.388458437E0,1.016890137E3
7.468460000E0,1.016900879E3
7.548458437E0,1.016906738E3
7.628460000E0,1.016904785E3
7.708460000E0,1.016895996E3
7.788458437E0,1.016901855E3
7.868467812E0,1.016898438E3
7.948460000E0,1.016901855E3
8.028460000E0,1.016905762E3
8.108469375E0,1.016897949E3
8.188460000E0,1.016896973E3
8.268460000E0,1.016908203E3
8.348460000E0,1.016900391E3
8.428460000E0,1.016901367E3
8.508474062E0,1.016898438E3
8.588461562E0,1.016914551E3
8.668460000E0,1.016912109E3
8.748463125E0,1.016910645E3
8.828460000E0,1.016897461E3
8.908460000E0,1.016899902E3
8.988466250E0,1.016909180E3
9.068460000E0,1.016924316E3
9.148458437E0,1.016931152E3
9.228460000E0,1.016905762E3
9.308461562E0,1.016916016E3
9.388463125E0,1.016913086E3
9.468460000E0,1.016909668E3
9.548460000E0,1.016924316E3
9.628460000E0,1.016918945E3
9.708466250E0,1.016915527E3
9.788460000E0,1.016904785E3
9.868460000E0,1.016912109E3
9.948460000E0,1.016925781E3
1.002846000E1,1.016900879E3
1.010846000E1,1.016901367E3
1.018846000E1,1.016903320E3
1.026846000E1,1.016915039E3
1.034846000E1,1.016907227E3
1.042846000E1,1.016915039E3
1.050846000E1,1.016923340E3
1.058846000E1,1.016947754E3
1.066846000E1,1.016952148E3
1.074846000E1,1.016956055E3
1.082845844E1,1.016975098E3
1.090846000E1,1.016981445E3
1.098846000E1,1.016971680E3
1.106846000E1,1.016968262E3
1.114846000E1,1.016972656E3
1.122846000E1,1.016969727E3
1.130846000E1,1.016974609E3
1.138846000E1,1.016980469E3
1.146846000E1,1.016979980E3
1.154845844E1,1.016978027E3
1.162846000E1,1.016968750E3
1.170846156E1,1.016959961E3
1.178845844E1,1.016972656E3
1.186846000E1,1.016962891E3
1.194846000E1,1.016959961E3
1.202846000E1,1.016956055E3
1.210846000E1,1.016965820E3
1.218846000E1,1.016967285E3
1.226845844E1,1.016976562E3
1.234846000E1,1.016970703E3
1.242846000E1,1.016973633E3
1.250845844E1,1.016979980E3
1.258846000E1,1.016984375E3
1.266846000E1,1.016983887E3
1.274845844E1,1.016982910E3
1.282846000E1,1.016980469E3
1.290846781E1,1.016974121E3
1.298846000E1,1.016988281E3
1.306846000E1,1.016997559E3
1.314846000E1,1.017001465E3
1.322846000E1,1.017002441E3
1.330846000E1,1.016998535E3
1.338846000E1,1.016969727E3
1.346846000E1,1.016969238E3
1.354846000E1,1.016965332E3
1.362846000E1,1.016960449E3
1.370846000E1,1.016958008E3
1.378846000E1,1.016955566E3
1.386846000E1,1.016955566E3
1.394846000E1,1.016965332E3
1.402846000E1,1.016965332E3
1.410849438E1,1.016972656E3
1.418846000E1,1.016959961E3
1.426845844E1,1.016961914E3
1.434846000E1,1.016975098E3
1.442846000E1,1.016982910E3
1.450846000E1,1.016976562E3
1.458846000E1,1.016979980E3
1.466846000E1,1.016980469E3
1.474846000E1,1.016976074E3
1.482846000E1,1.016967773E3
1.490846312E1,1.016965332E3
1.498846000E1,1.016966309E3
1.506845844E1,1.016984375E3
1.514846000E1,1.016979980E3
1.522846000E1,1.016978516E3
1.530848188E1,1.016969727E3
1.538846000E1,1.016963379E3
1.546846000E1,1.016959961E3
1.554846000E1,1.016957520E3
1.562846000E1,1.016967285E3
1.570846156E1,1.016977539E3
1.578846000E1,1.016977051E3
