"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.400156200E-2,-1.112999991E-1,-4.219999909E-2,2.662000060E-1
4.400000000E-2,3.120000064E-1,-1.331000030E-1,8.219999671E-1
6.400000000E-2,8.003999591E-1,-3.946999907E-1,2.401999980E-1
8.400000000E-2,6.940999627E-1,-4.874999821E-1,1.140000001E-1
1.040000000E-1,2.140000015E-1,-5.869999900E-2,3.195999861E-1
1.240015620E-1,4.025999904E-1,8.269999921E-2,3.084999919E-1
1.440046870E-1,6.998999715E-1,1.358999908E-1,2.498999983E-1
1.740000000E-1,1.179600000E0,3.985999823E-1,-4.704999924E-1
1.940062500E-1,1.104099989E0,5.920000076E-1,-5.801999569E-1
2.140062500E-1,1.461300015E0,6.495000124E-1,-1.021299958E0
2.440000000E-1,1.439899921E0,2.970999777E-1,-8.639000058E-1
2.640000000E-1,1.105700016E0,1.431999952E-1,5.618000031E-1
2.840000000E-1,6.437000036E-1,-1.093999967E-1,2.007999897E0
3.040000000E-1,4.081999958E-1,-3.359999955E-1,2.229500055E0
3.240000000E-1,3.798999786E-1,-3.726999760E-1,1.716199994E0
3.440000000E-1,-6.140000001E-2,-9.699999355E-3,5.762999654E-1
3.640000000E-1,-3.071999848E-1,1.768999994E-1,-2.452999949E-1
3.939984370E-1,-6.451999545E-1,6.700999737E-1,-6.718999743E-1
4.140000000E-1,-4.037999809E-1,7.380999923E-1,-1.110100031E0
4.340031250E-1,-1.941999942E-1,6.294999719E-1,-1.486799955E0
4.640000000E-1,2.148000002E-1,6.100000143E-1,-2.325899839E0
4.840078120E-1,3.048999906E-1,6.462999582E-1,-2.725399971E0
5.140000000E-1,-4.287999868E-1,1.115100026E0,-2.259700060E0
5.340093750E-1,-3.252999783E-1,1.137399912E0,-1.097199917E0
5.640000000E-1,-7.481999993E-1,5.924999714E-1,1.737999916E-1
5.840000000E-1,-6.740000099E-2,1.063999981E-1,-7.874000072E-1
6.040000000E-1,1.257699966E0,-8.483999968E-1,-1.973399997E0
6.240000000E-1,1.765899897E0,-2.458199978E0,-2.101999998E0
6.440000000E-1,1.011999965E0,-2.012699842E0,-4.485999942E-1
6.640000000E-1,6.614999771E-1,-2.243299961E0,3.147999942E-1
6.940000000E-1,-1.188199997E0,6.746999621E-1,-2.131299973E0
7.140000000E-1,-2.437199831E0,8.053999543E-1,-1.011399984E0
7.340000000E-1,-2.763499975E0,4.120999873E-1,-9.890999794E-1
7.640000000E-1,-1.434000015E0,-9.544999599E-1,-2.969000041E-1
7.840000000E-1,-1.033100009E0,-7.188000083E-1,-3.211999834E-1
8.040000000E-1,-1.503999949E0,-5.447999835E-1,-7.038999796E-1
8.240000000E-1,-2.786499977E0,-5.735999942E-1,2.730000019E-2
8.440000000E-1,-3.873199940E0,7.554000020E-1,1.048099995E0
8.640000000E-1,-4.019000053E0,1.686499953E0,1.629899979E0
8.840000000E-1,-2.570199966E0,9.479999542E-2,2.074699879E0
9.040000000E-1,-1.607999921E0,-1.525299907E0,1.636899948E0
9.240000000E-1,-1.674999952E0,-1.590999961E0,1.512799978E0
9.440015620E-1,-2.503299952E0,-1.115299940E0,1.378199935E0
9.740000000E-1,-2.871399879E0,1.881999969E-1,1.570599914E0
9.940000000E-1,-2.066999912E0,-3.263999820E-1,1.107399940E0
1.014000000E0,-1.846599936E0,-1.573499918E0,1.457299948E0
1.034000000E0,-1.195699930E0,-2.047999859E0,-1.521699905E0
1.054000000E0,-4.248999953E-1,-1.795199990E0,-1.880699992E0
1.074000000E0,1.108600020E0,-1.170899987E0,-2.286999941E0
1.094000000E0,8.506000042E-1,-7.590999603E-1,-2.025599957E0
1.114000000E0,1.844299912E0,-1.244899988E0,-1.460799932E0
1.134000000E0,3.363899946E0,-2.034399986E0,-2.865999937E-1
1.154000000E0,7.142399788E0,-3.484099865E0,3.765999973E-1
1.174000000E0,8.869400024E0,-2.746299982E0,2.937999964E-1
1.194000000E0,6.542500019E0,-4.027999878E0,2.988999784E-1
1.214000000E0,4.543099880E0,-4.277699947E0,-1.281999946E-1
1.234000000E0,3.822199821E0,-4.066199780E0,-9.019999951E-2
1.254000000E0,3.482800007E0,-3.630800009E0,4.833000004E-1
1.274000000E0,2.081500053E0,-3.473599911E0,1.247200012E0
1.294000000E0,1.447499990E0,-3.462899923E0,1.729799986E0
1.314000000E0,4.423999786E-1,-2.820499897E0,2.206799984E0
1.334000000E0,-3.418999910E-1,-2.309599876E0,1.965299964E0
1.354000000E0,-7.536000013E-1,-2.547999859E0,2.823400021E0
1.374000000E0,-9.386999607E-1,-2.494400024E0,2.776099920E0
1.394000000E0,-1.120599985E0,-2.836299896E0,2.878099918E0
1.414000000E0,-1.280300021E0,-3.952299833E0,3.787599802E0
1.434000000E0,-7.841999531E-1,-5.281499863E0,4.375299931E0
1.454000000E0,-6.153999567E-1,-5.409199715E0,3.311699867E0
1.474000000E0,-1.571099997E0,-6.416999817E0,4.037600040E0
1.504000000E0,-2.992399931E0,-6.249799728E0,4.931299686E0
1.524037500E0,-3.630800009E0,-5.309999943E0,5.872299671E0
1.554000000E0,-6.636099815E0,-1.663899899E0,6.793299675E0
1.574000000E0,-8.407199860E0,1.850999892E-1,5.941599846E0
1.594000000E0,-8.900499344E0,7.658999562E-1,4.138899803E0
1.614000000E0,-8.443399429E0,8.037999868E-1,1.221400023E0
1.634000000E0,-7.348499775E0,1.044999957E0,-1.162599921E0
1.654000000E0,-5.935299873E0,1.856499910E0,-1.736999989E0
1.674000000E0,-4.751899719E0,1.775099993E0,-7.540999651E-1
1.694000000E0,-3.882799864E0,1.846499920E0,-6.719999760E-2
1.714000000E0,-3.063400030E0,2.306699991E0,-6.301999688E-1
1.734000000E0,-2.423799992E0,2.891499996E0,-1.831499934E0
1.754000000E0,-1.925699949E0,2.831199884E0,-2.821699858E0
1.774000000E0,-1.907499909E0,2.778199911E0,-3.419600010E0
1.794000000E0,-2.201599836E0,2.868499994E0,-3.860299826E0
1.814000000E0,-2.509799957E0,3.136699915E0,-3.624599934E0
1.834000000E0,-2.876099825E0,3.854899883E0,-2.629199982E0
1.854000000E0,-3.256199837E0,3.797399998E0,-1.446099997E0
1.874000000E0,-3.633599997E0,4.036600113E0,-6.470999718E-1
1.904001562E0,-3.676899910E0,4.270999908E0,1.639999896E-1
1.934001562E0,-3.500399828E0,4.101599693E0,7.391999960E-1
1.964000000E0,-3.694700003E0,3.191900015E0,1.579100013E0
1.984000000E0,-4.223700047E0,2.170199871E0,2.353999853E0
2.004003125E0,-5.060599804E0,1.175699949E0,3.153699875E0
2.034000000E0,-5.032199860E0,1.497999907E0,3.425599813E0
2.054000000E0,-4.588299751E0,2.394500017E0,2.774399996E0
2.074000000E0,-4.428699970E0,2.777299881E0,2.686699867E0
2.094000000E0,-4.743700027E0,2.179399967E0,3.432600021E0
2.114000000E0,-5.024600029E0,7.063999772E-1,4.728899956E0
2.134000000E0,-5.397099972E0,-1.540099978E0,5.954199791E0
