"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.623491417E0,-1.102440325E0,-1.162877877E0,2.200421271E0
2.643436417E0,-1.468239797E0,-2.146155894E0,1.668823414E0
2.663381417E0,-1.839442097E0,-2.446020408E0,8.242708808E-1
2.683325417E0,-2.212187184E0,-2.451196656E0,2.838220936E-1
2.703270417E0,-1.963207772E0,-2.575304100E0,2.250447124E-1
2.723214417E0,-1.276197208E0,-2.618449827E0,2.635205609E-1
2.743159417E0,-7.108110698E-1,-2.217742478E0,-1.381229281E-1
2.763104417E0,-3.183865933E-1,-1.518660776E0,-9.644450122E-1
2.783048417E0,-4.245503949E-1,-9.174181956E-1,-1.546203209E0
2.802993417E0,-1.036027430E0,-5.174098805E-1,-1.683617454E0
2.822938417E0,-1.362813037E0,-2.987851185E-1,-1.745143027E0
2.842882417E0,-1.412696365E0,-3.662695885E-2,-1.835976598E0
2.862827417E0,-1.251962400E0,-2.444516212E-2,-1.553023401E0
2.882772417E0,-1.065738887E0,-1.627663109E-1,-1.164550765E0
2.902716417E0,-8.819494240E-1,-4.305831134E-1,-8.568387026E-1
2.922661417E0,-8.542334756E-1,-6.159454045E-1,-4.884231859E-1
2.942605417E0,-7.073251060E-1,-7.831050208E-1,-8.474194229E-2
2.962550417E0,-8.132748263E-1,-5.061262161E-1,9.184864819E-2
2.982495417E0,-9.510164429E-1,-1.274216464E-1,2.497468597E-1
3.002439417E0,-8.432643183E-1,1.606528348E-1,5.814816231E-1
3.022384417E0,-5.134125777E-1,1.076677054E-1,1.053783451E0
3.042329417E0,1.951223172E-2,1.230692714E-1,1.483443874E0
3.062273417E0,5.705482069E-1,3.071799660E-1,1.536194530E0
3.082218417E0,8.618538594E-1,5.611619639E-1,1.397158266E0
3.102162417E0,9.110508701E-1,6.420190161E-1,1.348626376E0
3.122107417E0,9.014981277E-1,4.354769406E-1,1.420769908E0
3.142052417E0,9.368394300E-1,2.096133256E-1,1.405903947E0
3.161996417E0,9.661112494E-1,-4.438448909E-1,1.321819232E0
3.181941417E0,6.678792045E-1,-1.180131841E0,1.145982347E0
3.201886417E0,4.498025458E-1,-1.822892869E0,5.142889291E-1
3.221830417E0,3.683407453E-1,-1.795887795E0,-2.629171282E-1
3.241775417E0,3.226139840E-1,-1.737824944E0,-4.814784479E-1
3.261719417E0,4.719413468E-1,-1.828579578E0,-4.108879369E-1
3.281664417E0,8.517038240E-1,-1.840162035E0,-6.530392635E-1
3.301609417E0,7.984600284E-1,-1.277772448E0,-9.405158669E-1
3.321553417E0,8.071285987E-1,-8.687833947E-1,-1.358422217E0
3.341498417E0,5.834182209E-1,-4.947603983E-1,-1.718128306E0
3.361443417E0,3.267058656E-3,-2.528403291E-1,-2.029748062E0
3.381387417E0,-2.467432912E-1,-1.581303459E-1,-2.324199225E0
3.401332417E0,-4.128697045E-1,3.883223623E-2,-2.437341678E0
3.421276417E0,-3.207055259E-1,1.564507332E-1,-2.363095488E0
3.441221417E0,-2.131065984E-1,-1.607399583E-2,-2.157631347E0
3.461166417E0,-2.051586609E-1,8.936036557E-2,-1.701756102E0
3.481110292E0,-1.238235988E-1,4.872981817E-2,-1.441680720E0
3.501055292E0,-2.532815015E-1,-2.661418676E-2,-1.268732361E0
3.521000292E0,-3.096863750E-1,1.398066339E-1,-9.374823314E-1
3.540944292E0,-2.217203145E-1,5.570195040E-1,-5.051544088E-1
3.560889292E0,-2.092562069E-1,8.541466445E-1,-1.684875190E-2
3.580833292E0,-1.005896509E-2,1.015406420E0,3.440647870E-1
3.600778292E0,-5.570700824E-2,1.323221394E0,5.666402203E-1
3.620723292E0,6.618960410E-2,1.615642403E0,9.430395252E-1
3.640667292E0,2.412999719E-2,1.700265647E0,1.309216143E0
3.660612292E0,-8.935539544E-2,1.891441824E0,1.302797070E0
3.680557292E0,-1.924089351E-1,2.284594571E0,9.294874334E-1
3.700501292E0,-2.337171748E-1,2.134144251E0,7.151975048E-1
3.720446292E0,-3.626627335E-1,1.093313845E0,1.048349048E0
3.740391292E0,-3.544487111E-1,-2.496600285E-1,1.452918484E0
3.760335292E0,-2.776803245E-1,-1.137287537E0,1.344373696E0
3.780280292E0,-8.698662990E-1,-1.450137548E0,5.942817628E-1
3.800224292E0,-1.710539497E0,-1.720633838E0,1.931382108E-1
3.820169292E0,-1.990685592E0,-2.243610267E0,2.315719593E-1
3.840114292E0,-1.765427749E0,-2.831309235E0,5.151718587E-1
3.860058292E0,-1.199776000E0,-2.935904521E0,5.900922328E-1
3.880003292E0,-6.998681518E-1,-2.851356414E0,3.845000374E-1
3.899948292E0,-4.934795657E-1,-2.389243067E0,-1.350098705E-1
3.919892292E0,-5.428857605E-1,-1.623336754E0,-9.654805541E-1
3.939837292E0,-7.483074365E-1,-7.412661463E-1,-1.800472305E0
3.959782292E0,-8.235891686E-1,-1.908928800E-1,-1.979493583E0
3.979726292E0,-8.593220150E-1,8.816958010E-2,-1.504458767E0
3.999671292E0,-6.639630318E-1,2.206177855E-1,-1.339664934E0
4.019615292E0,-1.241071522E-4,1.840574849E-1,-1.468010148E0
4.039560292E0,-1.803366092E-1,-2.794033527E-2,-1.517511506E0
4.059505292E0,-1.830821693E-1,-7.202989081E-1,-1.060939273E0
4.079449292E0,-6.708759025E-2,-7.149226856E-1,-1.347104931E-1
4.099394292E0,-1.045759901E-2,-3.876902783E-1,2.574172372E-1
4.119339292E0,1.583785602E-1,-3.014736682E-1,6.597004116E-1
4.139283292E0,3.277950557E-1,-2.995932037E-1,1.101487375E0
4.159228292E0,3.701955552E-1,1.570176208E-1,1.054606739E0
4.179173292E0,1.003125221E0,7.207196152E-1,7.373923659E-1
4.199117292E0,1.592290524E0,1.177453524E0,4.778286159E-1
4.219062292E0,1.786267664E0,1.173864210E0,5.463439500E-1
4.239007292E0,1.777735991E0,7.968570873E-1,9.427173436E-1
4.258951292E0,1.239210207E0,1.502214020E-1,1.113957147E0
4.278896292E0,5.966463768E-1,-7.581072968E-1,1.276940682E0
4.298840292E0,2.087139507E-1,-1.589040495E0,1.113498141E0
4.318785292E0,1.395677751E-1,-1.844561773E0,4.551227081E-1
4.338730292E0,1.257633761E-1,-1.711852197E0,-1.617731613E-1
4.358674292E0,7.216560468E-3,-1.458315757E0,-4.374056447E-1
4.378619292E0,-1.423421328E-1,-1.466048553E0,-7.350429547E-1
4.398564292E0,-1.659843991E-1,-1.434705285E0,-1.029644975E0
4.418508292E0,6.533839568E-2,-1.269999745E0,-1.288838012E0
4.438453292E0,2.398926933E-1,-1.127928484E0,-1.405373604E0
4.458398292E0,1.481905179E-1,-9.275493738E-1,-1.471170568E0
4.478342542E0,-1.112505137E-1,-6.580503273E-1,-1.498671777E0
4.498287542E0,-3.373483097E-1,-2.169226375E-1,-1.549164239E0
4.518231542E0,-4.632830822E-1,1.860886614E-1,-1.528094382E0
4.538176542E0,-6.522833647E-1,3.784589866E-1,-1.474177791E0
4.558121542E0,-8.969606884E-1,6.653698719E-1,-1.349386514E0
4.578065542E0,-8.534359154E-1,8.768420273E-1,-1.161099154E0
4.598010542E0,-7.518027558E-1,1.154712679E0,-8.593313706E-1
4.617955542E0,-6.415360361E-1,1.255802266E0,-3.945133942E-1
4.637899542E0,-7.217916291E-1,1.285875081E0,5.383063674E-2
4.657844542E0,-6.320344569E-1,1.509609579E0,2.524868649E-1
4.677789542E0,-4.911087390E-1,1.706233607E0,5.545832616E-1
4.697733542E0,-2.040086963E-1,1.547908257E0,1.206865895E0
4.717678542E0,-1.595417907E-1,1.226274412E0,1.622542702E0
4.737623542E0,-3.015900278E-1,1.288582050E0,1.585476617E0
4.757567542E0,-4.860853229E-1,1.478053179E0,1.236687865E0
4.777512542E0,-6.177016157E-1,1.774422228E0,6.975079232E-1
4.797456542E0,-6.316491985E-1,1.773481265E0,3.654731977E-1
4.817401542E0,-7.854729239E-1,9.192165068E-1,8.207151890E-1
4.837346542E0,-8.489118516E-1,-4.022016057E-1,1.396713293E0
4.857290542E0,-8.747901662E-1,-1.875817772E0,1.495611929E0
4.877235542E0,-1.445309356E0,-2.759909177E0,1.232788357E0
4.897180542E0,-1.854803171E0,-3.144103990E0,1.003195680E0
4.917124542E0,-1.736636059E0,-3.246184680E0,6.062896049E-1
4.937069542E0,-1.248075902E0,-2.912943090E0,3.047369993E-1
4.957014542E0,-6.071509729E-1,-2.250589650E0,-1.116017121E-1
4.976958542E0,7.548433810E-2,-1.504613279E0,-7.090345395E-1
4.996903542E0,2.594100413E-1,-6.746947190E-1,-1.175997275E0
5.016847542E0,3.855175991E-1,9.227856472E-2,-1.397094532E0
5.036792542E0,3.796827357E-1,4.809203312E-1,-1.511599971E0
5.056737542E0,2.106178042E-1,4.943706813E-1,-1.494972829E0
5.076681542E0,-2.712676831E-2,2.279344064E-1,-1.511014665E0
5.096626542E0,-1.990186094E-1,-2.820784539E-1,-1.312705761E0
5.116571542E0,-2.306915148E-1,-7.984301345E-1,-1.057467781E0
5.136515542E0,-2.998520160E-1,-1.261400391E0,-7.774580723E-1
5.156460542E0,-2.233411261E-1,-1.564631293E0,-4.228396457E-1
5.176405542E0,7.177749574E-3,-1.384738488E0,1.438187009E-1
5.196349542E0,5.417638260E-1,-6.874115360E-1,7.685387295E-1
5.216294542E0,2.789930244E-1,-3.031658524E-1,1.601054184E0
5.236239542E0,7.096268624E-2,-7.725329626E-1,2.085062138E0
5.256183542E0,-3.023919003E-1,-9.337228641E-1,1.702339654E0
5.276128542E0,-4.934677982E-1,-9.690982264E-1,6.504097706E-1
5.296072542E0,-3.950101883E-1,-7.084205818E-1,3.513100719E-1
5.316017542E0,-7.810601033E-2,4.691601187E-2,6.077730435E-1
5.335962542E0,7.036880647E-1,-3.540594327E-1,8.111842275E-2
5.355906542E0,1.020939933E0,-2.877110767E-1,-4.364332527E-1
5.375851542E0,1.282725917E0,-2.875879928E-1,-1.158028196E0
5.395796542E0,1.231127163E0,-2.893056124E-2,-1.046524132E0
5.415740542E0,1.241002233E0,-1.002777019E-1,-1.292374992E0
5.435685542E0,1.314109678E0,-2.923676531E-1,-1.075699984E0
5.455630542E0,1.168820256E0,-8.928195441E-1,-9.786192477E-1
5.475574542E0,1.305712491E0,-1.177252672E0,-1.071633831E0
5.495519542E0,1.090120095E0,-1.017053727E0,-1.237296560E0
5.515464542E0,6.437693802E-1,-8.717172351E-1,-1.202200402E0
5.535408542E0,3.162454891E-1,-5.126145789E-1,-1.310425347E0
5.555353542E0,3.763955042E-2,-3.307597402E-1,-1.352567400E0
5.575297542E0,-6.210620105E-2,-4.514040251E-1,-1.151366463E0
5.595242542E0,-2.865789096E-1,-4.018503343E-1,-7.587703711E-1
5.615187542E0,-4.091844968E-1,-2.420260499E-1,-5.733978474E-1
5.635131542E0,-4.259945109E-1,-8.949602097E-2,-5.840608299E-1
5.655076542E0,-3.696133187E-1,-5.751452878E-2,-5.227223682E-1
5.675021542E0,-3.546138219E-1,3.451085150E-2,-4.696121085E-1
5.694965542E0,-4.215904612E-1,4.259543113E-1,-5.696339947E-1
5.714910542E0,-5.299976932E-1,9.025466797E-1,-5.773353624E-1
5.734855542E0,-4.282860348E-1,1.346613034E0,-5.970246917E-1
5.754799542E0,-1.932995939E-1,1.613744689E0,-5.835912985E-1
5.774744542E0,-5.081595853E-2,1.666638163E0,-1.994257218E-1
5.794689542E0,2.215486622E-1,1.334635013E0,3.127102625E-1
