"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211464300E1,1.189540840E2,0.000000000E0,0.000000000E0,0.000000000E0,5.908691025E1,0.000000000E0
1.342985312E0,3.211450744E1,1.189542411E2,5.071402981E1,1.639999986E0,1.450000000E2,9.803539276E0,1.162788200E1
2.259965312E0,3.211449636E1,1.189542503E2,5.010875453E1,1.639999986E0,1.450000000E2,1.280935192E1,1.162788200E1
3.260720624E0,3.211464202E1,1.189541759E2,2.851307663E1,9.300000072E-1,4.950000000E1,3.224858093E1,3.893333435E1
4.260757134E0,3.211443601E1,1.189543004E2,4.161213938E1,1.389999986E0,7.459999847E1,3.246551132E1,4.418267059E1
5.259984113E0,3.211441662E1,1.189543134E2,3.203900145E1,7.799999714E-1,5.820000076E1,3.103467369E1,4.302815247E1
6.260160883E0,3.211442684E1,1.189542958E2,3.754072699E1,1.070000052E0,6.240000153E1,2.971290779E1,4.601827240E1
7.260094112E0,3.211443046E1,1.189543141E2,4.114443216E1,7.900000215E-1,7.509999847E1,3.263233185E1,5.971776962E1
8.260180570E0,3.211452506E1,1.189543896E2,7.302106068E1,7.400000095E-1,7.509999847E1,3.734244156E1,7.950693512E1
9.260221455E0,3.211438539E1,1.189544774E2,7.098302617E0,1.100000024E0,4.300000000E1,1.144239712E1,2.500961494E1
1.026014224E1,3.211435136E1,1.189544350E2,-5.173468344E0,6.100000143E-1,4.300000000E1,1.136135578E1,2.238424110E1
1.125997864E1,3.211438633E1,1.189544375E2,-9.259777721E0,5.799999833E-1,4.300000000E1,1.111925411E1,2.252652550E1
1.225989145E1,3.211438500E1,1.189544166E2,-1.352100188E1,8.799999952E-1,1.346000061E2,1.132120514E1,2.125138664E1
1.326073260E1,3.211444312E1,1.189544344E2,-2.925924019E0,6.000000238E-1,1.346000061E2,1.479301167E1,2.613313866E1
1.425993598E1,3.211452419E1,1.189544522E2,3.806616563E0,3.199999928E-1,1.346000061E2,1.454770470E1,2.786149025E1
1.493927078E1,3.211460427E1,1.189544643E2,8.266255263E0,0.000000000E0,0.000000000E0,7.653246880E0,9.064209938E0
1.593946437E1,3.211459252E1,1.189544865E2,1.618931646E1,7.699999809E-1,9.830000305E1,4.941812515E0,5.410597801E0
1.693939614E1,3.211460213E1,1.189545160E2,2.571822692E1,3.799999952E-1,5.440000153E1,5.930644512E0,6.047970295E0
1.793964728E1,3.211459752E1,1.189545331E2,2.679018302E1,1.610000014E0,8.240000153E1,6.174670696E0,6.169224739E0
1.893921478E1,3.211459435E1,1.189545147E2,2.467793388E1,9.900000095E-1,7.530000305E1,6.082066059E0,5.969799519E0
1.993917103E1,3.211458272E1,1.189544955E2,2.195648053E1,7.699999809E-1,7.530000305E1,5.832012653E0,5.600511074E0
2.093890848E1,3.211458164E1,1.189544906E2,2.019202968E1,1.139999986E0,8.250000000E1,5.710229874E0,5.391774654E0
2.193941895E1,3.211458063E1,1.189544926E2,1.894415729E1,1.070000052E0,8.840000153E1,5.532829762E0,5.158079624E0
2.293985213E1,3.211458013E1,1.189544931E2,1.766809270E1,9.700000286E-1,8.250000000E1,5.365522385E0,5.008237839E0
2.393933650E1,3.211458087E1,1.189544957E2,1.717644717E1,1.210000038E0,8.050000000E1,4.883545399E0,4.438182831E0
2.493986952E1,3.211458075E1,1.189544966E2,1.613786982E1,1.009999990E0,8.040000153E1,4.272025108E0,3.731869459E0
2.593979551E1,3.211458153E1,1.189544975E2,1.571495547E1,9.599999785E-1,7.109999847E1,3.790092468E0,3.110175133E0
2.693946395E1,3.211458301E1,1.189545002E2,1.515763719E1,1.039999962E0,7.290000153E1,3.790092468E0,2.642700911E0
2.793899259E1,3.211458552E1,1.189545051E2,1.530368237E1,1.049999952E0,7.300000000E1,3.790092468E0,2.500000000E0
2.893981645E1,3.211458886E1,1.189545099E2,1.484041573E1,1.090000033E0,6.379999924E1,3.790092468E0,2.500000000E0
2.993890140E1,3.211459235E1,1.189545153E2,1.454505483E1,1.059999943E0,6.569999695E1,3.790092468E0,2.500000000E0
