"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.623552100E-2,2.824038565E-1,6.379038095E-1,-2.003637791E0
9.627927100E-2,-3.074365854E-1,4.704141617E-2,-1.223755836E0
1.163622400E-1,1.069772482E0,3.520094156E-1,-1.490214348E0
1.364216150E-1,-1.795266271E-1,-3.495540619E-1,-4.878044128E-3
1.564809900E-1,-5.887700915E-1,3.184585571E-1,2.674602509E0
1.765403650E-1,-6.592488289E-1,-8.463055491E-1,9.848232269E-1
1.965997400E-1,-3.309059143E-1,2.328156233E-1,-1.107790947E0
2.166591150E-1,-1.111270428E0,2.064415216E0,-1.867238522E0
2.367189590E-1,-1.010512114E-1,2.472149611E0,-8.529310226E-1
2.567788540E-1,5.273822546E-1,2.421225786E0,-8.918056488E-1
2.768387500E-1,4.345785677E-1,2.282423735E0,-1.645619392E0
2.968986460E-1,9.030532837E-1,1.975063324E0,-1.584416866E0
3.169582810E-1,1.104955435E0,1.056068659E0,-8.412036896E-1
3.370176560E-1,6.656453013E-1,1.221247435E0,-3.467798233E-1
3.570770310E-1,5.535426140E-1,9.588470459E-1,-3.133430481E-1
3.771364060E-1,4.252331257E-1,8.930871487E-1,-5.255517960E-1
3.971957810E-1,-1.172990799E-1,8.377506733E-1,-9.288377762E-1
4.172551560E-1,-4.325200617E-1,1.061361074E0,-7.810707092E-1
4.373150000E-1,-5.234525204E-1,1.109653473E0,-1.121796608E0
4.573748960E-1,-6.268500090E-1,6.917600632E-1,-1.581792355E0
4.774347920E-1,-8.089647889E-1,9.019243717E-1,-1.269935608E0
4.974946880E-1,-8.765902519E-1,1.287380457E0,-1.476644516E0
5.175543230E-1,-8.063394427E-1,1.490318060E0,-1.618125916E0
5.376136980E-1,-4.189978838E-1,1.391789913E0,-1.003212929E0
5.576730730E-1,2.329140007E-1,1.387035131E0,-1.454391479E-1
5.777324480E-1,5.552108288E-1,1.747913361E0,5.866012573E-1
5.977918230E-1,7.439246178E-1,1.459367990E0,1.028923988E0
6.178511980E-1,3.771950006E-1,1.189802647E0,9.953155518E-1
6.379110940E-1,4.660296440E-2,1.761000156E0,1.362578392E0
6.579709900E-1,1.963961124E-1,2.281762838E0,1.562571526E0
6.780309380E-1,3.219521046E-1,2.657688379E0,1.300309181E0
6.980895840E-1,5.702774525E-1,2.981526613E0,1.271308899E0
7.181500000E-1,8.728832006E-1,2.087912560E0,1.153398514E0
7.382101040E-1,3.758875132E-1,1.275944471E0,9.411563873E-1
7.582694790E-1,-5.311968327E-1,-2.559595108E-1,1.237966537E0
7.783283860E-1,-6.061918736E-1,-5.940654278E-1,1.342697144E0
7.983875000E-1,-4.449067116E-1,-1.070918560E0,-3.038883209E-2
8.184485420E-1,4.619438648E-1,-1.467808247E0,-1.805325508E0
