"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.777945375E0,7.411088562E-1,4.499942322E0,9.674831085E0
2.797946375E0,9.382489014E-1,4.003125458E0,1.052027298E1
2.817947375E0,7.491920471E-1,3.841012573E0,1.028645920E1
2.837948375E0,6.406677246E-2,3.819607086E0,1.117650833E1
2.857949375E0,-2.927911377E-1,4.505331116E0,1.118339401E1
2.877950375E0,-2.453398132E-1,4.326153717E0,1.215726883E1
2.897951375E0,4.200265503E-1,3.705843658E0,1.339594299E1
2.917952375E0,8.235873413E-1,2.946023712E0,1.401206177E1
2.937952375E0,5.719606018E-1,1.755848694E0,1.413944687E1
2.957953375E0,3.330574036E-1,7.694000244E-1,1.378303802E1
2.977954375E0,1.496887207E-1,3.020718384E-1,1.324326050E1
2.997955375E0,-4.044589233E-1,5.319937134E-1,1.240305771E1
3.017956375E0,-6.979985046E-1,1.087189178E0,1.118279526E1
3.037957375E0,-8.699908447E-1,1.460213470E0,1.009755203E1
3.057958375E0,-8.833131409E-1,1.693578186E0,9.159153442E0
3.077959375E0,-1.147364044E0,2.196681976E0,7.518864441E0
3.097960375E0,-1.333576813E0,1.861977997E0,6.612948303E0
3.117961375E0,-1.039438477E0,1.870659943E0,5.954317932E0
3.137962375E0,-7.481442261E-1,2.054926758E0,5.859265594E0
3.157967250E0,-6.454577637E-1,2.424807587E0,5.825435944E0
3.177968250E0,-4.541555786E-1,2.533631287E0,5.737868042E0
3.197969250E0,-1.570234680E-1,2.695295105E0,6.285130005E0
3.217970250E0,9.475296021E-2,2.700983276E0,7.129823456E0
3.237970250E0,-6.122268677E-2,2.628084869E0,7.667355652E0
3.257971250E0,-2.073188782E-1,2.995870056E0,8.203989716E0
3.277972250E0,-3.174897766E-1,3.201093292E0,8.868457947E0
3.297973250E0,-5.155279541E-1,3.374732208E0,9.306147766E0
3.317974250E0,-8.089178467E-1,3.606450348E0,9.737550659E0
3.337975250E0,-1.494791565E0,3.867357788E0,1.071262299E1
3.357976250E0,-1.963466949E0,4.293671265E0,1.157378220E1
3.377977250E0,-2.153272247E0,4.244423676E0,1.192764633E1
3.397978250E0,-1.437311096E0,4.355492706E0,1.185459824E1
3.417979250E0,-1.247356110E0,4.411476288E0,1.139056320E1
3.437980250E0,-2.001338196E0,3.717070312E0,1.141241776E1
3.457981250E0,-2.642155609E0,3.201093292E0,1.204111038E1
3.477982250E0,-3.234024811E0,2.246678009E0,1.290017395E1
3.497983250E0,-3.333717499E0,1.194366302E0,1.330223785E1
3.517984250E0,-3.071612549E0,7.617658997E-1,1.219469101E1
3.537984250E0,-2.877166901E0,7.153623962E-1,1.099358871E1
3.557985250E0,-2.757864990E0,8.812174988E-1,1.027957352E1
3.577986250E0,-2.538720703E0,1.399739227E0,8.162376251E0
3.597987250E0,-2.534828796E0,1.534309387E0,8.320746918E0
3.617988250E0,-2.265389099E0,1.394649811E0,8.275091858E0
3.637989250E0,-1.564097443E0,1.222358093E0,8.588989105E0
3.657990250E0,-1.121916962E0,1.384321289E0,8.174800415E0
