"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.528525620E-1,9.217083454E-2,-7.748738527E-1,-1.337096691E-1
1.728525620E-1,1.813571602E-1,-5.659579039E-1,-8.361872286E-2
1.928525620E-1,2.540152073E-1,-3.647738099E-1,-9.724974632E-2
2.128525620E-1,2.429498285E-1,-3.345970809E-1,-2.754478753E-1
2.328525620E-1,3.186447620E-1,-4.742583036E-1,-3.081029654E-1
2.528525620E-1,2.939832509E-1,-3.870092928E-1,-2.806663811E-1
2.728525620E-1,1.543918252E-1,-9.053023160E-2,-3.690324128E-1
2.948510000E-1,2.921855748E-1,1.270774156E-1,-6.111619473E-1
3.148510000E-1,4.036248326E-1,2.963918149E-1,-7.346090674E-1
3.348510000E-1,3.392396569E-1,-1.751961559E-1,-4.591263235E-1
3.548525620E-1,2.974739075E-1,-4.642924964E-1,2.855358645E-2
3.768510000E-1,3.307398856E-1,-2.493726462E-1,6.899286807E-2
3.968525620E-1,4.439768493E-1,1.431169957E-1,-3.394316435E-1
4.188619370E-1,6.306572556E-1,2.348689586E-1,-5.510004163E-1
4.408525620E-1,8.271464109E-1,-3.841469809E-2,-3.559249938E-1
4.608525620E-1,9.175370336E-1,-9.494591504E-3,8.965755999E-2
4.808556870E-1,8.175296783E-1,1.873087287E-1,1.089085415E-1
5.028525620E-1,4.063475430E-1,6.650925875E-1,-4.313930273E-1
5.228525620E-1,-1.248434037E-1,9.149190187E-1,-7.788531780E-1
5.428525620E-1,-3.165678084E-1,8.471478820E-1,-3.659082651E-1
5.628541250E-1,-6.329610944E-1,9.388300776E-1,-2.266659141E-1
5.848541250E-1,-1.415671468E0,1.868793845E0,-6.754249930E-1
6.068510000E-1,-1.423455596E0,1.833032012E0,-7.530571818E-1
6.268510000E-1,-8.964011073E-1,9.347285032E-1,-1.519309133E-1
6.468525620E-1,-6.288945079E-1,5.858546495E-1,3.342654705E-1
6.668525620E-1,-6.636440158E-1,8.111941218E-1,7.306472063E-1
6.888619370E-1,-1.065663099E0,9.144129157E-1,5.119923353E-1
7.108525620E-1,-1.984736085E0,8.946732283E-1,2.650108039E-1
7.328510000E-1,-2.416548014E0,8.149989247E-1,4.845208526E-1
7.528525620E-1,-9.231046438E-1,6.252990961E-1,8.340404630E-1
7.748510000E-1,-4.266631901E-1,8.899433613E-1,6.091198921E-1
7.948525620E-1,-6.965783834E-1,1.105666041E0,4.422664270E-2
8.168510000E-1,-7.445051074E-1,3.924547434E-1,6.028890610E-1
8.368510000E-1,-4.582012892E-1,-3.464303911E-1,1.727596760E0
8.568510000E-1,-6.742032170E-1,-8.155923337E-2,1.617763162E0
8.768510000E-1,-1.474646091E0,7.910879254E-1,8.988445401E-1
8.968510000E-1,-1.654729247E0,7.794640660E-1,6.426476836E-1
9.168510000E-1,-1.650662541E0,2.863038182E-1,8.872730136E-1
9.368525620E-1,-1.739587069E0,7.499679923E-2,7.738964558E-1
9.588510000E-1,-1.415863395E0,-2.159670442E-1,4.944692254E-1
9.788525620E-1,-8.603076935E-1,-9.515185952E-1,7.204893827E-1
9.988525620E-1,-6.797533631E-1,-9.478533864E-1,1.055662394E0
1.018852562E0,-7.757290602E-1,-4.509232640E-1,8.134804964E-1
1.038852562E0,-5.138598084E-1,-1.566258520E-1,8.009839654E-1
1.058854125E0,-5.886471868E-1,4.238881171E-1,8.048934937E-1
1.080852562E0,-2.726728022E-1,1.780410409E-1,7.483797073E-1
1.100852562E0,1.989675453E-3,-3.100926578E-1,6.084218025E-1
1.120852562E0,-2.516764775E-2,-2.293188125E-1,1.114392728E-1
1.140852562E0,-2.760587335E-1,-2.577851340E-2,-2.314306647E-1
1.160854125E0,-5.065294504E-1,-3.097610474E-1,-7.423059940E-1
1.182852562E0,-6.948679090E-1,-1.395076513E0,-1.060549259E0
1.202852562E0,-8.425751328E-1,-1.821914315E0,-1.021698236E0
1.222852562E0,-6.481454968E-1,-1.415462017E0,-1.127308130E0
1.242852562E0,-6.061353683E-1,-6.098878384E-1,-9.271363616E-1
1.262852562E0,-6.607990861E-1,2.012190074E-1,-9.712582827E-1
1.284852562E0,-1.729621366E-2,1.031611800E0,-2.111167669E0
1.304852562E0,9.328784943E-1,2.478751421E0,-3.731531382E0
1.324852562E0,1.682305455E0,3.676396370E0,-4.983263969E0
1.344852562E0,9.391616583E-1,2.140209913E0,-4.350215912E0
1.366851000E0,-3.615275025E-1,-2.681523860E-1,-2.100154638E0
1.386851000E0,-4.458094537E-1,-9.044470787E-1,-4.768064916E-1
1.406851000E0,1.669407487E-1,-7.868991494E-1,-6.180036068E-1
1.426851000E0,2.662499845E-1,-1.723983884E0,-2.075562954E0
1.446851000E0,1.846383810E-1,-2.623160124E0,-2.938994884E0
1.466852562E0,2.867401540E-1,-1.769746423E0,-2.740062237E0
1.486852562E0,8.045967668E-3,-4.597895443E-1,-1.576974750E0
1.506852562E0,-3.173532188E-1,-6.290166825E-2,-6.029239893E-1
1.526852562E0,-6.898064613E-1,-6.736796498E-1,-2.746799290E-1
1.546852562E0,-7.902327180E-1,-6.727197170E-1,-2.164731920E-1
1.566852562E0,-7.325496078E-1,-6.270269752E-1,-4.199087620E-1
1.586852562E0,-7.767413259E-1,-6.391395926E-1,-4.715355933E-1
1.606852562E0,-6.940999627E-1,-7.876671106E-2,-2.602635026E-1
1.628852562E0,-4.383394420E-1,3.484724462E-1,1.567480266E-1
1.648852562E0,-2.831971347E-1,1.740093231E-1,5.600761771E-1
1.668852562E0,-4.511676133E-1,-1.898394674E-1,6.242170334E-1
1.688852562E0,-8.164126873E-1,-3.452086747E-1,1.343554407E-1
1.708852562E0,-1.005309701E0,-3.852465153E-1,-2.715732455E-1
1.728852562E0,-9.317963719E-1,-5.280493498E-1,-2.411521375E-1
1.748854125E0,-8.633620143E-1,-5.349434018E-1,-1.259080470E-1
1.770851000E0,-8.888263702E-1,-7.081324458E-1,8.766788989E-2
1.790851000E0,-9.356710315E-1,-7.774918079E-1,3.709697425E-1
1.810851000E0,-7.343822122E-1,-7.748738527E-1,5.633748174E-1
1.830851000E0,-7.343472838E-1,-5.506513640E-2,2.854486108E-1
1.850851000E0,-6.438345313E-1,3.939208090E-1,-5.347688794E-1
1.870851000E0,-4.179190993E-1,1.748645306E-1,-1.022064805E0
1.890893187E0,-1.455255598E-1,-5.604252219E-2,-1.223196507E0
1.912852562E0,-3.070034087E-2,1.614080518E-1,-1.197051525E0
1.934852562E0,1.834340952E-2,4.020540416E-1,-1.053131700E0
1.954852562E0,9.791296721E-2,2.481160015E-1,-7.651523352E-1
1.974852562E0,2.357416153E-1,1.704663038E-1,-2.485523373E-1
1.994852562E0,1.911833584E-1,2.885727286E-1,4.614650458E-2
2.014852562E0,-1.190314535E-2,1.997878402E-1,2.715732343E-2
2.036852562E0,-3.338989317E-1,3.095515966E-1,-8.738863468E-2
2.056852562E0,-5.478937626E-1,2.870543003E-1,-1.452288479E-1
2.076852562E0,-5.770233274E-1,2.659881711E-1,-2.566157579E-1
2.098852562E0,-4.453207552E-1,6.058037654E-2,-5.330235362E-1
2.120852562E0,-2.609616220E-1,-9.035569429E-2,-7.975805402E-1
2.140852562E0,-1.720021963E-1,2.661627159E-2,-8.551938534E-1
2.160852562E0,-1.560673416E-1,1.364149302E-1,-7.846127748E-1
2.182852562E0,-1.563116908E-1,1.454033852E-1,-6.022258401E-1
2.204851000E0,-1.354026496E-1,6.084217876E-2,-3.977779746E-1
2.224852562E0,-1.496794373E-1,4.970697686E-2,-2.880142331E-1
2.246851000E0,-1.256462485E-1,1.393819898E-1,-2.062979192E-1
2.266852562E0,-3.724532574E-2,1.140049100E-1,-8.623671532E-2
2.288851000E0,6.277949363E-2,3.026400879E-2,-1.396263367E-3
2.308852562E0,6.939429045E-2,2.044304162E-1,2.323033288E-2
2.328852562E0,3.134611249E-2,1.386315078E-1,-9.320057929E-3
2.348852562E0,-1.186823938E-3,9.351474047E-2,-1.310742274E-2
2.370852562E0,3.787364578E-3,8.997172117E-2,-4.852015525E-3
2.392852562E0,1.476548519E-2,1.141968891E-1,8.429939859E-3
2.412852562E0,4.042182490E-2,2.356543541E-1,-3.066543490E-2
2.432852562E0,3.970624134E-2,1.967858672E-1,-4.488986731E-2
2.454851000E0,-1.371828746E-2,2.038719058E-1,-4.689699784E-2
2.474851000E0,-9.813986719E-2,2.346420586E-1,-3.185226023E-2
2.494852562E0,-1.230282560E-1,1.743234843E-1,2.806489356E-2
2.516851000E0,-1.000597253E-1,4.566130340E-1,7.223917544E-2
2.536851000E0,9.651670605E-2,4.977504611E-1,-8.206538111E-2
2.556851000E0,2.238035649E-1,4.368384480E-1,-2.604729235E-1
2.576851000E0,2.102947235E-1,6.160314083E-1,-7.078531981E-1
2.596851000E0,1.145808622E-1,4.534016252E-1,-1.074930787E0
2.616851000E0,4.738568887E-2,-3.717551241E-3,-2.163213491E0
2.636851000E0,1.208640486E-1,-2.599493265E-1,-2.891260147E0
2.656852562E0,1.062905490E-1,-9.906488657E-2,-2.053397417E0
2.676852562E0,-1.036725566E-2,3.391174600E-2,-1.068281174E0
2.698852562E0,-5.965709686E-1,-1.702917814E-1,-7.648730874E-1
2.720851000E0,-8.909556866E-1,-9.110094905E-1,-2.122320384E-1
2.740852562E0,-7.027393579E-1,-4.252320230E-1,2.886599898E-1
2.762852562E0,-7.372619510E-1,-1.712168008E-1,3.954567015E-1
2.784851000E0,-4.033281207E-1,-4.057715833E-1,2.072229385E-1
2.804851000E0,-1.343903542E-1,-5.974611044E-1,2.381327152E-1
2.824851000E0,7.630579174E-2,-1.970825791E-1,7.237880677E-2
2.844851000E0,7.866198570E-2,-4.447098821E-2,-2.110277563E-1
2.864852562E0,8.953539282E-2,2.503500283E-1,-3.783001006E-1
2.886851000E0,5.202128291E-1,1.398497462E0,-1.669494748E0
2.906851000E0,5.949478149E-1,2.128952503E0,-1.958015084E0
2.926851000E0,-3.273888528E-1,6.819524765E-1,-1.990076780E0
2.946851000E0,-1.392982125E0,-5.549623370E-1,-2.167541742E0
2.966852562E0,-1.777879596E0,-1.815142483E-1,-2.225033045E0
2.988852562E0,-1.693091512E0,1.700997949E-1,-2.671348572E0
3.008852562E0,-1.588389277E0,1.286656708E-1,-3.061359882E0
3.028852562E0,-1.273968220E0,-1.622283578E0,-3.113300800E0
3.048852562E0,-1.509849429E0,-3.879832029E0,-3.547538757E0
3.068852562E0,-7.963064909E-1,-3.649413586E0,-8.171352386E0
3.090852562E0,2.879095078E-1,-3.371033669E0,-6.276797295E0
3.112852562E0,3.426779509E-1,-3.783646822E0,7.153580785E-1
3.132852562E0,2.656041980E-1,-2.751214743E0,2.793032885E0
3.152852562E0,-1.912008226E-1,-7.372096181E-1,2.669219255E0
3.172852562E0,-4.017922580E-1,1.923981190E0,8.773770332E-1
3.192852562E0,-1.299921274E-1,2.887193441E0,-3.561344445E-1
3.212852562E0,2.739643455E-1,5.139645338E-1,-3.090978041E-2
3.232852562E0,2.797762863E-2,-8.543386459E-1,-3.676012456E-1
3.252852562E0,-1.307077110E-1,-7.783470154E-1,-3.635869920E-1
3.272852562E0,5.445427261E-3,-1.511106044E-1,-3.086265624E-1
3.294851000E0,3.022910282E-2,2.768092230E-2,-1.863138974E-1
3.314851000E0,-7.848745584E-2,-1.312313080E-1,-6.283185631E-2
3.334851000E0,-1.225744709E-1,-4.017747939E-2,6.627015024E-2
3.354852562E0,-1.003738865E-1,2.992366850E-1,9.995500743E-2
3.376852562E0,-1.320690662E-1,3.191334605E-1,1.353502870E-1
3.398851000E0,-6.712536514E-2,1.784250140E-1,4.272565991E-2
3.418854125E0,-8.569566533E-3,1.079835221E-1,1.122246683E-2
3.440852562E0,1.312487572E-2,1.498190612E-1,-2.570869960E-2
