"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-6.933340073E0,-1.868818164E0,3.203403473E0
2.000156200E-2,-4.147724628E0,-1.976691246E0,4.736487389E0
4.000156200E-2,-4.077794552E0,-1.493656278E0,5.974749565E0
6.000156200E-2,-5.984987259E0,-1.791284323E0,5.126636982E0
8.000156200E-2,-7.699206829E0,-1.743869543E0,3.743947268E0
1.000062500E-1,-8.226860046E0,-1.609219551E0,4.212204933E0
1.220015620E-1,-8.138207436E0,-5.798181891E-1,4.450131416E0
1.420015620E-1,-9.131111145E0,6.399126649E-1,5.188138962E0
1.620015620E-1,-8.795435905E0,2.723356485E-1,4.961858273E0
1.820015620E-1,-8.299691200E0,-3.840491176E-1,4.815994263E0
2.020015620E-1,-6.623434544E0,-1.055440664E0,4.406710148E0
2.220015620E-1,-6.611013412E0,-1.156016350E0,4.495257378E0
2.420015620E-1,-6.780091763E0,-1.455664992E0,4.245954037E0
2.620015620E-1,-7.308530807E0,-1.469886541E0,3.905460119E0
2.820015620E-1,-7.055415630E0,-1.174614549E0,4.526937485E0
3.020015620E-1,-7.264515400E0,-1.208803654E0,4.728749275E0
3.240015620E-1,-7.935657978E0,-6.696677804E-1,5.184279919E0
3.460000000E-1,-8.881061554E0,1.955296695E-1,5.314926624E0
3.660000000E-1,-8.834594727E0,-3.552324772E-1,5.161946774E0
3.860015620E-1,-7.905864716E0,-4.996315837E-1,5.234807014E0
4.080015620E-1,-8.078907967E0,3.333112001E-1,5.957616806E0
4.280015620E-1,-8.286110878E0,8.685014844E-1,6.144182205E0
4.480015620E-1,-8.878800392E0,3.852462173E-1,5.389635086E0
4.680015620E-1,-9.643231392E0,-3.837139308E-1,5.091825008E0
4.880015620E-1,-7.667881012E0,-1.443100333E0,4.346711636E0
5.100015620E-1,-6.903115749E0,-2.087102413E0,2.847079277E0
5.300015620E-1,-7.653668880E0,-1.124403358E0,4.012394905E0
5.500015620E-1,-7.516280174E0,-1.611029506E0,3.594434023E0
5.720000000E-1,-6.853958130E0,-3.207751513E0,2.829754949E-1
5.920000000E-1,-7.002724171E0,-3.107597113E0,2.575701475E0
6.120015620E-1,-8.111114502E0,1.699212790E-1,5.774297237E0
6.320015620E-1,-9.546458244E0,1.679101586E-1,6.182230949E0
6.540000000E-1,-1.230958652E1,7.073525190E-1,4.656271935E0
6.740015620E-1,-1.139353752E1,-7.225221992E-1,4.508492470E0
6.960015620E-1,-1.025568771E1,-1.888747454E0,3.129240751E0
7.160015620E-1,-1.014141655E1,-2.160345793E0,1.164367318E0
7.360093750E-1,-1.001547241E1,-9.563590884E-1,4.429368973E0
7.580093750E-1,-7.879978657E0,2.025226355E0,5.240581989E0
7.800000000E-1,-8.050752640E0,7.261613607E-1,1.525135279E0
8.000062500E-1,-9.244329453E0,4.791372120E-1,2.564094305E0
8.220015620E-1,-1.225234699E1,3.670770884E0,4.598562717E0
8.440000000E-1,-1.294523811E1,-3.467091322E-1,1.640018582E0
8.640015620E-1,-1.217188168E1,-3.365021706E0,-7.552269846E-2
8.860000000E-1,-1.054619026E1,-2.393435478E0,2.098498583E0
