"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.046000000E-2,5.456250000E1,-2.950000000E1,6.375000000E0
4.046156200E-2,5.443750000E1,-2.962500000E1,5.562500000E0
7.046156200E-2,5.487500000E1,-2.918750000E1,4.125000000E0
9.046156200E-2,5.500000000E1,-2.918750000E1,3.125000000E0
1.104615620E-1,5.481250000E1,-2.937500000E1,2.062500000E0
1.304646870E-1,5.525000000E1,-2.893750000E1,1.437500000E0
1.604615620E-1,5.543750000E1,-2.900000000E1,6.875000000E-1
1.804615620E-1,5.556250000E1,-2.906250000E1,1.875000000E-1
2.004615620E-1,5.581250000E1,-2.912500000E1,1.875000000E-1
2.204615620E-1,5.568750000E1,-2.906250000E1,-3.125000000E-1
2.404615620E-1,5.568750000E1,-2.868750000E1,-9.375000000E-1
2.604615620E-1,5.575000000E1,-2.831250000E1,-1.000000000E0
2.804615620E-1,5.556250000E1,-2.781250000E1,-1.062500000E0
3.104600000E-1,5.618750000E1,-2.668750000E1,2.500000000E-1
3.304600000E-1,5.656250000E1,-2.606250000E1,1.062500000E0
3.504600000E-1,5.643750000E1,-2.568750000E1,1.187500000E0
3.704600000E-1,5.643750000E1,-2.568750000E1,8.750000000E-1
3.904615620E-1,5.625000000E1,-2.600000000E1,6.250000000E-1
4.204600000E-1,5.606250000E1,-2.550000000E1,1.125000000E0
4.404615620E-1,5.625000000E1,-2.525000000E1,1.500000000E0
4.604615620E-1,5.637500000E1,-2.525000000E1,1.687500000E0
4.904615620E-1,5.637500000E1,-2.562500000E1,2.312500000E0
5.204615620E-1,5.681250000E1,-2.487500000E1,3.437500000E0
5.404615620E-1,5.681250000E1,-2.425000000E1,4.375000000E0
5.604615620E-1,5.675000000E1,-2.406250000E1,4.875000000E0
5.904600000E-1,5.725000000E1,-2.393750000E1,6.750000000E0
6.104600000E-1,5.731250000E1,-2.337500000E1,8.125000000E0
6.304600000E-1,5.743750000E1,-2.343750000E1,9.187500000E0
6.504615620E-1,5.712500000E1,-2.418750000E1,9.812500000E0
6.704615620E-1,5.637500000E1,-2.518750000E1,1.006250000E1
7.004615620E-1,5.537500000E1,-2.656250000E1,1.075000000E1
7.204615620E-1,5.543750000E1,-2.731250000E1,1.056250000E1
7.404693750E-1,5.531250000E1,-2.825000000E1,1.025000000E1
7.704631250E-1,5.462500000E1,-2.993750000E1,1.050000000E1
8.004615620E-1,5.387500000E1,-3.112500000E1,1.150000000E1
8.304600000E-1,5.312500000E1,-3.212500000E1,1.162500000E1
8.504600000E-1,5.200000000E1,-3.400000000E1,1.106250000E1
8.704600000E-1,5.106250000E1,-3.550000000E1,1.081250000E1
8.904600000E-1,5.093750000E1,-3.643750000E1,1.100000000E1
9.104600000E-1,5.050000000E1,-3.750000000E1,1.068750000E1
9.304615620E-1,5.000000000E1,-3.862500000E1,9.875000000E0
9.504615620E-1,4.981250000E1,-3.993750000E1,8.437500000E0
9.704615620E-1,4.950000000E1,-4.075000000E1,7.062500000E0
9.904615620E-1,4.875000000E1,-4.137500000E1,5.437500000E0
1.010461562E0,4.887500000E1,-4.231250000E1,3.937500000E0
1.030461562E0,4.850000000E1,-4.318750000E1,2.562500000E0
1.050461562E0,4.787500000E1,-4.375000000E1,2.000000000E0
1.070461562E0,4.737500000E1,-4.437500000E1,1.875000000E0
1.090461562E0,4.662500000E1,-4.487500000E1,1.750000000E0
1.110461562E0,4.581250000E1,-4.543750000E1,1.750000000E0
1.130461562E0,4.562500000E1,-4.537500000E1,1.937500000E0
1.150461562E0,4.562500000E1,-4.537500000E1,1.750000000E0
1.170461562E0,4.637500000E1,-4.468750000E1,9.375000000E-1
1.190461562E0,4.743750000E1,-4.368750000E1,-5.000000000E-1
1.220461562E0,4.881250000E1,-4.268750000E1,-3.312500000E0
1.250460000E0,4.987500000E1,-4.112500000E1,-4.812500000E0
1.270460000E0,5.031250000E1,-4.056250000E1,-4.875000000E0
1.290461562E0,5.168750000E1,-3.881250000E1,-4.125000000E0
1.310461562E0,5.381250000E1,-3.543750000E1,-1.687500000E0
1.330461562E0,5.631250000E1,-3.106250000E1,2.687500000E0
1.360460000E0,5.881250000E1,-2.462500000E1,6.187500000E0
1.380460000E0,5.875000000E1,-2.325000000E1,5.500000000E0
1.400461562E0,5.850000000E1,-2.293750000E1,4.250000000E0
1.430460000E0,5.825000000E1,-2.125000000E1,3.437500000E0
1.450460000E0,5.912500000E1,-1.825000000E1,1.687500000E0
1.470461562E0,6.000000000E1,-1.506250000E1,-9.375000000E-1
1.490461562E0,6.018750000E1,-1.331250000E1,-1.875000000E0
1.510461562E0,6.050000000E1,-1.262500000E1,-2.750000000E0
1.530461562E0,6.056250000E1,-1.218750000E1,-4.062500000E0
1.550461562E0,6.018750000E1,-1.193750000E1,-5.625000000E0
1.570461562E0,6.018750000E1,-1.143750000E1,-6.187500000E0
1.590461562E0,6.012500000E1,-1.062500000E1,-7.062500000E0
1.610461562E0,5.962500000E1,-1.031250000E1,-7.187500000E0
1.640460000E0,5.987500000E1,-1.068750000E1,-6.312500000E0
1.660463125E0,5.962500000E1,-1.137500000E1,-6.500000000E0
1.690461562E0,5.950000000E1,-1.225000000E1,-6.750000000E0
1.720461562E0,5.981250000E1,-1.162500000E1,-7.625000000E0
1.740461562E0,5.968750000E1,-1.100000000E1,-7.875000000E0
1.770460000E0,6.050000000E1,-1.100000000E1,-8.250000000E0
1.790460000E0,6.037500000E1,-1.112500000E1,-8.687500000E0
1.810460000E0,6.056250000E1,-1.162500000E1,-9.312500000E0
1.830460000E0,6.075000000E1,-1.225000000E1,-1.018750000E1
1.850460000E0,6.037500000E1,-1.200000000E1,-9.875000000E0
1.870460000E0,6.062500000E1,-1.081250000E1,-9.750000000E0
1.890460000E0,6.050000000E1,-9.437500000E0,-1.056250000E1
1.910460000E0,6.056250000E1,-8.375000000E0,-1.062500000E1
1.930460000E0,6.050000000E1,-7.000000000E0,-1.050000000E1
1.950460000E0,6.087500000E1,-6.125000000E0,-1.006250000E1
1.970461562E0,6.068750000E1,-5.625000000E0,-9.937500000E0
1.990461562E0,6.056250000E1,-5.562500000E0,-9.250000000E0
2.010461562E0,6.006250000E1,-5.500000000E0,-8.875000000E0
2.040461562E0,5.962500000E1,-5.375000000E0,-8.562500000E0
2.060461562E0,5.937500000E1,-4.687500000E0,-8.125000000E0
2.080461562E0,5.925000000E1,-4.687500000E0,-7.937500000E0
2.110461562E0,5.931250000E1,-4.187500000E0,-7.625000000E0
2.130461562E0,5.931250000E1,-3.250000000E0,-7.625000000E0
2.150461562E0,5.968750000E1,-2.750000000E0,-7.562500000E0
2.180460000E0,5.981250000E1,-1.625000000E0,-7.250000000E0
2.200460000E0,5.987500000E1,-1.437500000E0,-7.250000000E0
2.220460000E0,6.006250000E1,-1.187500000E0,-7.062500000E0
2.240461562E0,5.975000000E1,-7.500000000E-1,-6.937500000E0
2.260461562E0,5.981250000E1,-1.875000000E-1,-7.000000000E0
2.290460000E0,5.931250000E1,2.500000000E-1,-6.750000000E0
2.310460000E0,5.918750000E1,3.125000000E-1,-6.625000000E0
2.330461562E0,5.887500000E1,1.875000000E-1,-6.437500000E0
2.360460000E0,5.862500000E1,-6.250000000E-2,-6.312500000E0
2.380460000E0,5.900000000E1,0.000000000E0,-5.812500000E0
2.400460000E0,5.893750000E1,0.000000000E0,-5.750000000E0
2.420460000E0,5.937500000E1,1.875000000E-1,-5.437500000E0
2.440461562E0,5.950000000E1,3.125000000E-1,-5.312500000E0
2.470460000E0,5.956250000E1,1.250000000E-1,-4.875000000E0
2.490460000E0,5.937500000E1,2.500000000E-1,-4.875000000E0
2.510460000E0,5.918750000E1,1.250000000E-1,-4.750000000E0
2.530460000E0,5.925000000E1,6.250000000E-2,-4.250000000E0
2.550460000E0,5.937500000E1,3.750000000E-1,-3.750000000E0
2.570460000E0,5.937500000E1,8.125000000E-1,-3.250000000E0
2.590460000E0,5.900000000E1,1.562500000E0,-2.687500000E0
2.610460000E0,5.875000000E1,2.875000000E0,-2.500000000E0
